ÀÏÀÏ¼öÀÍ·ü(%),´©Àû¼öÀÍ·ü(%),¿¬´©Àû¼öÀÍ·ü(%),ÄÚ½º´ÚÁ¾°¡,ÄÚ½º´Ú¼öÀÍ·ü(%),ÄÚ½º´Ú´©Àû¼öÀÍ·ü(%),ÄÚ½º´Ú¿¬´©Àû¼öÀÍ·ü(%),ÅõÀÚ¿¬Â÷
0.719368934608565,4.574876097990432,4.574876097990432,529.9,-0.2522400421655,-0.405969251587901,-0.405969251587901,1.0
1.8346600514443514,6.49346957360768,6.49346957360768,535.85,1.1228533685601,0.7123256775554365,0.7123256775554365,1.0
0.0050611678734549135,6.498859386877087,6.498859386877087,538.12,0.42362601474292005,1.1389692891781822,1.1389692891781822,1.0
-0.6633594018556482,5.7923891902652125,5.7923891902652125,538.54,0.07804950568646,1.2179077547647577,1.2179077547647577,1.0
-0.9662061209570262,4.7702166504021815,4.7702166504021815,536.05,-0.46236119879674004,0.7499154230728555,0.7499154230728555,1.0
2.2669396813324143,7.145294265868096,7.145294265868096,544.39,1.55582501632312,2.317407811149419,2.317407811149419,1.0
-1.5424063903233036,5.4926784001806395,5.4926784001806395,538.06,-1.1627693381583,1.127692365522992,1.127692365522992,1.0
-1.0832378588824878,4.349941769400734,4.349941769400734,531.91,-1.14299520499572,-0.028192309137764493,-0.028192309137764493,1.0
-2.36017272929162,1.887102900727644,1.887102900727644,522.07,-1.84993701942056,-1.8776077885949483,-1.8776077885949483,1.0
-5.466239345671299,-3.6822900061965314,-3.6822900061965314,495.55,-5.07977857375449,-6.862008044205248,-6.862008044205248,1.0
-7.286499674139828,-10.700479631033966,-10.700479631033966,462.69,-6.63101604278074,-13.038003232717832,-13.038003232717832,1.0
-3.847268240009875,-14.13607171667034,-14.13607171667034,432.88,-6.44275865050033,-18.64075480208972,-18.64075480208972,1.0
4.230904991262429,-10.50325048923696,-10.50325048923696,453.55,4.774995379781919,-14.75585460286406,-14.75585460286406,1.0
2.089151391290773,-8.633527901672833,-8.633527901672833,469.24,3.45937603351338,-11.806939067022238,-11.806939067022238,1.0
0.739444062486456,-7.957923948638412,-7.957923948638412,474.15,1.04637285823885,-10.884110814569503,-10.884110814569503,1.0
6.339377264807307,-2.123029505381746,-2.123029505381746,496.23,4.6567541917114905,-6.7342029094459965,-6.7342029094459965,1.0
2.121766217371997,-0.04630901083978456,-0.04630901083978456,506.44,2.05751365294317,-4.81524640078157,-4.81524640078157,1.0
0.13931705613098874,0.09294352894058111,0.09294352894058111,507.8,0.26854118947949,-4.559636131263101,-4.559636131263101,1.0
-6.413543510802641,-6.326560955531146,-6.326560955531146,474.65,-6.528160693186299,-10.790136450775966,-10.790136450775966,1.0
-0.2770568735639695,-6.586089657107608,-6.586089657107608,465.9,-1.8434636047614,-12.434687817163216,-12.434687817163216,1.0
2.7760589649455025,-3.992864424527587,-3.992864424527587,479.75,2.97274093153037,-9.831597940081672,-9.831597940081672,1.0
-1.0522470315970907,-5.003096658741891,-5.003096658741891,474.29,-1.13809275664408,-10.857797992707319,-10.857797992707319,1.0
-0.3595979359889065,-5.3447035624104355,-5.3447035624104355,471.5,-0.58824769655696,-11.382174942675372,-11.382174942675372,1.0
-0.2828978393011116,-5.612481350816434,-5.612481350816434,473.31,0.38388123011665004,-11.041987745742688,-11.041987745742688,1.0
2.4901959372645575,-3.262047196129636,-3.262047196129636,483.27,2.1043290866451,-9.170018418975035,-9.170018418975035,1.0
-0.8059380067255789,-4.041695124704281,-4.041695124704281,488.49,1.08014153578746,-8.188926060970282,-8.188926060970282,1.0
1.0115812167895424,-3.070998936636138,-3.070998936636138,493.44,1.01332678253391,-7.258579859414072,-7.258579859414072,1.0
0.2706391768777896,-2.808671086002379,-2.808671086002379,490.22,-0.6525616083009,-7.863774762244569,-7.863774762244569,1.0
-0.12508339998158702,-2.9302413046952913,-2.9302413046952913,494.47,0.8669576924646001,-7.0649926699993255,-7.0649926699993255,1.0
-2.0043633744812044,-4.875871995681258,-4.875871995681258,480.43,-2.83940380609541,-9.703792805322408,-9.703792805322408,1.0
-3.1643736437884686,-7.885954831133524,-7.885954831133524,465.35,-3.13885477592988,-12.538059617336083,-12.538059617336083,1.0
2.6678513023820116,-5.428489077419174,-5.428489077419174,479.17,2.96980767164498,-9.940608202082169,-9.940608202082169,1.0
-0.7729981669525531,-6.159525123310061,-6.159525123310061,475.3,-0.80764655550222,-10.667969777844299,-10.667969777844299,1.0
0.296121778765433,-5.881643039903272,-5.881643039903272,470.94,-0.91731537976015,-11.48742623012412,-11.48742623012412,1.0
-4.217511309607672,-9.851095389112263,-9.851095389112263,452.3,-3.95804136408034,-14.99079051234794,-14.99079051234794,1.0
0.5210971608692095,-9.381332006630238,-9.381332006630238,454.95,0.58589431793056,-14.492726384242093,-14.492726384242093,1.0
1.353341700843689,-8.154951783926867,-8.154951783926867,467.84,2.83327838223981,-12.070067285644182,-12.070067285644182,1.0
-1.1874787016549575,-9.245592170017458,-9.245592170017458,462.84,-1.0687414500684,-13.009810923579757,-13.009810923579757,1.0
-0.25588900529702646,-9.477822721476803,-9.477822721476803,470.11,1.5707371877970702,-11.643423674021436,-11.643423674021436,1.0
0.2555028579999045,-9.246535971406434,-9.246535971406434,477.51,1.5740996787985702,-10.25260308987679,-10.25260308987679,1.0
-0.6898446781735149,-9.872593913265803,-9.872593913265803,471.41,-1.27746015790244,-11.399090328158179,-11.399090328158179,1.0
-4.484823800928704,-13.91464927260333,-13.91464927260333,446.51,-5.28202626164061,-16.07901364507733,-16.07901364507733,1.0
-8.760186432325753,-21.45588648724478,-21.45588648724478,409.55,-8.27753017849544,-23.025598616697096,-23.025598616697096,1.0
3.302865681981869,-18.86167991681511,-18.86167991681511,433.41,5.82590648272494,-18.541141976468534,-18.541141976468534,1.0
0.14054128356316048,-18.747647080308617,-18.747647080308617,434.2,0.18227544357536002,-18.392662481674716,-18.392662481674716,1.0
1.0809108415188473,-17.869381588610523,-17.869381588610523,443.26,2.08659603869185,-16.68984700973545,-16.68984700973545,1.0
2.250231382851215,-16.021252638187665,-16.021252638187665,449.66,1.4438478545323299,-15.486975153177907,-15.486975153177907,1.0
-3.7466130466212735,-19.167611343234448,-19.167611343234448,436.13,-3.0089400880665402,-18.02992143743157,-18.02992143743157,1.0
-2.790361653871369,-21.423127320221102,-21.423127320221102,421.18,-3.42787700914865,-20.839754914858943,-20.839754914858943,1.0
2.8547731133506016,-19.179935885647037,-19.179935885647037,431.18,2.37428177976162,-18.960267638987794,-18.960267638987794,1.0
3.2422609457717853,-16.559538510519655,-16.559538510519655,442.64,2.65782271905004,-16.806375220839463,-16.806375220839463,1.0
2.401681822985335,-14.555564113911734,-14.555564113911734,453.91,2.54608711368156,-14.688193060932663,-14.688193060932663,1.0
1.5903063367048684,-13.19673583565354,-13.19673583565354,459.06,1.1345861514397,-13.720257113859024,-13.720257113859024,1.0
3.776479366897341,-9.918628474693602,-9.918628474693602,467.65,1.87121509170913,-12.10577754388572,-12.10577754388572,1.0
1.9059027270731839,-8.201765158207863,-8.201765158207863,473.56,1.2637656366941201,-10.995000563845858,-10.995000563845858,1.0
0.08316197377128551,-8.125423934226216,-8.125423934226216,473.89,0.06968493960637,-10.932977483742123,-10.932977483742123,1.0
2.002687988009089,-6.285462835322697,-6.285462835322697,485.38,2.4246133068855698,-8.773446603766166,-8.773446603766166,1.0
0.7266309176110606,-5.604504033988034,-5.604504033988034,483.43,-0.40174708475833,-9.139946622561034,-9.139946622561034,1.0
0.25600505148222197,-5.3628467959433435,-5.3628467959433435,488.17,0.98049355646112,-8.249069653798102,-8.249069653798102,1.0
-1.9799061859985132,-7.236573646483357,-7.236573646483357,469.98,-3.72616096851506,-11.667857008607719,-11.667857008607719,1.0
2.1701640770331867,-5.223455091134199,-5.223455091134199,481.22,2.3915911315375,-9.555313310528547,-9.555313310528547,1.0
2.317086003647296,-3.027401034310362,-3.027401034310362,493.03,2.45417896180539,-7.3356388377247335,-7.3356388377247335,1.0
1.7845163325998288,-1.2969091676210853,-1.2969091676210853,492.69,-0.06896132081211001,-7.399541405104348,-7.399541405104348,1.0
0.9550964082811599,-0.3541994922185543,-0.3541994922185543,497.51,0.9783027867421801,-6.493628538134444,-6.493628538134444,1.0
-0.22973108219763544,-0.5831168680895837,-0.5831168680895837,497.04,-0.09447046290526,-6.581964440100386,-6.581964440100386,1.0
-1.1912764988113478,-1.7674468326907777,-1.7674468326907777,490.59,-1.29768227909223,-7.794233733037281,-7.794233733037281,1.0
0.21533251072495888,-1.5559202096063762,-1.5559202096063762,490.69,0.02038361972318,-7.775438860278571,-7.775438860278571,1.0
0.25990420620687504,-1.3000599054694972,-1.3000599054694972,492.36,0.34033707636185,-7.461564485208094,-7.461564485208094,1.0
-1.3336035823893855,-2.6163258423863356,-2.6163258423863356,493.49,0.2295068648956,-7.249182423034661,-7.249182423034661,1.0
-0.745559254012304,-3.3423788369656204,-3.3423788369656204,487.91,-1.1307220004458,-8.297936322970767,-8.297936322970767,1.0
4.960943325401366,1.4527509686136586,1.4527509686136586,502.8,3.05179233875099,-5.499379769198631,-5.499379769198631,1.0
1.816686256954803,3.2958291527630523,3.2958291527630523,509.77,1.38623707239458,-4.18937713791645,-4.18937713791645,1.0
-0.13458683071498642,3.1568065700455783,3.1568065700455783,507.11,-0.52180395080133,-4.689320753298166,-4.689320753298166,1.0
0.7545091860775591,3.9351341516808303,3.9351341516808303,509.41,0.45355051172328004,-4.257038679847803,-4.257038679847803,1.0
-3.896261948419659,-0.11445093131002837,-0.11445093131002837,488.77,-4.0517461376887,-8.136300417245856,-8.136300417245856,1.0
2.068963283748569,1.9521444046918246,1.9521444046918246,500.08,2.31397180678027,-6.010600308235592,-6.010600308235592,1.0
1.6759932865340037,3.660855500391924,3.660855500391924,510.09,2.00167973124298,-4.129233545088584,-4.129233545088584,1.0
-0.30198787227416646,3.347812288485086,3.347812288485086,508.33,-0.3450371503068,-4.4600233056419025,-4.4600233056419025,1.0
-2.042923801249942,1.2364952331725076,1.2364952331725076,497.58,-2.1147679656915703,-6.480472127203374,-6.480472127203374,1.0
1.576433444427596,2.832421201994584,2.832421201994584,506.54,1.8007154628401498,-4.796451528022816,-4.796451528022816,1.0
-0.08813985671389199,2.741784853291729,2.741784853291729,503.09,-0.68109132546295,-5.44487463819836,-5.44487463819836,1.0
-1.6391248126964706,1.0577187647542008,1.0577187647542008,498.36,-0.94018962809834,-6.333872119685402,-6.333872119685402,1.0
2.162571131489457,3.2431638169025723,3.2431638169025723,505.69,1.4708243037161801,-4.956207946471847,-4.956207946471847,1.0
-3.425364212515488,-0.29329056835034617,-0.29329056835034617,490.49,-3.00579406355672,-7.81302860579599,-7.81302860579599,1.0
-0.8776518943417615,-1.1683683924630484,-1.1683683924630484,489.48,-0.20591653244713998,-8.002856820658966,-8.002856820658966,1.0
-1.9260538137008627,-3.0719188021828048,-3.0719188021828048,479.55,-2.02868350085805,-9.869187685599012,-9.869187685599012,1.0
0.27052375244805005,-2.8097053197505772,-2.8097053197505772,486.36,1.42008132624336,-8.589256850730752,-8.589256850730752,1.0
1.9569547438963897,-0.9077352373985548,-0.9077352373985548,492.73,1.3097294185377,-7.392023456000829,-7.392023456000829,1.0
1.3402538932562047,0.4203526989979611,0.4203526989979611,492.81,0.01623607249405,-7.376987557793868,-7.376987557793868,1.0
0.7872682184382276,1.210930220640738,1.210930220640738,496.33,0.71427122014569,-6.715408036687231,-6.715408036687231,1.0
0.49368997762768396,1.7105984394037987,1.7105984394037987,498.33,0.40295770958838006,-6.339510581512997,-6.339510581512997,1.0
1.9076828239584687,3.650914055977683,3.650914055977683,505.82,1.50302008709088,-4.931774611885498,-4.931774611885498,1.0
-1.6474061277718697,1.9433625463279647,1.9433625463279647,502.59,-0.63856707919813,-5.538849001991874,-5.538849001991874,1.0
0.7984110704644064,2.7572896385015255,2.7572896385015255,505.68,0.61481525696891,-4.9580874337476715,-4.9580874337476715,1.0
0.48564506565613086,3.256325345232902,3.256325345232902,508.65,0.58732795443758,-4.399879712813936,-4.399879712813936,1.0
0.06859297865677845,3.3271519344387324,3.3271519344387324,507.6,-0.20642878207016999,-4.597225876780387,-4.597225876780387,1.0
2.924869219716762,6.349335996979089,6.349335996979089,515.22,1.50118203309692,-3.1650565725665714,-3.1650565725665714,1.0
1.1466970376880112,7.568840682457312,7.568840682457312,511.3,-0.7608400295019601,-3.901815584708068,-3.901815584708068,1.0
-1.061865620124855,6.426604145283421,6.426604145283421,508.38,-0.57109329160962,-4.450625869262437,-4.450625869262437,1.0
-0.8675793664853267,5.503268887267931,5.503268887267931,497.76,-2.0889885518706497,-6.4466413562376035,-6.4466413562376035,1.0
1.793267307758451,7.3952245168398045,7.3952245168398045,504.58,1.37013821922211,-5.164831034093476,-5.164831034093476,1.0
-4.0759345467684795,3.0178654591783705,3.0178654591783705,477.61,-5.34503943874112,-10.233808217117957,-10.233808217117957,1.0
2.5225247469092613,5.616516609123834,5.616516609123834,489.61,2.51251020707272,-7.978423486072561,-7.978423486072561,1.0
1.1914583137368189,6.87489337694247,6.87489337694247,500.64,2.2528134637772803,-5.905349020786687,-5.905349020786687,1.0
1.3334264213958593,8.299991443069278,8.299991443069278,501.54,0.179769894535,-5.736195165958269,-5.736195165958269,1.0
0.683604855443616,9.04033544301912,9.04033544301912,502.36,0.16349643099253,-5.582077209336845,-5.582077209336845,1.0
-0.3705831003473541,8.636250387305221,8.636250387305221,501.37,-0.1970698304005,-5.768146449648082,-5.768146449648082,1.0
-0.6360456510830002,7.945274241217137,7.945274241217137,491.64,-1.94068252986816,-7.59688756907072,-7.59688756907072,1.0
-0.742178747357569,7.14412735702199,7.14412735702199,495.22,0.72817508746236,-6.924031124308849,-6.924031124308849,1.0
0.8885012798372106,8.09610429985954,8.09610429985954,500.18,1.0015750575501798,-5.991805435476749,-5.991805435476749,1.0
0.2676500758314603,8.38542360498895,8.38542360498895,506.79,1.32152425126954,-4.7494643461259205,-4.7494643461259205,1.0
1.557581546828984,10.07361496251269,10.07361496251269,513.83,1.38913553937529,-3.4263053039126135,-3.4263053039126135,1.0
-1.0757081296245055,8.88954413778935,8.88954413778935,516.3,0.48070373469824,-2.962071946772449,-2.962071946772449,1.0
0.2818660817475093,9.196466829283278,9.196466829283278,521.96,1.09626186325781,-1.89828214862936,-1.89828214862936,1.0
-0.11260428144924754,9.0735069324422,9.0735069324422,518.94,-0.57858839757835,-2.465887305942438,-2.465887305942438,1.0
-1.2352851534323912,7.726138094977686,7.726138094977686,520.28,0.2582186765329,-2.2140360109757284,-2.2140360109757284,1.0
1.2905038214308064,9.116348023773213,9.116348023773213,525.74,1.04943491965865,-1.1878359583500697,-1.1878359583500697,1.0
-0.2300988300942725,8.865272583528917,8.865272583528917,518.58,-1.36188990755886,-2.533548847873801,-2.533548847873801,1.0
-1.1311921826884146,7.633797130401598,7.633797130401598,520.34,0.33938832966948,-2.2027590873204717,-2.2027590873204717,1.0
0.1029669911368015,7.744624412753076,7.744624412753076,523.13,0.5361878771572299,-1.67838213735243,-1.67838213735243,1.0
-0.2736904612391455,7.449737653237443,7.449737653237443,519.85,-0.62699520195744,-2.2948539638381615,-2.2948539638381615,1.0
0.19660481927089188,7.660989015757624,7.660989015757624,519.58,-0.05193805905548,-2.3456001202866616,-2.3456001202866616,1.0
-0.86342715594066,6.731414800241287,6.731414800241287,513.2,-1.2279148543054,-3.5447130022924545,-3.5447130022924545,1.0
0.5513420668312732,7.319869988559202,7.319869988559202,515.7,0.4871395167576,-3.0748411833246614,-3.0748411833246614,1.0
0.5699006235612735,7.931486596829163,7.931486596829163,512.17,-0.6845064960248299,-3.738300191707189,-3.738300191707189,1.0
-0.05068666259073299,7.87677972838865,7.87677972838865,511.47,-0.13667337017004,-3.8698643010181444,-3.8698643010181444,1.0
0.18090870298723652,8.07193821141967,8.07193821141967,516.45,0.9736641445245899,-2.933879637634318,-2.933879637634318,1.0
0.5134780172507415,8.626863856952127,8.626863856952127,515.81,-0.12392293542454,-3.054166823290072,-3.054166823290072,1.0
-0.5929974430546692,7.982709331809934,7.982709331809934,510.33,-1.06240670014151,-4.084125850467446,-4.084125850467446,1.0
1.3958853185298628,9.490024117923435,9.490024117923435,513.99,0.71718299923579,-3.3962335074985917,-3.3962335074985917,1.0
-0.6593958547531126,8.768051437521663,8.768051437521663,519.25,1.0233662133504602,-2.407623200390352,-2.407623200390352,1.0
1.1250130745263816,9.99170623710135,9.99170623710135,522.08,0.54501685122774,-1.875728301318802,-1.875728301318802,1.0
1.5825579551616769,11.732388734174659,11.732388734174659,522.59,0.09768617836347,-1.7798744502493635,-1.7798744502493635,1.0
1.3098809576161574,13.19595001769327,13.19595001769327,517.1,-1.05053674965077,-2.8117129647026173,-2.8117129647026173,1.0
0.25757670091421053,13.487516411317358,13.487516411317358,519.07,0.38097079868496997,-2.441453971356,-2.441453971356,1.0
0.6357298636484691,14.208990444657044,14.208990444657044,520.95,0.36218621765851,-2.0881103634922127,-2.0881103634922127,1.0
1.6719585011469245,16.118517369470563,16.118517369470563,524.27,0.63729724541701,-1.4641205879030061,-1.4641205879030061,1.0
0.7421546376919977,16.980296331347276,16.980296331347276,528.67,0.83926221221888,-0.6371461865197103,-0.6371461865197103,1.0
2.1584252848631946,19.505228625670966,19.505228625670966,533.19,0.8549756937219899,0.21238206217406574,0.21238206217406574,1.0
0.12942174160823855,19.65989437387121,19.65989437387121,535.36,0.40698437705133,0.6202308010381019,0.6202308010381019,1.0
0.0695074413588785,19.743066904783223,19.743066904783223,537.86,0.46697549312612996,1.090102620005906,1.090102620005906,1.0
0.16953393422970295,19.94607203707419,19.94607203707419,535.3,-0.47596028706355004,0.6089538773828895,0.6089538773828895,1.0
