회사명,거래소코드,회계년도,총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),매출액증가율(IFRS연결),산업명,상장일,상장폐지일,유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),이자보상배율(순금융비용)(IFRS연결),차입금평균이자율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본정상영업이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),정상영업이익증가율(IFRS연결),1주당매출액(IFRS연결)(원),1주당순자산(IFRS연결)(원),1주당정상영업이익(IFRS연결)(원),자기자본구성비율(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),종업원1인당 부가가치(IFRS연결)(백만원),종업원1인당 매출액(IFRS연결)(백만원),종업원1인당 정상영업이익(IFRS연결)(백만원),종업원1인당 순이익(IFRS연결)(백만원),종업원1인당 인건비(IFRS연결)(백만원),[제조]부가가치(IFRS연결),[제조]노동장비율(IFRS연결),[제조]기계장비율(IFRS연결),[제조]자본집약도(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결)
(주)케스피온,079190,2012/12,-5.51,-12.77,-13.25,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2005/11/29,,90.06,59.05,15.44,-3.78,139.71,480.12,42.41,-4.6,-4.19,3.96,157.68,34.22,24.22,-14.63,-11.38,-6.93,-7.08,-15.14,0.48,1.03,0.69,5.27,7.05,9.35,39.03,69.22,51.8,0.01,0.34,16.08,-8.71,0,-326,-2.58,2.34,56.45,122.32,0,2767.88,,-405.03,41.72,0.75,0.94,1.61,2.31,,,,,,7136.61,,,,9.24,19.58,54.8,20.53,102.68,-2.68,-55.46
(주)케스피온,079190,2017/12,-3.05,-6.86,-17.1,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2005/11/29,,101.38,65.58,25.44,0.54,112.25,345.62,39.31,0.26,-0.9,3.9,127.76,39.81,23.25,0.67,-4.65,0.63,0.44,0.99,0.66,1.48,1.13,4.81,9.75,12.83,28.46,75.87,37.45,0.01,0.58,3.7,17.86,-252.45,-117,-0.87,11.89,-6.65,10.36,-88.49,2379.28,,15.84,47.11,0.82,1.41,1.56,2.32,,,,,,19646.02,,,,17.7,40.8,303.86,27.46,74.48,25.52,-16.93
(주)케스피온,079190,2019/12,0.35,1.07,-21.67,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2005/11/29,,107.77,85.53,27.77,2.33,66.06,189.72,21.38,1.24,0.49,3.98,112.45,32.28,26.22,1.78,0.39,1.74,1.6,3.67,0.9,2.06,1.83,15.89,5.44,6.91,52.8,22.97,67.12,0.03,0.07,-43.22,0.38,0,10,4.94,0.12,-70.24,-25.44,-67.7,1932.18,,34.42,60.22,0.93,2.08,1.76,1.98,,,,,,13825.89,,,,27.89,45.87,1287.03,22.51,79.37,20.63,1.72
(주)케스피온,079190,2020/12,-11.38,-20.72,-54.58,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2005/11/29,,96.9,85.28,45.14,-1.03,91.79,177.97,28.1,-26.67,-23.7,2.33,130.23,32.1,14.24,-28.71,-21.12,-15.42,-15.47,-27.61,0.54,0.96,0.79,10.37,8.96,11.03,33.08,35.2,40.76,0.02,0.12,8.93,-6.2,0,-190,1.59,9.23,8.3,-37.07,0,877.6,,-251.99,52.14,0.84,0.91,1.67,2,,,,,,4134.45,,,,7.66,13.52,213.93,14.82,223.26,-123.26,-142.51
(주)케어젠,214370,2020/12,14.03,14.91,-6.81,  의료용 물질 및 의약품 제조업,2015/11/17,,3061,2919.08,347.94,62.79,5.51,3819.42,0,7200.59,999999999,0,37.03,64.91,80.68,53.04,52.16,14.53,14.26,15.15,0.27,0.29,0.92,10.08,16.23,161.96,2.25,36.21,22.49,0.02,0,-6.6,-5.46,12.14,3193,47.27,39.72,-20.79,19.66,-9.6,5612.5,,2976.62,94.78,0.36,1.2,0.38,0.39,,,,,,48526.74,,,,22.41,153.81,1427.46,80.48,22.59,77.41,64.81
(주)케이사인,192250,2017/12,-6.54,-8.82,-17.59,  출판업,2014/04/28,,204.34,204.34,94.1,35.32,51.18,743.97,26.67,-14.27,999999999,1.84,46.59,69.18,0,-19.13,-18.61,-5.85,-6.72,-9.98,0.35,0.52,1.37,0,2.7,8.62,42.32,0,135.2,0.01,0,-5.7,-11.85,-184.57,-70,40.64,40.74,-17.78,0,-193.98,430.89,,-82.41,66.15,0.37,19.14,0.47,0.47,,,,,,-110.9,,,,-0.15,-6.86,-17.64,-0.42,0,0,0
(주)케이사인,192250,2018/12,-1.08,-0.93,-10.39,  출판업,2014/04/28,,267.16,266.83,82.63,43.59,35.27,772.83,20.42,5.16,999999999,1.6,41.04,69.66,0,5.9,-3.26,3.14,1.95,2.79,0.33,0.47,1.08,786.07,5.18,10.01,36.45,0.46,70.47,0.03,0,-3.83,9.28,0,-7,31.42,-5.33,-3.15,0,0,367.05,,21.64,73.92,0.33,12.68,0.48,0.48,,,,,,5655.73,,,,8.03,418.68,1099.42,23.83,88.18,11.82,-13.68
(주)케이씨씨건설,021320,2011/12,3.17,8.12,-9.59,  종합 건설업,2001/08/21,,183.08,153.37,45.37,36.12,167.59,1445.4,25.47,5.09,5.97,4.36,54.58,79.6,8.78,3.94,2.81,4.46,4.46,11.46,1.13,2.91,5.46,7.72,5.04,5.42,67.33,47.31,72.4,0.02,0.14,15.5,6.02,-27.73,5700,35.19,11.87,16.46,-10.45,-34.06,204176.3,,8050.51,37.37,0.88,36.29,1.43,1.75,,,,,,135956.98,,,,12.11,362.82,1116.4,11.48,56.01,43.99,24.45
(주)케이씨씨건설,021320,2013/12,-12.85,-40.11,-14.47,  종합 건설업,2001/08/21,,118.1,94.93,19.44,10.76,299.17,965.25,38.37,-3.23,-16.2,4.46,118.76,70.25,-0.36,-4.74,-12.95,-4.18,-4.71,-14.72,0.99,3.1,3.81,6.79,5.61,6.61,55.22,53.75,65.03,0.02,0.17,3.5,-33.65,0,-24266,-13.66,38.73,-6.55,-7.82,0,187993.55,,-8915.44,25.05,0.79,36.17,1.34,1.67,,,,,,-63421.72,,,,-5.67,-231.44,-816.99,-5.82,0,0,0
(주)케이씨씨건설,021320,2014/12,0.09,0.41,-8.26,  종합 건설업,2001/08/21,,122.35,99.61,28.43,12.12,192.86,360.82,32.83,0.05,1.32,4.62,98.59,66.33,4.17,0.1,0.1,0.42,0.09,0.29,0.89,3,2.81,6.82,6.15,6.55,55.68,53.53,59.39,0.02,0.16,1.09,37.92,0,99,-75.52,14.38,-4.54,-9.53,0,72748.6,,69.51,34.15,0.71,57.53,1.3,1.61,,,,,,109938.66,,,,9.73,1607.65,2564.71,10.99,77.46,22.54,0.95
(주)케이씨씨건설,021320,2015/12,-8.66,-24.89,-3.06,  종합 건설업,2001/08/21,,154.55,125.44,35.15,22.24,180.43,279.43,29.56,-7.69,-16.76,3.93,103.72,63.01,2.08,-9.65,-8.79,-8.91,-9.51,-27.33,0.99,2.83,2.81,8.12,7.87,8.54,42.73,44.95,46.38,0.02,0.13,-25.83,-22.56,0,-3984,-43.55,-18.52,-29.54,-28.61,0,45310.63,,-4372.23,35.66,0.87,181.26,1.52,1.87,,,,,,-23038.52,,,,-2.75,-596.78,-1185.13,-2.38,0,0,0
(주)케이씨씨건설,021320,2018/12,2.53,6.97,-19.81,  종합 건설업,2001/08/21,,141.39,102.33,40.71,21.7,174.07,330.57,20.83,12.15,999999999,1.91,70.93,74.12,8.91,4.49,2.27,5.82,5,13.81,1.11,3.08,4.17,6.52,10.4,6.49,56.28,56,35.08,0.03,0.1,2.87,4.57,7.31,1127,9.62,-3.39,5.26,55.16,-33.51,49702.21,,2232.32,36.49,0.91,482.19,1.52,1.98,,,,,,112600.96,,,,11.62,5148.4,362870.94,10.59,72.44,27.56,21.44
(주)케이씨피드,025880,2014/12,-2.61,-5.7,-8.73,  식료품 제조업,1995/07/07,,116.1,86.58,15.54,7.63,164.45,751.06,52.72,-0.85,-12.25,2.27,119.01,55,8.41,-1.15,-3.21,0.02,-0.93,-2.22,0.81,1.93,1.78,6.73,4.77,18.3,19.95,54.22,76.54,0.01,0,17.2,-5.65,0,-227,-3.31,13.14,20.74,65.94,0,7475.87,,-85.73,37.81,0.84,2.82,1.5,1.93,,,,,,6009.18,,,,4.88,18.78,59.98,6.47,101.55,-1.55,-49.6
(주)케이씨피드,025880,2015/12,-1.92,-4.57,-10.18,  식료품 제조업,1995/07/07,,107.36,79.37,19.41,2.72,125.9,713.32,46.51,-0.31,999999999,2.16,136.2,39.71,11.86,-0.45,-2.57,0.8,-0.34,-0.83,0.75,1.84,1.44,6.06,4.98,16.98,21.5,60.25,73.34,0.01,0,-19.01,-5.03,0,-172,-3.91,8.51,-41.52,-40.05,0,6714.75,,-30.11,44.27,0.82,2.63,1.55,2.09,,,,,,6561.92,,,,6.58,21.13,72.83,7.87,96.2,3.8,-32.65
(주)케이씨피드,025880,2016/12,0.73,1.63,-3.17,  식료품 제조업,1995/07/07,,134.48,115.07,44.62,12.46,103.98,647.69,43.58,1.59,999999999,2.58,104.82,48.61,14.55,2.35,0.93,3.03,1.85,3.95,0.78,1.68,1.41,9.09,4.15,22.46,16.25,40.17,88.02,0.01,0,6.58,18.04,0,0,0.07,-9.16,30.48,-27.78,0,5771.39,,135.86,49.02,0.97,2.6,1.77,2.2,,,,,,10468.83,,,,9.85,33.79,111.62,12.96,62.55,37.45,7.21
(주)케이씨피드,025880,2017/12,6.38,12.24,-1.35,  식료품 제조업,1995/07/07,,136.76,118.3,47.66,13.95,79.99,698.42,34.88,2.71,27.71,2.56,86.6,51.88,15.6,3.61,8.47,3.59,2.71,5.19,0.75,1.44,1.51,10.74,4.03,17.13,21.31,34,90.6,0.01,0,-0.72,11.61,761.25,0,-5.37,-7.04,5.96,-0.88,51.19,4934.05,,178,55.56,0.86,2.63,1.5,1.74,,,,,,11936.09,,,,11.31,40.81,145.18,14.98,52.96,47.04,56.57
(주)케이씨피드,025880,2018/12,0.96,1.7,-20.03,  식료품 제조업,1995/07/07,,154.11,121.17,27.46,17.09,77.24,707.02,35.56,0.37,999999999,2.64,90.99,48.66,13.99,0.56,1.58,1.92,0.34,0.61,0.6,1.08,1.22,6.95,3.31,10.93,33.4,52.5,110.26,0.01,0,-0.3,1.23,-85.28,64,-4.87,6.37,-6.49,48.07,-87.5,3812.43,,21.5,56.42,0.71,2.22,1.2,1.45,,,,,,8434.16,,,,8.02,30.23,118.47,13.23,71.18,28.82,11.97
(주)케이에이치바텍,060720,2010/12,4.32,7.45,-32.34,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2002/05/21,,158.38,131.34,10.61,22.11,67.52,2336.32,22.84,7.54,999999999,4.09,67.05,59.97,12.66,4.68,3.71,6.44,5.44,9.38,1.16,2.01,3.46,10.01,4.07,6.58,55.51,36.46,89.68,0.01,0.13,7.89,14.73,-77.64,830,52.79,62,-11.78,-15.84,-79.91,21942.27,,1025.86,59.7,1.1,4.19,1.75,2.12,,,,,,59241.46,,,,18.92,63,148.87,16.87,53.73,46.27,22
(주)케이에이치바텍,060720,2011/12,2.94,5.22,-10.01,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2002/05/21,,143.37,112.78,19.82,16.51,87.22,2445.11,28.43,6.57,999999999,2.7,85.07,54.56,11.69,4.93,3.16,5.36,4.58,8.14,0.93,1.65,2.17,8.46,5.37,7.19,50.76,43.14,67.91,0.02,0.15,16.96,4.66,-23.34,644,49.23,32.78,6.41,33,-5.13,19746,,973.28,53.41,0.98,2.5,1.63,2.02,,,,,,67667.8,,,,18.48,65.58,163.94,21.42,60.4,39.6,14.76
(주)케이에이치바텍,060720,2014/12,4.89,10.24,-28.41,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2002/05/21,,123.85,98.7,36.46,12.09,116.33,3334.68,16.76,9.99,999999999,3.31,80.47,62.8,12.78,5.94,4.22,7.59,6.87,13.69,1.16,2.31,2.87,10.98,5.76,5.3,68.84,33.25,63.39,0.04,0.09,29.76,9.13,-54.97,1687,7.68,9.24,46.01,116.11,-47.6,36876.94,,2189.41,46.23,1.1,3.06,1.94,2.35,,,,,,134027.39,,,,23.26,68.84,136.36,22.72,57.3,42.7,18.6
(주)케이에이치바텍,060720,2016/12,-4.25,-6.73,-48.74,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2002/05/21,,118.95,99.13,28.93,7.26,65.28,2513.94,20.08,-5.15,-7.99,3.54,89.94,45.58,3.67,-4.06,-4.89,-3.31,-3.53,-5.76,0.87,1.42,1.57,12.67,5.33,5.85,62.42,28.8,68.49,0.03,0.08,-8.96,-11.21,-186.17,-926,-11.28,-12.42,-4.45,11.64,-149.22,18911.76,,-767.1,60.5,1.06,1.69,1.96,2.31,,,,,,88387.15,,,,21.32,42.2,90.78,23.37,85.36,14.64,-20.93
(주)케이에이치바텍,060720,2017/12,-10.26,-16.29,-7.17,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2002/05/21,,149.16,121.63,50.16,14.55,53.47,2092.78,16.87,-9.95,-13.88,4.61,85.74,44.13,-1.95,-8.96,-10.74,-8.38,-8.56,-13.69,0.96,1.53,1.74,12.2,8.06,7.07,51.63,29.91,45.26,0.04,0.08,-22.8,-16.75,0,-1966,-21.75,-20.74,-25.25,-17.2,0,17556.34,,-1572.7,65.16,1.2,1.88,2.13,2.58,,,,,,-6260.72,,,,-1.96,-3.85,-9.16,-1.78,0,0,0
(주)케이에이치바텍,060720,2018/12,-12.64,-20.27,-41.91,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2002/05/21,,158.87,134,41.65,17.57,71.24,1722.43,23,-5.86,-13.77,5.11,90.03,47.42,3.34,-9,-19.17,-5.79,-5.93,-9.59,0.66,1.07,1.21,8.46,7.31,6.82,53.51,43.16,49.9,0.03,0.11,-6.7,-16.26,0,-2014,-11.55,-12.19,0.25,-14.95,0,10098.52,,-908.79,58.4,0.87,1.32,1.44,1.74,,,,,,36908.88,,,,12.36,29.56,76.23,18.09,150.73,-50.73,-105.93
(주)케이에이치바텍,060720,2019/12,-3.98,-6.36,-0.17,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2002/05/21,,151.58,121.62,21.02,14.8,53.62,1604.36,20.95,1.88,1.15,5.81,86.82,43.49,13.91,3.43,-5.69,2.58,2.4,3.89,0.7,1.13,1.28,8.75,9.15,10.99,33.21,41.71,39.87,0.02,0.14,-5.09,5.84,0,-518,1.66,2.02,-12.96,9.91,0,9652.33,,330.65,65.09,0.94,1.39,1.54,1.87,,,,,,63845.57,,,,22.52,49.48,115.8,31.35,72.65,27.35,-18.14
(주)케이에이치바텍,060720,2020/12,-4.77,-7.58,-9.15,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2002/05/21,,162.66,126.48,42.08,16.94,68.3,1489.36,28.92,1.06,-8.08,4.6,94.27,43.98,12.63,1.91,-7.46,1.8,1.22,1.96,0.64,1.03,1.14,6.95,9.76,9.89,36.89,52.5,37.39,0.02,0.15,4.04,-4.95,0,-604,-0.82,3.12,5.23,18.39,-49.43,7849.39,,149.67,59.42,0.89,1.26,1.46,1.85,,,,,,37546.58,,,,12.73,25.61,97.03,20.3,95,5,-36.77
(주)케이엑스이노베이션,122450,2018/12,10.7,23.7,-5.98,  방송업,2011/05/25,,84.43,80.76,31.22,-3.32,54.08,1831.59,17.26,7.12,9.08,5.32,126.32,18.02,43.61,17.99,34.82,5.79,5.53,8.06,0.31,0.45,0.39,33.54,7.22,46.87,7.79,10.88,50.54,0.02,0,33.33,37.65,50.76,2115,48.02,49.73,-11,-4.28,-4.1,8914.07,,1603.23,64.9,0.81,0.47,1.41,1.47,,,,,,91754.58,,,,12.81,18.77,485.54,47.64,46.55,53.45,73.08
(주)케이엑스하이텍,052900,2011/12,-2.76,-6.4,-4.71,  고무 및 플라스틱제품 제조업,2005/01/18,,57.41,42.01,3.18,-23.96,148.44,664.44,35.09,-0.4,-1,7.07,168.21,32.29,9.85,-1.21,-3.2,-0.84,-1.05,-2.43,0.86,2,1.25,12.33,5.48,6.32,57.74,29.6,66.58,0.03,0.09,6.05,-7.39,0,-240,2.83,1.97,15.74,76.11,0,6909.46,,-83.85,40.25,1.08,1.5,2.78,3.59,,,,,,11648.19,,,,14.26,25.37,46.03,17.03,73.95,26.05,-18.8
(주)케이엑스하이텍,052900,2013/12,-36.65,-134.54,-7.12,  고무 및 플라스틱제품 제조업,2005/01/18,,89.99,73.98,1.94,-5.41,967.22,103.82,66.43,0.27,-2.38,2.98,548.08,48.64,10.08,0.4,-36.54,0.75,0.4,1.46,1,3.68,1.62,10.54,7.43,6.76,53.97,34.62,49.09,0.03,0.09,-9.18,-80.39,0,-2236,-36.19,-34.71,54.67,-23.67,0,5830.72,,23.08,9.37,1.17,2,2.63,3.51,,,,,,12600.54,,,,18.33,45.3,176.45,17.4,77.03,22.97,-210.02
(주)케이엑스하이텍,052900,2015/12,1.06,1.48,-19.24,  고무 및 플라스틱제품 제조업,2005/01/18,,191.89,142.98,40.02,18,34.12,205.51,14.43,2.37,5.84,3.22,83.72,37.58,17.37,1.07,0.93,1.41,1.21,1.73,1.14,1.62,1.88,14.12,8.98,20.04,18.21,25.86,40.64,0.02,0.33,-8.71,2.73,-79.57,15,-3.44,-2.82,-17.07,31.42,-86.34,1640.74,,17.53,74.56,1.82,2.4,2.87,3.61,,,,,,15244.73,,,,30.67,63.43,222.92,25.76,76.8,23.2,3.63
(주)케이엑스하이텍,052900,2016/12,3.41,4.46,-20.75,  고무 및 플라스틱제품 제조업,2005/01/18,,178.49,150.31,67.87,16.85,30.68,221.66,10.35,6.62,14.16,4.06,80.61,38.31,22.92,3.93,4.12,3.48,3.26,4.31,0.83,1.1,1.34,10.91,6.88,25.8,14.15,33.45,53.07,0.01,0,27.56,30.86,252.77,45,5.81,26.07,30.05,-19.46,191.44,1090.08,,42.84,76.52,1.41,1.88,2.18,2.73,,,,,,14194.84,,,,22.39,56.74,188.51,30.27,63.75,36.25,13.6
(주)케이엑스하이텍,052900,2019/12,2.91,3.45,-3.42,  고무 및 플라스틱제품 제조업,2005/01/18,,314.76,257.33,94.45,25.87,18.51,271.53,4.47,29.14,28.8,4.81,73.58,37.91,23.2,8.89,3.77,6.97,6.88,8.11,0.77,0.91,1.17,11.12,7.21,25.06,14.56,32.83,50.6,0.01,0,-2.01,-3,-51.83,48,-1.43,-12.91,23.26,-3.12,25.25,1257.49,,111.84,84.38,1.7,3.03,2.28,2.86,,,,,,17481.93,,,,23.17,92.04,305.3,29.65,62.67,37.33,12.71
(주)케이엔더블유,105330,2011/12,3.46,5.26,-5.68,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2009/09/29,,230.32,198.88,133.41,35.22,52.09,1635.18,19.5,4.61,999999999,5.13,57.41,62.26,17.06,3.85,3.16,5.3,4.22,6.42,1.1,1.67,2.74,12.37,7.13,12.09,30.18,29.51,51.22,0.02,0.14,2.02,2.11,-56.77,438,-1.22,-8.75,9.88,-5.97,-57.33,13485.83,,519.78,65.75,1.29,3.09,1.82,2.14,,,,,,10528.48,,,,19.24,57.57,137.68,17.74,61.83,38.17,17.8
(주)케이엔더블유,105330,2012/12,-4.34,-6.69,-34.87,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2009/09/29,,172.91,137.84,65.53,18.44,56.47,1502.54,22.17,-3.29,-17.27,6.61,88.04,43.73,13.39,-6.22,-5.98,-3.43,-4.52,-6.97,0.73,1.12,1.55,8.37,5.43,8.1,45.06,43.62,67.19,0.02,0.18,-5.47,-8.11,0,-553,39.68,40.93,-33.59,-1.31,0,8783.95,,-546.52,63.91,0.91,1.69,1.36,1.63,,,,,,4576.74,,,,8.85,17.78,52.5,11.84,122.19,-22.19,-50.47
(주)케이엔더블유,105330,2015/12,1.25,2.07,-9.55,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2009/09/29,,172.79,141.69,49.28,23.07,54.98,1485.08,18.31,4.38,7.54,3.41,70.1,54.77,18.83,2.52,1.23,2.78,2.54,3.9,1.01,1.55,2.33,10.01,4.2,7.49,48.75,36.48,86.93,0.01,0.15,3.68,1.1,-72.92,157,11.73,12.88,-2.86,-1.19,-58.28,11442.1,,288.13,64.52,1.16,2.49,1.79,2.17,,,,,,13834.56,,,,21.19,50.74,148.96,21.36,67.66,32.34,5.78
(주)케이엔더블유,105330,2019/12,-9.22,-17.21,-23.84,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2009/09/29,,143.21,104.04,13.96,18.09,100.14,1184.18,23.12,-5.97,-7.67,4.05,80.12,59.97,9.97,-3.62,-6.76,-4.82,-4.94,-9.22,1.36,2.54,3.49,7.68,4.49,5.99,60.94,47.54,81.35,0.01,0.16,-3.28,-15.28,-1147.21,-1141,8.4,1.69,-6.34,-16.74,-504.76,16422.28,,-594.84,49.96,1.35,3.82,2.24,3.15,,,,,,8641.38,,,,12.88,34.14,146.83,9.29,103.32,-3.32,-72.77
(주)케이엔더블유,105330,2020/12,-13.78,-25.59,-42.27,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2009/09/29,,190.13,155.04,87.33,33.14,74.62,849.63,18.56,-20.62,-22.16,3.19,52.54,69.91,4.5,-18.15,-18.38,-13.52,-13.6,-25.26,0.75,1.39,2.16,5.15,2.65,3.35,108.95,70.83,137.83,0.01,0.22,13.46,30.04,0,-1444,-15.15,-14.72,32.27,-10.73,0,9479.78,,-1720.35,57.27,0.72,2.29,1.15,1.48,,,,,,891.82,,,,1.17,4.15,19.27,1.66,810.1,-710.1,-1106.27
(주)케이엔씨글로벌,068150,2014/12,-48.16,-107.71,-40.01,  전문직별 공사업,2003/07/21,2017/03/07,54.07,52.98,4.6,-28.83,177.11,61.38,50.2,-4.93,-7.76,13.83,183.06,33.94,-0.72,-58.8,-98.32,-28.45,-28.8,-64.42,0.49,1.1,0.75,47.18,20.73,8.1,45.04,7.74,17.61,0,0.02,15.81,-23.59,0,-437,-9.84,19.34,9.5,-45.78,0,388.79,,-228.62,36.09,0.64,2.38,1.41,1.45,,,,,,-3381.03,,,,-7.86,-43.15,-62.97,-17.22,0,0,0
(주)케이엔씨글로벌,068150,2015/12,-26.04,-58.68,-17.79,  전문직별 공사업,2003/07/21,2017/03/07,100.08,98.36,1.28,0.04,91.23,66.96,27.41,-2.58,-12.81,11.43,101.22,47.07,41.02,-30.97,-71.11,-8.82,-11.34,-25.56,0.37,0.83,0.62,49.08,63.94,5.69,64.18,7.44,5.71,0,0.01,4.89,51.99,0,-202,-36.99,-15.96,45.47,24.81,0,231.76,,-71.78,52.29,0.38,2.53,0.9,0.92,,,,,,66.12,,,,0.15,1.34,2.26,0.41,9950.57,-9850.57,-17360.74
(주)케이엔엔,058400,2016/12,3.55,3.89,-1.47,  방송업,2010/11/03,,281.96,281.75,66.26,15.4,11.41,268.58,0,999999999,999999999,0,84.82,23.87,31.33,9.6,11.15,3.76,3.06,3.36,0.32,0.35,0.42,1771.51,4.11,0,0,0.21,88.84,0.01,0,4.51,1.84,-1.37,52,-8.54,3.44,8.08,4.57,-28.09,4668.5,,448.2,89.75,1.03,0.75,1.36,1.36,,,,,,31159.25,,,,15.7,39.38,1515.3,50.4,60.09,39.91,22.12
(주)케이엔엔,058400,2018/12,3.83,4.16,-1.9,  방송업,2010/11/03,,438.29,438.29,130.68,20.28,8.33,287.88,0,999999999,999999999,0,79.87,26.27,38.5,12.17,12.23,4.5,3.81,4.15,0.31,0.34,0.42,9662.03,5.78,0,0,0.04,63.16,0.02,0,2.08,3.03,-18.5,59,-3.48,-2.06,15.81,0,-9.13,484.13,,58.93,92.31,1,0.85,1.27,1.27,,,,,,33585.4,,,,16.23,45.14,2216.07,52.38,60.78,39.22,23.34
(주)케이엔엔,058400,2020/12,2.92,3.1,-19.39,  방송업,2010/11/03,,510.93,510.93,178.78,21.73,6.96,301.14,0.22,299.63,999999999,5.36,78.06,27.02,41.56,10.83,10.8,3.56,2.93,3.13,0.27,0.29,0.37,0,3.35,0,0,0,109.11,0.01,0.3,1.74,1.81,-23.82,46,0.2,2.37,0.09,0,-16.62,432.92,,46.87,93.49,0.83,0.86,0.99,0.99,,,,,,35223.29,,,,16.47,54.95,3773.35,61.44,68.98,31.02,17.59
(주)케이엔제이,272110,2020/12,-7.58,-20.41,-24.36,  기타 기계 및 장비 제조업,2019/10/25,,85.39,55.96,23.09,-7.18,231.85,690.16,41.9,2.24,-77.21,4.51,192.57,41.97,23.82,6.09,-11.67,5.6,3.96,10.65,0.65,1.75,1.18,4.02,5.44,15.57,23.45,90.71,67.15,0.01,0,24.06,-18.36,0,-788,22.98,41.31,6.14,-1.34,-32.25,6756.81,,411.73,30.13,0.72,2.09,1.44,2.24,,,,,,5601.36,,,,7.71,45.82,104.15,13.15,172.65,-72.65,-88.74
(주)케이엘넷,039420,2015/12,6.57,8.39,-4.69,  우편 및 통신업,2002/03/12,,199.8,199.8,127.05,10.84,24.66,253.02,0,23.65,133.41,1814.64,97.62,21.69,19.13,8.55,7.24,8.03,7.77,9.82,0.91,1.15,1.16,77.45,17.66,16.73,21.82,4.71,20.67,0.28,0.01,3.53,8.68,-6.24,107,-3.21,2.76,6.4,0,10.34,1407.29,,120.39,80.22,2.84,2.25,4.24,4.49,,,,,,13814.7,,,,36.26,92.85,0,40.64,58.17,41.83,17.81
(주)케이엘넷,039420,2019/12,8.78,10.41,-8.59,  우편 및 통신업,2002/03/12,,284.61,284.61,84.2,22.2,23.07,300.26,4.27,57.57,999999999,7.51,80.94,34.23,30.7,10.75,9.9,10,9.53,11.52,0.89,1.07,1.33,855.93,17.66,37.57,9.72,0.43,20.67,0.09,0,6.92,2.73,94.16,166,-2.04,3.56,14,0,1.16,1594.59,,171.36,81.25,1.96,2.76,2.67,2.68,,,,,,20416.36,,,,45.51,148.06,0,53.01,67.82,32.18,18.67
(주)케이엠,083550,2011/12,5.06,8.31,-0.88,  섬유제품 제조업; 의복제외,2005/12/20,,180.59,112.85,29.21,26.96,64.55,1198.94,23.48,6.86,8.28,4.89,65.14,60.41,17.36,6.24,4.23,7.64,7.47,12.35,1.2,1.98,3.07,5.38,5.87,14.02,26.04,67.83,62.18,0.01,0,7.62,8.29,-34.82,514,11.89,11.24,5.37,11.93,-29.55,12092.09,,754.44,60.77,1.25,3.7,1.96,3.09,,,,,,23337.44,,,,23.14,74.57,420.24,20.04,58.22,41.78,21.09
