회사명,거래소코드,회계년도,[제조]총자본증가율(IFRS연결),[제조]유형자산증가율(IFRS연결),[제조]비유동자산증가율(IFRS연결),[제조]유동자산증가율(IFRS연결),[제조]재고자산증가율(IFRS연결),[제조]자기자본증가율(IFRS연결),[제조]순이익증가율(IFRS연결),[제조]매출액증가율(IFRS연결),[제조]매출액총이익률(IFRS연결),[제조]매출액순이익률(IFRS연결),[제조]총자본사업이익률(IFRS연결),[제조]총자본순이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]1주당순이익(IFRS연결),[제조]1주당매출액(IFRS연결),[제조]총자본회전률(IFRS연결),[제조]자기자본회전률(IFRS연결),[제조]유동자산회전률(IFRS연결),[제조]당좌자산회전률(IFRS연결),[제조]재고자산회전률(IFRS연결),[제조]1회전기간(IFRS연결),[제조]운전자본회전률(IFRS연결),[제조]순운전자본회전률(IFRS연결),[제조]유형자산회전율(IFRS연결),[제조]비유동자산회전률(IFRS연결),[제조]매출채권회전기간(IFRS연결),[제조]매출채권회전률(IFRS연결),[제조]재고자산회전기간(IFRS연결),[제조]매입채무회전기간(IFRS연결),[제조]매입채무회전률(IFRS연결),[제조]유동비율(IFRS연결),[제조]당좌비율(IFRS연결),[제조]현금비율(IFRS연결),[제조]자기자본배율(IFRS연결),[제조]순운전자본비율(IFRS연결),[제조]부채비율(IFRS연결),[제조]이자보상배율(이자비용)(IFRS연결),[제조]비유동비율(IFRS연결),[제조]유동자산구성비율(IFRS연결),[제조]자기자본구성비율(IFRS연결),[제조]부가가치(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결),상장일,상장폐지일,소속코드,산업명
(주)코스나인,082660,2015/12,7.68,6.78,8.76,6.57,2.22,11.49,-97.85,-22.5,6.79,0.36,2.87,0.51,0.22,12,22753.1,1.41,4.67,2.88,5,6.81,0.03,0.1,1.3,2.82,2.77,35.89,10.17,53.6,51.03,7.15,86.93,50.86,7.26,1021.36,-7.33,223.19,1.46,165.64,48.75,30.94,39755.35,20.55,41.44,100.68,15.08,68.1,31.9,2.37,2005/10/05,,5,    통신 및 방송 장비 제조업
(주)코스나인,082660,2016/12,1.95,-5.84,4.25,-0.47,-6.88,17.11,-5263.18,-21.39,6.88,-3.14,1.24,-3.33,-10.13,-530,17887.31,1.06,3.21,2.2,3.68,5.48,0.02,0.14,1.01,2.21,2.05,53.33,6.84,66.55,67.44,5.41,81.76,50.02,11.41,689.95,-10.62,184.65,0.67,149.18,47.59,35.13,30930.96,15.68,34.18,83.61,14.92,81.75,18.25,-21.04,2005/10/05,,5,    통신 및 방송 장비 제조업
(주)코스나인,082660,2017/12,-8.06,-26.79,-27.42,13.27,14.91,-11.53,0,-11.02,-0.11,-16.05,-7.38,-15.64,-45.34,-1071,9180.87,0.97,2.82,1.84,3.03,4.71,0.02,0.16,0.88,2.35,2.07,74.66,4.89,77.51,107.03,3.41,103.07,62.47,1.94,303.99,1.75,195.81,-5.44,122.38,58.63,33.81,-934.94,-0.52,-1.41,-3.83,-0.51,0,0,0,2005/10/05,,5,    통신 및 방송 장비 제조업
(주)코스나인,082660,2018/12,-56.23,-77.66,-75.82,-42.41,-81.63,-77.82,0,-52.82,-6,-56.84,-8.43,-37.94,-132.04,-1220,2157.04,0.67,2.32,1.04,1.47,3.51,0.02,0.22,0.55,2.14,1.87,111.41,3.28,103.98,158.15,2.31,129.61,113.33,2.43,64.61,17.62,483.7,-4.62,133.42,77.14,17.13,-462.58,-0.58,-3.12,-5.51,-0.53,0,0,0,2005/10/05,,5,    통신 및 방송 장비 제조업
(주)코스나인,082660,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005/10/05,,5,    통신 및 방송 장비 제조업
(주)코스나인,082660,2020/12,0,0,0,0,0,0,0,0,13.5,-54.58,-2.59,-16.43,-60.44,-493,691.6,0.3,1.11,1.68,2.31,6.11,0.02,0.16,0.46,0.83,0.37,66.78,5.47,59.75,67.27,5.43,37.64,27.32,13.33,124.94,-29.77,267.44,-0.54,301.41,17.97,27.22,-769.88,-1.1,-3.05,-25.53,-3.66,0,0,0,2005/10/05,,5,    통신 및 방송 장비 제조업
(주)코스나인,082660,2021/12,-25.31,2.37,-51.5,94.26,-66.58,26.66,0,-40.31,10.28,-126.19,-8.57,-25.96,-73.57,-400,265.52,0.21,0.58,0.68,0.78,5.47,0.01,0.26,0.26,0.49,0.3,88.77,4.11,66.77,64.38,5.67,95.9,91.38,60.33,100.28,-2,116.9,-1.35,115.54,46.73,46.1,-273.39,-0.52,-1.06,-10.49,-2.18,0,0,0,2005/10/05,,5,    기타 화학제품 제조업
(주)코스메카코리아,241710,2016/12,104.67,46.25,38.32,154.9,53.73,358.51,128.85,66.59,21.26,6.97,12.45,10.81,18.02,2708,38800.95,1.55,2.59,2.34,2.85,13.15,0.03,0.09,1.52,5.17,4.6,59.8,6.1,27.77,47.65,7.66,279.54,237.56,137.94,3926.56,45.53,36.44,32.2,39.73,70.88,73.29,32719.34,22.87,95.62,284.64,19.81,49.9,50.1,35.16,2016/10/28,,5,    기타 화학제품 제조업
(주)코스메카코리아,241710,2017/12,5.6,40.3,45.34,-10.72,1.18,8.23,-13.65,10.38,21.35,5.45,7.77,6.76,9.1,1860,34143.79,1.24,1.67,1.9,2.26,11.9,0.02,0.1,1.39,4,3.57,62.44,5.85,30.66,44.49,8.2,260.8,216.42,110.02,4249.76,36.95,33.13,113.01,53.35,59.93,75.12,38367.42,25.4,98.97,254.26,21.04,63.07,36.93,25.89,2016/10/28,,5,    기타 화학제품 제조업
(주)코스메카코리아,241710,2018/12,108.55,156.29,218.15,35.26,206.68,10.14,-9.68,66.34,17.14,3.02,4.31,3.93,7.53,840,28398.19,1.3,2.13,2.85,4.04,9.68,0.02,0.19,1.86,3.2,2.4,50.25,7.26,37.7,31.03,11.76,154.53,94.91,16.8,2340.35,13.72,83.57,6.52,112.22,38.87,54.48,65376.56,20.75,56.95,206.89,21.56,70.28,29.72,14.02,2016/10/28,,5,    기타 화학제품 제조업
(주)코스메카코리아,241710,2019/12,11.39,6.97,10.31,13.07,4.25,2.19,-45.77,14.42,18.35,1.16,2.49,1.21,3.85,456,32492.32,1.04,2.02,2.66,4.22,7.19,0.01,0.35,1.54,2.46,1.71,57.21,6.38,50.75,33.94,10.75,126.01,81.18,14.18,2391.67,8.14,103.53,2.34,123.22,39.46,49.13,80317.25,22.89,61.48,193.48,23.14,66.21,33.79,5.02,2016/10/28,,5,    기타 화학제품 제조업
(주)코스메카코리아,241710,2020/12,2.3,0.89,-1.55,8.19,21.38,1.6,-46.12,-2.29,17.93,1.01,2.81,0.96,2.04,245,31746.79,0.96,1.97,2.35,3.78,6.22,0.01,0.48,1.26,2.31,1.61,57.16,6.39,58.69,34.74,10.51,105.91,63.65,22.23,2429.94,2.33,108.02,3.05,121.21,41.73,48.07,73778.61,20.55,51.98,190.4,21.76,66.98,33.02,4.63,2016/10/28,,5,    기타 화학제품 제조업
(주)코스메카코리아,241710,2021/12,9.08,-0.11,-0.63,22.65,12,9.63,239.62,16.93,18.35,4.28,5.37,4.52,6.55,834,37122.26,1.06,2.15,2.38,3.83,6.26,0.01,0,1.3,2.7,1.9,57.38,6.36,58.34,27.65,13.2,135.69,86.24,22.23,2663.85,12.34,99.44,6.78,105.86,46.92,50.14,87543.01,22.36,62.07,232.75,22.08,57.91,42.09,19.38,2016/10/28,,5,    기타 화학제품 제조업
(주)코스온,069110,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003/10/14,,6,    영상 및 음향기기 제조업
(주)코스온,069110,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003/10/14,,6,    상품 중개업
(주)코스온,069110,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003/10/14,,6,    상품 중개업
(주)코스온,069110,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003/10/14,,6,    상품 중개업
(주)코스온,069110,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003/10/14,,6,    기타 화학제품 제조업
(주)코스온,069110,2016/12,0,0,0,0,0,0,0,0,25.38,8.17,7.93,6.67,11.43,397,4564.18,0.82,1.35,1.26,1.99,3.46,0.01,0,0.85,3.77,2.3,130.92,2.79,105.52,42.43,8.6,206.49,130.99,23.6,662.88,33.26,66.09,9.32,58.97,64.49,60.21,8278.98,8.13,37.86,96.37,9.97,0,0,82.01,2003/10/14,,6,    기타 화학제품 제조업
(주)코스온,069110,2017/12,36.92,42.97,44.08,32.97,42.14,17.24,-83.52,20.97,20.71,1.59,4.21,1.32,1.73,64,5357.16,0.83,1.51,1.31,2.12,3.46,0.01,0,0.91,3.75,2.28,101.79,3.59,105.61,39.86,9.16,244.28,148.81,16.52,751.97,37,93.35,2.43,72.24,62.64,51.72,17956.61,12.88,60.22,182.32,17.87,57.39,42.61,8.9,2003/10/14,,6,    기타 화학제품 제조업
(주)코스온,069110,2018/12,58.82,109.05,75.72,48.74,-6,53.99,-283.59,9.81,20.05,-0.9,2.28,-0.55,-2.32,-131,5754.14,0.61,1.2,1.02,1.46,3.33,0.01,0,0.63,2.27,1.54,105.82,3.45,109.53,43.42,8.41,135.23,101.83,30.29,980.74,15.28,97.01,1.04,81.44,58.66,50.76,18903.94,8.54,66.64,204.79,17.13,61.39,38.61,-5.24,2003/10/14,,6,    기타 화학제품 제조업
(주)코스온,069110,2019/12,8.36,67.65,57.69,-26.4,-20.25,-2.83,0,-0.97,18,-4.73,0.47,-2.24,-4.95,-303,4920.3,0.47,0.99,0.97,1.3,3.79,0.01,0,0.52,1.24,0.93,95.41,3.83,96.33,45.25,8.07,95.55,69.97,12.53,953,-1.86,122.33,0.13,133.75,39.84,44.98,16129.39,6.72,36.15,173.04,14.76,84.44,15.56,-32.05,2003/10/14,,6,    기타 화학제품 제조업
(주)코스온,069110,2020/12,-17.36,-59.15,-19.1,-14.73,-58.48,-15.89,0,-15.92,2.34,-38.75,-6.25,-16.25,-36.24,-1857,4137.04,0.42,0.93,1.04,1.3,5.07,0.01,0.19,0.5,1.18,0.7,54.08,6.75,71.93,56.12,6.5,92.01,80.02,2.45,703.3,-3.57,119.94,-1.58,129.53,41.11,45.47,-7808.55,-3.94,-22.26,-122.37,-8.5,0,0,0,2003/10/14,,6,    기타 화학제품 제조업
