[제조]자기자본구성비율,[제조]순운전자본회전률,[제조]비유동자산회전률,[제조]총자본증가율,[제조]유동비율,[제조]비유동자산증가율,[제조]1주당매출액,[제조]총자본순이익률,[제조]부가가치율,year,label
69.05,1.08,2.84,28.65,325.26,76.08,45075.02,11.58,35.31,2018,0
75.31,0.58,3.45,9.35,379.39,-6.13,5495.16,4.18,20.57,2011,0
74.12,0.49,2.81,4.15,343.5,30.39,5006.12,2.86,19.22,2012,0
82.1,1.09,4.31,0.69,480.15,39.27,10376.38,9.52,19.31,2013,0
83.64,0.71,2.06,-1.49,520.01,7.68,6009.96,2.3,15.23,2014,0
79.89,0.93,2.77,8.81,402.34,-0.88,8314.57,4.12,13.49,2015,0
78.92,0.75,2.61,8.17,387.98,-1.3,7749.53,6.16,21.04,2016,0
86.7,0.59,2.07,2.64,650.28,5.17,6261.82,10.78,38.08,2017,0
88.36,0.32,1.08,-1.71,978.85,-8.44,3224.62,0.99,27.81,2018,0
35.85,1.13,3.05,1.08,92.29,0.1,10653.38,-2.63,18.82,2011,0
41.14,1.24,3.48,-5.19,106.04,-11.97,11435.89,6.47,18.58,2012,0
55.39,1.49,4.12,-1.96,146.56,-5.22,12349.14,12.25,22.54,2013,0
44.92,1.13,3.11,16.27,109.25,41.62,15196.52,7.86,21.58,2016,0
50.7,1.22,2.86,-6.41,118.46,-3.13,16140.85,4.56,17.97,2017,0
48.67,1.24,2.79,6.8,111.57,7.06,16036.54,3.24,17.52,2018,0
49.28,1.97,7.18,64.92,138.23,62.67,60377.44,11.07,10.39,2011,0
59.11,2.04,7.45,-17.47,175.67,-18.94,70270.07,5.07,10.31,2012,0
60.71,2.36,8.25,18.19,183.8,17.53,75796.83,11.56,14.69,2013,0
69.97,1.96,5.97,-8.63,234.14,5.02,60734.43,4.33,17.32,2014,0
69.99,2.06,5.4,10.39,240.68,9.84,59042.02,7.2,17.98,2015,0
73.12,1.85,5.19,1.84,300.61,-11.28,56051.17,5.85,16.73,2016,0
72.5,1.72,5.35,3.25,312.72,-0.93,54035.19,3.29,15.26,2017,0
73.94,1.6,4.84,-1.4,332.28,4.52,49759.14,1.92,13.96,2018,0
76.13,0.92,1.29,15.72,225.97,-13.46,6364.39,16.18,37.17,2016,0
91.98,0.75,1.05,-15.39,603.4,-5.16,4428.91,4.73,19.53,2017,0
92.84,0.79,0.85,-7.24,668.05,-6.26,3396.5,-4.14,-3.91,2018,0
74.02,1.53,2.41,11.65,248.15,-2.44,14412.28,12.15,14.95,2011,0
78.32,1.64,1.86,14.72,292.98,41.89,15575.16,14.9,20.14,2012,0
84.59,1.47,1.45,-4.37,400.5,5.18,12463.27,6.98,15.51,2013,0
81.17,1.3,1.1,12.25,284.03,15.8,10465.01,6.8,16.57,2014,0
82.66,1.19,1.11,2.39,419.33,-8.87,10810.6,6.81,17.66,2015,0
84.42,1.2,0.72,1.22,235.09,50.98,8431.55,3.08,17.4,2016,0
83.7,1.66,0.78,1.36,210.28,-13.28,10178.14,3.14,14.98,2017,0
84.39,1.68,1.1,7.3,230.03,4.22,13720.8,7.49,19.01,2018,0
45.28,1.13,2.46,13.57,100.33,10.75,14164.6,0.24,11.35,2011,0
48.68,0.87,2.19,-17.34,121.0,-30.06,11259.22,-5.46,5.44,2012,0
48.35,0.6,1.04,1.48,77.37,73.77,6014.3,0.45,15.51,2013,0
24.22,0.49,0.7,24.44,69.62,8.93,5380.53,-15.94,10.57,2014,0
17.19,0.6,0.97,-21.47,45.24,-9.53,7366.55,-11.84,-2.52,2015,0
34.54,0.6,0.64,-2.34,57.94,-4.64,7522.78,-3.23,12.61,2017,0
35.39,0.48,0.44,20.98,44.5,37.66,6036.8,-10.19,-5.41,2018,0
50.23,0.79,0.43,13.76,57.62,16.38,21529.39,-0.12,20.08,2011,0
42.51,0.76,0.41,-21.23,40.07,-25.39,22376.63,-1.29,19.04,2013,0
51.98,1.09,0.75,5.86,73.61,3.46,48108.93,4.97,32.25,2016,0
53.96,1.23,0.83,1.09,82.05,1.6,54245.27,5.11,36.36,2017,0
55.17,1.19,0.8,0.46,74.48,-0.09,52934.73,4.15,27.95,2018,0
8.93,0.68,1.65,-42.9,42.29,-31.07,3657.45,-53.24,-24.73,2011,0
35.89,0.72,1.46,-29.06,80.43,-38.07,1791.61,0.94,45.69,2012,0
53.93,0.23,1.89,41.64,187.29,10.35,4618.13,2.93,45.22,2018,0
40.24,0.15,0.27,33.03,73.11,52.38,122.7,-10.4,-29.33,2013,0
21.76,0.46,0.23,187.78,60.05,333.07,306.15,-10.62,-49.77,2014,0
8.93,0.34,1.05,-24.02,52.62,-11.47,1131.02,4.66,33.17,2017,0
30.79,0.34,1.12,-4.57,96.62,-34.63,2768.94,-2.89,8.01,2018,0
95.2,0.54,0.97,187.78,2214.57,71.76,3064.91,4.12,55.5,2015,0
95.2,0.27,0.66,33.93,2214.57,19.44,2406.07,-1.85,37.28,2016,0
52.29,0.15,0.35,91.86,2214.57,120.54,780.82,-8.64,16.07,2017,0
39.8,0.14,0.13,7.41,110.34,119.06,250.82,-18.54,-29.61,2018,0
70.62,0.74,2.46,-5.91,269.44,-16.29,5454.1,2.29,17.88,2012,0
57.54,0.78,3.44,23.0,191.36,-0.08,6650.74,0.83,14.84,2013,0
67.44,0.78,3.69,-8.19,255.33,1.03,7155.11,4.18,19.98,2014,0
60.81,0.86,3.14,12.0,185.08,44.4,7487.68,1.71,20.37,2015,0
56.0,0.87,3.0,7.17,158.36,3.98,8617.32,-0.37,14.41,2016,0
56.23,0.87,3.11,-7.22,156.27,-4.12,8905.66,-2.92,9.43,2017,0
35.79,0.83,3.0,41.96,114.19,48.52,10461.37,8.83,24.58,2018,0
42.54,1.29,2.78,-0.01,126.62,4.63,7392.04,3.82,23.81,2012,0
38.52,1.18,1.86,2.62,112.24,22.45,4320.84,-2.68,22.6,2013,0
28.21,0.84,1.41,15.0,96.59,-1.11,3451.03,-6.77,19.43,2014,0
29.43,1.03,2.19,3.64,84.54,2.34,5307.86,1.93,24.72,2015,0
28.45,1.05,2.09,-7.4,74.92,5.62,4979.84,-6.66,19.95,2017,0
28.87,1.03,2.1,-16.57,83.91,-28.67,3428.27,-11.35,20.03,2018,0
66.5,1.02,1.96,18.1,225.42,10.72,8006.73,12.74,39.1,2011,0
77.39,0.81,1.46,22.83,335.39,37.64,6097.7,10.1,40.09,2012,0
76.77,0.94,1.3,7.46,266.5,25.03,6947.83,6.32,32.26,2013,0
75.08,0.93,1.26,11.26,279.9,1.45,7523.41,6.09,33.58,2014,0
78.37,0.82,1.15,-1.33,348.13,0.72,6916.0,4.12,33.49,2015,0
79.31,0.81,1.1,0.64,363.6,-1.35,6619.78,2.67,31.35,2016,0
77.5,0.8,1.12,1.88,288.33,3.21,6817.52,0.49,27.42,2017,0
77.54,0.93,1.28,9.78,270.48,13.95,8077.9,5.36,33.7,2018,0
23.65,0.4,0.42,-46.7,106.89,-58.53,1614.73,-60.81,-197.36,2011,0
37.26,0.4,2.31,34.68,145.37,-27.07,1339.24,9.52,59.43,2012,0
68.34,0.58,3.11,-44.34,259.08,8.7,524.06,-1.85,35.79,2013,0
67.25,0.83,1.92,-9.31,277.93,11.73,352.63,-9.31,48.77,2014,0
66.23,0.92,2.06,8.53,208.69,-4.07,391.41,4.45,65.53,2015,0
74.7,1.23,2.44,2.8,276.47,31.14,525.08,10.42,50.68,2016,0
78.53,1.45,2.97,22.42,389.34,-15.83,667.77,18.59,52.41,2017,0
73.99,1.11,3.65,34.78,314.37,6.49,773.68,15.86,49.49,2018,0
48.85,1.2,1.31,17.02,78.45,28.14,5599.83,4.34,30.61,2013,0
37.83,0.68,0.58,11.55,54.18,23.47,2723.22,-6.62,30.6,2014,0
34.5,0.71,0.59,-12.84,39.49,-8.11,2184.19,-6.13,22.72,2016,0
39.3,0.94,0.88,-0.48,50.58,-2.74,2859.23,3.11,26.03,2018,0
46.87,1.59,1.01,-10.77,58.52,-7.25,6520.34,-0.36,16.09,2011,0
45.66,1.58,0.9,-10.68,51.32,-5.08,5435.73,-4.44,12.52,2012,0
39.05,1.3,0.78,-9.8,56.47,-17.05,4208.35,-7.68,16.64,2013,0
41.18,1.31,1.13,3.17,48.53,-1.04,5460.7,-2.7,18.23,2014,0
43.34,1.15,0.88,-13.86,31.3,-9.13,4194.18,-4.67,14.49,2015,0
38.59,1.09,0.78,-9.4,28.41,-9.19,3370.12,-21.07,-8.83,2016,0
30.74,0.69,0.54,-0.51,28.41,1.2,2214.97,-18.61,6.63,2017,0
50.77,1.45,2.84,6.24,137.26,29.5,9472.51,-0.6,12.39,2011,0
52.48,1.21,1.89,-8.94,107.01,3.74,7250.51,-2.42,15.2,2012,0
50.2,1.17,1.48,7.17,91.6,21.81,6400.29,-2.72,20.66,2013,0
50.51,1.09,1.8,-8.38,94.54,-2.44,8046.94,-1.73,24.07,2015,0
81.78,0.65,7.24,117.0,509.58,93.09,2687.45,13.62,29.28,2016,0
71.09,0.67,7.79,22.1,315.49,22.73,2129.38,11.82,25.24,2017,0
75.83,0.44,3.51,-1.57,369.88,82.17,1493.3,4.58,20.99,2018,0
71.93,1.54,2.06,10.21,231.49,-2.04,7161.16,6.36,24.36,2011,0
71.14,1.55,2.38,22.2,219.36,5.67,8036.78,6.87,25.01,2013,0
81.58,0.84,1.26,-19.89,321.67,-4.96,4276.22,-4.68,18.28,2014,0
76.97,2.08,2.75,9.94,265.54,0.57,9107.28,3.2,17.36,2015,0
79.06,2.81,11.2,-3.97,355.24,0.6,22031.05,3.9,7.27,2017,0
68.32,1.09,2.04,11.04,400.39,40.77,4837.57,-1.51,17.49,2018,0
93.01,0.89,1.69,12.68,1011.32,-12.34,8233.3,18.18,61.18,2011,0
93.3,0.88,1.71,16.09,978.95,41.5,9376.64,20.5,66.65,2012,0
94.29,0.87,1.48,13.46,1111.04,11.71,5290.48,18.82,67.95,2013,0
93.81,0.9,1.5,12.64,1051.27,16.13,6129.09,19.63,68.18,2014,0
94.59,0.89,1.33,13.06,1123.58,24.31,6526.24,18.39,68.31,2015,0
92.71,0.85,1.39,15.07,990.07,-5.01,7399.68,17.48,68.32,2016,0
92.48,0.84,1.8,13.73,943.02,-1.1,9284.05,17.43,62.4,2017,0
93.0,0.75,1.84,14.66,1051.3,9.11,9864.24,18.39,67.05,2018,0
90.04,1.58,3.17,18.28,760.07,2.64,2239.59,18.62,35.22,2014,0
78.35,2.31,5.09,16.97,329.03,5.43,3338.34,7.82,18.23,2015,0
91.18,1.03,1.92,-34.7,1055.56,-6.43,1250.67,-19.22,9.89,2016,0
27.41,0.62,0.79,30.2,51.19,74.0,627.49,-36.85,-19.14,2018,0
56.35,2.44,4.86,4.19,189.15,2.99,108670.23,9.47,18.74,2018,0
48.76,2.11,3.19,2.56,134.31,-0.58,80024.22,3.3,16.17,2012,0
51.0,2.32,4.17,15.38,156.13,-4.93,101819.06,3.4,15.0,2013,0
50.02,2.12,4.45,7.03,171.09,4.14,108055.48,3.19,14.43,2014,0
48.48,2.18,4.44,7.79,197.88,9.08,108670.23,3.24,15.14,2015,0
49.05,2.17,4.45,6.0,180.25,2.75,108670.23,3.91,15.76,2016,0
53.03,2.07,4.18,0.17,153.02,10.52,108670.23,2.21,15.67,2017,0
60.79,2.08,3.49,-4.3,169.54,7.44,108670.23,7.26,19.6,2018,0
77.76,1.08,1.88,16.46,265.13,23.31,54185.06,17.32,40.84,2011,0
79.56,1.05,1.43,5.2,255.73,26.3,51716.23,11.66,37.88,2012,0
80.69,1.13,1.14,4.62,236.28,16.71,49968.52,8.66,35.14,2013,0
73.58,1.03,1.1,18.07,356.43,-1.41,51179.47,7.55,35.39,2014,0
81.19,0.84,1.07,-38.33,374.05,-41.98,54260.09,24.2,28.69,2015,0
80.42,0.65,0.65,-6.22,263.11,3.85,32888.2,-1.01,33.77,2017,0
79.53,0.65,0.67,8.49,289.04,-5.35,11287.33,6.76,48.62,2018,0
74.08,2.19,0.85,1.37,48.32,1.86,75081.94,1.3,34.48,2016,0
62.51,2.21,1.16,22.69,59.36,11.24,108480.03,4.2,37.76,2017,0
58.81,1.98,1.39,29.1,62.83,24.78,108670.23,13.14,42.76,2018,0
68.19,1.03,1.21,2.37,107.19,29.84,3155.41,1.29,28.77,2016,0
61.92,1.09,1.15,0.58,94.99,-3.5,3093.69,-3.53,27.28,2017,0
56.82,1.03,1.23,9.04,88.68,7.43,3367.56,1.17,29.74,2018,0
41.6,1.97,6.34,1.84,133.16,7.59,18172.09,-1.29,7.16,2011,0
38.69,1.73,6.3,9.07,134.47,-10.88,17345.04,0.82,8.89,2012,0
36.58,1.58,4.88,-4.96,125.13,19.37,14833.08,-4.4,5.96,2013,0
46.26,1.52,3.57,4.42,126.73,52.41,12658.68,6.22,15.0,2015,0
42.63,1.52,3.01,6.31,120.8,-4.49,12358.46,2.84,13.72,2016,0
47.6,1.28,2.64,1.56,131.51,7.4,10588.61,6.09,17.55,2017,0
41.75,1.09,2.03,20.59,133.05,23.47,9135.19,2.91,15.81,2018,0
87.29,0.57,0.73,80.35,850.66,20.3,4959.35,4.86,32.85,2011,0
85.29,0.51,0.63,4.28,602.44,42.93,5689.27,1.38,17.62,2012,0
80.55,0.67,0.47,6.06,468.47,33.67,5791.76,0.8,20.48,2013,0
63.1,0.7,0.36,27.58,555.42,28.37,5751.16,-1.09,17.74,2014,0
80.07,0.59,0.28,-1.63,231.19,6.45,4824.86,1.46,28.32,2015,0
79.94,0.55,0.2,-2.01,1187.59,1.02,3646.3,-2.96,4.89,2016,0
71.09,0.95,0.35,-22.42,809.97,-31.07,5376.39,-1.16,16.29,2017,0
72.15,0.71,0.41,26.38,267.83,22.24,5642.44,-1.28,18.28,2018,0
57.51,0.85,1.56,45.54,233.46,31.55,7337.03,3.14,20.6,2018,0
49.01,1.39,3.29,47.75,358.84,12.78,3677.52,3.36,11.2,2017,0
67.88,1.4,5.15,47.47,245.43,24.25,55888.77,11.89,20.8,2017,0
29.02,0.84,1.39,116.62,158.43,333.07,38518.8,-0.74,10.26,2018,0
64.74,1.35,0.93,7.84,188.48,0.88,7039.68,2.2,17.73,2011,0
61.05,1.02,0.92,7.27,238.51,-2.48,6802.75,2.28,19.79,2012,0
62.83,1.47,1.31,3.5,182.39,7.88,10110.73,3.49,17.87,2013,0
61.64,1.33,1.17,7.21,185.79,7.09,9675.35,-0.4,13.91,2014,0
61.46,1.25,1.1,-0.78,143.95,2.39,9548.61,0.62,15.0,2015,0
64.89,1.28,1.07,-4.05,149.3,-0.81,9354.04,0.89,16.09,2016,0
63.84,1.28,1.01,7.49,144.03,7.37,9171.82,3.59,21.22,2017,0
63.83,1.17,0.99,5.5,157.48,0.74,9280.06,3.62,21.19,2018,0
63.38,1.17,2.34,-3.18,189.9,5.54,11337.69,2.61,18.1,2011,0
53.14,0.92,1.78,-0.95,168.42,-2.9,11974.6,-1.57,18.62,2013,0
50.87,0.83,1.53,-19.85,131.57,-11.12,9578.12,-13.95,1.46,2014,0
53.66,0.97,1.61,4.68,123.92,10.69,10010.61,-0.03,20.41,2015,0
57.91,1.04,2.07,-4.78,148.51,-13.39,12048.18,3.53,23.04,2017,0
77.17,1.1,1.18,14.9,180.35,73.2,994.67,11.6,36.39,2016,0
77.01,1.31,1.42,10.1,196.77,7.63,1248.32,8.58,34.19,2017,0
72.48,1.06,1.43,16.56,198.77,-3.48,1275.86,6.71,34.5,2018,0
85.35,1.03,1.44,26.62,355.44,82.14,2598.25,15.15,58.26,2016,0
65.03,0.78,1.07,19.14,268.28,-0.77,2258.72,-3.16,36.76,2017,0
65.76,0.83,1.48,-4.37,427.08,-16.86,2839.38,-2.34,33.41,2018,0
69.61,0.88,1.28,5.54,242.23,-4.3,876.35,-8.23,11.91,2015,0
52.95,0.98,1.33,72.45,79.43,122.81,1210.24,-5.53,5.27,2016,0
60.31,0.49,0.59,20.68,100.62,22.19,696.99,-13.29,-7.48,2017,0
46.8,0.24,0.23,-6.48,48.49,14.57,13287.47,-4.4,-14.34,2013,0
40.94,0.25,0.23,4.69,58.18,-5.3,13921.38,-3.92,-2.22,2014,0
52.16,0.24,0.25,0.52,89.13,-4.44,14185.79,10.48,85.72,2015,0
57.32,0.3,0.23,5.44,48.45,30.2,14470.79,3.18,35.21,2016,0
53.03,0.33,0.19,5.68,56.22,2.56,14010.91,-0.89,26.78,2017,0
51.01,0.23,0.13,28.59,57.36,32.72,10869.36,0.38,27.32,2018,0
45.42,1.12,1.89,7.12,146.13,9.33,2425.99,-3.99,9.78,2011,0
38.75,1.25,2.42,20.73,107.44,10.44,3415.56,1.06,12.8,2012,0
38.59,1.04,2.27,-5.25,91.03,-0.05,3357.47,-1.97,11.73,2013,0
40.79,1.0,1.97,-8.61,94.48,0.35,2813.99,-5.42,7.87,2014,0
51.33,0.92,1.63,10.64,110.27,6.27,2021.96,0.75,13.77,2015,0
72.93,0.75,1.43,37.65,248.13,7.4,1763.41,0.42,14.95,2016,0
68.2,0.71,1.42,-3.96,192.83,4.64,1655.74,-7.45,4.29,2017,0
63.08,0.96,1.96,0.53,164.16,-2.46,2305.98,-4.94,7.32,2018,0
56.37,0.66,1.04,1.9,173.65,9.81,43717.35,2.68,18.77,2013,0
56.44,0.75,1.11,-1.23,161.25,6.21,48122.38,0.19,12.04,2014,0
32.77,0.76,4.3,32.03,148.95,20.41,17971.65,3.71,13.61,2017,0
23.06,0.49,3.78,52.8,121.72,5.28,10824.58,0.3,10.08,2018,0
26.31,0.77,1.61,32.03,126.76,7.33,18687.9,2.62,16.87,2011,0
23.46,0.96,2.67,58.5,122.53,39.57,38387.57,5.01,15.58,2012,0
27.36,0.95,2.84,-2.77,118.85,-0.42,47501.3,3.08,12.72,2013,0
19.53,0.61,1.49,-16.75,68.64,8.64,13708.28,-13.41,-3.05,2015,0
22.33,0.61,1.27,-1.98,64.53,-2.08,12045.5,2.25,18.53,2016,0
22.98,0.51,0.88,-13.7,52.52,-4.12,8146.84,-7.51,9.55,2018,0
58.57,1.47,11.69,-18.3,241.54,-2.8,3498.47,-16.08,20.83,2018,0
89.34,1.14,2.41,10.82,848.35,0.88,6476.94,8.26,28.04,2012,0
88.84,1.01,2.19,2.26,763.57,3.34,5803.82,3.46,24.97,2013,0
82.33,0.78,0.99,46.77,433.07,110.15,4697.59,11.0,42.97,2014,0
78.66,1.32,1.95,9.07,353.26,-4.8,8989.14,4.62,24.97,2015,0
82.75,1.31,2.16,0.36,447.19,1.19,9758.77,4.74,24.95,2016,0
85.04,1.27,2.11,2.96,572.77,-3.69,9401.74,5.78,27.23,2017,0
85.97,1.04,1.82,1.2,655.76,-1.87,7900.42,2.62,25.51,2018,0
21.84,1.19,1.05,19.42,28.41,21.79,16124.71,-0.27,14.21,2012,0
18.33,0.84,0.8,-3.38,28.41,0.69,13410.56,1.46,20.49,2014,0
21.38,0.83,0.91,7.09,28.53,-2.56,14080.55,3.07,21.86,2015,0
30.64,0.79,0.84,-9.71,28.41,-3.19,11437.02,1.26,21.03,2016,0
47.02,0.57,0.26,122.64,38.0,132.76,7302.18,18.15,85.72,2017,0
41.95,0.67,0.3,1.43,34.94,2.6,7590.74,-11.26,-4.17,2018,0
55.99,0.67,1.14,33.01,180.46,-2.24,2541.02,5.01,24.66,2011,0
44.7,1.23,1.8,36.13,120.16,106.66,6069.66,4.75,24.18,2012,0
51.28,1.15,1.28,7.51,94.7,4.87,6686.18,7.46,34.58,2016,0
71.91,1.68,1.29,-17.62,179.32,-17.19,12982.07,2.17,25.32,2011,0
63.27,2.04,1.48,19.46,103.3,20.8,14892.95,3.59,22.7,2012,0
85.8,2.01,1.22,7.34,338.63,9.91,20754.74,9.68,32.37,2017,0
88.4,1.29,0.74,-0.52,591.37,-4.92,12852.7,10.55,51.58,2018,0
37.34,1.4,3.45,19.48,90.94,5.57,19622.77,2.52,17.04,2011,0
31.33,1.3,3.78,24.25,107.6,10.15,23196.7,2.72,17.5,2012,0
28.75,1.98,4.08,187.78,86.52,333.07,71135.58,11.59,24.88,2013,0
31.43,1.41,2.47,10.88,78.22,18.1,67310.7,3.74,18.14,2015,0
27.3,1.32,2.26,7.22,63.19,10.06,70114.53,3.31,19.06,2016,0
17.46,1.75,6.05,19.51,91.14,13.78,108670.23,1.69,4.95,2011,0
19.8,1.61,5.45,-3.75,77.32,4.63,108670.23,1.71,5.43,2012,0
22.41,1.37,2.38,59.21,62.3,133.12,108670.23,2.97,10.78,2013,0
16.72,1.37,2.86,23.22,77.1,-0.55,108670.23,-1.41,8.41,2014,0
17.53,1.21,2.66,-3.47,69.46,10.06,108670.23,0.28,10.14,2015,0
13.64,1.16,2.23,6.83,59.6,13.52,108670.23,-2.73,9.41,2016,0
15.61,1.1,2.18,1.86,63.57,-4.4,108670.23,-3.77,8.5,2017,0
80.21,0.87,0.75,7.08,643.35,-0.4,8925.84,7.37,44.82,2011,0
83.79,0.76,0.75,5.02,765.4,0.78,8881.0,8.46,45.27,2012,0
86.59,0.77,0.66,1.56,689.5,19.09,8577.22,4.93,47.83,2013,0
91.97,0.83,0.67,-0.8,1073.04,-12.38,8913.1,5.51,48.18,2014,0
91.61,0.77,0.76,4.83,852.6,-1.42,9365.47,4.79,47.74,2015,0
91.77,0.79,0.78,6.13,693.86,14.35,10341.52,6.26,50.59,2016,0
92.94,0.71,0.7,3.51,897.8,-3.35,9700.52,3.51,49.35,2017,0
92.64,0.74,0.74,3.4,699.03,8.34,10509.8,5.15,50.88,2018,0
50.19,0.88,2.54,11.14,137.58,19.11,9304.14,6.19,21.15,2011,0
48.98,0.77,1.99,4.98,137.18,15.33,8551.37,3.29,-5.79,2012,0
49.21,0.69,1.64,6.08,171.8,2.64,7622.32,1.28,23.64,2013,0
48.82,0.73,1.72,-1.27,193.17,-4.73,7903.14,0.29,17.01,2014,0
52.6,0.68,1.71,-8.33,177.9,-13.6,7174.98,0.45,19.38,2015,0
59.67,0.54,1.43,-11.49,172.56,-8.43,5301.54,1.89,23.0,2016,0
67.03,0.56,1.34,-8.99,193.94,-3.01,4882.45,1.4,19.49,2017,0
69.63,0.69,1.46,-3.18,189.75,3.3,5313.15,1.12,17.03,2018,0
83.87,0.8,2.69,10.7,502.95,-2.84,5002.34,13.43,41.26,2011,0
84.38,0.71,2.53,10.17,476.71,13.43,4935.44,11.21,40.13,2012,0
89.88,0.72,2.2,8.93,1213.99,23.35,5103.32,10.01,39.3,2013,0
85.84,0.67,1.69,12.81,795.32,24.15,4858.27,8.76,43.28,2014,0
89.19,0.52,1.23,0.58,1006.42,1.39,3945.82,5.96,45.31,2015,0
90.39,0.53,1.24,5.2,986.17,3.25,4072.75,8.32,51.3,2016,0
92.01,0.58,1.16,-0.7,996.35,11.85,4320.02,3.4,36.96,2017,0
88.64,0.52,1.05,1.51,584.99,5.44,4009.7,0.65,34.09,2018,0
70.39,0.67,2.21,-9.38,232.61,2.89,5095.53,-1.05,7.09,2011,0
74.93,0.88,2.58,-2.59,435.99,-8.46,5769.25,4.34,15.83,2012,0
78.56,0.8,2.17,-4.86,312.21,6.07,4656.26,-3.92,3.84,2013,0
73.13,0.48,0.96,8.38,199.58,54.47,2665.99,-3.09,8.75,2014,0
46.52,2.39,5.99,187.78,124.92,219.6,59879.55,8.11,5.56,2015,0
57.52,2.81,7.94,24.44,161.31,19.78,87854.1,10.34,8.41,2017,0
53.37,2.78,7.31,21.34,163.46,19.84,88220.34,5.74,10.78,2018,0
70.97,0.95,1.17,23.9,233.51,77.64,3832.51,1.1,30.97,2012,0
80.98,1.0,1.62,11.01,354.73,14.13,5648.82,10.53,39.99,2014,0
83.75,1.09,1.61,6.82,455.69,8.93,6218.46,10.02,39.04,2015,0
83.37,1.12,1.7,11.32,445.96,3.75,6905.16,8.02,39.88,2016,0
84.53,1.08,1.67,14.64,553.63,17.43,7288.2,10.46,41.57,2017,0
78.79,0.95,1.44,11.06,370.32,14.38,7236.12,5.88,34.56,2018,0
81.49,2.31,1.55,8.46,190.69,0.15,6763.06,1.41,10.84,2011,0
81.17,2.34,1.78,7.69,174.4,11.63,8209.12,8.4,18.47,2012,0
83.24,2.44,1.62,5.67,173.73,12.12,8347.0,9.02,19.93,2013,0
76.63,2.22,1.62,18.79,161.35,7.49,9187.23,9.24,22.24,2014,0
76.31,2.03,1.44,8.93,110.97,26.84,9548.57,10.09,23.13,2015,0
55.03,0.76,0.65,-3.19,55.75,1.38,5997.82,-9.34,5.68,2018,0
68.84,1.5,3.69,3.66,301.45,19.96,13521.59,10.42,13.68,2011,0
69.03,2.01,3.43,3.79,333.02,29.96,15748.36,5.12,8.34,2012,0
70.33,2.06,3.13,2.41,373.0,-7.98,15608.18,4.37,8.21,2013,0
78.94,1.83,3.11,-4.85,399.37,-8.35,14207.93,7.54,12.53,2014,0
91.09,1.61,2.62,-13.76,636.04,-10.36,10885.81,-0.56,4.01,2015,0
89.05,1.33,2.51,8.11,611.58,-17.81,8951.97,6.57,15.01,2016,0
89.68,1.37,3.55,2.09,692.48,-11.7,10775.64,4.06,9.86,2017,0
86.7,1.67,5.15,6.83,569.14,-1.8,14518.36,4.47,8.09,2018,0
49.21,1.87,2.68,11.97,100.91,18.76,10832.22,7.35,23.37,2011,0
46.25,1.66,2.14,7.49,77.85,15.54,10138.43,0.6,24.26,2012,0
42.89,1.48,2.02,7.41,79.75,0.76,10282.88,0.55,25.55,2013,0
38.96,0.93,1.29,5.31,69.67,15.62,6890.78,-2.46,27.35,2015,0
36.42,0.95,1.14,1.54,66.2,7.93,6801.69,-1.02,27.67,2016,0
40.24,1.36,1.98,38.12,83.05,26.97,13293.27,6.83,25.63,2018,0
61.66,1.32,8.03,-1.78,225.79,-22.54,10363.08,3.71,16.1,2018,0
77.46,1.05,2.54,50.35,366.02,3.89,3659.01,13.34,39.67,2011,0
86.28,0.79,2.17,-1.87,636.06,3.43,3247.68,8.89,39.32,2012,0
88.27,0.65,1.73,0.73,795.89,-7.83,2531.58,4.13,38.48,2013,0
86.28,0.63,1.88,3.72,556.59,-2.88,2589.15,2.64,35.86,2014,0
87.74,0.64,1.99,-0.94,597.87,1.79,2731.2,2.21,34.4,2015,0
86.57,0.58,1.86,1.82,550.13,-4.0,2522.22,1.47,35.27,2016,0
83.39,0.68,2.44,6.92,455.15,-0.07,3241.91,3.46,34.68,2017,0
87.68,0.68,2.63,-0.29,626.89,-6.95,3369.77,5.02,38.69,2018,0
69.27,1.18,2.06,5.45,268.44,24.97,12859.91,1.98,15.38,2011,0
69.98,1.25,2.25,-1.51,222.83,-10.74,14726.85,0.8,13.55,2012,0
55.85,1.27,2.19,28.53,144.61,61.2,17701.07,4.32,26.86,2013,0
51.66,1.01,1.49,6.46,108.84,16.45,16110.22,0.06,23.03,2014,0
55.02,1.08,1.54,-3.75,123.3,-6.01,17343.58,2.31,28.07,2015,0
59.78,1.06,1.56,-4.0,127.13,-7.68,16359.39,3.37,30.74,2016,0
55.07,1.16,1.79,12.54,132.15,11.07,19044.73,4.0,28.48,2017,0
56.06,1.18,1.78,5.41,145.76,6.18,20481.46,4.97,25.45,2018,0
49.53,1.34,5.03,4.14,195.4,15.4,2911.15,-5.6,7.37,2011,0
37.45,1.29,3.11,17.62,152.72,23.59,2802.04,0.98,16.31,2013,0
47.69,0.47,0.98,-47.32,162.74,-46.94,742.61,-32.35,35.71,2014,0
43.88,0.83,1.49,-3.14,102.2,-3.06,773.16,-8.58,21.71,2015,0
49.86,1.34,2.51,-2.21,145.02,-0.27,1417.88,-2.08,11.62,2017,0
42.13,1.13,2.29,7.47,107.29,2.23,1306.55,-5.35,6.28,2018,0
90.66,0.55,1.43,-4.28,826.96,5.66,4388.42,1.24,24.81,2011,0
91.8,0.68,1.62,0.06,898.59,2.02,5147.42,1.78,22.87,2012,0
