[제조]유동자산구성비율,[제조]순운전자본비율,[제조]총자본증가율,[제조]매출채권회전률,[제조]자본분배율,[제조]매입채무회전기간,[제조]비유동자산증가율,[제조]매출액순이익률,[제조]자기자본순이익률,year,label
46.42,27.37,-32.57,6.49,0.0,45.08,-37.78,-48.0,-43.21,2016,0
87.79,78.78,68.22,7.03,57.27,38.82,-58.53,35.73,26.07,2017,0
86.29,76.53,-19.11,6.63,-119.29,36.3,-9.22,-36.65,-19.99,2018,0
62.06,10.6,18.35,5.59,42.23,76.16,5.42,3.52,14.8,2013,0
56.43,5.69,-7.45,6.27,19.85,59.73,6.3,-1.88,-6.63,2014,0
57.8,0.0,18.73,6.06,25.72,55.64,14.98,-1.26,-5.03,2015,0
53.18,-5.03,19.02,5.78,48.99,72.25,32.07,5.46,21.71,2016,0
49.79,2.24,5.29,6.35,31.77,72.98,12.91,1.16,3.34,2017,0
43.25,-7.07,55.16,8.1,15.31,56.92,75.36,-2.58,-12.11,2018,0
48.92,22.33,30.46,16.06,40.08,11.83,66.69,4.87,11.0,2011,0
44.84,10.19,2.34,20.68,30.65,14.59,10.52,1.37,2.8,2012,0
44.55,-7.39,-13.75,16.51,-710.1,23.41,-13.3,-28.1,-57.06,2013,0
63.61,-8.92,5.95,15.98,0.06,30.99,-30.47,-5.83,-30.07,2014,0
56.93,-3.65,-17.61,12.24,-28.26,42.02,-2.47,-13.32,-65.95,2015,0
58.71,12.95,5.71,7.17,39.2,39.89,1.35,-3.14,-10.67,2016,0
49.29,15.44,15.55,4.84,0.0,34.26,41.91,-33.26,-62.43,2017,0
38.39,7.59,-20.66,5.66,0.0,21.97,-3.61,-109.49,-163.9,2018,0
73.52,15.07,15.54,29.08,61.24,6.72,33.97,6.75,37.68,2011,0
69.81,13.82,14.24,34.34,58.87,5.34,30.26,3.45,17.39,2012,0
63.08,10.92,17.38,31.83,65.04,2.7,43.54,5.16,21.74,2013,0
69.73,26.46,82.1,31.65,70.48,4.71,49.31,5.48,14.47,2014,0
72.55,30.72,7.92,34.07,67.39,5.04,-2.15,4.76,11.08,2015,0
71.07,23.6,14.84,38.63,67.08,5.52,21.04,3.74,10.96,2016,0
64.36,20.18,19.25,46.69,59.33,5.13,46.92,2.9,10.78,2017,0
72.06,19.89,26.37,45.98,65.08,3.49,-0.92,3.88,15.47,2018,0
26.67,0.8,49.47,5.28,38.1,7.89,42.67,-3.24,-4.71,2011,0
27.93,-0.24,32.02,5.76,65.55,4.9,29.76,8.97,13.92,2012,0
31.74,-0.72,25.29,3.87,59.46,45.72,18.67,0.14,0.16,2013,0
24.31,-9.18,-13.8,3.56,57.19,48.67,-4.42,-3.49,-3.84,2014,0
26.39,-13.5,-1.52,3.63,49.8,7.9,-4.21,-7.64,-9.55,2015,0
24.55,-11.13,-5.76,4.45,64.93,11.86,-3.41,9.96,15.36,2016,0
33.69,-5.39,11.38,3.93,59.78,15.72,-2.11,6.05,8.19,2017,0
26.73,-12.13,60.45,4.55,55.15,25.15,77.28,6.81,13.11,2018,0
43.61,-31.62,-26.46,5.09,-92.24,77.91,-35.86,-11.28,-40.83,2011,0
33.95,-46.37,-45.71,5.69,0.0,94.27,-36.41,-66.51,-163.9,2012,0
24.82,-9.41,-23.83,6.64,46.81,107.94,-13.31,-3.77,-23.82,2013,0
29.0,-6.61,2.99,5.72,56.16,46.48,-2.73,3.03,2.37,2014,0
32.67,11.73,10.04,8.25,74.59,13.72,4.34,14.99,16.24,2015,0
26.66,14.75,-3.97,8.93,70.14,11.32,4.61,9.04,9.4,2016,0
24.7,12.53,1.48,8.84,60.94,14.51,4.19,10.8,7.81,2017,0
17.04,10.85,-8.95,7.88,72.03,12.09,0.31,6.06,4.31,2018,0
68.4,59.04,83.9,18.62,81.14,19.97,17.96,17.36,35.49,2013,0
63.13,53.33,10.11,17.19,70.98,17.56,28.49,11.53,12.0,2014,0
36.61,13.38,38.27,18.5,63.64,19.02,137.72,8.48,9.31,2015,0
34.2,15.78,17.14,19.36,27.91,16.5,21.59,-2.62,-0.87,2016,0
33.1,11.22,-0.47,18.31,30.7,13.82,1.2,-3.1,-1.63,2017,0
39.3,9.7,16.0,23.31,46.07,21.49,5.26,1.37,0.96,2018,0
78.43,12.28,14.05,6.82,61.14,19.39,49.05,1.02,8.7,2011,0
78.62,19.5,-5.26,6.66,59.23,19.49,-6.09,0.97,7.67,2012,0
47.3,-3.86,41.28,5.87,70.28,17.06,248.3,4.63,23.01,2013,0
43.79,-6.89,13.44,5.3,0.0,18.63,20.98,-7.2,-31.54,2014,0
76.98,36.92,138.01,5.32,85.04,15.17,-2.5,33.6,42.78,2015,0
76.57,37.31,30.05,6.98,73.94,11.4,32.35,12.03,9.54,2016,0
11.53,-6.91,21.7,7.47,82.78,11.02,-37.47,21.57,16.49,2017,0
11.76,-6.7,12.54,8.6,80.61,7.04,4.22,18.86,8.47,2018,0
19.25,-24.61,-12.42,10.92,0.0,15.77,3.03,-176.13,-163.9,2011,0
10.92,-44.58,-14.81,21.76,-23.18,13.45,-3.48,-80.92,-116.59,2012,0
10.92,-46.37,-5.21,25.1,35.71,8.57,-3.5,-30.16,-74.69,2013,1
32.31,-9.16,25.28,9.06,26.05,59.29,24.0,0.64,2.34,2011,0
32.05,-12.18,7.49,7.69,27.25,59.5,7.9,0.44,1.73,2012,0
30.42,-15.75,3.0,7.93,33.21,43.35,5.47,2.15,7.54,2013,0
31.27,-14.51,5.64,7.77,29.08,40.72,4.35,1.87,6.37,2014,0
30.25,-10.0,14.78,7.54,25.88,37.52,16.5,1.8,5.91,2015,0
28.83,-16.5,11.78,7.5,22.13,36.49,14.05,0.93,3.11,2016,0
29.08,-28.96,-4.51,7.34,-49.87,40.15,-4.85,-13.87,-57.87,2017,0
33.86,-16.13,4.19,7.17,36.55,46.75,-2.83,2.19,8.92,2018,0
31.44,21.93,21.04,4.41,59.21,45.68,14.78,14.52,8.34,2011,0
26.83,19.11,13.22,4.16,46.74,52.89,20.83,10.9,5.38,2012,0
23.58,18.26,-4.12,3.95,39.79,54.09,0.14,9.31,3.55,2013,0
20.21,15.59,9.52,4.2,41.3,42.84,14.35,11.71,3.69,2014,0
18.98,15.35,3.23,4.12,38.28,39.9,4.83,12.51,3.13,2015,0
17.05,13.25,0.64,4.01,29.35,47.38,3.05,11.61,2.35,2016,0
19.24,16.15,2.57,4.52,38.82,38.21,-0.14,13.9,2.99,2017,0
24.45,20.31,-9.3,3.95,42.14,39.08,-15.15,17.18,3.8,2018,0
69.72,49.55,23.61,4.44,51.08,43.48,4.77,9.81,14.9,2017,0
64.31,49.18,-4.03,4.89,40.96,40.0,13.09,7.29,8.27,2018,0
44.72,-6.18,4.58,31.46,30.25,28.96,7.77,1.24,8.05,2011,0
63.22,13.9,13.91,26.41,38.49,28.52,-24.28,2.15,12.67,2012,0
58.58,8.65,0.89,24.76,27.01,29.36,13.62,1.13,6.05,2013,0
48.38,-15.79,102.19,6.86,54.12,40.53,151.99,3.43,18.6,2014,0
60.14,9.7,-39.66,24.93,51.69,29.42,-53.4,0.51,2.31,2015,0
58.61,2.93,9.34,25.16,21.09,26.73,13.53,0.16,0.86,2016,0
55.84,-2.5,8.05,21.11,14.83,26.39,15.29,-0.06,-0.1,2017,0
50.46,-11.98,1.02,21.54,-8.95,24.64,13.33,-1.07,-7.38,2018,0
76.12,62.96,72.56,3.5,85.04,14.11,4.13,20.77,18.62,2016,0
76.77,64.94,14.5,3.81,85.04,11.52,11.38,21.87,22.32,2017,0
76.86,66.94,15.12,3.82,85.04,12.75,14.67,18.36,19.43,2018,0
37.34,-1.16,4.2,6.78,25.96,17.61,7.43,2.86,4.6,2011,0
34.2,-3.93,-1.02,7.22,30.47,16.08,3.93,4.89,7.32,2012,0
38.78,-9.3,8.79,7.72,33.07,18.16,1.23,5.15,8.93,2013,0
41.93,6.09,4.61,5.86,35.47,20.34,-0.78,7.02,11.49,2014,0
44.36,3.86,6.26,5.69,30.07,20.2,1.82,5.04,7.49,2015,0
44.17,4.59,3.29,6.84,32.96,16.68,3.64,4.39,7.66,2016,0
41.73,0.24,8.32,5.86,41.06,17.65,13.05,9.09,13.73,2017,0
38.76,2.17,1.87,5.36,32.1,18.13,7.06,4.05,5.96,2018,0
36.38,-0.79,1.57,3.55,36.47,69.36,-2.69,1.57,2.3,2011,0
28.73,5.62,16.64,3.74,53.56,65.34,30.66,8.63,10.0,2012,0
30.2,4.31,13.89,4.15,44.38,63.98,11.54,7.33,7.68,2013,0
28.32,-0.46,9.03,4.59,39.03,62.2,11.98,5.02,4.93,2014,0
43.8,14.58,-18.51,4.79,0.0,65.48,-36.12,-42.31,-43.32,2015,0
38.19,-2.44,7.9,5.82,-18.61,65.93,18.69,-6.11,-7.61,2016,0
44.11,6.07,0.48,6.22,34.06,64.68,-9.15,4.54,6.27,2017,0
46.7,5.94,2.64,5.48,11.48,72.59,-2.11,-1.98,-2.58,2018,0
26.47,0.31,26.81,8.57,85.04,21.16,10.14,41.16,42.78,2011,0
28.33,-27.36,-47.32,6.58,0.0,27.63,-58.53,-269.93,-163.9,2012,0
20.32,-46.37,-27.2,8.15,0.0,20.4,-19.06,-377.34,0.0,2013,0
21.79,9.89,-20.05,8.1,0.0,27.55,-21.53,-46.14,-163.9,2014,0
56.98,33.92,-41.34,5.48,-366.37,40.06,-58.53,-108.39,-64.41,2015,0
41.47,26.97,-32.97,6.92,-98.98,12.6,-8.81,-55.25,-49.58,2016,0
46.2,23.49,74.06,6.55,46.2,11.54,60.0,2.37,1.79,2017,0
39.42,35.09,32.44,6.49,45.71,17.41,49.14,12.47,5.27,2018,0
88.23,74.62,166.2,6.35,75.99,32.8,2.08,18.43,20.85,2016,0
54.65,25.27,68.66,3.66,75.9,30.57,333.07,16.04,22.16,2017,0
48.44,15.86,34.7,9.41,73.17,29.0,53.17,14.95,29.43,2018,0
68.71,-0.3,3.53,2.69,31.79,10.09,7.35,2.49,9.11,2011,0
70.94,1.7,15.7,2.77,28.09,9.74,7.44,1.86,7.99,2012,0
68.4,2.63,11.4,2.74,26.36,12.63,21.15,3.65,14.26,2013,0
70.14,0.64,20.05,2.8,33.0,12.38,13.44,5.52,18.45,2014,0
70.38,8.32,8.24,3.13,34.84,10.97,7.35,5.88,18.14,2015,0
58.43,-9.93,20.92,3.89,32.27,9.98,69.73,5.9,22.05,2016,0
57.27,-6.12,16.93,4.69,23.05,9.41,20.17,1.42,9.3,2017,0
56.85,-18.33,14.8,5.37,21.25,9.92,15.93,1.36,11.45,2018,0
87.53,81.09,157.1,0.93,0.0,0.0,26.94,-377.34,-14.09,2018,0
51.03,8.02,-13.91,7.24,-710.1,52.87,-7.91,-17.03,-29.53,2011,0
65.04,28.51,-20.55,7.82,0.0,58.24,-43.27,-14.52,-21.86,2012,0
49.18,24.74,33.02,3.78,0.0,53.99,93.35,-10.99,-12.85,2013,0
39.23,15.96,9.32,5.84,41.72,43.37,30.73,4.1,5.68,2014,0
40.69,18.51,21.09,7.68,52.93,38.86,18.18,10.01,12.61,2015,0
41.09,15.64,5.75,6.01,34.55,41.15,5.04,3.89,3.85,2016,0
45.46,9.83,25.06,8.65,43.52,55.73,15.78,5.42,9.07,2017,0
40.83,18.06,-1.51,7.88,34.16,56.28,6.85,2.79,4.31,2018,0
66.07,54.49,25.19,7.3,68.49,24.79,18.04,22.77,22.43,2011,0
67.28,60.38,11.46,6.53,51.4,24.58,7.47,19.36,14.7,2012,0
70.88,53.94,4.88,5.93,31.58,21.41,-6.67,11.73,7.43,2013,0
70.94,56.99,6.93,7.08,52.99,15.49,6.72,15.23,10.85,2014,0
71.84,58.49,5.89,5.78,42.62,21.02,2.61,13.6,7.54,2015,0
72.91,56.92,4.46,7.06,42.82,24.01,0.51,13.61,7.63,2016,0
71.7,61.35,-1.82,7.44,33.38,27.8,2.54,9.5,5.28,2017,0
71.9,63.41,5.05,7.83,39.72,17.92,4.33,13.03,8.1,2018,0
82.31,76.36,-1.68,11.09,1.75,18.99,-21.72,5.86,3.98,2011,0
65.23,54.82,21.07,14.55,27.55,13.8,137.96,6.26,5.63,2012,0
32.62,23.44,3.39,5.44,35.41,30.41,100.37,18.31,6.59,2013,0
52.09,36.35,-0.56,3.65,37.11,52.05,-29.29,6.39,1.45,2014,0
34.79,22.48,2.21,4.44,53.26,56.25,39.11,-9.43,-1.49,2015,0
58.49,52.9,4.04,31.43,65.75,5.89,-33.77,8.72,3.71,2016,0
53.44,33.97,6.79,22.92,71.57,4.28,19.77,10.8,4.09,2017,0
55.69,43.83,7.07,16.35,57.4,3.85,1.89,7.35,3.07,2018,0
63.41,51.03,44.41,59.98,64.37,22.69,60.75,11.55,30.71,2018,0
60.68,46.45,73.31,10.72,66.26,33.87,74.1,16.04,20.72,2012,0
60.09,48.16,7.53,10.34,54.93,30.27,9.14,10.22,11.88,2013,0
52.55,38.71,1.56,10.69,35.84,28.86,20.76,0.15,0.18,2014,0
56.07,37.25,6.23,11.11,39.48,23.89,-1.67,3.88,5.11,2015,0
63.45,20.28,78.2,16.9,57.04,9.06,48.29,7.47,20.23,2016,0
81.45,16.49,134.04,18.77,63.58,8.74,18.76,10.72,26.66,2017,0
74.33,25.31,-20.78,33.27,60.81,6.18,9.62,6.63,19.93,2018,0
50.1,28.86,42.27,3.39,58.6,16.92,36.09,13.02,14.2,2017,0
48.06,27.62,11.5,3.35,51.22,18.93,16.04,13.45,12.01,2018,0
76.87,70.43,19.97,3.2,76.07,14.18,-3.41,41.16,17.6,2011,0
63.71,59.98,0.61,3.43,49.33,15.22,57.9,18.02,6.29,2012,0
45.1,41.12,4.48,3.33,51.92,12.88,58.03,17.53,6.08,2013,0
60.57,57.01,11.5,3.45,70.14,7.12,-19.92,35.17,11.62,2014,0
68.22,65.95,5.71,3.91,62.12,3.41,-14.79,26.57,8.06,2015,0
68.9,66.76,3.71,3.82,51.57,4.18,1.48,19.17,4.96,2016,0
70.0,67.69,4.01,4.34,48.87,4.68,0.36,17.0,5.13,2017,0
71.11,68.59,1.98,4.74,39.19,5.31,-1.81,13.63,3.98,2018,0
58.12,-7.43,53.25,3.38,-67.47,0.0,14.7,-15.84,-49.7,2011,0
62.51,-9.96,6.18,3.73,-11.3,17.22,-4.95,-10.01,-54.5,2012,1
53.84,26.33,-44.51,1.9,64.31,147.47,-27.72,2.01,1.84,2011,0
58.58,19.66,7.02,6.31,64.97,32.87,-3.96,0.45,-2.13,2012,0
54.22,6.77,58.09,7.32,30.99,42.17,74.73,-0.79,-5.8,2013,0
59.22,-3.23,15.21,5.89,24.65,71.84,2.62,-2.09,-17.69,2014,0
67.34,-0.02,13.64,5.55,23.84,70.91,-8.97,-1.14,-21.05,2015,0
66.71,1.35,-10.14,4.18,-5.55,83.27,-8.41,-4.2,-33.33,2016,0
63.81,-6.23,-25.0,5.13,20.25,68.11,-18.48,-1.58,-10.28,2017,0
64.73,-8.53,-1.34,5.15,9.72,73.36,-3.85,-2.54,-30.18,2018,0
65.67,7.26,1.41,5.23,70.58,58.62,7.3,5.08,19.78,2016,0
63.99,11.9,22.19,5.25,70.0,58.28,28.17,4.21,14.25,2017,0
65.78,13.72,8.2,5.14,71.67,52.21,2.8,3.64,11.78,2018,0
66.97,3.24,14.89,6.99,44.56,58.29,9.44,2.99,13.31,2011,0
70.2,13.09,7.85,6.43,54.15,54.31,-2.71,2.79,11.89,2012,0
70.96,16.35,14.39,5.88,62.29,53.91,11.46,4.6,19.34,2013,0
69.68,15.97,24.25,5.47,60.71,53.29,29.74,4.59,17.89,2014,0
53.98,10.33,28.23,3.55,61.68,80.14,94.65,12.57,23.36,2015,0
54.51,12.77,1.59,4.75,59.61,61.26,0.43,5.03,6.59,2016,0
54.2,14.3,10.5,4.83,60.16,62.98,11.25,2.77,1.83,2017,0
51.15,12.63,10.26,5.28,61.08,55.65,17.6,1.7,1.42,2018,0
31.87,1.76,11.65,13.32,64.1,31.83,7.79,7.41,11.5,2016,0
33.13,6.26,9.23,15.79,71.21,17.29,7.2,13.11,17.99,2017,0
34.07,-1.21,22.56,16.4,60.45,17.06,20.84,11.57,15.93,2018,0
18.65,5.42,0.3,4.33,80.32,50.17,-1.5,15.55,6.5,2011,0
13.03,5.29,20.16,4.17,36.26,49.43,28.46,1.56,0.27,2012,0
51.72,6.93,187.78,11.83,31.25,31.71,211.03,-0.73,-3.36,2013,0
55.91,-2.76,13.62,5.84,32.58,71.44,3.76,-2.12,-13.69,2014,0
65.39,0.11,10.9,5.53,21.37,70.44,-12.95,-1.37,-18.9,2015,0
63.81,0.51,-8.78,4.2,-8.28,82.64,-4.6,-4.34,-22.95,2016,0
58.97,-5.92,-21.88,5.11,20.9,68.14,-11.43,-1.56,-6.92,2017,0
59.43,-7.84,-0.9,5.15,10.12,72.86,-2.01,-2.71,-18.99,2018,0
71.25,25.89,-7.72,2.03,47.65,104.03,18.04,-3.02,-10.11,2013,0
69.91,13.6,-13.97,2.01,47.48,100.32,-9.97,-2.91,-6.44,2014,0
70.09,13.56,-14.84,2.22,11.85,74.93,-15.36,-3.07,-6.91,2015,0
70.44,20.1,-8.74,1.86,-143.7,80.53,-9.8,-12.1,-21.35,2016,0
78.54,21.26,-28.42,2.2,0.0,88.2,-48.03,-18.32,-42.13,2017,0
85.64,33.8,-4.04,1.88,41.0,105.77,-35.8,1.41,3.66,2018,0
39.07,20.03,12.41,4.04,73.48,55.65,41.96,13.47,13.69,2011,0
29.69,18.78,-1.96,3.71,63.59,51.26,13.14,9.6,6.65,2012,0
32.45,18.93,2.96,5.4,55.12,40.43,-1.08,2.8,2.0,2013,0
32.87,18.25,1.15,5.06,58.05,45.21,0.5,7.94,5.86,2014,0
37.23,26.15,0.2,3.63,58.52,45.67,-6.31,9.09,5.24,2015,0
38.12,29.47,-1.87,3.65,44.03,31.07,-3.26,2.57,1.35,2016,0
37.97,27.97,-1.09,4.84,20.53,25.33,-0.85,-3.71,-2.34,2017,0
39.02,31.05,2.4,5.79,47.74,25.74,0.68,6.57,4.88,2018,0
54.22,-21.03,0.68,9.16,40.25,104.35,-13.07,0.53,3.99,2011,0
47.94,-28.0,-3.39,7.48,34.48,113.31,9.85,-0.59,-4.37,2012,0
52.07,-18.93,10.1,8.7,49.86,114.24,1.37,1.25,10.42,2013,0
50.33,-24.95,-1.73,9.1,52.87,116.22,1.83,1.83,14.07,2014,0
45.05,-29.53,6.06,9.77,48.56,89.55,17.34,1.04,7.45,2015,0
43.57,-12.6,3.86,10.07,55.69,65.66,6.66,2.17,12.1,2016,0
44.18,-10.71,3.96,8.34,51.15,71.46,2.85,2.18,8.78,2017,0
43.61,-14.78,4.91,8.29,46.29,65.93,5.97,0.6,2.47,2018,0
61.2,-1.88,35.52,12.72,55.03,40.36,53.64,3.33,9.74,2012,0
57.88,13.17,18.15,11.85,55.83,37.85,28.27,5.07,10.52,2013,1
51.16,-5.9,10.91,5.38,70.39,75.15,-2.57,2.56,7.18,2011,0
54.99,-3.59,4.82,5.41,70.54,65.63,-3.4,-0.53,-1.71,2012,0
59.1,-2.78,-5.77,5.09,73.04,59.54,-14.38,-2.87,-12.28,2013,0
60.0,0.3,0.66,5.8,77.72,48.61,-1.56,1.18,5.75,2014,0
60.78,6.9,5.45,7.45,76.94,37.99,3.4,3.48,18.14,2015,0
60.23,13.45,-4.19,7.05,74.64,42.73,-2.85,3.23,11.93,2016,0
55.17,19.38,61.39,7.84,68.02,41.24,81.91,-0.21,-0.65,2017,0
55.34,-1.23,-1.22,10.16,65.33,28.82,-1.6,-0.66,-2.39,2018,0
42.84,20.39,-2.27,5.57,0.0,25.39,-0.8,4.05,4.18,2011,0
45.15,23.15,1.44,6.15,34.38,22.42,-2.67,6.0,7.03,2012,0
42.84,19.14,4.62,5.22,21.72,23.81,9.04,2.95,3.23,2013,0
41.25,24.01,6.12,5.51,24.22,18.66,9.06,3.72,4.14,2014,0
41.48,24.82,45.35,5.71,20.5,16.43,44.79,1.5,1.66,2015,0
33.42,14.16,37.65,4.99,21.17,18.73,56.61,0.72,0.8,2016,0
23.42,-17.39,4.29,4.77,-41.51,30.75,19.95,-18.27,-18.55,2017,0
27.47,-8.16,-0.97,5.69,-87.54,16.32,-6.21,-23.58,-25.02,2018,0
61.99,3.2,9.24,59.98,0.0,117.79,22.77,-10.14,-63.53,2011,0
55.5,-2.93,-18.91,59.98,34.48,105.46,-5.06,0.98,6.79,2012,0
46.93,-18.78,-20.16,59.98,42.23,70.52,-4.78,0.89,9.29,2013,0
37.45,-46.37,-47.32,59.98,0.0,147.47,-38.77,-63.17,0.0,2014,1
49.59,-4.58,5.52,7.76,64.78,56.94,1.43,1.71,4.11,2011,0
52.16,-2.72,1.21,7.06,71.08,48.98,-3.94,0.98,2.16,2012,0
55.25,4.88,9.11,5.98,61.93,38.8,2.05,-0.32,0.29,2013,0
58.6,12.52,3.09,5.76,55.56,40.82,-4.63,0.04,0.69,2014,0
50.66,16.7,-17.62,6.64,0.0,45.42,-2.14,-23.89,-43.86,2015,0
48.59,13.08,0.97,8.49,39.85,51.67,5.2,-1.38,-2.24,2016,0
49.09,18.77,-0.56,9.49,48.43,44.13,-1.53,0.19,0.28,2017,0
58.77,16.15,-0.91,8.81,-150.27,30.65,-19.75,-8.39,-13.11,2018,0
73.54,9.0,31.83,6.65,0.0,73.19,27.88,0.03,0.08,2011,0
73.28,0.12,5.24,5.76,0.0,77.05,6.3,-5.33,-16.04,2012,0
69.72,-10.13,31.05,4.77,0.0,121.33,48.53,-6.52,-28.07,2013,0
67.13,-13.14,11.97,4.19,3.33,147.47,21.52,-5.96,-38.85,2014,0
61.89,-24.12,8.74,4.22,33.92,147.47,26.08,-2.2,-23.97,2015,0
60.12,-28.45,-7.24,3.59,36.53,147.47,-2.93,-0.97,-11.29,2016,1
83.19,81.09,-22.97,49.93,0.0,8.3,-41.84,-78.07,-28.63,2011,0
29.5,28.26,1.69,47.72,22.32,7.09,326.48,3.53,1.18,2012,0
27.24,26.24,17.46,44.99,-606.44,7.26,21.22,-14.89,-5.03,2013,0
40.21,25.99,-0.13,37.12,18.69,9.46,-17.93,-1.9,-0.67,2014,0
32.71,30.21,-4.45,37.84,49.25,12.61,7.52,6.29,2.64,2015,0
30.72,20.93,21.21,34.45,45.13,9.86,24.8,5.05,4.15,2016,0
35.09,25.91,5.04,28.99,52.72,9.35,-1.58,3.32,3.74,2017,0
39.5,31.32,-2.71,46.15,39.53,8.0,-9.33,0.16,0.62,2018,0
82.07,60.08,58.84,13.92,85.04,18.51,-4.92,20.82,31.07,2018,0
18.89,-17.36,-21.08,2.2,0.0,45.91,-12.59,-295.88,-129.79,2018,0
66.61,25.93,6.91,3.17,40.75,61.68,4.09,2.94,4.72,2011,0
61.44,27.84,-11.69,3.54,26.44,48.22,2.0,1.62,2.47,2012,0
66.39,28.81,17.46,3.54,26.02,46.04,2.38,2.43,3.53,2013,0
67.13,33.88,4.26,3.65,21.4,60.71,1.95,2.16,4.45,2014,0
68.07,39.0,-5.06,4.59,28.03,52.51,-7.75,2.23,5.34,2015,0
68.51,44.24,-0.36,4.59,27.32,34.48,-1.75,4.56,9.67,2016,0
74.53,42.07,35.9,6.96,51.01,19.89,9.92,10.63,29.81,2017,0
75.92,49.7,8.67,5.68,45.0,19.39,2.75,9.59,22.72,2018,0
58.13,12.29,-27.05,4.06,0.0,29.87,-56.73,-142.43,-106.95,2011,0
57.67,24.55,0.46,7.75,-51.79,8.49,1.56,-19.99,-20.22,2012,0
55.78,0.98,-12.41,3.81,0.0,23.97,-8.52,-184.41,-77.01,2013,0
53.86,-7.6,5.57,10.69,4.45,17.07,10.17,-20.56,-31.04,2014,0
41.62,-25.62,-22.62,21.6,-87.91,14.98,-2.1,-24.6,-65.88,2015,0
41.11,1.35,0.84,12.96,-710.1,62.1,1.72,-62.01,-100.82,2016,0
46.79,-28.82,11.32,24.29,57.84,28.6,0.58,0.6,3.29,2017,0
24.2,-35.67,-13.97,11.49,-41.04,38.29,22.55,-8.74,-24.74,2018,0
39.6,28.07,59.64,7.73,38.65,17.7,333.07,8.93,18.43,2011,0
39.09,15.98,24.27,5.37,35.56,24.98,25.32,7.54,10.7,2012,0
43.0,6.93,11.96,4.74,16.69,28.14,4.76,-1.42,-1.66,2013,0
35.26,9.5,-9.72,5.03,-1.95,28.91,2.55,-6.97,-6.4,2014,0
31.61,-4.09,8.05,8.6,-10.21,21.56,14.14,-8.72,-10.81,2015,0
35.66,-1.47,4.42,7.75,7.4,18.17,-1.76,-3.18,-2.91,2016,0
40.55,-4.33,1.6,7.18,-0.93,20.54,-6.12,-10.36,-8.2,2017,0
57.62,21.93,127.93,3.91,17.94,33.4,62.46,-0.56,2.39,2018,0
59.42,40.82,-11.24,6.55,-0.01,34.13,-18.15,-2.05,-2.94,2011,0
56.33,37.26,4.55,7.73,29.43,27.41,12.52,3.95,5.97,2012,0
47.06,21.49,40.28,9.9,41.72,17.14,70.03,6.04,15.18,2013,0
52.61,15.45,25.59,9.97,49.85,22.61,12.44,5.67,18.21,2014,0
56.5,23.95,1.29,9.17,46.55,32.62,-7.02,2.96,9.5,2015,0
60.2,35.69,5.86,10.29,45.88,36.0,-3.14,3.74,10.4,2016,0
61.67,38.98,-2.84,11.62,44.65,34.96,-6.44,3.19,8.79,2017,0
57.17,40.05,-9.86,10.86,38.1,33.53,0.74,2.22,5.49,2018,0
66.34,17.92,6.77,2.6,0.9,80.23,-43.68,-11.77,-16.72,2011,0
51.37,-0.31,-25.2,3.23,47.59,73.68,8.07,-3.93,-5.59,2012,0
42.16,1.57,1.4,3.26,69.89,70.97,20.61,13.52,16.56,2013,0
29.74,-1.92,0.32,3.93,40.85,61.55,21.84,-0.7,-0.89,2014,0
32.21,-17.82,11.44,5.18,48.95,57.71,7.52,1.45,2.14,2015,0
26.89,-23.72,9.76,5.11,59.25,61.91,18.38,5.65,9.95,2016,0
12.88,-4.99,141.99,5.43,62.66,54.65,2.19,6.52,12.44,2017,0
11.3,-8.07,12.46,6.16,49.2,44.71,10.17,1.83,3.19,2018,0
78.56,70.16,120.49,2.18,5.15,26.87,10.18,-5.56,-2.25,2015,0
71.07,64.45,-14.55,2.06,-13.99,16.75,15.29,-17.77,-3.52,2016,0
57.7,50.94,19.52,2.43,-221.51,27.16,74.75,-49.23,-11.55,2017,0
48.94,24.56,-5.33,5.5,0.0,15.47,14.28,-46.45,-31.49,2018,0
39.67,15.93,22.86,5.78,59.03,14.79,17.26,6.07,6.5,2011,0
44.33,13.41,27.63,5.61,58.72,13.28,17.78,5.15,5.84,2012,0
49.48,21.01,1.65,5.79,61.01,11.93,-7.74,8.26,14.08,2013,0
46.46,14.5,-13.78,6.7,55.11,13.01,-8.63,4.51,5.21,2014,0
43.51,14.63,8.81,6.71,62.54,15.4,14.8,9.18,11.22,2015,0
47.17,20.77,11.41,7.05,59.21,15.17,4.2,6.57,8.65,2016,0
55.68,39.28,0.61,7.28,54.39,11.55,-15.6,6.39,7.85,2017,0
65.73,47.23,-4.72,8.52,29.87,6.73,-26.32,-2.66,-8.11,2018,0
88.95,75.65,11.08,4.19,47.53,16.49,333.07,10.63,4.04,2011,0
14.32,-46.37,-47.32,2.96,0.0,35.88,97.13,-377.34,-163.9,2012,1
84.76,65.66,37.07,4.01,77.37,28.14,29.82,13.72,21.3,2011,0
75.67,58.86,23.66,3.68,71.83,31.3,97.48,11.0,15.44,2012,0
71.78,45.55,13.25,2.95,72.86,36.34,31.37,12.3,13.39,2013,0
71.86,43.16,-0.26,2.0,18.04,39.15,-0.55,-7.87,-5.64,2014,0
79.7,63.32,12.45,2.0,48.87,23.32,-18.89,2.93,2.06,2015,0
86.79,77.34,-7.34,1.74,-59.09,25.3,-39.7,-8.86,-4.98,2016,0
