[제조]총자본증가율,[제조]자기자본증가율,[제조]매출채권회전률,[제조]순운전자본비율,[제조]자기자본배율,[제조]비유동비율,[제조]유동자산구성비율,[제조]자기자본구성비율,[제조]자본분배율,year,label
23.8,28.16,12.93,29.72,394.53,70.82,43.81,79.34,85.04,2011,1
2.71,-28.87,1.86,-4.94,846.06,272.01,61.89,14.01,-81.36,2014,1
-23.04,-42.57,3.23,-46.37,171.46,468.34,35.2,8.93,0.0,2018,1
-29.04,-76.57,3.92,-46.37,42.59,7.43,28.74,8.93,0.0,2011,1
15.73,30.08,6.32,12.47,1585.94,89.88,41.19,65.43,58.51,2018,1
-47.32,-76.57,14.18,-15.16,42.59,194.83,31.99,34.91,0.0,2011,1
42.38,55.95,5.25,55.77,862.87,30.97,75.91,77.77,73.44,2013,1
-17.38,-76.14,4.81,-13.39,143.64,468.34,27.47,8.93,0.0,2014,1
6.22,-7.39,1.27,-0.6,108.35,102.56,43.88,54.72,27.41,2015,1
-14.35,-76.57,23.79,-46.37,42.59,7.43,47.76,8.93,-208.96,2015,1
-37.67,-76.57,9.74,-46.37,42.59,7.43,18.08,8.93,0.0,2015,1
47.63,41.61,27.09,-23.0,163.82,180.93,10.92,53.49,23.78,2014,1
-33.71,-76.57,6.13,-46.37,42.59,7.43,68.46,8.93,0.0,2012,1
-11.4,-10.81,3.95,7.81,1192.91,104.01,68.72,30.08,0.0,2012,1
-0.92,5.68,4.98,7.83,1390.35,118.84,52.87,39.66,30.93,2014,1
8.2,-15.14,3.35,-6.7,1804.47,152.15,51.99,31.55,-208.85,2011,1
70.04,10.93,6.4,-6.33,681.46,205.35,61.39,18.8,36.95,2011,1
25.06,23.37,3.03,22.08,413.6,64.86,64.47,54.79,34.89,2015,1
104.69,-22.44,4.94,-32.43,42.59,415.81,50.45,11.92,0.0,2011,1
3.45,81.81,7.08,39.77,100.56,40.59,74.4,63.07,-144.36,2013,1
21.1,-14.93,6.44,-36.19,197.62,301.62,34.87,21.59,-710.1,2018,1
-21.47,-44.61,5.1,-24.04,160.57,171.89,42.34,33.55,0.0,2017,1
43.87,-76.57,6.72,-46.37,42.59,7.43,75.66,8.93,0.0,2011,1
-20.14,-44.6,5.09,-19.14,50.88,159.3,47.13,33.19,0.0,2011,1
-11.14,-2.93,2.63,5.72,908.55,109.31,32.6,61.66,-291.99,2015,1
20.08,-76.57,1.9,-17.95,190.26,350.57,66.78,9.48,0.0,2011,1
-31.22,327.25,9.55,-46.37,42.59,7.43,65.65,8.93,0.0,2013,1
111.27,7.23,4.86,21.29,1543.03,52.1,79.9,38.58,33.79,2015,1
-47.32,-76.57,11.74,-46.37,42.59,7.43,54.59,8.93,0.0,2011,1
-46.13,-76.57,7.74,-4.47,42.59,300.03,19.04,26.98,0.0,2016,1
-47.32,-76.57,8.32,-6.03,42.59,144.46,49.16,35.19,0.0,2011,1
-47.32,-69.15,6.19,6.99,42.59,89.45,49.73,56.2,0.0,2011,1
-47.32,-75.03,3.1,21.97,42.59,85.92,67.07,38.33,0.0,2011,1
-42.36,-76.57,3.89,-46.37,42.59,468.34,28.31,8.93,0.0,2013,1
10.21,10.5,1.46,17.31,1725.97,66.39,74.07,39.06,61.1,2011,1
53.65,204.51,3.22,16.59,201.73,80.57,66.78,41.24,53.32,2016,1
2.19,-0.53,6.56,-13.44,75.8,235.93,14.94,36.05,77.82,2014,1
-13.44,-12.44,5.62,40.89,541.05,48.38,62.73,77.04,11.35,2015,1
-7.9,70.93,4.41,-9.34,90.99,115.18,18.14,71.07,0.0,2014,1
-5.21,-42.55,25.1,-46.37,101.24,468.34,10.92,8.93,35.71,2013,1
6.18,-27.62,3.73,-9.96,69.78,285.25,62.51,13.14,-11.3,2012,1
18.15,48.06,11.85,13.17,1332.22,121.03,57.88,34.8,55.83,2013,1
-47.32,-76.57,59.98,-46.37,42.59,7.43,37.45,8.93,0.0,2014,1
-7.24,-14.44,3.59,-28.45,47.87,468.34,60.12,8.93,36.53,2016,1
-47.32,-76.57,2.96,-46.37,42.59,468.34,14.32,15.07,0.0,2012,1
-46.18,-76.57,1.66,-45.7,42.59,468.34,48.21,8.93,0.0,2014,1
15.93,-14.52,3.86,31.93,643.91,64.75,71.22,44.45,-704.84,2015,1
2.1,6.24,2.14,81.09,3494.2,7.43,92.89,89.16,81.48,2018,1
-39.94,-36.03,5.34,30.28,187.31,56.65,63.04,65.24,0.0,2017,1
-11.5,-47.32,1.5,-12.6,136.89,216.72,53.8,21.32,0.0,2017,1
