[제조]유동자산구성비율,[제조]순운전자본비율,[제조]총자본증가율,[제조]매출채권회전률,[제조]자본분배율,[제조]매입채무회전기간,[제조]비유동자산증가율,[제조]매출액순이익률,[제조]자기자본순이익률,year,label
36.43,5.04,57.05,5.31,44.63,25.81,40.56,-4.24,-6.1,2016,0
36.81,-3.24,29.39,8.92,43.97,15.79,28.6,-1.0,-4.71,2017,0
40.66,1.87,48.95,11.63,84.88,20.4,39.87,6.9,24.03,2018,0
60.82,48.29,-21.93,2.44,-47.0,145.45,-0.02,-4.66,-2.91,2011,0
76.26,44.11,86.0,12.62,71.67,33.46,12.72,11.52,35.34,2012,0
67.67,39.69,26.03,3.78,68.26,78.52,71.62,14.65,23.6,2013,0
58.11,44.57,-11.46,4.61,39.29,57.98,14.7,8.14,6.44,2014,0
49.36,24.7,19.82,3.72,-1.5,72.4,44.84,0.52,0.57,2015,0
26.18,8.3,-15.0,1.88,-710.1,139.88,23.91,-18.82,-10.49,2016,0
22.17,5.97,-7.59,8.12,-36.79,35.9,-3.78,-6.49,-4.74,2018,0
78.83,16.05,-20.47,8.32,0.0,14.81,-4.08,-3.52,-27.96,2011,0
65.93,13.31,-15.25,8.93,-27.71,28.39,36.38,-7.47,-22.44,2012,0
61.95,13.62,-9.4,9.53,-63.93,29.1,1.17,-9.81,-33.44,2013,0
67.96,42.45,0.12,5.35,59.03,36.32,-15.64,17.36,39.22,2014,0
79.25,33.15,56.64,5.85,0.0,10.94,1.43,-32.09,-47.15,2015,0
63.15,12.81,-28.63,16.45,0.0,2.85,26.79,-28.82,-140.37,2016,0
30.05,-24.27,187.78,7.13,75.67,60.02,333.07,10.61,29.66,2017,0
57.22,-1.94,50.57,3.27,49.03,147.47,-7.92,3.6,6.87,2018,0
68.14,33.47,33.51,2.85,6.27,30.13,215.81,1.17,1.59,2017,0
63.46,-6.74,187.78,17.29,21.87,63.01,333.07,2.36,11.12,2018,0
50.48,17.66,49.95,6.04,48.7,63.86,45.51,13.97,18.18,2011,0
35.39,6.0,21.13,6.28,34.35,40.16,58.03,1.77,2.94,2012,0
35.35,0.74,2.14,3.84,43.04,29.25,2.2,3.65,5.7,2013,0
38.51,1.26,-2.28,4.05,45.17,26.14,-7.05,4.14,6.22,2014,0
30.89,-3.44,17.25,6.19,47.2,18.84,31.77,7.65,12.88,2015,0
38.45,8.23,17.24,9.02,49.67,22.49,4.41,4.47,8.83,2016,0
38.74,8.75,4.66,10.54,50.37,18.97,4.17,5.09,14.04,2017,0
85.46,60.72,155.89,13.16,71.54,42.78,-1.12,13.09,24.08,2014,0
78.38,59.42,44.16,14.27,51.88,40.89,114.38,3.1,3.16,2015,0
62.4,44.49,21.74,14.87,18.42,31.48,111.7,-6.94,-4.78,2016,0
61.44,43.03,-7.59,16.74,24.47,27.43,-5.25,-5.57,-9.56,2017,0
51.12,26.72,6.76,5.83,34.22,40.41,-4.67,-1.96,-1.78,2011,0
61.11,26.21,5.25,3.36,2.21,47.88,-16.26,-8.56,-8.22,2012,0
60.86,14.8,4.43,2.47,51.9,42.05,5.11,-1.21,-1.25,2013,0
55.84,0.71,-12.95,2.17,0.0,61.6,-1.8,-32.35,-33.0,2014,0
51.99,4.48,28.71,4.82,38.58,61.98,18.37,-2.18,-2.3,2016,0
49.21,19.52,13.02,5.59,3.76,46.0,19.57,-12.38,-13.24,2017,0
60.15,8.97,9.41,8.61,22.31,48.74,7.77,3.96,12.6,2011,0
55.0,7.52,-12.68,6.65,3.9,42.18,-1.39,-1.86,-7.99,2012,0
53.52,7.08,-5.97,6.16,7.55,42.95,-2.88,-1.23,-5.82,2013,0
58.81,19.7,15.75,6.11,42.35,42.46,2.58,5.77,15.84,2014,0
61.06,24.37,2.73,5.63,34.21,48.7,-2.89,3.39,7.22,2015,0
62.32,20.11,14.46,6.29,15.86,49.6,10.77,2.03,4.36,2016,0
68.55,19.2,10.15,10.06,-1.83,33.36,-8.06,-2.01,-7.49,2017,0
68.01,19.9,-12.05,11.12,4.98,33.72,-10.54,-2.42,-7.75,2018,0
71.2,59.38,103.46,2.63,59.76,3.48,41.17,17.1,15.61,2013,0
67.26,57.02,33.36,2.03,45.28,4.29,51.63,5.82,4.4,2014,0
56.44,53.85,2.77,2.64,37.84,4.68,36.72,1.31,2.04,2015,0
53.23,50.59,35.9,2.46,25.0,8.18,45.91,-3.54,0.5,2016,0
41.28,22.81,-15.3,2.92,-134.28,9.93,6.35,-31.25,-12.78,2017,0
42.7,18.25,1.57,5.79,-41.84,15.48,-0.9,-15.87,-10.42,2018,0
60.84,42.04,47.72,3.36,29.01,24.4,19.73,9.32,8.82,2016,0
55.26,40.87,12.02,3.6,11.04,33.58,27.98,-0.09,-1.26,2017,0
53.73,37.59,34.39,6.69,69.17,28.57,3.43,11.93,12.02,2015,0
45.53,27.08,4.9,5.45,57.29,53.79,23.48,11.32,7.62,2016,0
42.81,30.21,-3.33,9.87,61.45,31.77,1.5,12.22,11.24,2017,0
51.7,40.76,17.94,16.14,43.59,16.94,-0.4,6.57,4.71,2018,0
67.63,37.1,57.36,7.87,53.82,37.44,22.94,11.03,21.34,2015,0
60.78,37.11,-5.61,3.23,39.47,12.72,14.37,7.0,8.85,2016,0
78.65,19.6,83.87,4.53,21.57,34.8,0.12,2.36,4.21,2017,0
70.83,18.37,17.98,5.42,38.7,57.83,61.19,6.36,12.64,2018,0
55.47,8.02,13.7,3.73,0.31,58.96,0.86,-7.28,-7.91,2011,0
68.94,16.08,0.53,3.41,35.13,54.74,-29.88,0.97,1.6,2012,0
61.54,17.72,-18.22,3.76,-201.2,40.73,1.26,-16.74,-35.58,2013,0
53.81,10.54,-0.1,3.8,-9.36,50.6,19.96,-10.07,-21.21,2014,0
53.7,27.87,13.04,0.93,33.53,0.0,8.84,-5.31,-23.28,2011,0
54.25,16.87,14.69,18.43,50.74,15.78,13.32,-3.34,-21.22,2012,0
29.98,10.44,7.29,8.45,56.61,12.99,-10.22,12.65,6.28,2014,0
27.03,-16.47,15.99,6.4,0.0,11.73,76.61,-70.72,-58.24,2016,0
70.65,31.87,-7.4,6.91,54.1,55.98,-7.53,15.91,20.17,2011,0
64.23,32.88,-20.04,8.3,0.1,44.57,-2.57,-7.21,-9.58,2012,0
59.88,33.52,14.0,9.38,37.94,33.18,28.33,14.68,21.01,2013,0
70.46,46.31,15.08,9.16,58.33,36.3,-15.27,14.79,16.6,2014,0
79.41,60.86,34.0,8.3,46.04,47.43,-6.6,8.13,7.66,2015,0
67.67,41.88,1.42,6.35,-44.09,70.21,59.23,-5.25,-5.2,2016,0
67.56,40.69,-4.88,7.65,-40.42,55.18,-4.56,-5.77,-7.28,2017,0
72.2,46.87,-0.62,7.23,43.29,59.89,-14.85,5.82,8.57,2018,0
74.08,52.25,10.17,3.17,30.86,23.8,4.71,9.32,10.32,2011,0
56.03,33.94,-13.77,3.21,12.9,29.89,46.27,0.14,0.18,2012,0
59.96,34.62,15.47,2.92,39.73,30.67,5.15,8.04,11.29,2013,0
66.65,41.26,4.3,2.31,38.48,34.03,-13.14,5.31,6.63,2014,0
69.23,46.4,8.56,2.07,46.84,39.87,0.17,9.74,11.4,2015,0
70.75,49.88,12.24,1.92,44.1,44.32,6.71,9.84,10.09,2016,0
65.8,31.58,22.25,1.92,27.19,41.79,42.95,1.26,1.3,2017,0
70.89,39.25,5.57,2.67,11.8,29.21,-10.99,-5.08,-7.77,2018,0
53.59,30.61,67.86,7.33,54.74,0.0,88.66,7.73,3.04,2016,0
36.12,22.49,-10.08,3.02,31.41,0.0,23.77,0.47,0.17,2017,0
58.69,-5.92,180.41,2.5,9.93,0.0,81.34,-22.98,-9.64,2018,0
74.91,65.3,82.17,4.1,0.0,11.61,37.02,-46.47,-24.52,2018,0
92.58,81.09,187.78,9.39,-387.54,9.81,46.6,-213.84,-40.77,2015,0
81.04,79.93,108.57,6.43,-610.54,2.63,333.07,-70.35,-13.93,2016,0
59.36,34.63,-19.95,3.12,0.0,5.32,71.53,-344.37,-41.26,2017,0
31.32,19.99,30.57,4.56,0.0,3.64,120.66,-326.27,-54.66,2018,0
84.15,53.6,-0.6,2.93,45.51,86.49,11.83,12.34,24.02,2011,0
85.85,55.79,32.32,2.86,42.76,70.4,18.13,12.46,19.27,2012,0
85.79,51.48,23.94,3.12,41.19,61.37,24.48,11.6,18.64,2013,0
46.58,29.02,-13.42,4.47,-11.33,45.41,1.15,-5.93,-6.15,2015,0
45.32,24.73,4.22,5.82,10.59,26.86,6.68,0.51,0.68,2016,0
50.67,20.64,4.22,4.77,-19.17,60.69,-5.97,-7.53,-8.73,2017,0
53.79,26.56,1.07,6.04,19.51,54.21,-5.32,3.75,5.89,2018,0
43.83,11.9,9.94,8.31,26.17,43.26,18.73,1.0,3.68,2011,0
46.8,20.58,9.59,8.42,30.01,29.55,2.35,3.11,9.51,2013,0
46.24,19.55,26.97,8.84,21.87,29.78,28.3,0.2,0.31,2014,0
27.41,9.41,3.69,9.18,9.89,18.79,40.02,-1.4,-2.69,2015,0
34.19,11.27,13.66,9.87,26.22,27.37,3.03,2.8,6.18,2016,0
45.99,20.67,19.09,9.52,27.81,42.93,-2.25,2.5,4.94,2017,0
42.47,27.03,0.42,8.86,19.54,39.2,6.96,-0.4,-0.63,2018,0
57.82,48.56,24.57,20.47,75.5,10.01,29.87,10.23,16.06,2011,0
47.0,38.66,2.69,15.36,63.82,13.31,29.01,5.33,7.27,2012,0
47.69,40.02,-20.48,6.01,0.0,42.28,-21.51,-50.8,-22.02,2013,0
45.2,38.56,-1.21,9.89,39.94,20.48,-0.24,3.87,2.18,2015,0
43.52,37.71,-15.26,7.62,-20.3,24.47,-12.66,-31.4,-15.15,2016,0
45.71,39.61,-32.13,8.47,-192.77,14.51,-34.77,-40.33,-29.57,2017,0
48.22,42.91,3.12,4.25,47.26,15.41,-1.63,5.95,3.86,2018,0
68.87,43.58,36.74,3.9,56.63,59.87,35.49,8.77,23.5,2011,0
49.51,1.62,3.66,5.96,-15.11,22.28,11.76,-8.28,-16.0,2013,0
51.71,13.69,130.59,10.52,66.38,14.71,213.4,19.08,42.78,2015,0
54.48,5.49,27.74,7.91,-710.1,53.46,20.43,-18.19,-34.76,2016,0
45.16,-36.34,26.81,9.84,0.0,114.67,52.76,-34.95,-87.61,2017,0
19.9,-46.37,-15.52,59.98,44.54,42.0,23.4,0.01,0.42,2018,0
86.98,81.09,180.03,2.93,68.76,4.08,206.74,23.98,9.93,2018,0
43.61,5.77,37.9,16.71,47.37,16.59,33.27,0.68,1.4,2011,0
43.76,3.51,18.59,16.79,43.52,15.92,18.28,0.28,0.62,2012,0
41.8,-4.39,10.58,12.69,22.23,15.38,14.43,-3.97,-16.81,2013,0
45.26,2.87,3.02,10.65,40.51,14.37,-3.11,-0.85,-2.77,2014,0
41.61,7.96,3.5,9.82,31.33,16.09,10.41,-2.13,-6.73,2015,0
52.75,12.78,20.36,10.16,50.38,15.61,-2.59,2.09,8.24,2016,0
60.61,21.33,30.99,11.1,59.23,14.69,9.19,5.12,19.03,2017,0
60.13,17.59,24.67,10.86,60.13,20.0,26.2,3.93,14.83,2018,0
64.93,35.51,33.27,1.39,37.83,39.39,9.69,5.18,3.12,2016,0
55.45,8.19,-0.23,1.16,0.0,65.41,26.75,-47.54,-32.34,2017,0
91.05,73.63,10.91,10.36,67.79,41.87,16.75,10.9,15.45,2011,0
89.53,65.96,25.26,8.65,80.82,38.1,46.6,8.7,17.26,2012,0
88.53,68.32,2.6,4.9,55.33,55.08,12.41,7.81,12.1,2013,0
89.44,69.47,9.12,4.56,56.89,55.41,0.49,8.24,11.24,2014,0
89.1,65.41,23.02,5.49,62.11,47.77,26.93,9.04,14.99,2015,0
90.64,70.0,4.97,5.5,54.13,45.96,-9.84,8.31,13.92,2016,0
91.45,67.68,12.0,5.52,43.34,44.14,2.3,6.79,11.87,2017,0
83.64,58.09,11.62,5.3,45.8,48.81,113.55,6.18,11.4,2018,0
47.22,6.93,2.31,4.61,56.47,15.57,7.64,10.72,11.97,2012,0
57.95,8.18,41.34,4.63,66.33,13.95,11.21,16.83,22.21,2014,0
54.06,19.99,-5.45,4.15,50.87,10.5,3.28,5.01,5.14,2015,0
55.2,22.18,-8.75,3.71,50.58,11.74,-11.0,-10.28,-9.98,2016,0
56.34,17.33,-2.37,4.64,51.55,9.95,-4.87,6.6,8.46,2017,0
57.69,25.13,-1.86,3.84,50.17,12.84,-4.89,6.08,5.74,2018,0
54.57,37.72,-2.11,7.85,36.67,37.58,22.07,5.84,7.97,2011,0
42.38,30.95,2.56,10.53,37.84,27.16,30.07,6.79,9.42,2012,0
48.8,30.52,19.83,13.19,32.33,25.65,6.47,3.83,5.47,2013,0
50.69,30.44,10.16,9.64,41.75,38.04,6.1,6.26,7.9,2014,0
39.9,24.81,8.18,14.64,44.78,23.85,31.85,6.97,11.98,2015,0
47.11,23.45,25.88,12.35,40.65,24.05,10.77,6.84,10.72,2016,0
58.05,38.94,31.46,14.11,57.71,18.12,4.26,12.13,26.09,2017,0
48.09,22.81,14.61,12.75,45.07,18.05,41.84,9.95,14.45,2018,0
29.41,-1.66,7.51,4.3,0.0,0.0,19.06,-2.34,-1.17,2011,0
23.49,-9.06,-0.28,5.28,0.0,0.0,8.07,-5.02,-2.89,2012,0
24.11,-10.96,-20.86,8.54,62.16,0.0,-9.51,5.21,6.07,2015,0
31.26,15.74,13.65,8.71,62.9,0.0,13.91,9.56,8.55,2017,0
34.94,18.66,-6.98,5.62,48.1,0.0,-11.96,9.34,8.4,2018,0
74.09,54.72,11.74,3.94,47.34,42.75,-30.81,13.73,16.34,2011,0
77.85,62.47,16.23,3.78,44.45,33.73,-0.67,13.92,14.1,2012,0
75.18,56.29,15.95,4.28,48.92,31.31,29.93,10.58,11.94,2013,0
76.75,55.37,15.9,4.9,46.35,28.08,8.57,9.77,12.17,2014,0
77.31,56.22,7.91,4.62,45.02,29.72,5.32,9.35,11.49,2015,0
78.6,52.06,14.11,4.17,42.06,31.86,7.64,7.3,10.47,2016,0
75.23,50.15,-2.39,3.62,36.35,34.52,12.99,6.14,8.97,2017,0
74.09,50.83,14.84,4.75,26.57,30.6,20.08,3.13,5.82,2018,0
84.62,77.01,66.05,4.79,27.09,17.7,-25.18,1.32,1.23,2018,0
49.29,-11.39,7.99,6.34,37.85,14.37,7.93,2.3,7.42,2011,0
44.31,-6.81,-5.12,7.21,37.48,14.12,4.21,2.56,8.23,2012,0
43.37,-6.5,1.38,7.99,39.18,16.98,3.09,2.58,8.52,2013,0
44.71,-4.31,10.2,7.21,38.16,21.69,7.6,3.67,11.26,2014,0
42.79,-2.89,2.8,7.64,38.23,17.94,6.37,3.82,10.98,2015,0
41.16,-0.82,8.75,7.08,48.78,15.82,11.85,7.31,18.11,2016,0
39.83,-0.29,1.49,6.25,45.41,17.83,3.77,7.91,17.21,2017,0
42.32,9.13,3.74,6.35,47.37,18.06,-0.55,7.4,14.13,2018,0
49.64,-4.25,62.81,3.69,53.4,26.22,23.29,0.46,0.87,2011,0
42.95,-1.11,13.48,2.51,37.13,39.9,28.57,-9.12,-60.83,2012,0
38.1,-9.43,0.63,5.85,48.97,18.33,9.2,-2.56,-71.29,2013,0
34.3,-20.23,11.93,8.01,46.74,20.6,18.8,-1.12,-56.19,2014,0
31.52,-29.27,-2.8,8.62,51.9,26.64,1.31,0.17,-11.65,2015,0
33.48,-31.09,-2.53,7.89,58.23,30.1,-5.31,3.29,39.58,2016,0
35.14,-22.06,-3.56,8.03,44.34,27.86,-5.97,-1.6,-10.9,2017,0
43.77,-16.55,15.22,9.79,47.48,24.08,-0.11,0.56,4.1,2018,0
43.18,21.85,44.12,6.43,52.11,70.53,35.41,3.91,2.78,2011,0
92.89,69.85,-29.98,3.51,0.0,147.47,-58.53,-95.49,-65.16,2013,0
86.03,41.03,187.78,2.54,85.04,117.73,333.07,41.16,42.78,2014,0
29.74,-39.38,-1.33,4.54,41.19,44.31,4.58,0.93,2.7,2011,0
23.24,-33.66,-24.02,5.2,68.32,25.98,-16.99,11.49,23.88,2012,0
18.1,-24.88,-0.66,6.76,69.64,18.54,5.99,16.96,26.15,2013,0
27.47,-12.05,31.17,3.36,68.75,55.74,16.16,19.1,20.86,2014,0
26.85,-7.42,8.23,4.85,61.36,42.67,9.15,12.59,13.86,2015,0
27.28,-6.76,8.98,4.64,55.04,47.16,8.35,10.71,10.84,2016,0
25.85,-5.04,4.14,4.63,52.04,44.9,6.18,8.57,8.29,2017,0
29.04,-3.63,8.66,4.75,51.71,44.97,4.0,8.27,8.11,2018,0
74.57,37.06,70.0,5.9,33.31,25.98,72.88,2.02,4.36,2018,0
42.51,-29.56,16.62,20.33,38.61,46.76,49.59,2.46,18.39,2011,0
32.82,-31.25,-15.48,23.0,34.75,47.1,-1.23,1.59,12.56,2012,0
22.03,-34.38,-7.44,21.88,26.95,42.54,7.43,1.68,14.58,2013,0
31.8,-9.27,19.65,18.47,19.08,41.06,4.64,0.3,1.32,2014,0
24.85,-20.61,31.23,12.72,1.69,38.46,44.62,-2.74,-9.03,2015,0
31.83,-19.22,8.6,13.86,9.37,24.79,-1.49,-1.36,-9.25,2016,0
48.25,-2.29,-10.39,13.69,17.8,25.23,-31.97,-7.67,-36.27,2017,0
59.43,23.16,-36.2,12.83,-107.46,29.9,-49.99,-17.52,-78.36,2018,0
40.76,25.16,30.68,6.78,37.07,16.73,13.11,7.68,12.42,2015,0
38.72,24.46,11.31,7.46,37.72,14.38,15.14,8.92,11.68,2016,0
34.16,14.94,9.75,7.01,24.94,16.15,17.9,3.4,4.26,2017,0
33.17,17.64,10.27,7.2,26.56,14.13,11.94,2.7,3.89,2018,0
54.74,8.27,-14.14,9.18,41.66,51.65,-6.51,0.4,2.44,2011,0
54.79,1.51,-3.64,9.45,39.2,52.84,-3.75,1.03,5.31,2012,0
46.07,1.5,-7.65,15.22,44.26,40.42,10.16,1.34,8.05,2013,0
61.83,2.15,38.68,8.16,38.29,54.3,-1.84,0.62,3.72,2014,0
52.97,-0.29,-11.9,6.54,38.24,54.17,8.53,0.85,5.11,2015,0
52.67,2.65,-17.19,7.86,29.81,35.43,-16.65,-0.21,-1.11,2016,0
49.58,-0.97,-15.72,7.09,-26.3,39.33,-10.22,-6.74,-25.05,2017,0
51.05,0.76,6.36,8.08,31.53,29.83,3.26,0.4,3.6,2018,0
60.54,16.71,60.75,3.77,28.36,42.7,17.93,4.2,12.95,2014,0
54.4,15.08,6.21,2.46,17.36,65.18,22.74,1.66,3.69,2015,0
83.53,23.43,166.07,1.58,49.21,147.47,-3.88,8.13,29.97,2016,0
82.03,13.18,18.44,2.89,-8.67,90.11,29.18,-1.77,-12.25,2017,0
75.35,-11.38,-32.49,2.48,-710.1,114.32,-7.4,-12.47,-84.05,2018,0
55.32,2.86,1.29,5.97,56.77,63.8,-2.36,-11.26,-32.55,2011,0
51.83,-8.19,-28.94,6.71,-710.1,78.68,-23.38,-34.49,-87.36,2012,0
64.19,7.06,76.56,4.39,-99.22,92.63,31.23,-15.33,-62.22,2013,0
44.85,3.68,26.6,5.82,60.94,37.63,-6.4,-10.36,-3.22,2011,0
34.1,13.7,7.27,5.03,83.54,14.34,36.3,18.39,18.54,2011,0
23.98,-6.4,70.85,13.21,69.94,4.67,104.22,5.39,9.94,2013,0
35.34,-3.15,16.82,23.3,70.01,3.64,12.14,1.07,2.66,2015,0
38.98,-7.48,10.04,25.66,71.25,4.13,3.84,1.46,6.07,2016,0
55.98,4.65,49.52,29.55,72.95,3.23,7.86,5.62,19.68,2017,0
67.37,36.25,62.63,32.84,32.92,1.38,20.56,4.31,9.15,2018,0
52.94,32.72,32.76,10.41,55.01,21.51,12.94,10.45,27.44,2015,0
62.39,23.01,31.85,3.89,36.39,113.24,5.36,4.82,5.96,2016,0
66.58,41.18,42.15,8.56,61.02,35.46,26.32,9.77,30.1,2017,0
45.24,3.06,8.13,5.14,-9.98,38.43,77.19,-5.4,-9.69,2018,0
51.64,10.99,-3.53,4.19,38.4,48.3,-1.18,2.56,4.88,2011,0
53.86,14.12,3.38,4.47,36.16,37.4,-1.37,2.51,5.16,2012,0
53.03,9.2,9.78,4.56,36.43,37.42,11.77,2.61,5.86,2013,0
49.44,4.66,11.98,4.76,34.93,36.75,20.53,2.37,5.46,2014,0
49.96,9.17,9.49,4.83,33.23,34.2,8.37,1.92,4.63,2015,0
51.38,11.22,2.26,4.91,39.62,35.56,-0.65,3.95,10.29,2016,0
52.75,13.44,0.53,5.49,40.84,33.15,-2.3,4.27,10.7,2017,0
53.11,18.62,6.2,5.93,39.92,31.68,5.39,4.43,9.59,2018,0
61.0,46.82,-2.01,3.89,56.09,25.56,-3.99,7.8,8.1,2011,0
67.86,57.71,4.95,4.37,65.57,11.66,-13.53,10.4,11.32,2012,0
72.8,65.18,9.54,3.85,69.61,10.25,-7.3,14.88,12.56,2013,0
71.38,65.4,10.56,3.51,62.67,14.58,67.17,18.11,9.13,2016,0
55.5,50.52,-3.27,3.38,39.22,17.17,50.39,8.09,3.45,2017,0
41.83,38.05,2.64,3.57,39.67,18.52,34.16,7.65,2.98,2018,0
39.45,26.16,-7.57,4.9,8.82,6.61,-1.7,-3.99,-4.58,2011,0
41.07,22.0,3.4,5.79,17.41,7.95,0.64,1.19,1.74,2012,0
37.19,-8.86,42.07,3.7,-19.93,19.24,51.43,-38.66,-41.98,2013,0
33.88,12.65,-5.25,5.12,-5.08,19.57,-3.43,-18.34,-25.47,2014,0
44.48,16.14,22.31,5.63,21.94,32.86,2.7,2.48,3.99,2015,0
35.89,24.19,31.69,5.29,21.22,31.73,52.05,4.78,6.69,2016,0
47.09,24.64,67.78,3.88,22.97,55.12,38.48,5.45,4.34,2017,0
47.14,11.25,10.56,4.1,23.01,44.95,10.45,4.88,5.38,2018,0
33.83,8.83,-15.61,8.5,74.6,127.17,-8.19,28.89,0.0,2013,0
28.2,-0.64,-9.96,8.2,-564.73,67.28,-2.3,-20.86,-85.31,2014,0
38.54,-37.25,7.07,8.32,9.95,70.57,-8.35,-0.99,-6.48,2015,0
32.41,-46.37,-24.79,10.57,-75.89,69.38,-17.28,-11.02,-94.9,2016,0
23.93,-46.37,-12.54,12.47,16.36,84.2,-1.58,-1.07,-9.38,2017,0
27.53,-46.37,3.83,10.19,9.06,75.66,-1.08,-3.98,-25.39,2018,0
39.83,-37.32,1.29,6.9,44.14,59.51,45.6,-1.39,-6.77,2013,0
47.01,-17.67,17.91,9.08,47.53,56.05,3.85,-0.07,-0.31,2014,0
25.49,-35.56,26.26,9.29,54.73,64.9,77.55,2.46,8.75,2015,0
47.05,3.87,95.61,7.91,-185.61,55.29,39.01,-8.74,-19.28,2016,0
45.63,7.07,-9.27,8.33,24.33,41.93,-6.84,-2.49,-3.88,2017,0
52.38,11.42,16.49,8.88,-442.21,34.87,2.04,-12.73,-23.52,2018,0
68.6,22.08,-0.83,4.15,33.53,18.63,-1.56,6.24,14.07,2011,0
74.85,21.31,25.39,3.81,27.32,22.63,0.44,4.29,9.8,2012,0
63.97,25.36,-7.22,4.09,16.32,21.74,32.93,3.04,5.51,2013,0
68.9,22.85,14.37,4.55,15.1,24.74,-1.29,2.65,4.08,2014,0
66.06,7.08,47.56,4.76,12.84,33.6,61.04,2.21,4.32,2015,0
59.1,2.47,-3.33,5.39,17.23,31.57,16.49,2.47,5.81,2016,0
61.37,1.11,10.71,5.86,15.94,29.99,4.56,2.45,5.74,2017,0
64.51,7.86,-1.31,6.88,25.92,29.92,-9.32,4.89,11.83,2018,0
56.76,26.82,-10.27,5.79,0.0,30.54,-27.89,-58.1,-58.5,2012,0
55.79,22.3,-12.55,6.64,-560.87,40.95,-10.59,-18.01,-17.39,2013,0
53.74,21.73,-3.66,5.65,-77.73,45.87,0.82,-12.02,-9.5,2014,0
61.69,17.72,36.48,5.25,24.34,57.17,13.02,1.98,1.67,2015,0
42.98,21.14,-17.55,1.26,0.0,147.47,22.73,-123.83,-13.88,2016,0
81.58,59.2,73.29,2.06,81.56,4.39,17.64,22.88,10.28,2018,0
67.42,54.59,48.36,1.04,0.0,33.92,9.49,-73.05,-36.95,2018,0
48.34,6.05,44.51,2.54,50.97,38.0,38.85,4.88,13.05,2011,0
44.36,3.22,-1.44,2.68,46.69,40.7,6.13,3.89,11.03,2012,0
42.62,-0.39,-3.53,3.61,49.07,34.36,-0.5,3.93,10.62,2013,0
37.67,0.21,-2.87,3.31,45.02,32.12,5.5,4.52,9.27,2014,0
37.87,5.15,6.83,3.01,45.2,28.45,6.5,6.57,11.7,2015,0
32.39,-4.74,-9.39,3.21,43.8,29.73,-1.39,5.23,8.08,2016,0
36.62,-5.12,-1.79,3.45,31.25,30.49,-7.93,0.3,0.41,2017,0
38.2,-2.23,-6.72,2.96,26.58,29.3,-9.06,-2.65,-3.19,2018,0
54.6,31.74,23.9,7.14,51.22,11.29,60.9,16.3,35.35,2014,0
55.59,30.65,6.3,5.75,24.01,12.51,3.98,3.16,3.82,2015,0
58.85,27.23,20.38,4.57,36.04,15.05,11.55,7.69,11.69,2016,0
59.6,33.77,6.81,4.07,5.89,12.08,4.88,-2.33,-2.92,2017,0
57.51,31.93,3.22,4.85,27.92,6.02,8.54,3.17,3.83,2018,0
43.59,21.7,36.72,9.67,61.02,8.16,15.22,10.69,17.2,2014,0
29.91,5.34,-11.84,7.3,25.9,9.46,9.53,-13.9,-15.11,2015,0
39.1,11.01,-1.1,5.47,-11.83,7.6,-14.06,-39.01,-34.34,2016,0
42.83,-1.62,-1.08,7.05,47.73,4.69,-7.15,-2.63,-4.2,2017,0
36.9,3.32,-14.23,5.35,52.66,4.08,-5.33,0.34,0.5,2018,0
65.14,19.42,187.78,9.56,56.16,32.44,95.92,11.09,42.78,2011,0
65.62,15.35,16.23,6.18,22.93,45.68,14.61,0.16,-0.68,2012,0
67.97,15.24,8.78,6.19,22.06,44.84,1.37,0.29,0.48,2013,0
69.53,16.52,6.38,5.93,29.9,40.52,1.18,0.44,1.54,2014,0
70.17,17.16,4.2,6.26,30.49,37.63,2.0,0.6,2.4,2015,0
68.9,16.4,30.11,7.77,36.43,34.06,35.68,2.01,11.71,2016,0
72.53,16.09,7.77,8.43,47.16,32.78,-4.82,3.09,17.45,2017,0
74.18,23.59,11.28,9.56,43.07,31.53,4.59,2.04,11.25,2018,0
91.2,55.24,51.61,5.12,20.97,46.24,40.28,2.89,9.77,2018,0
77.63,31.29,1.83,6.51,14.68,43.36,-6.99,1.2,3.6,2011,0
59.15,19.34,11.32,6.26,19.98,29.26,103.3,2.97,8.64,2012,0
45.06,4.82,38.56,6.55,22.96,27.69,86.37,2.81,7.73,2013,0
47.18,0.65,-0.48,6.46,25.37,27.66,-4.32,2.9,7.48,2014,0
50.04,-1.29,1.9,5.17,22.81,36.0,-3.62,3.38,8.29,2015,0
59.52,22.3,17.99,5.66,15.7,44.21,1.34,1.25,2.04,2017,0
59.08,43.57,25.1,5.44,69.23,21.42,27.3,29.23,18.77,2014,0
56.72,47.17,8.53,5.85,69.68,19.79,14.78,26.71,16.89,2015,0
67.09,57.86,14.64,5.9,65.9,11.51,-12.82,25.71,16.34,2016,0
70.59,63.15,12.79,6.08,63.13,10.28,0.79,25.86,15.92,2017,0
68.02,60.6,9.87,7.28,60.18,8.4,19.47,20.16,11.03,2018,0
47.94,-4.35,3.11,3.73,65.36,30.11,1.61,6.67,11.09,2011,0
47.13,3.53,6.76,4.9,70.57,18.71,8.43,5.9,12.52,2012,0
37.05,-3.53,17.52,5.81,65.43,14.47,39.91,6.94,16.27,2013,0
33.17,-21.67,3.97,2.97,-166.23,27.34,10.37,-42.95,-35.4,2014,0
36.49,-15.56,2.98,4.81,57.17,37.46,-2.13,-0.42,2.33,2015,0
