회사명,거래소코드,회계년도,[제조]영업이익(손실)(연결),[제조]   이자비용(연결),이자보상배율
에스케이커뮤니케이션즈(주),66270,Dec-13,-44814992.0,0.0,-inf
에스케이커뮤니케이션즈(주),66270,Dec-14,-15973102.0,0.0,-inf
에스케이커뮤니케이션즈(주),66270,Dec-15,-8947475.0,0.0,-inf
에스텍(주),69510,Dec-11,11789554.0,0.0,inf
에스텍(주),69510,Dec-12,9651881.0,159081.0,60.6727453309949
에스텍(주),69510,Dec-13,12912883.0,180098.0,71.69920265633155
에스텍(주),69510,Dec-14,17915962.0,299303.0,59.858945616983455
에스텍(주),69510,Dec-15,15898296.0,388153.0,40.95883839619944
에스텍(주),69510,Dec-16,17237111.0,295292.0,58.37310526529672
에스텍(주),69510,Dec-17,16016577.0,290832.0,55.071577405512464
에스텍(주),69510,Dec-18,18030194.0,425415.0,42.38260051949273
에스텍(주),69510,Dec-19,17480872.0,351922.0,49.672575172907635
에스텍(주),69510,Dec-20,13323896.0,198462.0,67.13575394785903
에스티팜(주),237690,Dec-11,8462770.0,4059297.0,2.0847870949083056
에스티팜(주),237690,Dec-12,10195296.0,3964617.0,2.571571478405102
에스티팜(주),237690,Dec-13,10857388.0,3983334.0,2.7257036442337
에스티팜(주),237690,Dec-14,9729024.0,3907781.0,2.4896543588292177
에스티팜(주),237690,Dec-15,34471599.0,4410965.0,7.814979035199781
에스티팜(주),237690,Dec-16,77583474.0,1244573.0,62.33742335724783
에스티팜(주),237690,Dec-17,61834151.0,63606.0,972.1433669779581
에스티팜(주),237690,Dec-18,-15646303.0,0.0,-inf
에스티팜(주),237690,Dec-19,-26703332.0,78870.0,-338.57400786103716
에스티팜(주),237690,Dec-20,-18816957.0,644583.0,-29.192450002559795
에이피티씨(주),89970,Dec-11,-1003645.0,310980.0,-3.227361888224323
에이피티씨(주),89970,Dec-12,-1275734.0,324380.0,-3.932838029471607
에이피티씨(주),89970,Dec-13,-5225696.0,310892.0,-16.8087181400615
에이피티씨(주),89970,Dec-14,-4311418.0,282659.0,-15.25307172246417
에이피티씨(주),89970,Dec-17,12690445.0,14594.0,869.5659175003426
에이피티씨(주),89970,Dec-18,21069166.0,0.0,inf
에이피티씨(주),89970,Dec-19,16122699.0,22182.0,726.837030024344
에이피티씨(주),89970,Dec-20,29621978.0,16807.0,1762.4786101029333
엑스큐어(주),70300,Dec-11,5033979.0,28058.0,179.41332240359256
엑스큐어(주),70300,Dec-12,-1912161.0,14010.0,-136.48543897216274
엑스큐어(주),70300,Dec-13,1314207.0,1721.0,763.6298663567693
엑스큐어(주),70300,Dec-14,-3977511.0,2969.0,-1339.6803637588414
엑스큐어(주),70300,Dec-15,522571.0,0.0,inf
엑스큐어(주),70300,Dec-16,-3099144.0,28872.0,-107.34081463009144
엑스큐어(주),70300,Dec-17,-1873057.0,8914.0,-210.12530850347767
엑스큐어(주),70300,Dec-18,-1490364.0,0.0,-inf
엑스큐어(주),70300,Dec-19,484065.0,15290.0,31.65892740353172
엑스큐어(주),70300,Dec-20,-541946.0,111492.0,-4.86085100276253
영풍정밀(주),36560,Dec-11,20460950.0,37513.0,545.4362487670941
영풍정밀(주),36560,Dec-12,13316186.0,36923.0,360.64745551553233
영풍정밀(주),36560,Dec-13,9410191.0,33655.0,279.6075174565444
영풍정밀(주),36560,Dec-14,9980917.0,32065.0,311.2713862466864
영풍정밀(주),36560,Dec-15,6537147.0,103343.0,63.256795332049585
영풍정밀(주),36560,Dec-16,4429675.0,2684.0,1650.400521609538
영풍정밀(주),36560,Dec-17,7471788.0,0.0,inf
영풍정밀(주),36560,Dec-18,9110042.0,0.0,inf
영풍정밀(주),36560,Dec-19,10110293.0,13058.0,774.2604533619237
영풍정밀(주),36560,Dec-20,10335418.0,9159.0,1128.443934927394
와이더블유(주),51390,Dec-11,3568397.0,0.0,inf
와이더블유(주),51390,Dec-12,1661830.0,41100.0,40.4338199513382
와이더블유(주),51390,Dec-13,2198996.0,347086.0,6.335594060261722
와이더블유(주),51390,Dec-14,869100.0,331643.0,2.620589006853755
와이더블유(주),51390,Dec-15,1569874.0,492904.0,3.1849487932741467
와이더블유(주),51390,Dec-16,3968462.0,550988.0,7.202447240230277
와이더블유(주),51390,Dec-17,4209073.0,558296.0,7.539142318769971
와이더블유(주),51390,Dec-18,3275619.0,1432810.0,2.2861502920833887
와이더블유(주),51390,Dec-19,2753403.0,1752328.0,1.5712828876785625
와이더블유(주),51390,Dec-20,3626743.0,1868704.0,1.9407798131753344
와토스코리아(주),79000,Dec-11,3633394.0,0.0,inf
와토스코리아(주),79000,Dec-12,2941694.0,0.0,inf
와토스코리아(주),79000,Dec-13,2579473.0,0.0,inf
와토스코리아(주),79000,Dec-14,3862879.0,0.0,inf
와토스코리아(주),79000,Dec-15,4245911.0,0.0,inf
와토스코리아(주),79000,Dec-16,2558197.0,0.0,inf
와토스코리아(주),79000,Dec-17,3537753.0,0.0,inf
와토스코리아(주),79000,Dec-18,2006407.0,0.0,inf
와토스코리아(주),79000,Dec-19,505797.0,32117.0,15.748575520752249
와토스코리아(주),79000,Dec-20,156507.0,19928.0,7.853623042954637
웨이포트유한공사,900130,Dec-11,2737826.0,2567527.0,1.066328026930194
웨이포트유한공사,900130,Dec-12,-7239812.0,0.0,-inf
웨이포트유한공사,900130,Dec-13,-7332495.0,3751966.0,-1.9543074217623506
웨이포트유한공사,900130,Dec-14,-9616356.0,3795174.0,-2.5338379742272688
웨이포트유한공사,900130,Dec-15,-1018239.0,3983107.0,-0.255639379007393
웨이포트유한공사,900130,Dec-16,-4120374.0,3912490.0,-1.0531334265391095
위즈코프(주),38620,Dec-11,-1071134.0,0.0,-inf
위즈코프(주),38620,Dec-12,-856687.0,0.0,-inf
위즈코프(주),38620,Dec-13,-219382.0,200978.0,-1.0915722118838878
위즈코프(주),38620,Dec-14,466698.0,476604.0,0.9792154493038245
위즈코프(주),38620,Dec-15,290169.0,23004.0,12.613849765258216
위즈코프(주),38620,Dec-16,1067923.0,0.0,inf
위즈코프(주),38620,Dec-17,922851.0,134485.0,6.862111016098449
위즈코프(주),38620,Dec-18,763191.0,133535.0,5.715288126708353
위즈코프(주),38620,Dec-19,1039680.0,94886.0,10.957148578293953
위즈코프(주),38620,Dec-20,307775.0,181832.0,1.6926338598266533
유아이엘(주),49520,Dec-11,-2190203.0,186075.0,-11.770538761252183
유아이엘(주),49520,Dec-12,7855257.0,91720.0,85.64388355865678
유아이엘(주),49520,Dec-13,19419325.0,264055.0,73.54272784079075
유아이엘(주),49520,Dec-14,27035662.0,1181512.0,22.882257649520277
유아이엘(주),49520,Dec-15,24069835.0,1145329.0,21.015651397982587
유아이엘(주),49520,Dec-16,20066496.0,902448.0,22.23562576458699
유아이엘(주),49520,Dec-17,24336006.0,0.0,inf
유아이엘(주),49520,Dec-18,8371817.0,0.0,inf
유아이엘(주),49520,Dec-19,8864171.0,33587.0,263.91672373239646
유아이엘(주),49520,Dec-20,-12718504.0,96494.0,-131.8061641138309
이원컴포텍(주),88290,Dec-11,551908.0,0.0,inf
이원컴포텍(주),88290,Dec-12,-56561.0,80517.0,-0.702472769725648
이원컴포텍(주),88290,Dec-13,-3153496.0,53116.0,-59.369982679418634
이원컴포텍(주),88290,Dec-14,-677545.0,181769.0,-3.7275057903162807
이원컴포텍(주),88290,Dec-15,-1214061.0,210433.0,-5.76934701306354
이원컴포텍(주),88290,Dec-16,-4482840.0,326565.0,-13.727251848789674
이원컴포텍(주),88290,Dec-17,-2214309.0,302093.0,-7.329891788290361
이원컴포텍(주),88290,Dec-18,601722.0,349915.0,1.719623337096152
이원컴포텍(주),88290,Dec-19,1356893.0,366315.0,3.704169908412159
이원컴포텍(주),88290,Dec-20,-5152913.0,1285255.0,-4.009253416637165
이트론(주),96040,Dec-11,-6652535.0,230885.0,-28.813197046148517
이트론(주),96040,Dec-12,-3706638.0,2419.0,-1532.301777594047
이트론(주),96040,Dec-13,1664805.0,809133.0,2.0575171201767817
이트론(주),96040,Dec-14,136974.0,517887.0,0.26448626823998284
이트론(주),96040,Dec-15,-5112028.0,297508.0,-17.18282533578929
이트론(주),96040,Dec-16,-4000440.0,141984.0,-28.17528735632184
이트론(주),96040,Dec-17,214267.0,0.0,inf
이트론(주),96040,Dec-18,-4433248.0,0.0,-inf
이트론(주),96040,Dec-19,-2335622.0,372021.0,-6.278199348961484
이트론(주),96040,Dec-20,450162.0,3645671.0,0.12347850368286112
인포뱅크(주),39290,Dec-11,-855641.0,0.0,-inf
인포뱅크(주),39290,Dec-12,1022194.0,0.0,inf
인포뱅크(주),39290,Dec-13,-4168744.0,0.0,-inf
인포뱅크(주),39290,Dec-14,-2893853.0,32127.0,-90.0754194291406
인포뱅크(주),39290,Dec-15,669178.0,27549.0,24.290464263675634
인포뱅크(주),39290,Dec-16,561469.0,11537.0,48.66681112940972
인포뱅크(주),39290,Dec-17,2539518.0,7809.0,325.2039953899347
인포뱅크(주),39290,Dec-18,2380163.0,8944.0,266.11840339892666
인포뱅크(주),39290,Dec-19,794191.0,20627.0,38.50249672759005
인포뱅크(주),39290,Dec-20,594973.0,14080.0,42.25660511363636
자이글(주),234920,Dec-13,7162723.0,18622.0,384.6376866072388
자이글(주),234920,Dec-14,11407298.0,7715.0,1478.5869086195723
자이글(주),234920,Dec-15,16692923.0,10608.0,1573.6164215686274
자이글(주),234920,Dec-16,13100447.0,0.0,inf
자이글(주),234920,Dec-17,5951009.0,0.0,inf
자이글(주),234920,Dec-18,-6410640.0,454959.0,-14.090588382689429
자이글(주),234920,Dec-19,-15558171.0,679172.0,-22.90755655415712
자이글(주),234920,Dec-20,1260716.0,701090.0,1.7982227674050406
지더블유바이텍(주),36180,Dec-11,-20482.0,3332.0,-6.147058823529412
지더블유바이텍(주),36180,Dec-12,-1925367.0,13360.0,-144.11429640718563
지더블유바이텍(주),36180,Dec-13,202885.0,0.0,inf
지더블유바이텍(주),36180,Dec-14,216386.0,0.0,inf
지더블유바이텍(주),36180,Dec-15,658410.0,3163.0,208.15997470755613
지더블유바이텍(주),36180,Dec-16,1079341.0,2689.0,401.39122350316103
지더블유바이텍(주),36180,Dec-17,1415359.0,0.0,inf
지더블유바이텍(주),36180,Dec-18,1631201.0,0.0,inf
지더블유바이텍(주),36180,Dec-19,195183.0,21007720.0,0.009291013018071451
지더블유바이텍(주),36180,Dec-20,31309.0,9856824.0,0.0031763781112455697
차이나그레이트스타인터내셔널리미티드,900040,Dec-11,64690456.0,0.0,inf
차이나그레이트스타인터내셔널리미티드,900040,Dec-12,70350636.0,0.0,inf
차이나그레이트스타인터내셔널리미티드,900040,Dec-13,77651115.0,0.0,inf
차이나그레이트스타인터내셔널리미티드,900040,Dec-14,80061039.0,5438255.0,14.721825107502315
차이나그레이트스타인터내셔널리미티드,900040,Dec-15,81860283.0,3195026.0,25.62116333325613
차이나그레이트스타인터내셔널리미티드,900040,Dec-16,73556766.0,3440825.0,21.37765390567669
차이나그레이트스타인터내셔널리미티드,900040,Dec-17,-18713937.0,3794775.0,-4.931501077138961
차이나그레이트스타인터내셔널리미티드,900040,Dec-18,51562921.0,4236065.0,12.17236303031233
케이에이치전자(주),111870,Dec-11,12600089.0,0.0,inf
케이에이치전자(주),111870,Dec-12,10416344.0,0.0,inf
케이에이치전자(주),111870,Dec-13,8216588.0,0.0,inf
케이에이치전자(주),111870,Dec-14,2953088.0,0.0,inf
케이에이치전자(주),111870,Dec-15,5403212.0,0.0,inf
케이에이치전자(주),111870,Dec-16,4872376.0,8829.0,551.8604598482274
케이에이치전자(주),111870,Dec-17,3947909.0,29991.0,131.63645760394786
케이에이치전자(주),111870,Dec-18,778779.0,256794.0,3.0326993621346294
케이에이치전자(주),111870,Dec-19,-2604194.0,1815995.0,-1.4340314813642108
케이에이치전자(주),111870,Dec-20,-11904165.0,1363896.0,-8.728059177532598
코아스템(주),166480,Dec-13,-2405753.0,833442.0,-2.8865271968535304
코아스템(주),166480,Dec-14,-1803571.0,974314.0,-1.8511188384853343
코아스템(주),166480,Dec-15,1367664.0,14902.0,91.77721111260233
코아스템(주),166480,Dec-16,-1623644.0,0.0,-inf
코아스템(주),166480,Dec-17,-5070660.0,85970.0,-58.98173781551704
코아스템(주),166480,Dec-18,-4020568.0,17104.0,-235.06594948550045
코아스템(주),166480,Dec-19,-5088389.0,64547.0,-78.83230824050692
코아스템(주),166480,Dec-20,-6998080.0,2293098.0,-3.0518015366111695
키네마스터(주),139670,Dec-11,3114608.0,1.0,3114608.0
키네마스터(주),139670,Dec-12,4371613.0,0.0,inf
키네마스터(주),139670,Dec-13,4549263.0,0.0,inf
키네마스터(주),139670,Dec-14,2289241.0,0.0,inf
키네마스터(주),139670,Dec-15,-2181824.0,0.0,-inf
키네마스터(주),139670,Dec-16,-4966034.0,0.0,-inf
키네마스터(주),139670,Dec-17,-3364001.0,0.0,-inf
키네마스터(주),139670,Dec-18,-3123903.0,0.0,-inf
키네마스터(주),139670,Dec-19,317948.0,15107.0,21.046402330045673
키네마스터(주),139670,Dec-20,4103713.0,16393.0,250.33325199780393
테고사이언스(주),191420,Dec-12,1891564.0,50773.0,37.25531286313592
테고사이언스(주),191420,Dec-13,1819512.0,114259.0,15.924452340734646
테고사이언스(주),191420,Dec-14,1704797.0,129622.0,13.152065235839595
테고사이언스(주),191420,Dec-15,1368289.0,0.0,inf
테고사이언스(주),191420,Dec-16,2333868.0,151316.0,15.42380184514526
테고사이언스(주),191420,Dec-17,2086795.0,525525.0,3.9708767423053137
테고사이언스(주),191420,Dec-18,872812.0,10045.0,86.89019412643106
테고사이언스(주),191420,Dec-19,345960.0,7037.0,49.16299559471366
테고사이언스(주),191420,Dec-20,1575382.0,7957.0,197.98692974739222
피씨엘(주),241820,Dec-13,-298364.0,59791.0,-4.990115569232827
피씨엘(주),241820,Dec-14,-472983.0,55939.0,-8.455335275925561
피씨엘(주),241820,Dec-15,-1361900.0,46474.0,-29.304557386926025
피씨엘(주),241820,Dec-16,-2382776.0,32278.0,-73.82043497118781
피씨엘(주),241820,Dec-17,-4086984.0,7911.0,-516.6204019719378
피씨엘(주),241820,Dec-18,-6003150.0,0.0,-inf
피씨엘(주),241820,Dec-19,-6412497.0,99125.0,-64.69101639344262
피씨엘(주),241820,Dec-20,25675912.0,387000.0,66.34602583979328
피에스케이홀딩스(주),31980,Dec-11,4100847.0,3838.0,1068.4854090672225
피에스케이홀딩스(주),31980,Dec-12,8659541.0,2497.0,3467.977973568282
피에스케이홀딩스(주),31980,Dec-13,21039565.0,123600.0,170.22301779935276
피에스케이홀딩스(주),31980,Dec-14,17505053.0,6165.0,2839.4246553122466
피에스케이홀딩스(주),31980,Dec-15,16684579.0,8876.0,1879.7407616043263
피에스케이홀딩스(주),31980,Dec-16,25322715.0,0.0,inf
피에스케이홀딩스(주),31980,Dec-17,57678366.0,0.0,inf
피에스케이홀딩스(주),31980,Dec-18,67584477.0,0.0,inf
피에스케이홀딩스(주),31980,Dec-19,1462469.0,25588.0,57.15448647803658
피에스케이홀딩스(주),31980,Dec-20,-2464096.0,192369.0,-12.809215622059687
한국전자인증(주),41460,Dec-11,4039563.0,0.0,inf
한국전자인증(주),41460,Dec-12,4413154.0,0.0,inf
한국전자인증(주),41460,Dec-13,3868710.0,0.0,inf
한국전자인증(주),41460,Dec-14,3570030.0,2.0,1785015.0
한국전자인증(주),41460,Dec-15,4481513.0,11163.0,401.46134551643826
한국전자인증(주),41460,Dec-16,5126425.0,24869.0,206.13715871164905
한국전자인증(주),41460,Dec-17,5084812.0,0.0,inf
한국전자인증(주),41460,Dec-18,3596865.0,0.0,inf
한국전자인증(주),41460,Dec-19,2321880.0,12127.0,191.4636760946648
한국전자인증(주),41460,Dec-20,4596355.0,41027.0,112.03244205035708
한국정보인증(주),53300,Dec-11,4073216.0,0.0,inf
한국정보인증(주),53300,Dec-12,4497850.0,0.0,inf
한국정보인증(주),53300,Dec-13,4684889.0,0.0,inf
한국정보인증(주),53300,Dec-14,4209463.0,0.0,inf
한국정보인증(주),53300,Dec-15,5533739.0,0.0,inf
한국정보인증(주),53300,Dec-16,6962117.0,0.0,inf
한국정보인증(주),53300,Dec-17,8130846.0,0.0,inf
한국정보인증(주),53300,Dec-18,9011736.0,0.0,inf
한국정보인증(주),53300,Dec-19,9271306.0,22162.0,418.34247811569355
한국정보인증(주),53300,Dec-20,10421378.0,24169.0,431.1878025569945
한국컴퓨터(주),54040,Dec-11,7769618.0,22493.0,345.42382074423153
한국컴퓨터(주),54040,Dec-12,7461679.0,60554.0,123.22355253162466
한국컴퓨터(주),54040,Dec-13,15459239.0,0.0,inf
한국컴퓨터(주),54040,Dec-14,8345793.0,32567.0,256.2653299352105
한국컴퓨터(주),54040,Dec-15,8952288.0,60872.0,147.06742016033644
한국컴퓨터(주),54040,Dec-16,7449343.0,13341.0,558.379656697399
한국컴퓨터(주),54040,Dec-17,3368177.0,490828.0,6.862234835828437
한국컴퓨터(주),54040,Dec-18,-5305299.0,1041865.0,-5.092117500827842
한국컴퓨터(주),54040,Dec-19,7190860.0,1153773.0,6.232473805505935
한국컴퓨터(주),54040,Dec-20,10096641.0,687659.0,14.682627581402992
한일사료(주),5860,Dec-11,7072656.0,2372965.0,2.980514251158361
한일사료(주),5860,Dec-12,2227489.0,2522708.0,0.8829753582261601
한일사료(주),5860,Dec-13,2481866.0,2014414.0,1.2320535897784666
한일사료(주),5860,Dec-14,6413617.0,1818301.0,3.527258138229039
한일사료(주),5860,Dec-15,-9597604.0,2382138.0,-4.028987405431591
한일사료(주),5860,Dec-16,6633063.0,2590914.0,2.5601247281847255
한일사료(주),5860,Dec-17,-856536.0,2453227.0,-0.3491466545900563
한일사료(주),5860,Dec-18,2057669.0,3062170.0,0.6719643259518576
한일사료(주),5860,Dec-19,4440261.0,0.0,inf
한일사료(주),5860,Dec-20,3429452.0,2551261.0,1.3442184080734978
해성산업(주),34810,Dec-11,3480683.0,0.0,inf
해성산업(주),34810,Dec-12,3479050.0,0.0,inf
해성산업(주),34810,Dec-13,3117705.0,0.0,inf
해성산업(주),34810,Dec-14,3024258.0,0.0,inf
해성산업(주),34810,Dec-15,2776302.0,0.0,inf
해성산업(주),34810,Dec-16,2419151.0,0.0,inf
해성산업(주),34810,Dec-17,2418620.0,0.0,inf
해성산업(주),34810,Dec-18,2735487.0,462867.0,5.9098769192878295
해성산업(주),34810,Dec-19,5217232.0,1145585.0,4.554207675554411
해성산업(주),34810,Dec-20,23066212.0,4961498.0,4.6490418821089925
현대에이치티(주),39010,Dec-11,-6960662.0,37022.0,-188.01420776835394
현대에이치티(주),39010,Dec-12,194202.0,28878.0,6.724911697485975
현대에이치티(주),39010,Dec-13,-441935.0,25734.0,-17.173194994948318
현대에이치티(주),39010,Dec-14,5282996.0,9606.0,549.9683531126379
현대에이치티(주),39010,Dec-15,8645211.0,3756.0,2301.706869009585
현대에이치티(주),39010,Dec-16,10675058.0,3111.0,3431.391192542591
현대에이치티(주),39010,Dec-17,17629337.0,1682.0,10481.17538644471
현대에이치티(주),39010,Dec-18,20098393.0,0.0,inf
현대에이치티(주),39010,Dec-19,10499476.0,0.0,inf
현대에이치티(주),39010,Dec-20,8626234.0,14778.0,583.7213425362024
휴림네트웍스(주),192410,Dec-11,2754272.0,10121.0,272.13437407370816
휴림네트웍스(주),192410,Dec-12,5368910.0,34695.0,154.74592880818562
휴림네트웍스(주),192410,Dec-13,2490963.0,0.0,inf
휴림네트웍스(주),192410,Dec-14,4919086.0,0.0,inf
휴림네트웍스(주),192410,Dec-15,345831.0,0.0,inf
휴림네트웍스(주),192410,Dec-16,-5234529.0,0.0,-inf
휴림네트웍스(주),192410,Dec-17,1374839.0,407125.0,3.3769456555112067
휴림네트웍스(주),192410,Dec-18,-3598661.0,1819578.0,-1.9777448397375654
휴림네트웍스(주),192410,Dec-19,3645310.0,1506150.0,2.4202835042990407
휴림네트웍스(주),192410,Dec-20,-11779313.0,2010220.0,-5.859713364706351
휴젤(주),145020,Dec-11,8527335.0,521963.0,16.337048794646364
휴젤(주),145020,Dec-12,8051949.0,136524.0,58.97826755735255
휴젤(주),145020,Dec-13,11584289.0,1067567.0,10.851111920844312
휴젤(주),145020,Dec-14,15488189.0,1086421.0,14.256157603728205
휴젤(주),145020,Dec-15,17757468.0,34098.0,520.7774062994897
휴젤(주),145020,Dec-16,63260268.0,0.0,inf
휴젤(주),145020,Dec-17,101924345.0,1493187.0,68.25959842939967
휴젤(주),145020,Dec-18,60194964.0,3317722.0,18.14346229129505
휴젤(주),145020,Dec-19,68086697.0,3565972.0,19.09344689189932
휴젤(주),145020,Dec-20,78059793.0,3658328.0,21.337559945417688
흥구석유(주),24060,Dec-11,1696735.0,278382.0,6.0949881817071505
흥구석유(주),24060,Dec-12,739035.0,158675.0,4.657538994800693
흥구석유(주),24060,Dec-13,-210489.0,106306.0,-1.980029349237108
흥구석유(주),24060,Dec-14,1161508.0,18049.0,64.3530389495263
흥구석유(주),24060,Dec-15,462400.0,55117.0,8.389426129869188
흥구석유(주),24060,Dec-16,963788.0,125854.0,7.65798464887886
흥구석유(주),24060,Dec-17,751487.0,127191.0,5.908334709216847
흥구석유(주),24060,Dec-18,1092436.0,86276.0,12.66210765450415
흥구석유(주),24060,Dec-19,500763.0,1987.0,252.01962757926523
흥구석유(주),24060,Dec-20,-493797.0,0.0,-inf
