[제조]자기자본구성비율,[제조]순운전자본회전률,[제조]비유동자산회전률,[제조]총자본증가율,[제조]유동비율,[제조]비유동자산증가율,[제조]1주당매출액,[제조]총자본순이익률,[제조]부가가치율,year,label
69.73,1.05,1.06,-17.61,142.84,-14.03,267.71,-12.33,1.31,2012,1
77.37,0.7,1.46,-5.6,242.57,14.35,193.97,-10.23,-6.95,2012,1
15.07,0.38,0.52,-43.53,43.73,-50.31,917.35,-22.08,28.58,2014,1
52.29,0.38,0.62,4.89,100.08,-15.96,231.76,-26.04,0.41,2015,1
69.52,0.59,0.4,-47.32,166.09,-58.53,874.42,-60.81,-255.08,2011,1
62.92,2.24,5.6,-8.66,170.12,-2.47,20900.8,0.68,8.95,2018,1
38.68,0.87,0.89,22.99,310.53,-18.58,777.87,-20.72,5.34,2011,1
35.82,1.17,2.97,-36.22,101.06,-27.65,3574.57,-60.81,-25.81,2011,1
51.74,1.41,1.22,-30.85,58.72,-29.72,342.09,-52.15,-42.6,2014,1
22.64,0.44,0.47,-31.93,65.67,-38.17,187.84,-35.61,-38.99,2013,1
69.41,0.55,0.4,-26.14,42.95,-4.78,122.7,-19.05,-41.45,2012,1
40.65,0.83,0.67,105.6,39.24,160.14,943.57,-24.66,0.42,2011,1
46.47,0.09,0.12,-44.56,55.82,-29.08,122.7,-60.81,-255.08,2017,1
54.39,1.81,1.04,-10.45,85.5,-1.05,5607.1,11.67,18.0,2011,1
79.34,1.83,1.73,23.8,310.94,6.06,25115.18,20.4,39.31,2011,1
14.01,0.58,1.97,2.71,92.6,7.94,21781.03,-8.19,4.84,2014,1
8.93,0.19,0.42,-23.04,37.84,16.59,507.41,-53.9,-38.72,2018,1
8.93,0.44,0.86,-29.04,28.41,-12.18,10745.09,-22.56,-18.13,2011,1
65.43,1.21,1.45,15.73,143.43,11.33,9828.92,15.55,50.75,2018,1
34.91,1.47,1.71,-47.32,67.85,-47.9,533.94,-60.81,-138.27,2011,1
77.77,1.15,4.12,42.38,376.88,16.95,5109.91,24.2,45.42,2013,1
8.93,1.08,1.28,-17.38,67.24,2.8,7872.3,-24.13,-2.47,2014,1
54.72,0.49,0.63,6.22,98.66,-11.49,374.82,-4.73,39.1,2015,1
8.93,0.84,2.26,-14.35,48.46,-8.82,23418.6,-29.73,4.89,2015,1
8.93,0.12,0.12,-37.67,28.41,-45.74,122.7,-60.81,-255.08,2015,1
53.49,0.76,0.3,47.63,28.41,75.27,366.65,-8.66,24.17,2014,1
8.93,0.65,3.26,-33.71,48.4,-43.12,5385.67,-49.64,-25.29,2012,1
30.08,0.84,3.7,-11.4,112.82,-3.05,6098.82,-2.84,-0.36,2012,1
39.66,1.29,2.73,-0.92,117.39,-1.05,25543.46,1.94,27.35,2014,1
31.55,0.84,1.95,8.2,88.58,17.02,24849.0,-6.03,1.64,2011,1
18.8,1.23,3.36,70.04,90.65,24.35,21512.72,1.45,14.48,2011,1
54.79,0.88,2.18,25.06,152.11,-1.03,2936.55,11.35,52.26,2015,1
11.92,0.86,2.37,104.69,60.87,161.57,592.37,-60.81,-63.78,2011,1
63.07,0.23,0.66,3.45,214.85,-47.37,290.39,-28.67,22.05,2013,1
21.59,0.37,0.44,21.1,49.07,-9.89,1676.46,-16.13,1.45,2018,1
33.55,1.02,1.94,-21.47,63.79,-13.2,3012.39,-36.46,-8.87,2017,1
8.93,0.23,0.95,43.87,42.5,-52.65,366.58,-60.81,-255.08,2011,1
33.19,0.93,1.58,-20.14,71.12,-32.61,796.6,-31.73,-22.82,2011,1
61.66,0.86,0.97,-11.14,121.29,11.16,45720.77,-3.56,1.72,2015,1
9.48,0.34,1.57,20.08,78.81,3.71,1748.3,-39.95,-70.07,2011,1
8.93,0.84,4.36,-31.22,49.53,-31.27,85682.78,-55.04,-13.74,2013,1
38.58,0.16,1.07,111.27,136.31,24.57,4315.67,2.34,37.56,2015,1
8.93,0.4,3.01,-47.32,28.41,-58.53,1092.16,-60.81,-127.74,2011,1
26.98,0.93,0.28,-46.13,80.98,-51.73,122.7,-60.81,-255.08,2016,1
35.19,0.62,1.64,-47.32,89.07,-57.1,293.86,-60.81,-133.26,2011,1
56.2,0.53,0.62,-47.32,116.35,-58.53,126.97,-60.81,-255.08,2011,1
38.33,0.79,3.62,-47.32,148.7,-39.88,528.66,-60.81,-60.37,2011,1
8.93,0.59,0.83,-42.36,33.15,-38.67,6032.5,-39.77,-29.7,2013,1
39.06,0.22,1.05,10.21,130.49,0.97,6193.94,2.72,8.82,2011,1
41.24,1.61,5.67,53.65,133.06,-15.17,5311.21,10.84,15.57,2016,1
36.05,1.87,1.03,2.19,52.64,5.76,8968.74,0.14,26.26,2014,1
77.04,0.62,1.11,-13.44,287.23,-34.7,1845.54,-9.02,26.85,2015,1
71.07,0.65,0.36,-7.9,65.99,88.52,190.35,-60.81,-178.5,2014,1
8.93,0.14,0.12,-5.21,28.41,-3.5,490.33,-3.24,69.84,2013,1
13.14,0.68,2.22,6.18,86.25,-4.95,25178.57,-8.79,5.09,2012,1
34.8,0.58,1.62,18.15,129.45,28.27,12120.16,3.32,24.44,2013,1
8.93,0.61,1.29,-47.32,38.94,-38.77,30295.71,-45.79,-35.48,2014,1
8.93,0.5,1.92,-7.24,67.88,-2.93,3246.29,-0.73,16.36,2016,1
15.07,0.26,1.0,-47.32,28.41,97.13,406.0,-60.81,-255.08,2012,1
8.93,0.36,1.71,-46.18,51.34,45.58,1802.05,-32.74,-40.77,2014,1
44.45,0.45,1.46,15.93,181.29,-9.92,3833.41,-19.28,4.8,2015,1
89.16,0.81,10.73,2.1,861.95,-26.6,3607.21,5.88,15.4,2018,1
65.24,1.23,3.47,-39.94,192.46,-34.42,7265.49,-33.53,-24.26,2017,1
21.32,0.53,1.26,-11.5,81.03,-12.16,1994.33,-20.92,-6.29,2017,1
