[제조]유동자산구성비율,[제조]순운전자본회전률,[제조]매입채무회전기간,[제조]부채비율,[제조]매출채권회전률,[제조]비유동자산증가율,[제조]매출액순이익률,[제조]자기자본순이익률,[제조]자본분배율,year,label
47.37,1.21,43.37,15.0,3.7,-4.88,3.75,3.01,32.09,2011,0
35.69,1.29,37.71,13.08,4.99,26.42,6.39,4.94,41.22,2012,0
46.17,1.48,41.2,22.68,4.66,-0.49,10.25,10.02,56.56,2013,0
46.18,1.15,48.38,18.1,3.44,5.52,12.8,10.91,64.1,2014,0
51.44,1.01,47.45,23.36,3.33,8.14,15.48,12.01,65.54,2015,0
58.01,0.75,71.48,29.66,3.01,-2.79,11.28,7.74,55.75,2016,0
47.99,0.67,69.88,25.45,3.06,27.87,11.98,7.13,52.97,2017,0
45.74,0.69,58.26,29.84,3.95,14.05,11.25,6.39,45.86,2018,0
59.46,2.28,20.33,23.26,22.73,26.08,11.62,26.21,80.44,2016,0
57.96,2.27,32.71,52.42,18.56,77.18,11.3,30.94,80.12,2017,0
52.06,1.61,55.18,41.16,10.89,22.6,12.77,25.89,76.65,2018,0
87.42,0.48,34.42,171.85,3.5,27.27,-31.36,-16.31,0.0,2011,0
80.52,0.32,31.33,4.21,2.54,-9.58,-75.13,-33.58,0.0,2012,0
76.6,0.8,10.42,12.69,3.87,-7.68,-46.94,-21.87,0.0,2013,0
74.33,0.58,24.5,189.33,3.26,11.93,-85.19,-43.83,0.0,2014,0
70.36,0.53,27.05,12.34,4.24,67.81,-90.87,-35.74,0.0,2015,0
21.26,1.36,13.32,7.07,4.6,38.92,-4.58,-2.09,6.28,2016,0
25.94,1.46,13.44,6.88,4.31,-9.17,-50.43,-23.49,0.0,2017,0
54.0,1.01,13.79,4.73,3.54,-39.71,-86.81,-41.81,0.0,2018,0
45.87,1.36,41.1,125.83,6.52,-8.38,-0.25,-0.72,29.33,2011,0
39.47,1.51,26.94,91.15,8.9,6.4,4.83,11.29,44.43,2012,0
44.64,1.07,36.87,81.2,6.83,-12.96,-3.25,-5.33,21.96,2013,0
48.28,1.02,34.11,86.09,6.92,-11.45,-5.4,-8.77,21.78,2014,0
51.13,0.92,33.19,99.49,6.21,-8.94,-6.05,-9.91,13.13,2015,0
53.95,0.93,36.5,90.74,6.42,-9.01,-0.43,-0.77,37.68,2016,0
50.39,0.98,42.43,81.01,6.31,-3.43,-1.54,-2.69,19.27,2017,0
33.96,0.84,42.28,150.35,6.36,50.22,-66.71,-107.8,0.0,2018,0
58.28,1.16,45.84,117.62,6.41,332.0,5.01,16.85,66.6,2011,0
53.46,0.98,48.7,145.67,6.86,20.88,-3.96,-11.17,-2.61,2012,0
50.61,1.24,39.99,225.79,10.13,30.31,-4.47,-25.31,-41.57,2013,0
45.73,1.15,48.96,276.41,9.81,6.49,-8.35,-53.9,-56.82,2014,0
59.09,0.81,85.02,196.76,6.12,-36.7,3.66,12.52,68.09,2015,0
60.45,1.06,61.75,172.66,6.06,-4.36,0.09,0.27,52.16,2016,0
61.42,0.58,101.74,192.63,2.85,-15.16,-36.9,-66.94,0.0,2017,0
60.95,0.37,143.08,78.07,2.44,-38.2,-64.1,-62.85,0.0,2018,0
48.32,0.12,0.0,107.31,3.43,158.83,-248.25,-36.07,0.0,2011,0
46.81,0.09,0.0,145.02,3.03,-10.81,-317.82,-44.91,0.0,2012,0
13.85,0.13,2.17,145.47,1.92,163.51,-237.82,-39.04,0.0,2013,0
30.3,0.11,66.51,92.72,1.48,-3.34,-263.05,-26.17,0.0,2014,0
29.72,0.14,104.68,72.85,1.83,21.01,-52.65,-8.1,-29.74,2015,0
30.85,0.19,76.19,54.53,2.19,-0.54,-25.93,-2.81,5.44,2016,0
28.87,0.19,41.93,30.44,3.04,-4.5,-70.43,-9.81,0.0,2017,0
64.91,0.12,14.26,39.28,2.81,6.11,41.16,5.0,62.71,2018,0
90.71,0.73,6.81,13.09,3.4,147.17,23.63,20.73,18.02,2011,0
90.86,0.76,6.09,18.27,3.6,10.81,25.44,22.05,0.0,2012,0
92.89,0.73,4.35,21.66,3.79,-9.34,22.57,20.37,40.81,2013,0
92.89,0.53,6.17,25.66,3.03,8.46,14.37,10.4,28.7,2014,0
91.3,0.41,6.13,23.32,3.23,25.96,-9.37,-5.09,-16.04,2015,0
87.56,0.36,4.53,21.77,4.74,10.92,-56.33,-25.82,-107.93,2016,0
88.69,0.5,4.81,23.07,7.08,-30.83,-42.48,-27.29,-213.11,2017,0
88.16,0.83,2.55,13.4,8.99,-11.73,-24.58,-24.32,-47.12,2018,0
72.29,0.42,0.75,4.21,1.7,147.87,22.77,8.18,38.0,2014,0
55.66,0.45,2.83,4.21,2.08,68.98,19.67,6.0,31.13,2015,0
70.47,0.26,6.59,71.3,2.79,15.42,9.04,2.97,18.13,2016,0
50.5,0.25,3.46,32.32,3.01,81.68,-72.59,-19.99,0.0,2017,0
52.94,0.25,0.91,4.21,2.99,-6.55,-23.7,-4.39,-19.21,2018,0
37.67,0.45,47.63,151.46,3.99,1.53,2.34,2.26,60.1,2011,0
35.68,0.37,47.08,137.06,4.02,1.06,6.17,4.98,58.76,2012,0
34.11,0.26,40.18,166.0,3.93,5.77,-16.69,-9.52,7.29,2013,0
31.24,0.27,71.47,205.78,5.06,3.88,-21.31,-14.86,-129.1,2014,0
28.93,0.3,98.31,326.94,4.97,-57.72,-100.42,-95.26,0.0,2015,0
29.03,0.42,84.68,555.38,3.19,-17.02,-36.64,-77.45,0.0,2016,0
57.05,0.35,65.2,380.55,4.68,-32.77,-9.69,-20.51,-15.31,2017,0
55.96,0.33,47.67,95.52,4.71,-4.32,-10.16,-11.44,0.39,2018,0
44.26,1.03,14.5,18.41,7.44,-5.73,9.58,7.6,45.47,2011,0
44.33,1.55,15.0,21.89,7.53,1.34,4.99,5.25,35.31,2012,0
40.9,1.51,18.07,17.67,7.83,4.31,0.71,0.68,16.19,2013,0
40.7,1.33,12.3,15.96,9.71,-3.42,-0.4,-0.28,13.0,2014,0
44.72,1.58,8.96,16.77,12.66,-4.49,2.85,2.53,27.43,2015,0
46.04,1.54,12.58,20.43,10.26,-0.77,1.11,1.07,13.17,2016,0
40.67,1.68,10.76,22.62,11.21,12.92,2.0,2.07,17.46,2017,0
35.39,1.51,11.36,28.67,12.38,9.94,-2.32,-2.0,3.99,2018,0
45.19,1.23,12.66,288.93,10.02,-5.49,-2.01,-9.35,42.06,2011,0
45.21,0.85,26.05,152.61,6.43,-17.7,6.43,17.82,52.69,2012,0
48.42,0.71,50.86,203.78,4.15,-9.68,-10.8,-21.94,-67.87,2013,0
42.13,0.88,54.03,70.28,4.0,-13.01,-16.02,-30.83,0.0,2014,0
38.15,0.76,66.28,80.86,2.86,8.83,-3.63,-3.71,16.3,2015,0
36.17,1.15,39.88,49.29,3.68,-5.69,8.05,10.68,47.71,2016,0
44.19,1.56,35.37,21.12,3.66,-17.4,12.18,16.04,62.03,2017,0
48.09,1.32,38.22,15.94,3.14,-0.2,11.56,11.08,58.72,2018,0
70.84,1.35,33.38,49.23,5.85,6.81,3.26,6.72,45.21,2011,0
69.56,1.23,37.51,58.19,4.1,21.69,2.64,4.81,34.72,2012,0
63.33,0.91,48.01,103.77,2.69,53.7,-1.53,-2.66,24.46,2013,0
61.43,0.85,46.66,91.83,2.52,-0.04,0.6,0.93,39.07,2014,0
57.51,0.87,38.24,59.64,3.2,10.88,0.61,0.8,42.26,2015,0
57.63,1.1,28.58,53.25,6.34,3.79,1.14,1.71,39.18,2016,0
56.47,1.21,26.95,42.68,8.67,2.05,1.12,2.05,38.01,2017,0
55.76,1.26,21.7,36.62,8.02,-1.85,0.99,1.7,31.66,2018,0
52.34,0.62,43.28,139.27,3.14,49.66,1.26,1.62,37.64,2011,0
48.8,0.61,50.09,122.71,3.08,-6.61,-16.8,-20.3,-89.89,2012,0
46.43,0.74,44.48,113.07,2.86,11.4,2.89,4.02,43.29,2013,0
44.81,0.63,50.68,106.11,2.5,7.16,-12.42,-14.14,23.35,2014,0
52.34,0.58,64.47,75.23,3.05,2.13,1.8,1.67,35.31,2015,0
63.95,0.84,31.35,85.41,4.42,41.36,0.12,-3.01,54.31,2016,0
63.01,0.76,30.43,179.6,3.8,42.75,-24.58,-42.36,0.0,2017,0
28.65,0.55,38.31,216.81,3.42,151.03,-24.66,-26.68,-445.49,2018,0
27.44,1.72,16.57,23.22,4.39,0.89,9.85,8.87,69.15,2011,0
27.72,2.04,15.23,24.23,4.56,4.84,6.26,5.41,76.76,2012,0
32.09,2.01,16.29,21.15,4.54,-1.16,8.28,8.25,67.12,2013,0
33.43,1.91,16.15,21.77,4.78,3.0,6.44,6.61,61.2,2014,0
34.18,1.65,16.63,23.9,4.6,6.48,7.99,7.79,63.17,2015,0
36.02,1.42,18.42,28.85,4.43,6.59,9.72,8.66,65.22,2016,0
44.78,1.32,17.81,24.63,4.78,-7.58,13.55,12.56,72.1,2017,0
37.98,1.33,17.43,23.53,5.23,20.07,9.48,8.47,67.84,2018,0
80.66,0.09,0.0,4.21,2.35,44.36,-377.34,-33.8,0.0,2017,0
50.3,0.09,0.0,9.02,3.09,71.97,-377.34,-45.84,0.0,2018,0
83.15,0.71,28.91,13.09,6.07,37.22,17.93,14.08,60.7,2016,0
59.89,0.6,35.77,16.0,7.31,163.46,12.74,7.14,48.68,2017,0
57.87,0.51,40.48,13.09,5.51,6.83,10.23,4.13,37.51,2018,0
72.44,0.77,33.98,13.67,5.14,8.81,1.52,1.1,15.92,2011,0
57.81,0.77,23.11,17.15,6.45,69.72,13.7,8.93,65.86,2012,0
65.92,1.0,19.36,24.48,6.27,-2.48,13.07,11.77,73.31,2013,0
62.23,1.02,20.31,16.87,5.39,15.96,7.26,6.69,59.12,2014,0
62.49,0.98,15.32,12.99,6.96,3.31,9.84,7.72,64.09,2015,0
68.81,0.99,20.29,18.37,11.57,-5.22,12.04,10.29,66.48,2016,0
73.69,1.27,20.18,21.19,11.64,-0.85,14.32,18.47,73.78,2017,0
71.35,1.28,19.26,17.76,8.46,25.83,16.28,21.41,69.23,2018,0
40.41,1.0,31.52,34.26,9.51,3.92,18.41,11.18,70.2,2011,0
36.41,0.57,38.64,33.77,5.85,17.93,30.09,10.95,69.7,2012,0
89.55,0.4,28.4,31.98,7.38,-58.53,41.16,27.9,85.04,2013,0
84.01,0.34,35.61,6.85,5.61,33.91,10.33,4.16,35.63,2014,0
79.84,0.5,30.42,7.94,6.74,47.95,16.57,7.84,63.09,2015,0
69.33,0.45,30.88,11.21,5.73,61.08,8.76,3.44,42.82,2016,0
65.6,0.62,21.17,11.49,6.84,23.9,15.99,8.23,65.44,2017,0
66.93,0.52,22.25,14.66,4.97,-1.84,-0.51,-0.22,-22.94,2018,0
50.83,1.48,48.49,87.38,5.87,24.37,6.32,16.15,56.37,2011,0
50.93,1.59,46.31,89.48,6.05,12.09,4.23,11.62,57.05,2012,0
50.11,1.64,48.39,86.72,6.0,13.29,4.74,13.16,60.41,2013,0
51.41,1.55,45.63,89.17,5.88,7.83,3.72,9.83,56.96,2014,0
51.92,1.42,44.99,110.13,5.35,10.83,0.64,1.76,47.32,2015,0
53.17,1.38,46.79,89.15,5.28,0.61,4.36,11.78,61.66,2016,0
54.46,1.22,53.39,76.95,4.77,-4.66,7.07,15.06,64.15,2017,0
57.82,1.24,48.65,67.17,5.28,-6.18,4.2,8.54,58.25,2018,0
21.56,1.65,18.97,103.15,11.96,14.83,2.97,7.19,52.72,2011,0
16.81,1.72,23.42,124.43,11.75,8.27,-3.86,-6.93,38.34,2012,0
23.94,1.44,16.65,193.1,9.25,8.43,-6.93,-15.8,36.63,2013,0
24.76,1.04,19.22,175.48,6.2,3.44,2.8,6.78,53.0,2014,0
23.1,0.94,18.63,167.83,5.44,4.8,1.56,2.01,49.11,2015,0
21.45,0.8,31.33,191.17,5.52,5.71,-9.72,-21.67,17.81,2016,0
26.03,0.99,29.28,195.13,10.01,17.95,2.85,-0.65,50.62,2017,0
23.88,1.09,19.28,193.29,13.66,21.66,4.51,1.08,50.87,2018,0
20.77,1.7,4.91,57.81,14.94,121.36,18.9,30.56,58.57,2017,0
16.47,1.87,3.69,107.95,16.54,94.3,20.65,35.33,62.94,2018,0
65.21,0.78,22.62,40.61,3.29,26.19,16.9,16.54,59.53,2011,0
67.36,0.88,18.37,32.9,3.29,3.96,15.7,16.9,60.22,2012,0
71.21,0.79,18.76,27.43,3.15,-2.05,17.78,16.42,61.5,2013,0
71.39,0.74,22.09,22.77,3.49,10.1,19.81,16.49,62.36,2014,0
70.89,0.76,19.05,17.46,3.96,11.63,20.65,16.27,62.53,2015,0
70.34,0.62,17.03,14.4,3.36,7.37,17.06,10.29,53.12,2016,0
68.93,0.63,12.88,13.27,3.42,12.52,12.93,7.42,44.77,2017,0
67.95,0.44,16.89,8.37,2.51,0.92,9.82,3.48,31.43,2018,0
57.73,0.51,1.72,51.03,15.45,49.33,11.16,7.43,29.06,2015,0
40.66,0.44,7.04,68.37,12.55,43.73,-9.92,-4.12,7.88,2016,0
41.17,0.63,17.99,76.6,7.49,1.79,1.59,0.9,17.74,2017,0
39.25,0.75,14.59,74.07,7.65,2.99,1.24,1.15,16.93,2018,0
71.65,0.69,0.95,25.28,18.33,5.69,22.24,16.29,37.15,2013,0
70.91,0.68,0.77,24.83,17.72,6.24,21.32,15.17,35.59,2014,0
76.16,0.65,0.5,25.79,16.57,-12.83,20.03,13.32,36.27,2015,0
78.21,0.66,0.19,22.5,15.36,-3.74,22.72,15.91,37.75,2016,0
79.56,0.66,0.0,24.22,14.47,-2.42,24.61,17.67,39.62,2017,0
78.97,0.68,4.23,27.4,14.75,5.37,24.04,18.51,39.57,2018,0
53.56,1.19,20.55,36.77,9.27,34.71,8.45,9.94,57.52,2016,0
42.98,1.27,21.57,43.74,9.19,31.82,3.83,4.52,32.87,2017,0
34.63,1.29,22.22,47.21,9.45,25.2,2.16,2.42,28.29,2018,0
68.09,0.93,11.58,203.78,4.54,-28.18,4.87,19.91,59.53,2011,0
58.01,1.18,24.05,134.55,4.75,16.34,2.7,7.84,53.44,2012,0
55.26,1.07,15.95,112.12,4.82,2.36,2.14,4.85,35.94,2013,0
55.47,1.01,15.06,101.4,4.67,-1.9,1.82,3.7,36.46,2014,0
48.9,1.02,16.54,83.26,5.02,10.64,3.47,6.18,28.01,2015,0
43.43,1.2,13.44,103.0,5.41,22.14,1.63,3.04,44.01,2016,0
46.58,1.16,16.23,116.36,5.36,3.51,2.36,4.7,41.59,2017,0
40.35,1.08,25.96,162.04,5.89,43.65,3.54,7.74,49.75,2018,0
44.64,1.33,34.36,52.65,4.87,-2.15,4.9,6.09,66.41,2011,0
34.28,1.36,37.83,40.31,5.13,11.75,3.61,4.41,60.24,2012,0
42.17,1.39,21.24,37.63,4.84,-10.91,2.84,3.16,61.36,2013,0
44.11,1.2,23.89,35.72,4.03,2.23,6.24,6.33,65.68,2014,0
39.36,1.27,26.33,26.88,4.16,11.51,9.53,9.12,72.74,2015,0
41.57,1.18,35.93,28.07,4.12,11.16,15.96,13.44,79.33,2016,0
31.27,1.33,40.37,29.83,4.09,26.38,9.48,8.18,71.79,2017,0
31.27,1.76,31.7,28.0,4.47,14.58,11.2,10.48,74.96,2018,0
71.6,0.66,21.56,48.24,1.61,27.09,10.66,10.08,45.61,2018,0
46.65,1.36,2.6,65.35,12.01,-3.02,4.39,7.85,0.0,2011,0
48.73,1.32,6.49,68.09,11.0,1.28,2.68,5.29,0.0,2012,0
50.98,1.25,7.21,53.43,9.95,-2.85,3.92,6.89,0.0,2013,0
63.13,1.22,3.57,44.78,10.72,-25.52,10.54,17.01,55.9,2014,0
54.84,1.02,8.72,79.21,9.84,76.33,6.16,10.21,0.0,2015,0
62.59,1.05,10.22,90.42,11.25,-1.66,6.13,12.96,51.46,2016,0
65.55,0.74,9.34,142.69,11.05,58.3,6.82,13.54,54.65,2017,0
57.85,0.7,7.18,149.03,11.52,31.85,4.17,15.11,55.64,2018,0
79.81,0.54,13.31,56.2,7.35,101.77,20.62,19.93,0.0,2011,0
89.16,0.52,14.24,53.56,8.47,-42.82,18.31,18.13,0.0,2012,0
90.21,0.54,11.31,52.07,9.18,-4.87,14.46,14.89,52.73,2013,0
87.63,0.54,9.66,49.84,10.78,37.66,12.72,12.64,48.85,2014,0
90.04,0.51,10.48,53.34,12.56,-12.66,13.72,13.07,53.59,2015,0
91.28,0.49,9.78,45.99,11.95,-3.82,17.82,16.33,55.68,2016,0
87.52,0.47,10.28,45.5,11.01,50.2,12.65,10.6,49.23,2017,0
88.11,0.44,11.63,50.17,12.37,3.62,10.3,8.19,44.75,2018,0
78.24,0.64,59.41,46.83,4.38,0.02,5.47,5.29,40.33,2011,0
76.36,0.44,57.59,36.11,3.09,3.09,2.23,1.44,15.14,2012,0
75.71,0.24,36.04,30.53,1.75,-4.91,-7.58,-2.35,-20.74,2013,0
73.8,0.33,23.95,33.69,2.95,0.37,-19.18,-7.9,-277.94,2014,0
68.83,0.23,43.7,25.07,2.61,2.43,-36.84,-9.88,-710.1,2015,0
69.92,0.18,45.46,26.16,3.01,-16.79,-92.29,-18.01,0.0,2016,0
74.26,0.38,25.29,40.29,6.89,-31.89,-61.49,-29.48,0.0,2017,0
75.06,0.41,39.33,57.67,5.06,-19.52,-43.2,-27.39,0.0,2018,0
62.05,1.93,35.72,66.8,4.85,1.81,-0.99,-2.77,1.38,2011,0
62.09,1.71,40.25,87.43,4.87,10.7,0.14,0.43,36.64,2012,0
57.74,1.56,45.45,71.16,4.67,6.85,0.33,0.99,41.64,2013,0
59.26,1.53,49.18,70.12,4.54,-3.35,-0.47,-0.89,41.34,2014,0
58.24,1.57,57.53,65.19,4.9,-0.18,0.31,1.26,38.39,2015,0
57.81,1.44,65.91,69.46,4.15,-15.78,-8.68,-20.04,-170.19,2016,0
66.29,1.66,62.31,101.64,4.56,-6.84,-0.81,-1.71,15.92,2017,0
57.61,2.07,45.88,60.55,5.52,-19.89,-5.44,-19.77,-710.1,2018,0
69.81,0.59,14.9,36.56,15.93,10.33,12.67,10.06,57.89,2014,0
65.0,0.56,14.43,36.34,17.71,29.41,15.39,10.91,63.65,2015,0
73.55,0.49,14.6,26.42,20.35,1.13,16.78,9.94,65.98,2016,0
53.38,0.48,12.76,26.05,24.14,86.97,15.26,7.67,63.2,2017,0
69.27,0.49,11.43,25.85,27.39,-28.96,20.18,10.19,68.81,2018,0
49.28,1.46,0.29,100.66,9.14,13.88,6.24,16.86,64.91,2011,0
54.61,1.56,0.38,95.9,10.41,-0.56,4.53,13.38,59.84,2012,0
57.97,1.47,0.33,85.47,10.84,8.6,7.83,21.76,65.41,2013,0
60.34,1.36,0.15,80.86,11.07,9.92,7.01,17.64,66.21,2014,0
64.74,1.36,0.13,74.0,12.26,4.01,8.13,20.27,64.4,2015,0
67.02,1.46,0.2,61.59,13.94,6.84,8.32,20.99,65.38,2016,0
68.16,1.45,0.27,58.25,14.72,7.62,6.62,15.85,64.93,2017,0
74.91,1.5,0.16,56.37,16.23,-14.14,5.63,14.21,65.61,2018,0
79.01,2.81,35.73,59.33,10.55,-40.25,1.63,8.47,46.88,2011,0
66.28,2.81,27.96,53.05,14.47,64.24,1.45,9.05,49.08,2012,0
68.27,2.81,21.59,32.5,15.37,-6.3,2.99,16.31,59.85,2013,0
64.39,2.81,15.64,28.26,20.75,15.06,1.97,8.64,50.08,2014,0
69.19,2.81,13.48,15.63,24.82,-15.48,2.73,9.1,50.86,2015,0
67.23,2.63,11.14,20.25,22.54,16.53,2.92,7.28,51.42,2016,0
55.04,2.3,7.89,54.29,16.92,71.65,-0.01,-0.03,35.09,2017,0
53.16,1.17,7.85,56.45,6.5,-3.5,-5.29,-6.67,9.77,2018,0
53.23,0.92,12.83,21.87,6.42,138.73,9.49,7.5,41.68,2011,0
54.93,0.97,12.75,33.03,7.85,11.92,7.07,5.28,34.22,2012,0
58.47,0.72,14.91,48.77,7.2,5.68,3.01,1.92,17.45,2013,0
64.5,0.7,18.31,47.01,9.18,-9.8,10.15,7.53,45.08,2014,0
56.83,0.72,17.13,40.39,8.01,30.28,12.08,9.15,49.6,2015,0
54.52,0.69,16.8,31.49,6.0,4.16,8.2,5.16,37.05,2016,0
55.39,0.52,22.14,34.97,5.38,6.6,5.4,2.68,17.92,2017,0
49.29,0.43,21.53,37.46,6.28,20.57,7.56,3.32,21.27,2018,0
43.68,0.97,75.2,478.44,3.83,17.4,0.44,2.86,14.89,2011,0
49.42,0.65,99.39,369.31,2.48,-0.32,9.22,32.42,41.29,2012,0
54.52,1.09,49.07,370.26,3.17,9.96,-6.41,-32.49,-40.1,2013,0
35.98,0.59,73.34,468.39,1.82,7.33,-26.72,-86.51,0.0,2014,0
51.62,0.64,77.11,257.51,1.89,-1.53,0.7,1.96,44.21,2015,0
53.45,0.71,91.91,179.32,1.75,-0.64,1.22,2.8,41.8,2016,0
53.8,0.53,121.1,369.08,1.5,-12.16,-35.92,-72.17,0.0,2017,1
27.9,1.08,25.32,132.03,6.65,34.87,11.3,19.55,58.24,2013,0
20.34,1.2,33.13,108.6,6.43,10.4,8.25,12.08,54.04,2014,0
17.84,0.94,37.32,105.33,5.88,67.88,18.6,19.57,62.03,2015,0
19.41,0.77,52.28,140.48,5.4,24.61,3.46,3.43,51.34,2016,0
27.6,0.9,44.64,103.35,7.22,4.15,3.16,3.87,52.83,2017,0
26.09,1.04,28.04,113.85,10.15,5.03,0.16,0.22,38.21,2018,0
52.04,1.81,32.55,55.53,6.6,132.54,2.43,5.56,18.99,2011,0
48.17,1.71,28.99,65.5,4.2,5.43,-4.55,-10.31,-2.38,2012,0
42.12,1.68,25.7,110.17,4.61,56.19,2.9,7.42,29.95,2013,0
48.46,1.27,31.56,121.4,3.93,-1.37,2.29,5.48,21.23,2014,0
51.62,1.15,33.31,120.39,4.22,3.67,5.13,12.35,27.85,2015,0
55.12,1.11,38.16,174.5,3.36,-13.11,-1.83,-5.19,8.57,2016,0
60.89,0.76,58.25,81.46,2.12,-31.56,9.03,16.38,27.61,2017,0
58.52,1.45,27.14,64.92,4.77,-14.88,-3.62,-8.84,-6.79,2018,0
20.61,2.11,63.65,79.23,11.73,0.63,-0.62,-1.44,46.32,2011,0
30.37,1.81,62.91,104.07,8.62,-10.82,-4.0,-8.71,9.01,2012,0
30.83,1.25,80.18,77.95,5.6,-8.92,3.25,5.47,49.17,2013,0
47.66,1.57,62.16,99.03,9.07,-0.22,6.41,15.75,52.7,2014,0
39.47,1.94,53.54,66.19,12.44,6.82,3.45,10.05,42.97,2015,0
31.67,1.91,57.72,51.26,11.16,-2.35,-0.79,-1.55,17.49,2016,0
25.75,2.21,48.55,48.59,10.19,-2.94,-2.84,-5.23,4.32,2017,0
31.49,2.64,48.32,61.95,11.92,3.04,1.0,2.34,33.62,2018,0
49.87,1.71,57.75,124.94,7.9,25.61,5.61,24.93,48.45,2011,0
48.41,1.48,59.9,110.92,6.3,5.86,2.54,7.75,30.12,2012,0
53.3,1.61,52.85,124.08,8.8,7.83,3.82,13.48,26.74,2013,0
56.9,1.52,54.64,135.83,8.67,11.75,3.98,14.93,25.94,2014,0
55.4,1.49,49.63,107.48,7.69,25.0,7.88,28.34,35.0,2015,0
76.02,1.19,57.96,95.3,6.87,-40.37,9.81,27.0,41.84,2016,0
70.18,1.44,51.76,77.57,8.93,24.95,4.83,15.21,29.57,2017,0
73.28,1.6,38.67,56.42,8.7,1.27,9.65,28.01,46.09,2018,0
62.13,1.95,21.94,36.0,6.44,34.07,1.04,2.23,58.27,2011,0
60.69,2.43,23.86,50.4,6.54,22.58,2.56,8.03,59.63,2012,0
60.21,1.95,45.76,59.27,4.7,16.61,1.46,4.13,59.71,2013,0
63.56,1.78,56.54,63.26,4.52,-5.49,-0.04,-0.11,55.05,2014,0
53.65,1.96,50.43,49.25,5.59,17.71,2.54,7.07,58.41,2015,0
61.15,2.1,45.82,75.9,6.0,28.76,3.62,11.93,59.03,2016,0
75.59,1.43,51.31,43.34,5.39,-29.61,14.37,33.4,70.34,2017,0
51.91,1.7,38.78,33.18,7.25,97.58,4.03,8.49,64.69,2018,0
39.39,0.9,34.5,133.0,4.23,10.78,1.14,2.11,46.58,2011,0
41.39,0.85,34.15,151.79,4.33,1.04,-1.71,-2.53,35.94,2012,0
39.94,0.84,32.41,154.53,4.48,-1.39,-2.91,-4.5,38.69,2013,0
36.85,0.84,32.67,160.51,4.59,7.15,-0.29,-0.38,40.53,2014,0
34.93,0.87,24.24,152.28,4.74,1.49,1.45,2.99,45.43,2015,0
33.17,0.72,26.42,129.91,4.35,1.48,2.69,3.63,46.41,2016,0
38.33,0.72,32.1,153.0,4.89,6.0,-1.6,-3.13,30.02,2017,0
35.74,0.79,27.57,110.97,4.96,2.63,-0.58,-1.15,34.63,2018,0
53.13,1.38,6.99,196.77,21.07,0.13,1.3,5.41,51.26,2011,0
53.09,1.46,5.76,173.4,18.67,-1.87,1.8,8.26,52.67,2012,0
49.95,1.61,5.48,161.27,16.05,2.49,0.39,1.75,40.16,2013,0
52.49,1.51,8.79,168.82,16.32,3.04,1.7,7.19,49.68,2014,0
60.54,1.39,10.83,255.54,19.34,-2.0,-1.55,-7.83,-1.25,2015,0
61.42,1.35,10.75,191.79,20.68,0.66,0.7,3.83,39.11,2016,0
55.83,1.44,12.26,158.57,19.46,1.51,0.63,2.92,39.31,2017,0
58.5,1.58,12.06,179.76,17.47,-2.31,0.13,0.56,33.71,2018,0
45.29,1.85,7.25,26.95,6.25,3.14,-0.48,-0.66,19.65,2011,0
43.84,1.7,7.88,25.65,5.46,0.25,0.01,0.01,30.21,2012,0
44.0,1.82,10.04,25.82,6.58,-0.46,0.26,0.33,35.57,2013,0
44.44,1.96,9.19,23.54,7.1,-0.84,1.85,2.47,42.31,2014,0
49.23,1.69,16.81,29.74,7.14,-2.1,1.48,1.88,40.66,2015,0
54.03,1.88,22.74,34.81,8.55,-3.18,2.17,3.66,47.95,2016,0
56.95,1.7,25.5,36.55,6.06,-2.6,2.2,3.74,47.9,2017,0
50.45,1.82,16.82,27.99,5.9,10.04,1.86,3.11,47.32,2018,0
57.28,1.68,10.78,12.78,6.13,2.78,1.4,1.66,37.99,2011,0
58.93,1.55,11.57,13.83,5.53,-3.93,0.61,0.68,31.8,2012,0
58.48,1.43,8.95,9.9,5.75,-0.65,3.5,3.56,52.82,2013,0
55.5,1.32,8.86,11.94,5.19,9.79,2.08,1.88,47.75,2014,0
55.17,1.42,9.02,7.91,5.33,-7.36,-3.47,-3.25,-39.87,2015,0
57.57,1.45,7.14,8.39,4.5,-2.0,4.27,4.01,46.99,2016,0
57.03,1.55,4.61,12.28,4.91,5.85,2.23,2.33,37.08,2017,0
57.0,1.74,5.63,12.38,6.05,1.59,2.28,2.72,37.75,2018,0
13.74,0.52,0.0,12.12,59.98,0.14,33.76,3.49,0.0,2011,0
15.07,0.47,0.0,10.9,59.98,-0.34,30.85,3.17,0.0,2012,0
17.16,0.45,0.0,10.79,59.56,1.7,41.16,4.76,67.22,2013,0
14.83,0.44,0.0,9.84,51.18,4.61,34.97,3.44,59.94,2014,0
11.49,0.47,0.0,10.39,59.98,6.44,30.44,2.8,61.56,2015,0
13.1,0.45,0.0,13.69,59.98,4.87,41.16,4.53,69.03,2016,0
10.92,0.62,0.0,18.82,59.98,18.25,27.86,2.39,57.94,2017,0
10.92,1.2,0.0,34.56,26.91,12.66,5.07,0.53,52.43,2018,0
46.7,1.85,30.33,119.87,18.75,49.13,8.36,38.81,82.31,2013,0
37.94,1.56,37.46,131.72,15.19,30.8,1.67,4.93,57.66,2014,0
38.27,2.14,42.36,134.59,13.54,10.95,1.05,4.36,52.73,2015,0
