[제조]유동자산구성비율,[제조]순운전자본회전률,[제조]매입채무회전기간,[제조]부채비율,[제조]매출채권회전률,[제조]비유동자산증가율,[제조]매출액순이익률,[제조]자기자본순이익률,[제조]자본분배율,year,label
28.08,1.52,48.26,43.17,5.5,-5.56,1.93,2.27,25.13,2015,0
27.4,1.82,44.45,36.97,5.81,0.89,4.11,4.78,35.41,2016,0
29.68,1.98,44.07,45.61,6.06,6.91,4.54,5.99,38.68,2017,0
24.16,1.98,41.2,39.84,5.93,7.57,3.77,4.91,34.56,2018,0
59.11,1.44,33.47,187.72,3.67,-7.28,2.63,12.8,19.73,2011,0
51.57,1.34,43.75,263.86,3.19,51.86,1.03,6.04,22.98,2012,0
50.11,1.37,40.58,128.58,3.57,-4.44,1.86,8.2,26.77,2013,0
52.02,1.35,31.54,112.48,3.62,-5.92,2.25,6.81,24.56,2014,0
58.86,1.12,32.47,109.36,2.91,-27.83,-6.69,-14.25,2.15,2015,0
60.8,1.24,32.43,76.67,3.17,-9.08,4.33,10.4,23.49,2016,0
56.08,1.61,25.36,79.91,3.91,0.45,-3.68,-9.26,-5.74,2018,0
75.62,1.48,16.92,119.39,7.17,21.48,1.62,6.82,25.34,2011,0
66.51,1.97,14.6,156.62,9.35,68.1,0.87,5.67,22.54,2012,0
58.77,1.85,14.89,156.63,8.67,15.08,-1.68,-8.44,-14.63,2013,0
52.42,1.06,19.11,473.49,6.05,-17.81,-23.63,-100.64,-81.29,2014,0
66.02,1.15,16.2,165.66,8.77,-49.91,7.14,42.78,-13.23,2015,0
62.01,1.23,16.72,110.22,8.69,-11.52,1.17,4.06,12.63,2016,0
62.49,1.67,16.23,72.79,9.53,-3.62,3.83,12.38,16.16,2017,0
76.3,2.24,16.68,39.07,10.7,-45.73,4.69,16.5,19.29,2018,0
63.18,1.2,62.29,70.09,5.32,-3.66,-0.08,-0.18,41.4,2017,0
55.38,1.21,48.19,70.41,4.4,88.22,2.3,4.62,44.05,2018,0
67.17,0.35,0.0,41.9,3.36,90.95,6.35,3.57,14.15,2011,0
68.17,0.57,0.0,20.32,3.8,-13.73,5.62,3.69,26.35,2012,0
72.63,0.58,0.16,35.36,3.84,16.08,12.01,11.57,27.84,2013,0
55.47,0.45,0.6,14.18,3.2,28.91,-17.13,-6.99,-14.54,2014,0
47.27,0.44,0.68,12.4,3.11,-15.27,-103.41,-31.77,-710.1,2015,0
51.39,0.45,0.0,21.36,14.95,4.79,-95.67,-41.78,0.0,2017,0
62.94,0.75,0.0,13.37,15.5,-26.55,-44.86,-26.52,-710.1,2018,0
77.6,1.16,12.35,24.18,9.43,25.54,12.82,15.54,63.96,2011,0
79.66,1.03,16.46,25.5,7.42,3.05,7.21,8.75,47.55,2012,0
78.08,0.92,15.8,21.44,6.53,6.71,3.64,3.92,30.25,2013,0
70.95,0.93,9.53,12.15,6.93,25.34,8.14,6.64,41.01,2014,0
63.63,0.71,14.42,15.81,9.16,47.14,0.88,0.52,11.79,2016,0
61.79,0.72,12.65,13.66,8.1,13.19,-1.44,-1.49,8.66,2017,0
65.31,0.73,10.73,20.12,8.1,-11.18,-5.14,-3.52,-18.13,2018,0
84.95,1.12,10.2,7.85,20.9,73.65,11.42,12.61,65.35,2018,0
37.8,1.08,21.52,127.63,6.78,0.28,0.67,2.64,30.76,2011,0
40.13,1.19,19.56,122.55,6.86,-4.93,1.42,2.86,32.87,2012,0
42.9,1.15,21.59,118.54,7.14,-4.78,1.41,2.18,34.99,2013,0
46.06,1.09,24.28,119.89,7.42,-1.41,2.22,2.23,33.98,2014,0
42.66,1.08,25.07,137.37,7.57,17.29,1.86,1.44,32.66,2015,0
35.09,1.04,25.24,174.18,7.03,32.58,1.99,3.55,32.09,2016,0
36.67,1.08,25.31,165.04,6.24,-4.53,2.51,5.95,34.43,2017,0
77.69,1.25,48.32,41.86,9.28,3.85,6.37,9.88,38.58,2011,0
69.71,0.86,58.63,45.16,5.01,56.19,10.33,12.85,44.93,2012,0
63.03,0.89,50.15,38.94,8.13,28.22,9.29,11.17,34.95,2013,0
56.33,0.57,50.02,28.17,12.5,-1.29,-10.3,-6.59,-24.78,2014,0
55.14,0.66,38.06,38.91,5.57,6.0,-7.48,-4.9,-10.36,2015,0
53.85,0.96,37.15,32.09,4.95,-0.28,2.28,2.0,21.04,2016,0
55.6,0.99,32.4,31.42,5.27,5.17,3.96,3.7,29.41,2017,0
58.72,1.06,27.45,28.88,3.94,-0.16,5.27,4.98,32.35,2018,0
92.72,0.68,74.5,74.38,2.12,-58.53,2.99,4.79,48.28,2016,0
85.36,0.59,126.1,177.9,1.97,88.81,-33.55,-59.19,0.0,2017,0
75.42,0.09,50.35,5.0,4.07,42.3,-377.34,0.0,0.0,2016,0
38.92,0.2,16.79,32.35,2.58,170.18,-149.77,-16.51,0.0,2017,0
67.9,0.15,35.84,279.59,4.08,-6.5,-214.35,-54.83,0.0,2018,0
53.45,1.51,19.56,74.68,4.51,25.47,2.61,5.88,54.56,2011,0
55.64,1.57,16.7,69.66,4.13,-2.07,3.01,6.88,57.85,2012,0
65.45,1.53,19.18,72.69,3.59,-11.82,6.23,14.33,66.85,2013,0
63.58,1.27,27.71,57.78,3.02,8.21,5.82,11.28,61.51,2014,0
69.33,1.13,32.4,36.7,2.56,-19.75,7.59,11.55,60.54,2015,0
73.31,1.32,24.4,34.65,2.57,-6.37,7.07,11.51,58.45,2016,0
73.06,1.36,18.69,17.83,2.51,5.47,8.9,13.9,59.93,2017,0
74.5,0.94,20.23,12.83,2.11,-7.22,5.04,4.7,44.07,2018,0
65.37,0.44,3.65,4.91,16.29,23.96,30.45,10.24,57.68,2016,0
49.91,0.24,10.74,4.21,11.95,24.74,-48.1,-7.52,-220.37,2017,0
50.09,0.24,10.37,4.47,12.19,-18.21,-133.46,-17.73,-710.1,2018,0
41.9,1.67,20.89,15.69,5.59,186.34,18.51,19.27,59.05,2012,0
48.95,1.18,24.45,26.65,4.74,3.86,11.2,9.15,44.77,2013,0
52.61,1.32,14.02,26.39,5.66,8.0,16.1,16.34,58.44,2014,0
37.59,0.99,13.95,26.1,3.69,44.78,14.28,10.48,52.83,2015,0
41.57,1.17,15.18,22.93,4.2,2.53,12.98,11.58,56.96,2016,0
51.33,1.47,13.11,20.85,5.18,-1.69,16.95,19.78,65.68,2017,0
57.19,1.18,19.5,19.68,3.43,-0.66,16.51,16.67,61.7,2018,0
56.79,1.5,28.78,22.18,11.03,-4.7,6.74,8.24,32.29,2011,0
57.55,1.59,26.36,18.76,12.7,4.87,7.94,10.68,38.57,2012,0
55.5,1.45,19.23,12.29,16.17,7.52,7.53,8.46,31.75,2013,0
63.21,0.95,20.01,7.46,35.28,-7.85,6.89,4.85,23.18,2015,0
78.87,0.6,29.93,11.53,19.97,-29.36,8.11,4.22,26.46,2016,0
78.67,0.7,28.22,9.74,16.73,2.09,3.97,2.66,17.2,2017,0
79.58,0.67,23.14,7.02,13.56,-2.21,8.46,5.2,31.78,2018,0
10.92,0.62,13.75,222.58,5.53,-17.91,-120.51,-77.79,0.0,2011,0
36.49,0.99,10.63,62.13,4.27,-58.53,3.62,4.68,46.78,2012,0
34.32,0.49,55.59,37.49,1.78,-10.43,3.76,1.88,76.0,2013,0
71.67,1.59,30.57,98.47,17.62,-10.67,8.29,33.48,69.17,2011,0
61.44,1.99,27.19,68.38,29.33,52.95,7.56,28.89,68.72,2012,0
70.9,1.08,31.65,103.17,24.02,20.88,2.47,5.35,79.7,2013,0
38.14,1.4,14.53,56.6,22.65,99.72,3.65,8.6,66.94,2014,0
25.46,0.52,17.1,103.4,5.87,164.18,-18.75,-13.84,0.0,2015,0
25.91,0.87,17.79,152.71,10.22,0.05,-29.4,-43.84,0.0,2016,0
33.34,0.32,39.69,92.85,6.42,12.51,-31.14,-17.42,0.0,2017,0
76.86,0.4,7.86,10.73,5.54,-48.63,14.88,5.82,0.0,2011,0
42.06,0.65,11.15,10.18,4.76,208.71,28.71,10.68,0.0,2012,0
45.73,0.69,11.19,8.27,5.85,-1.85,17.83,7.06,28.24,2013,0
38.9,0.59,14.91,8.29,5.75,8.72,3.12,0.74,22.81,2014,0
41.08,0.64,12.97,10.49,7.11,1.96,15.35,2.33,39.97,2015,0
40.61,0.69,11.98,8.52,6.47,-0.13,11.19,3.75,32.02,2016,0
40.26,0.56,16.08,9.83,4.57,-0.61,-3.38,-1.37,0.85,2017,0
39.04,0.6,16.99,10.18,5.26,1.14,6.42,1.96,28.56,2018,0
20.1,0.39,10.1,289.36,3.38,179.81,-43.71,-36.86,-60.3,2011,0
10.92,0.09,1.05,739.19,9.2,333.07,26.2,42.78,32.05,2014,0
10.92,0.12,1.02,739.19,8.97,5.04,10.51,18.98,45.26,2015,0
11.36,0.15,0.54,696.67,10.37,1.33,17.25,24.8,65.1,2016,0
66.65,1.28,41.31,140.9,9.0,1.05,4.24,13.63,40.5,2011,0
72.38,1.65,38.69,131.07,12.69,18.96,5.59,26.47,48.6,2012,0
57.53,1.68,30.32,190.92,17.79,137.24,3.66,19.59,46.3,2013,0
50.93,0.74,43.64,384.92,12.18,10.61,-16.94,-55.02,-20.9,2014,0
73.65,1.28,59.38,126.08,7.58,-8.51,3.62,11.34,67.81,2011,0
63.47,1.87,30.32,70.65,8.48,11.54,2.34,7.47,59.9,2012,0
68.53,1.63,37.77,68.63,9.54,-0.28,5.41,15.02,59.38,2013,0
66.23,1.22,54.24,95.73,7.84,25.37,0.35,1.21,48.52,2014,0
63.52,1.1,52.35,63.96,6.05,-17.18,-9.39,-17.67,-22.66,2015,0
73.01,1.12,38.56,99.08,6.84,-35.09,-16.3,-32.08,-174.53,2016,0
76.8,1.03,46.85,113.95,4.8,-6.57,0.8,2.03,56.61,2017,0
84.67,0.98,62.13,118.74,3.26,-18.18,4.69,13.15,68.11,2018,0
92.89,2.81,22.71,103.51,22.53,0.54,1.22,13.49,45.05,2011,0
92.36,2.81,21.62,68.55,22.11,3.68,0.76,7.68,34.13,2012,0
89.65,2.81,24.08,66.77,14.19,69.48,-1.84,-13.35,-710.1,2013,0
92.89,2.81,28.69,110.76,10.09,-17.08,-0.11,-0.82,5.13,2014,0
92.89,2.81,29.26,107.56,8.64,-5.15,0.09,0.74,19.08,2015,0
92.89,2.81,23.66,83.63,8.05,-40.21,0.61,5.02,37.83,2016,0
92.89,2.81,20.57,79.47,8.13,-3.89,1.32,10.55,51.08,2017,0
92.89,2.81,20.08,61.26,8.32,11.38,1.39,10.26,50.45,2018,0
53.31,1.04,39.63,21.08,9.64,-5.03,-17.51,-13.12,-91.99,2011,0
38.7,1.33,49.33,62.39,6.92,-3.44,-31.03,-43.92,0.0,2013,0
38.27,0.99,63.15,34.9,4.45,-47.62,-49.22,-48.85,0.0,2014,0
28.82,0.68,59.02,35.96,5.27,-11.11,-46.27,-24.88,-268.05,2015,0
26.68,1.37,23.0,12.34,7.58,-10.56,-30.96,-23.95,-135.12,2016,0
14.76,0.85,18.88,739.19,10.71,24.39,-120.93,-163.9,0.0,2018,0
78.38,0.72,0.0,35.05,2.45,-8.13,2.12,2.05,32.37,2011,0
78.07,0.54,11.33,33.43,1.77,-15.85,-25.33,-16.42,0.0,2012,0
75.64,0.34,28.67,29.91,1.26,3.37,-9.65,-3.98,-77.73,2013,0
68.25,0.22,23.88,49.13,0.93,-25.85,-248.44,-71.17,0.0,2014,0
63.67,0.44,11.71,72.99,1.96,-5.52,-52.76,-30.4,0.0,2015,0
57.72,0.43,12.85,65.33,1.7,18.58,-31.15,-20.72,0.0,2016,0
47.94,0.35,16.4,177.67,2.53,15.76,-120.15,-76.94,0.0,2017,0
72.08,0.6,66.05,67.9,5.38,69.32,9.39,10.6,54.95,2012,0
80.49,0.97,35.88,51.72,7.6,-35.07,4.01,7.01,43.8,2013,0
78.6,1.2,25.47,61.09,9.47,32.56,5.81,11.96,57.7,2014,0
71.71,0.93,30.87,89.22,6.3,52.83,-0.25,-0.43,16.85,2015,0
68.07,0.73,49.55,193.34,4.15,70.16,2.67,5.3,45.52,2016,0
79.3,0.54,91.18,308.15,3.72,1.75,1.49,7.32,45.09,2017,0
81.4,0.65,106.67,317.62,7.05,8.5,0.29,2.69,36.77,2018,0
54.46,1.68,30.86,54.72,9.63,3.47,-0.14,-0.31,8.66,2011,0
68.06,1.62,35.23,65.98,7.95,-0.74,2.3,5.81,40.44,2016,0
61.23,1.48,36.91,51.27,7.04,14.92,2.14,4.55,24.06,2017,0
24.74,0.55,7.84,73.07,12.98,-2.02,11.04,0.0,31.24,2011,0
10.92,0.92,8.34,35.36,8.21,149.66,41.16,42.78,70.08,2012,0
10.92,1.01,11.46,48.98,11.33,-2.05,-28.98,-13.58,-43.7,2013,0
58.91,2.81,6.37,120.74,14.15,65.52,3.06,19.53,62.52,2011,0
47.95,2.5,7.24,126.66,13.93,42.93,3.69,19.38,65.87,2012,0
47.42,2.54,1.82,77.02,20.49,6.15,5.06,17.08,67.53,2015,0
60.8,1.76,10.6,98.48,12.71,-4.45,2.41,6.84,53.22,2016,0
60.64,1.91,8.44,82.91,10.96,0.15,3.96,13.77,65.26,2017,0
59.22,2.33,1.04,65.38,10.1,-5.19,2.15,7.93,59.31,2018,0
50.27,1.64,35.99,39.32,5.37,8.11,8.05,13.04,58.37,2011,0
50.66,1.68,36.58,28.77,5.32,2.99,8.58,13.53,58.5,2012,0
53.54,1.68,29.79,22.14,5.75,-1.32,8.19,11.8,57.0,2013,0
52.72,1.58,25.67,13.58,6.24,0.07,6.34,7.82,51.44,2014,0
50.01,1.57,26.02,19.57,6.35,16.75,6.03,7.07,49.41,2015,0
52.46,1.43,33.25,18.43,5.26,-0.1,7.29,8.19,52.58,2016,0
44.21,1.32,33.93,18.87,4.8,22.03,6.0,5.98,49.36,2017,0
41.23,1.37,27.57,22.35,5.43,13.15,7.01,6.9,51.44,2018,0
90.33,0.92,18.12,5.04,59.98,19.7,10.72,10.4,57.61,2015,0
81.91,0.68,25.98,7.69,59.98,61.84,-9.25,-6.13,-72.17,2016,0
74.35,0.63,27.14,4.21,59.98,29.1,-4.04,-2.23,-27.84,2017,0
69.55,0.53,20.15,5.44,45.42,6.79,-25.11,-10.46,-301.88,2018,0
43.78,2.21,16.09,61.19,34.37,115.21,6.12,26.63,50.76,2017,0
48.12,0.38,34.6,186.36,13.49,11.43,-49.48,-33.6,0.0,2018,0
52.75,1.31,12.16,180.1,12.12,3.71,0.64,2.47,40.13,2012,0
51.34,1.32,12.33,166.1,13.21,-2.14,-0.66,-2.45,33.85,2014,0
54.47,1.28,10.5,205.15,16.06,1.25,-0.4,-1.63,33.76,2015,0
43.4,1.78,9.48,101.38,17.11,39.87,2.56,8.54,44.24,2017,0
46.19,1.21,10.57,177.98,15.14,25.89,-1.46,-4.05,23.11,2018,0
32.62,1.4,12.45,146.1,14.44,9.6,2.64,6.36,53.97,2018,0
91.33,0.75,2.84,13.93,26.26,333.07,28.26,23.52,72.72,2014,0
74.99,0.5,1.17,4.31,25.18,147.8,15.76,6.45,40.82,2015,0
68.0,0.46,3.43,4.43,22.15,24.76,3.85,1.66,19.79,2016,0
63.01,0.5,5.46,24.51,23.98,29.32,4.21,1.85,19.42,2017,0
59.63,0.58,6.46,11.95,24.03,-6.19,0.69,-0.67,15.12,2018,0
81.41,1.04,19.36,13.43,3.45,8.46,15.95,17.08,68.04,2013,0
79.65,0.9,32.78,17.17,2.73,19.33,11.52,10.95,56.04,2014,0
69.15,1.2,27.32,16.53,3.42,70.69,10.67,13.25,58.15,2015,0
75.06,0.93,40.44,24.72,3.15,-9.57,5.97,6.53,44.04,2016,0
73.74,1.26,36.7,60.47,7.74,65.77,12.1,23.24,68.59,2017,0
64.55,1.11,29.85,39.03,9.61,44.69,11.08,20.91,59.32,2018,0
70.59,1.43,32.89,40.87,7.31,15.91,1.82,3.1,24.7,2011,0
35.96,1.33,33.11,63.63,4.61,16.78,-12.99,-18.39,-4.07,2013,0
40.82,1.52,44.58,84.43,5.1,-16.45,1.16,2.87,29.52,2015,0
54.11,0.79,50.71,94.03,3.8,-9.37,-22.56,-28.84,-7.4,2016,0
50.98,1.01,42.26,85.8,6.0,-14.95,-21.09,-38.1,-9.04,2017,0
81.41,0.89,56.72,16.95,2.82,2.4,15.14,16.04,76.43,2011,0
70.38,0.74,48.51,10.09,2.68,64.27,14.28,10.43,76.6,2012,0
70.49,0.9,33.19,11.35,4.07,12.24,16.04,12.84,79.29,2013,0
66.59,0.71,45.94,15.78,3.21,26.26,13.77,8.81,73.86,2014,0
51.66,0.62,68.61,14.63,3.15,51.26,13.61,6.91,69.09,2015,0
35.07,0.85,80.79,16.93,3.4,42.6,9.63,5.32,66.45,2016,0
26.17,1.26,74.82,16.54,3.44,14.47,3.18,2.06,45.5,2017,0
25.31,1.25,75.12,28.69,3.58,12.97,3.93,2.54,46.87,2018,0
57.75,1.08,30.98,16.97,2.38,1.07,3.39,3.33,37.27,2011,0
53.14,1.36,17.01,16.23,3.68,11.83,-4.29,-4.44,0.47,2012,0
55.3,1.27,24.33,17.77,4.67,-5.2,-1.63,-1.57,11.76,2013,0
63.25,1.36,20.95,17.5,5.21,-7.75,4.86,5.46,44.31,2015,0
65.99,1.42,20.41,17.08,4.79,-3.38,1.46,1.86,22.88,2018,0
35.96,1.0,0.0,38.66,5.43,32.01,4.78,3.52,57.97,2011,0
36.19,0.94,0.0,31.4,4.82,5.22,8.67,5.46,59.82,2012,0
33.34,1.01,11.9,22.94,4.62,0.72,6.79,4.14,53.9,2013,0
37.03,1.17,22.2,20.92,5.48,-0.53,11.23,7.44,64.4,2014,0
38.01,1.1,24.59,19.43,5.83,4.47,12.5,8.05,64.07,2015,0
41.69,1.16,23.64,21.76,5.48,1.43,9.99,7.21,62.79,2016,0
39.73,1.0,25.98,19.11,4.74,14.87,10.01,6.27,57.61,2017,0
27.4,1.18,11.7,35.36,5.18,46.19,12.29,7.69,63.05,2018,0
44.07,1.75,0.0,20.36,6.19,-8.4,8.87,10.03,0.0,2011,0
42.02,1.61,0.0,15.32,5.63,4.86,6.66,7.04,0.0,2012,0
21.75,1.71,0.0,15.76,6.04,33.28,1.43,1.24,22.97,2013,0
26.71,1.93,0.0,24.14,6.98,1.78,3.96,3.63,28.43,2014,0
40.78,1.5,0.0,30.84,8.27,-2.66,12.61,13.26,45.56,2015,0
45.86,1.25,0.0,18.43,8.73,-5.91,16.0,15.4,51.0,2016,0
18.38,1.22,0.0,26.1,7.47,82.34,18.88,13.77,51.97,2017,0
32.88,1.59,0.0,17.95,10.41,-11.39,17.05,14.16,52.53,2018,0
27.69,1.66,35.95,54.19,5.35,4.47,3.11,6.54,9.95,2011,0
24.25,2.81,6.75,48.73,10.01,11.42,2.3,6.38,11.04,2012,0
22.88,2.07,9.07,114.27,10.11,11.11,-9.9,-32.62,-6.08,2013,0
22.82,2.33,5.64,106.58,9.33,-3.06,0.23,0.81,6.23,2014,0
25.41,1.98,6.92,170.7,8.35,3.04,-8.1,-30.02,-3.88,2015,0
48.02,2.21,6.17,278.56,9.12,-58.53,-13.45,-88.01,-12.25,2016,0
30.89,2.19,4.36,104.64,9.26,110.35,0.26,1.62,4.93,2017,0
51.54,1.14,94.18,163.38,5.87,1.14,1.51,4.93,36.99,2011,0
43.55,1.1,98.88,160.39,5.29,21.65,2.07,6.23,31.95,2012,0
39.23,1.18,88.06,146.75,5.71,3.85,0.47,1.32,30.4,2013,0
46.71,1.08,85.85,160.4,6.07,-5.73,3.0,7.89,40.22,2014,0
49.55,1.11,86.54,155.26,6.86,-3.34,1.89,5.58,37.67,2015,0
54.47,1.1,95.68,169.16,6.14,-1.85,1.55,4.94,35.45,2016,0
55.96,1.1,93.25,190.11,6.0,32.13,0.41,1.41,34.7,2017,0
52.16,1.09,87.83,157.97,5.81,6.26,0.49,1.56,35.43,2018,0
56.11,0.75,25.42,47.0,18.66,2.88,4.88,4.39,38.71,2014,0
65.87,0.18,22.23,116.96,9.23,10.84,-135.98,-46.86,0.0,2017,0
71.8,1.1,70.56,40.8,4.59,-3.38,6.31,9.78,49.78,2011,0
70.79,1.02,66.65,25.49,4.39,-8.63,1.19,1.55,26.45,2012,0
72.1,1.06,55.01,34.06,4.87,-3.41,-3.66,-4.68,-20.71,2013,0
70.68,1.06,54.64,28.49,5.16,-0.61,-1.35,-1.77,-0.21,2014,0
67.63,1.24,44.21,33.68,5.81,16.01,1.28,1.93,20.03,2015,0
70.29,1.22,31.35,34.29,6.0,-1.43,5.2,7.97,39.85,2016,0
70.01,1.14,10.08,29.05,5.66,1.55,5.0,6.98,38.42,2017,0
72.27,1.17,1.15,23.65,5.13,-9.14,3.12,4.2,31.72,2018,0
41.3,0.97,6.49,11.91,6.72,-6.69,23.63,12.24,44.89,2011,0
71.16,0.6,9.04,10.58,4.75,-44.64,19.01,9.96,43.96,2012,0
69.2,0.64,4.47,9.37,5.49,17.92,26.56,14.38,54.63,2013,0
40.4,0.76,0.51,15.62,5.7,118.9,26.46,13.86,52.33,2014,0
31.39,1.01,1.01,20.3,5.66,42.42,27.54,15.94,54.42,2015,0
33.59,1.07,2.55,22.82,5.46,3.34,15.11,9.61,48.92,2016,0
21.9,0.84,4.3,136.47,5.81,173.55,15.18,11.71,45.78,2017,0
35.94,0.79,15.26,113.28,5.62,-0.24,5.0,3.4,37.45,2018,0
62.25,0.76,20.08,48.86,14.29,33.73,6.54,5.91,74.56,2011,0
59.31,0.64,23.46,43.08,12.03,-0.04,1.91,1.58,70.09,2012,0
62.97,0.58,19.78,62.65,14.14,10.7,5.65,4.78,74.3,2013,0
62.83,0.45,23.03,76.17,12.93,11.34,8.04,6.37,76.5,2014,0
65.73,0.44,24.77,97.59,13.05,5.1,7.22,5.72,73.71,2015,0
66.69,0.44,23.02,88.23,14.05,-4.7,8.27,6.54,74.43,2016,0
71.59,0.34,24.08,109.11,13.99,-5.27,5.05,3.76,72.53,2017,0
66.39,0.33,23.63,87.74,14.21,2.76,4.05,3.02,69.75,2018,0
45.71,0.75,4.2,246.84,3.68,-19.85,-33.78,-71.7,-52.61,2011,0
36.08,1.03,4.75,130.57,4.27,-4.67,-0.62,-3.19,47.14,2012,0
43.97,0.99,3.07,97.32,4.09,-30.27,-1.12,-1.51,42.52,2013,0
44.03,1.05,0.44,61.36,5.18,-15.16,-4.35,-6.65,37.29,2014,0
53.48,0.84,0.52,133.63,3.82,14.91,-15.03,-17.99,-15.7,2015,0
47.86,0.95,1.55,95.37,4.42,9.28,-23.74,-37.67,-110.43,2016,0
52.7,1.27,2.97,69.03,7.33,-17.01,2.81,6.22,41.45,2017,0
56.43,1.03,5.44,257.68,7.26,10.85,-21.87,-50.96,0.0,2018,0
57.16,0.3,61.9,17.45,1.99,-2.6,-6.87,-1.96,-20.38,2014,0
55.02,0.69,16.92,15.95,4.03,21.35,22.78,12.51,55.22,2015,0
24.92,0.32,72.32,56.3,3.98,42.38,41.16,26.05,78.95,2017,0
57.53,0.7,51.02,153.22,2.77,-55.13,-27.05,-48.77,0.0,2012,0
58.57,0.87,43.76,116.64,2.97,-15.16,0.7,1.74,20.89,2013,0
91.94,0.6,43.52,166.59,2.85,-58.53,-48.74,-102.71,0.0,2015,0
82.08,0.65,33.59,68.26,3.01,16.0,1.77,2.56,24.25,2017,0
75.13,0.37,44.2,36.64,2.08,18.67,-48.06,-30.52,0.0,2018,0
40.25,0.74,96.61,18.32,2.71,-33.25,41.16,33.28,85.04,2011,0
15.25,0.66,72.03,64.89,3.78,8.41,1.03,0.44,39.86,2013,0
15.3,0.55,60.1,70.42,3.48,1.05,-1.94,-0.65,49.65,2014,0
10.92,0.37,37.57,62.34,4.87,-3.08,-0.76,-0.22,35.65,2016,0
11.22,0.43,43.16,63.93,3.78,3.67,8.37,2.66,43.74,2017,0
14.51,0.35,56.21,54.03,2.77,2.79,1.04,0.47,34.09,2018,0
56.49,0.67,7.56,189.77,2.77,14.73,-1.01,-2.09,13.87,2011,0
55.55,0.63,5.26,197.89,2.94,12.77,3.02,6.72,59.97,2012,0
54.38,0.67,5.54,168.6,3.09,-14.35,-3.04,-6.36,7.86,2013,0
52.52,0.75,6.94,179.37,3.3,9.46,-3.58,-7.9,1.11,2014,0
47.29,0.88,10.73,177.93,3.82,6.47,-1.33,-3.22,16.44,2015,0
45.08,1.0,10.18,167.07,4.8,-0.44,0.72,1.93,37.93,2017,0
49.65,0.84,13.22,221.5,4.18,2.32,-3.21,-7.88,-5.89,2018,0
26.02,0.73,66.25,20.68,1.49,130.64,-23.74,-12.49,0.0,2011,0
21.47,0.79,48.58,13.95,2.3,73.53,-107.78,-37.1,0.0,2012,0
69.83,0.78,43.91,43.19,3.94,53.16,4.14,4.23,26.99,2016,0
80.45,0.62,43.71,86.17,4.08,-53.87,-24.44,-32.64,-710.1,2018,0
66.36,0.61,34.65,95.01,3.6,-15.92,1.45,3.42,19.22,2012,0
68.94,0.63,30.51,92.6,3.8,-4.01,1.63,2.11,19.7,2013,0
68.54,0.6,32.23,112.16,3.59,-6.92,-10.13,-12.54,-30.23,2014,0
54.35,0.58,32.84,125.79,3.42,92.2,0.79,1.68,18.25,2015,0
52.65,0.12,30.96,75.26,2.1,207.68,-126.2,-25.53,0.0,2018,0
85.1,0.56,0.0,8.3,6.62,122.29,33.06,18.75,80.92,2015,0
38.24,0.44,0.0,37.17,4.72,333.07,28.16,14.34,76.12,2016,0
60.14,0.56,0.22,55.41,8.26,-14.34,22.77,16.99,70.35,2017,0
56.41,0.55,0.68,51.84,8.72,19.37,18.37,14.79,64.62,2018,0
28.17,0.18,0.12,20.8,2.11,-5.29,-265.82,-19.74,0.0,2011,0
32.35,0.19,1.67,5.49,2.16,6.47,-119.15,-8.11,0.0,2012,0
28.28,0.27,1.2,4.21,2.07,8.57,4.62,0.4,18.87,2013,0
23.34,0.32,0.24,4.93,1.54,7.73,2.58,0.24,13.95,2014,0
14.38,0.53,0.38,5.08,1.56,12.07,3.34,0.38,17.12,2015,0
63.67,0.09,0.46,4.21,1.17,36.73,8.04,0.38,22.59,2016,0
73.75,1.94,45.77,50.02,5.93,20.98,7.0,25.7,69.37,2013,0
70.37,1.74,51.63,62.67,5.63,45.96,6.88,20.0,62.26,2014,0
63.45,1.64,62.52,53.78,4.64,42.88,7.65,20.18,60.19,2015,0
67.53,1.56,61.8,54.14,4.43,2.62,7.26,17.38,61.85,2016,0
62.94,1.23,75.67,50.4,4.17,13.88,3.53,6.46,42.51,2017,0
71.05,1.16,75.23,41.06,4.74,-26.41,0.64,1.04,23.97,2018,0
31.65,1.24,13.72,38.12,5.69,50.92,20.05,15.58,60.15,2011,0
37.8,1.2,11.33,46.11,5.78,3.86,13.88,10.45,62.4,2012,0
40.68,0.93,9.32,32.71,5.8,-7.58,13.7,9.35,55.67,2013,0
39.43,1.01,8.98,25.05,5.95,2.57,13.72,9.52,53.96,2014,0
41.93,1.05,10.51,25.9,6.07,2.7,13.33,9.13,51.94,2015,0
40.02,1.16,10.44,28.45,6.95,12.93,12.7,9.85,52.2,2016,0
37.15,1.22,11.66,27.97,6.12,10.21,11.68,8.93,49.89,2017,0
37.54,1.1,14.91,29.72,5.93,8.86,14.96,10.5,47.48,2018,0
69.14,0.9,53.58,125.79,4.52,27.29,7.16,16.35,49.23,2011,0
67.39,0.98,45.92,93.54,5.07,22.52,5.64,12.64,51.61,2012,0
68.96,1.07,30.39,100.25,5.08,12.58,5.73,13.52,49.93,2013,0
72.14,0.92,31.8,122.57,4.04,3.66,4.2,9.68,48.01,2014,0
68.81,0.95,35.24,89.11,4.08,2.66,3.7,8.35,45.26,2015,0
66.86,1.17,35.22,56.84,5.28,-2.34,5.18,10.99,45.38,2016,0
69.12,1.28,33.78,49.09,6.13,-2.82,5.17,10.03,44.1,2017,0
