회사명,거래소코드,회계년도,산업명,상장일,상장폐지일,[제조]매출액(수익)(*)(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),이자보상배율(순금융비용)(IFRS연결),차입금평균이자율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본정상영업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),매출액증가율(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),정상영업이익증가율(IFRS연결),1주당매출액(IFRS연결)(원),1주당순자산(IFRS연결)(원),1주당정상영업이익(IFRS연결)(원),자기자본구성비율(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),종업원1인당 부가가치(IFRS연결)(백만원),종업원1인당 매출액(IFRS연결)(백만원),종업원1인당 정상영업이익(IFRS연결)(백만원),종업원1인당 순이익(IFRS연결)(백만원),종업원1인당 인건비(IFRS연결)(백만원),[제조]부가가치(IFRS연결),[제조]노동장비율(IFRS연결),[제조]기계장비율(IFRS연결),[제조]자본집약도(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결)
(주)대교,019680,2014/12,  교육 서비스업,2004/02/03,,810557124,178.59,165.04,58.57,17.12,31.42,1207.98,4.23,17.32,999999999,5.51,80.3,38.9,18.62,3.79,4.72,4.45,3.64,4.54,6.38,4.77,0.96,1.26,1.52,33.77,23.73,77.98,4.68,10.81,15.38,0.05,0,-3.46,-0.01,-1.49,14.51,444,8.3,-7.18,13.79,7.36,-3.22,7784.1,,294.68,76.09,1.67,5.5,2.63,2.86,,,,,,277906.69,,,,33,184.5,69131.02,34.29,55.08,44.92,13.75
(주)대교,019680,2015/12,  교육 서비스업,2004/02/03,,813207845,225.52,210.06,69.43,22.3,27.43,1220.22,3.45,25.48,999999999,5.28,76.39,40.06,20.22,5.29,5.66,6.03,5.18,5.54,7.09,6.7,0.98,1.27,1.62,34.32,29.99,76.21,4.79,10.63,12.17,0.06,0,0.33,-2.56,1.01,10.82,492,4.83,-4.4,0.34,-9.34,40.28,7809.56,,413.37,78.47,1.65,5.18,2.48,2.67,,,,,,280921.72,,,,34.23,179.55,66255.12,34.54,53.76,46.24,16.4
(주)대교,019680,2016/12,  교육 서비스업,2004/02/03,,820717373,215.73,203.22,60.19,21.95,27.96,1257.74,3.33,31.09,999999999,4.87,75.6,40.92,20.23,5.22,5.09,5.93,5.14,5.01,6.6,6.56,0.98,1.26,1.65,38.49,37.31,81.15,4.5,9.48,9.78,0.07,0,0.92,3.35,3.07,-5,472,18.82,1.86,5.59,-10.73,-0.46,7881.67,,411.48,78.15,1.67,4.67,2.43,2.59,,,,,,273793.39,,,,32.28,166.25,73600.37,33.36,56.08,43.92,15.26
(주)대교,019680,2017/12,  교육 서비스업,2004/02/03,,812203104,212.38,201.78,39.71,19.89,26.61,1287.99,3.28,31.54,999999999,5.12,79.01,37.59,19.81,5.6,5.12,6.15,5.33,4.88,6.3,6.79,0.95,1.21,1.57,44.88,37.37,86.11,4.24,8.13,9.77,0.07,0,-1.04,1.06,2.41,-1.92,466,-0.06,6.75,-7.17,-20.08,6.16,7799.91,,436.81,78.98,1.65,4.26,2.43,2.57,,,,,,274580.91,,,,32.04,144.54,59952.16,33.81,56.15,43.85,15.16
(주)대교,019680,2018/12,  교육 서비스업,2004/02/03,,763142133,187.42,177.69,38.45,16.02,34.61,1176.73,3.6,13.18,999999999,6.69,88.38,34.35,17.88,3.36,2.52,3.87,3.03,2.28,2.94,3.96,0.9,1.18,1.41,49.42,40.86,98.71,3.7,7.39,8.93,0.08,0,-6.04,-3.12,-8.64,-54.84,205,0.11,1.92,-11.49,-7.91,-43.7,7328.76,,245.91,74.29,1.67,4,2.51,2.65,,,,,,251244.05,,,,30.26,132.91,71376.15,32.92,62.53,37.47,7.65
(주)대교,019680,2019/12,  교육 서비스업,2004/02/03,,761938686,152.52,144.99,35.82,10.21,50.01,1169.66,13.67,5.67,999999999,6.66,105.55,29.64,18.39,3.86,2.25,4.27,3.36,1.96,2.76,4.78,0.87,1.24,1.28,53.93,46.12,144.37,2.53,6.77,7.91,0.08,0,-0.16,10.78,-0.6,-10.47,190,-3.09,18.73,-4.41,-9.16,14.8,7317.2,,282.3,66.66,1.71,4.05,2.73,2.88,,,,,,257972.81,,,,28.04,140.22,122844.2,33.86,64.3,35.7,6.65
(주)대교,019680,2020/12,  교육 서비스업,2004/02/03,,627005590,123.76,114.97,25.52,5,51.22,1066.64,11.53,-6.84,999999999,3.67,111.82,26.06,13.44,-4.47,-2.9,-2.47,-3.18,-2.06,-3.02,-4.78,0.71,1.07,0.99,43.12,40.7,153.88,2.37,8.46,8.97,0.07,0,-17.71,-8.12,-8.81,0,-274,-22.52,-3.45,-19.22,16.23,0,6021.38,,-269.15,66.13,1.48,3.82,2.54,2.7,,,,,,191075.2,,,,22.61,133.47,248149.62,30.47,83.72,16.28,-9.52
(주)대구백화점,006370,2011/03,  소매업; 자동차 제외,1988/10/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대구백화점,006370,2012/03,  소매업; 자동차 제외,1988/10/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대구백화점,006370,2013/03,  소매업; 자동차 제외,1988/10/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대구백화점,006370,2014/03,  소매업; 자동차 제외,1988/10/10,,171071933,161.96,152.77,21.55,5.42,54.88,750.28,0,999999999,999999999,0,100.61,14.16,62.29,2.54,3.36,1.01,0.68,0.9,1.44,1.05,0.27,0.41,0.41,33.28,18.43,61.28,5.96,10.97,19.81,0.04,0,0,0,0,0,648,0,0,0,0,0,15802.11,,401.9,64.57,1.17,0.57,1.89,2,,,,,,41084.28,,,,6.42,13.7,0,24.02,50.72,49.28,13.99
(주)대구백화점,006370,2015/03,  소매업; 자동차 제외,1988/10/10,,158152063,117.4,110.89,3.13,2.35,67.11,674.36,3.53,2.42,999999999,2.41,107.01,15.86,62.68,0.81,2.16,0.59,0.21,0.55,0.76,0.34,0.25,0.42,0.4,28.87,22.56,67.47,5.41,12.64,16.18,0.04,0,0,0,0,0,341,0,0,0,0,0,14608.69,,118.59,59.84,0.86,0.53,1.6,1.69,,,,,,36446.56,,,,5.85,12.17,0,23.05,57.37,42.63,9.39
(주)대구백화점,006370,2016/03,  소매업; 자동차 제외,1988/10/10,,158291381,73.15,65.97,4,-3.75,66.24,679.35,6.82,0.98,999999999,2.06,119.39,10.2,64,0.41,4.02,0.23,0.1,1.02,1.49,0.17,0.25,0.42,0.37,26.96,21,65.88,5.54,13.54,17.38,0.04,0,0.09,0.47,0.74,97.09,713,26.7,12.69,-35.38,14.38,-49.15,14621.55,,60.31,60.15,0.95,0.47,1.95,2.1,,,,,,43867.67,,,,7.01,12.8,0,27.71,47.92,52.08,14.49
(주)대구백화점,006370,2017/03,  소매업; 자동차 제외,1988/10/10,,137288048,53.79,46.71,2.6,-5.8,85.8,661.48,18.83,-9.26,-36.66,1.06,141.35,6.75,63.79,-6.14,-5.11,-1.18,-1.29,-1.07,-2.26,-2.26,0.21,0.37,0.28,22.25,19.67,68.68,5.31,16.41,18.55,0.03,0,-13.27,9.27,-2.63,-249.71,-1067,19,15.76,-27.68,-3,-1390.86,12681.45,,-778.49,53.82,0.97,0.33,2.49,2.81,,,,,,25836.57,,,,3.78,7.61,0,18.82,80.07,19.93,-27.18
(주)대구백화점,006370,2018/12,  소매업; 자동차 제외,1988/10/10,,119956329,82.88,77.34,0.74,-3.97,125.96,552.36,25.09,-3.05,-4.72,3.55,176.87,19.23,68.27,-15.35,-24.69,-2.49,-2.59,-4.17,-9.36,-5.58,0.17,0.36,0.21,14.39,12.87,43.16,8.46,25.36,28.37,0.02,0,26.65,-2.74,-11.77,0,-3904,-8.92,-5.7,-2.95,17.33,0,11080.5,,-1701.24,44.26,0.41,0.27,0.88,0.93,,,,,,7833.73,,,,1.12,1.83,0,6.53,200.88,-100.88,-378.13
(주)대구백화점,006370,2019/12,  소매업; 자동차 제외,1988/10/10,,101484471,56.58,54.24,0.34,-20.8,135.37,507.53,25.28,-2.12,-2.24,3.88,171.55,27.11,0,-14.03,-18.98,-1.94,-2.07,-2.8,-6.93,-4.78,0.15,0.34,0.2,12.25,12.73,75.12,4.86,29.79,28.68,0.02,0,-15.4,-3.81,-8.12,0,-2601,-1.68,-10.43,35.62,-15.93,0,9374.24,,-1315.33,42.49,0.25,0.24,0.64,0.67,,,,,,13566.22,,,,2.01,3.23,0,13.37,89.67,10.33,-142
(주)대구백화점,006370,2020/12,  소매업; 자동차 제외,1988/10/10,,91109595,21.58,16.65,10.74,-25.08,93.89,484.66,35.33,-2.95,-2.6,3.4,180.51,6.9,0,-19.27,-19.54,-2.8,-2.97,-3.01,-6.63,-6.4,0.15,0.33,0.19,11.69,13.05,77.68,4.7,31.23,27.97,0.02,0,-10.22,-24.48,-4.5,0,-2301,-2.02,-3.54,-80.78,6.08,0,8415.9,,-1621.55,51.58,0.26,0.22,0.84,0.9,,,,,,10014.32,,,,1.97,2.43,0,10.99,98.61,1.39,-177.78
(주)대덕,008060,2011/12,  전문 서비스업,1989/01/26,,656457276,165.88,130.24,6.56,15.44,33.69,1604.53,0.09,747.67,999999999,13.96,81.73,38.86,10.8,8.66,7.05,12.17,11.39,9.28,12.32,15.13,1.32,1.75,2.2,14.36,6.69,12.04,30.31,25.41,54.58,0.02,0.11,23.65,10.33,8.75,-12.81,1112,24.49,15.06,3.64,-8.37,5.4,13453.01,,1164.96,74.8,2.1,2.94,3.28,4.26,,,,,,160655.04,,,,30.7,72.5,124,24.47,41.23,58.77,28.82
(주)대덕,008060,2012/12,  전문 서비스업,1989/01/26,,751112577,232.06,177.99,14.74,26.37,27.24,1772.35,0.04,701.38,999999999,22.96,68.28,46.34,12.06,7.5,6.47,11.29,10.5,9.05,11.79,13.68,1.4,1.82,2.44,14.57,7.56,12.28,29.71,25.06,48.28,0.02,0.1,14.42,5.13,10.46,4.9,1166,-8.7,-7.73,25.36,35.95,-0.85,15392.82,,1155.05,78.59,2.17,3.17,3.28,4.23,,,,,,188988.96,,,,34.35,90.07,153.23,25.16,39.63,60.37,25.7
(주)대덕,008060,2013/12,  전문 서비스업,1989/01/26,,737185692,302.55,237.74,20.67,32.62,23.74,1757.49,0.04,1447.51,999999999,0.3,63.45,48.72,4.71,0.14,1.14,1.24,0.19,1.55,1.95,0.23,1.36,1.71,2.6,12.84,8.51,12.1,30.17,28.42,42.91,0.02,0.11,-1.85,-3.57,-0.84,-82.71,202,-3.83,-7.85,1.38,-6.8,-98.23,15107.41,,20.5,80.82,2.08,3.33,2.87,3.7,,,,,,184264.23,,,,34.73,99.39,175.89,25,61.63,38.37,4.56
(주)대덕,008060,2014/12,  전문 서비스업,1989/01/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대덕,008060,2015/12,  전문 서비스업,1989/01/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대덕,008060,2016/12,  전문 서비스업,1989/01/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대덕,008060,2017/12,  전문 서비스업,1989/01/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대덕,008060,2018/12,  전문 서비스업,1989/01/26,,592072102,377.83,304.94,24.83,34.34,15.55,2420.04,1.05,1479.16,999999999,0.2,61.58,46.7,9.4,5.88,44.71,3.44,3.06,23.28,26.9,3.54,0.52,0.6,0.98,5.78,3.3,9.12,40,63.15,110.47,0.01,0,0,0,0,0,6032,0,0,0,0,0,7281.23,,428.02,86.54,0.88,1.2,1.12,1.38,,,,,,421133.47,,,,37.04,94.35,267.1,71.13,23.64,76.36,62.86
(주)대덕,008060,2019/12,  전문 서비스업,1989/01/26,,1072245939,355.67,288.23,33.5,31.25,15.6,2557.24,1.95,71.06,999999999,3.7,65.34,43.47,8.76,4.33,6.02,4.48,3.97,5.52,6.38,4.59,0.92,1.06,1.67,10.64,6.32,16.73,21.82,34.3,57.77,0.01,4.38,81.1,5.71,5.67,-75.61,976,-5.73,12.12,-1.6,-3.29,33.42,13186.35,,571.07,86.51,1.6,2.24,2.04,2.52,,,,,,355607.44,,,,29.59,78.57,214.58,33.16,55.76,44.24,18.15
(주)대덕,008060,2020/12,  전문 서비스업,1989/01/26,,3362593,250.3,189.58,26.75,22.34,21.73,3460.02,1.69,-274.36,999999999,0.06,76.45,37.2,0,-121.2,4378.76,0.1,-0.29,10.37,17.88,-0.34,0,0,0,0.03,0.04,0.04,8466.66,13403.3,8696.55,0,38.33,-99.69,36.35,-41.59,128.08,3409,82.06,51.49,16.67,49.28,0,41.35,,-50.12,82.15,0,0.01,0.01,0.01,,,,,,91829.71,,,,5.6,12.31,32.3,2730.92,4.07,95.93,160.34
(주)대동,000490,2011/12,  기타 기계 및 장비 제조업,1975/06/27,,619097327,113.77,47.18,3.78,5.73,141.92,968.17,29.75,2.44,2.42,3.67,127.41,47.33,21.74,2.36,1.02,2.74,2.64,1.14,2.6,6.29,1.12,2.66,2.11,4.25,6.98,7.36,49.58,85.88,52.29,0.01,0.26,19.14,5.79,2.11,347.86,285,0.88,4.01,7.85,17.6,43.12,26091.19,,615.86,41.34,1.27,2.46,2.39,5.45,,,,,,91439.52,,,,16.09,36.51,147.27,14.77,62.54,37.46,6.88
(주)대동,000490,2012/12,  기타 기계 및 장비 제조업,1975/06/27,,563460079,100.15,32.67,1.96,0.07,140.64,949.04,31.26,0.1,0.99,3.98,132.36,45,21.91,0.12,-0.24,0.24,0.12,-0.24,-0.64,0.28,1,2.42,1.86,3.46,7.03,7.36,49.58,105.44,51.9,0.01,0.32,-8.99,-2.44,-1.98,0,-71,-0.32,1.88,-7.26,6.76,-95.54,23746.42,,27.48,41.56,1.12,2.23,2.17,5.84,,,,,,95027.23,,,,17.14,38.01,161.68,16.86,70.01,29.99,-1.44
(주)대동,000490,2013/12,  기타 기계 및 장비 제조업,1975/06/27,,614567090,104.67,44.64,4.11,2.16,155.75,929.99,28.13,1.04,0.99,3.41,131.91,48.42,21.96,0.97,-0.16,1.17,1.05,-0.17,-0.48,2.6,1.09,2.69,2.04,3.74,7.56,7.93,46.03,97.57,48.29,0.01,0.3,9.07,4.22,-2.01,0,-52,-2.4,-2.27,12.15,-4.54,810.29,25900.27,,250.14,39.1,1.18,2.47,2.32,6.12,,,,,,95008.27,,,,16.44,38.85,175.94,15.46,70.91,29.09,-1.04
(주)대동,000490,2014/12,  기타 기계 및 장비 제조업,1975/06/27,,603238442,107.67,57.56,3.04,4.03,206.87,948.75,32.02,1.01,1.87,3.28,133.33,56.55,18.67,1.07,0.83,1.19,1.01,0.78,2.21,2.83,0.94,2.64,1.99,3.48,4.28,5.52,66.14,104.84,85.37,0.01,0.45,-1.84,22.36,2.02,0,237,2.24,3.07,42.89,15.96,8.9,25422.84,,272.4,32.59,0.92,2.42,1.78,3.62,,,,,,106087.72,,,,15.01,43.29,198.84,17.59,68.98,31.02,4.72
(주)대동,000490,2015/12,  기타 기계 및 장비 제조업,1975/06/27,,583473475,117.77,44.95,3.44,8.39,195.25,959.96,34.94,0.81,1.89,2.86,131.01,55.63,22.51,0.93,0.61,0.92,0.78,0.51,1.47,2.34,0.84,2.52,1.9,2.76,3.81,5.08,71.89,132.25,95.91,0.01,0.67,-3.28,-2.65,1.18,-32.17,161,-1.72,-0.58,-4.24,27.24,-15.94,24589.86,,228.98,33.87,0.79,2.34,1.49,3.24,,,,,,112528.03,,,,16.35,47.56,230.82,19.29,69.07,30.93,3.15
(주)대동,000490,2016/12,  기타 기계 및 장비 제조업,1975/06/27,,585413995,107.95,45.84,2.07,4.1,210.12,884.89,39.04,-1.84,-1.94,2.82,137.23,55.75,20.71,-2.22,-3.07,-1.79,-1.91,-2.65,-8.19,-5.79,0.86,2.61,1.95,2.6,4.58,6.47,56.44,140.52,79.63,0.01,1.4,0.33,-3.06,-7.82,-637.35,-865,-4.22,-3.33,-2.85,-9.6,-338.86,24671.65,,-546.93,32.25,0.82,2.42,1.55,3.85,,,,,,88111.66,,,,13.21,38.76,201.65,15.05,88.02,11.98,-20.4
(주)대동,000490,2017/12,  기타 기계 및 장비 제조업,1975/06/27,,610103128,104.36,53.55,2.12,2.5,233.77,899.1,38.91,2.22,3.01,2.84,133.65,59.96,20.65,2.82,1.62,2.61,2.46,1.41,4.54,7.92,0.87,2.81,2.08,2.86,3.75,6.66,54.77,127.82,97.45,0.01,0,4.22,9.5,1.61,0,464,0.77,-0.91,17.77,-0.34,0,25712.14,,723.92,29.96,0.78,2.56,1.51,3.19,,,,,,125691.29,,,,17.2,55.74,319.51,20.6,65.96,34.04,7.84
(주)대동,000490,2018/12,  기타 기계 및 장비 제조업,1975/06/27,,654760356,103.95,53.09,3.43,2.2,255.27,893.14,44.96,0.5,1.21,3.31,149.38,57.95,19.1,0.8,0.22,0.92,0.69,0.19,0.58,2.39,0.87,3,2.12,3.03,3.39,6.63,55.07,120.51,107.76,0.01,0,7.32,5.76,-0.66,-87.21,59,13.15,11.06,2.22,2.72,-69.61,27594.17,,219.97,28.15,0.75,2.57,1.48,2.89,,,,,,128100.52,,,,16.58,52.85,348.43,19.56,74.23,25.77,1.14
(주)대동,000490,2019/12,  기타 기계 및 장비 제조업,1975/06/27,,832931373,98.49,52.72,3.96,-0.87,270,901.85,42,2.19,1.6,3.25,159.93,56.77,23.38,2.94,0.36,3.29,3.08,0.38,1.46,11.19,1.05,3.8,2.46,3.83,4.16,8.18,44.64,95.23,87.74,0.01,0,27.21,5.73,0.98,152.79,150,10.72,8.69,3.58,-1.61,369.76,35103,,1033.34,27.03,0.92,2.93,1.83,3.49,,,,,,140036.73,,,,17.14,49.71,262.83,16.81,72.8,27.2,2.14
(주)대동,000490,2020/12,  기타 기계 및 장비 제조업,1975/06/27,,895751424,93.83,45.28,7.97,-3.27,185.94,1330.09,34.23,3.03,3.83,3.29,143.86,49.69,19.93,3.7,2.34,3.92,3.77,2.39,7.71,12.07,1.02,3.26,2.17,3.92,4.92,7.7,47.37,93.09,74.17,0.01,0.88,7.54,14.9,47.48,556.54,985,40.95,33.74,0.56,11.97,35.14,37750.48,,1396.46,34.97,0.94,2.49,1.93,3.78,,,,,,171737.54,,,,18.29,43.44,316.34,19.17,64.5,35.5,12.23
(주)대성합동지주,005620,2011/12,  전문 서비스업,1976/12/28,2017/08/25,1716370828,69.09,44.19,18.47,-11.39,215.42,6773.82,55.62,0.3,0.35,5.28,235.11,25.46,15.6,1.57,-2.43,1.23,0.84,-1.3,-3.47,2.48,0.54,1.58,0.71,7.14,11.39,16.82,21.7,51.1,32.05,0.02,0.58,6.43,15.98,-1.16,0,-15303,10.04,13.83,22.74,91.3,-69.61,954028.55,,14956.32,31.7,0.95,0.96,2.16,3.1,,,,,,244698.5,,,,7.11,13.41,78.23,14.26,51.98,48.02,-17.03
(주)대성합동지주,005620,2012/12,  전문 서비스업,1976/12/28,2017/08/25,1817310311,93.17,72.55,18.83,-2.61,291.8,6483.6,63.59,0.21,-0.08,4.75,252.28,35.61,17.38,1.21,-4.26,1,0.6,-2.11,-7.61,2.12,0.5,1.75,0.72,5.85,11.38,22.29,16.37,62.44,32.08,0.01,0,5.88,12.92,-4.28,0,-32896,1.88,-2.45,57.93,-3,-18.14,1010134.81,,12242.53,25.52,0.73,0.96,1.61,2.22,,,,,,248983.41,,,,6.41,13.51,71.87,13.7,53.96,46.04,-31.07
(주)대성합동지주,005620,2013/12,  전문 서비스업,1976/12/28,2017/08/25,1817284692,61.75,54.02,17.12,-11.67,321.62,5461.97,63.13,-0.94,-2.57,5.41,342.16,18.85,18.33,-6.47,-18.19,-2.67,-3.22,-9.06,-34.4,-13.06,0.5,2.02,0.69,9.4,11.42,26.86,13.59,38.83,31.95,0.02,0,0,-12.22,-15.76,0,-133587,-14.31,10.63,-53.54,-73.69,0,1010120.57,,-65310.72,23.72,0.8,1.03,1.79,2.22,,,,,,-6369.87,,,,-0.19,-0.41,-2.06,-0.35,0,0,0
(주)대성합동지주,005620,2014/12,  전문 서비스업,1976/12/28,2017/08/25,1180814500,66.68,63.74,4.26,-23.57,540.25,3089.53,66.08,-0.13,-0.71,5.38,338.33,47.16,12.23,-1.07,-23.05,0,-0.46,-9.87,-39.61,-2.23,0.43,2.08,0.61,19,10.72,15.57,23.44,19.21,34.04,0.03,0.07,-35.02,-38.2,-43.44,0,-109206,-67.66,-59.76,54.61,-45.68,0,656344.61,,-7042.41,15.62,0.57,1.09,1.44,1.56,,,,,,74590.62,,,,3.54,14.18,194.45,6.32,113.28,-13.28,-364.87
(주)대성합동지주,005620,2015/12,  전문 서비스업,1976/12/28,2017/08/25,1010077055,33.39,25.5,4.57,-30.13,340.06,2961.47,53.18,-0.5,-0.51,7.07,373.61,15.1,13.82,-3.58,-11.17,-1.7,-2.16,-6.75,-29.06,-11.84,0.6,3.31,0.93,23,16.21,10,36.51,15.87,22.51,0.54,0.03,-14.46,-41.33,-4.14,0,-56688,-3.16,-5.74,-81.21,0.8,0,561441.81,,-20075.36,22.72,0.63,1.94,1.71,1.85,,,,,,97939.46,,,,7.92,19.16,277.33,9.7,87.04,12.96,-115.23
(주)대성합동지주,005620,2016/12,  전문 서비스업,1976/12/28,2017/08/25,852584993,21.72,16.9,3.7,-54.37,466.32,2215.82,54.58,-0.31,-1.44,9.99,480.87,15.09,13.21,-2.32,-15.25,-1.47,-1.68,-11.02,-41.14,-8.27,0.72,3.56,0.85,20.86,16.41,5.87,62.21,17.49,22.24,0,0.03,-15.59,-9.14,-25.18,0,-68659,-5.36,-9.13,-9.2,-14.65,0,473901.34,,-11008.97,17.66,1.01,1.71,4.79,6.21,,,,,,21943.66,,,,1.95,4.54,88.12,2.57,313.45,-213.45,-592.53
(주)대양금속,009190,2011/12,  1차 금속 제조업,1994/04/29,,146313431,70.25,41.33,1.42,-24.44,600.95,112.6,69.84,-1.84,-3.66,8.27,296.45,57.71,-6.56,-16.05,-43.95,-8.05,-8.3,-22.72,-104.53,-33.83,0.52,2.11,1.61,2.49,3.72,6.26,58.27,146.53,98.19,0.01,0,-32.13,-39.43,-67.09,0,-1188,-7.37,-0.98,-52.85,-24.02,0,2704.07,,-433.97,14.27,0.37,2.08,0.76,1.1,,,,,,-28596.97,,,,-13.39,-50.83,-103.1,-19.55,0,0,0
(주)대양금속,009190,2012/12,  1차 금속 제조업,1994/04/29,,105129341,138.72,75.66,4.64,12.63,506.18,75.81,68.25,-2.2,-4.39,12.04,331.86,45.25,-14.84,-27.79,-67.89,-18.09,-18.32,-44.75,-298.26,-122.09,0.66,4.39,1.42,2.9,4.28,9.18,39.74,125.71,85.21,0.01,0,-28.15,-50.61,-42.89,0,-14322,-15.49,-36.07,-61.27,-57.23,0,1968.64,,-547.08,16.5,0.55,1.68,1.23,2.13,,,,,,-42086.67,,,,-39.91,-84.72,-171.58,-40.03,0,0,0
(주)대양금속,009190,2013/12,  1차 금속 제조업,1994/04/29,,113651899,239.57,118.6,21.47,29.87,413.63,64.16,62.68,-0.66,-0.62,9.21,250.29,51.27,1.26,-3.61,-8.81,-3.96,-3.97,-9.67,-53.87,-22.11,1.1,6.12,2.12,4.74,6.27,16.34,22.33,77.03,58.23,0.01,0,8.11,-3.76,13.58,0,-192,-14.07,-14.34,9.03,21.1,0,2195.87,,-79.36,19.47,1.46,2.13,2.28,4.39,,,,,,9028.03,,,,8.9,20.59,43.15,7.94,81.89,18.11,-110.86
(주)대양금속,009190,2014/12,  1차 금속 제조업,1994/04/29,,122339495,59.61,30.22,1.12,-37.26,1893.49,15.57,71.7,-1.83,-2.15,8.28,897.23,54.99,-1.19,-8.59,-14.79,-10.17,-10.18,-17.54,-144.65,-83.98,1.19,9.78,2.53,4.47,5.24,10.32,35.37,81.62,69.64,0.01,0,7.64,3.37,-73.37,0,-294,-4.66,-4.53,10.87,8.25,0,1986.36,,-170.59,5.02,1.07,2.54,2.23,4.45,,,,,,457.2,,,,0.44,0.98,1.87,0.37,1753.9,-1653.9,-3958.25
(주)대양금속,009190,2015/12,  1차 금속 제조업,1994/04/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대양금속,009190,2016/12,  1차 금속 제조업,1994/04/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대양금속,009190,2017/12,  1차 금속 제조업,1994/04/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대양금속,009190,2018/12,  1차 금속 제조업,1994/04/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대양금속,009190,2019/12,  1차 금속 제조업,1994/04/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대양금속,009190,2020/12,  1차 금속 제조업,1994/04/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대우건설,047040,2011/12,  종합 건설업,2001/03/23,,7019591544,168.08,140.53,19.36,26.51,177.49,160.92,21.08,1.69,2.57,8.56,95.89,65.44,9.73,4.73,2.47,4.08,3.43,1.8,5.34,9.81,0.73,2.07,2.14,8.6,2.66,9.54,38.27,42.44,137.36,0.01,0.58,4.56,-3.97,1.85,0,431,16.76,-0.86,-5.54,64.63,0,16889.34,,798.46,36.04,0.7,9.77,1.1,1.26,,,,,,1298455.74,,,,13.71,263.6,1926.79,18.5,56.74,43.26,13.37
