회사명,거래소코드,회계년도,총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),매출액증가율(IFRS연결),산업명,상장일,상장폐지일,유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),이자보상배율(순금융비용)(IFRS연결),차입금평균이자율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본정상영업이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),정상영업이익증가율(IFRS연결),1주당매출액(IFRS연결)(원),1주당순자산(IFRS연결)(원),1주당정상영업이익(IFRS연결)(원),자기자본구성비율(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),종업원1인당 부가가치(IFRS연결)(백만원),종업원1인당 매출액(IFRS연결)(백만원),종업원1인당 정상영업이익(IFRS연결)(백만원),종업원1인당 순이익(IFRS연결)(백만원),종업원1인당 인건비(IFRS연결)(백만원),[제조]부가가치(IFRS연결),[제조]노동장비율(IFRS연결),[제조]기계장비율(IFRS연결),[제조]자본집약도(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결)
(주)에스지글로벌,001380,2016/12,-0.64,-1.12,25.9,  자동차 및 트레일러 제조업,1976/06/27,,75.7,42.26,6.42,-8.87,78.5,564.01,27.88,1.98,1.41,3.29,129.16,27.64,9.29,2.57,-0.94,1.78,1.76,3.09,0.68,1.2,0.92,5.38,7.71,12.49,29.23,67.82,47.33,0.01,1.65,3.44,-0.32,0,-32,-16.2,-3.16,25.9,-4.64,0,3388.37,,87.25,56.02,1.14,5.14,2.71,5.48,,,,,,14774.99,,,,7.03,58.96,259.05,10.44,57.19,42.81,-8.96
(주)갤럭시아에스엠,011420,2014/12,-0.62,-1.14,-5.49,  스포츠 및 오락관련 서비스업,1989/11/14,,149.66,146.81,14.51,19.6,95.1,236.52,9.74,-0.88,0.55,10.84,79.86,59.07,8.36,-0.96,-0.58,-0.61,-1.02,-1.89,1.06,1.96,2.42,138.2,15.81,22.13,16.49,2.64,23.08,0.11,0.01,20.29,7.97,0,-13,-1.22,4.48,34.39,302.64,0,2236.52,,-21.57,51.26,1.13,14.28,1.88,1.91,,,,,,5477.95,,,,12.1,179.31,194.48,12.48,86.27,13.73,-4.66
(주)한진중공업홀딩스,003480,2020/12,-0.19,-1.15,-9.39,"  전기, 가스, 증기 및 공기조절 공급업",1956/03/03,,60.63,60.47,4.41,-11.79,415.22,212.4,51.22,1.01,1.03,5.38,421.66,18.16,16.26,6.34,-0.45,2.82,2.73,14.05,0.43,2.22,0.53,997.12,4.79,4.71,77.42,0.37,76.18,0,0,-1.26,-1.23,0,-146,-2.8,-0.24,-5.63,30.82,31.15,26928.96,,1706.38,19.41,0.85,0.55,2.31,2.32,,,,,,163888,,,,8.92,11.74,19.17,20.61,24.69,75.31,-2.2
(주)벽산,007210,2019/12,-0.37,-1.18,0.26,  비금속 광물제품 제조업,1972/01/04,,150.31,128.66,48.86,14.57,58.71,677.99,17.64,-1.5,-3.25,3.12,89.63,43.53,14.48,-0.88,-0.4,-0.39,-0.81,-1.3,0.93,1.48,1.71,14.37,4.9,8.2,44.5,25.41,74.46,0.02,0.09,-2.49,-2.11,-135.02,-48,6.04,5.77,-11.47,-7.48,-138.57,6323.43,,-55.59,63.01,1.27,1.89,2.02,2.35,,,,,,56552.28,,,,12.22,25.67,123.35,13.04,80.4,19.6,-3.04
(주)신한,005450,2015/12,-0.76,-1.19,-77.25,  종합 건설업,1978/07/28,2020/06/30,109.04,95.63,0.68,4.4,114.76,229.52,24.93,-0.75,-0.38,5.7,100.69,53.12,33.75,-24.45,-17.13,-0.77,-1.09,-2.46,0.04,0.1,0.1,0.74,0.16,4.54,80.45,493.75,2287.26,0,0,-9.14,0.73,0,-136,0.87,-6.43,-11.41,7.26,0,1078.34,,-263.65,46.56,0.04,0.71,0.08,0.09,,,,,,-619.08,,,,-0.38,-6.91,-14430.71,-8.17,0,0,0
(주)에스지글로벌,001380,2014/12,-0.75,-1.2,-11.5,  자동차 및 트레일러 제조업,1976/06/27,,110.97,42.43,5.53,2.07,61.5,596.77,24.28,0.51,-0.08,3.36,127.67,20.95,8.34,0.63,-1.23,0.41,0.38,0.61,0.61,0.97,0.9,2.65,9.47,10.68,34.18,137.55,38.54,0.01,0.69,2.39,0.78,0,-36,4.08,46.14,-51.92,-60.05,-87.65,2897.84,,18.13,61.92,1.12,2.91,1.86,6.27,,,,,,15709.3,,,,7.81,37.03,164.13,12.99,84.9,15.1,-9.48
대우조선해양(주),042660,2019/12,-0.4,-1.22,-13.33,  기타 운송장비 제조업,2001/02/02,,142.92,118.81,41.86,18.3,200.3,694.03,26.29,1.74,0.36,5.44,117.31,60.93,5.61,3.5,-0.56,3.31,2.52,7.71,0.72,2.2,1.86,6.67,0,13.53,26.98,54.69,0,0.04,0,-5.39,-2.22,-113.48,-655,-3.36,-3.58,-6.52,-13.87,-71.43,77969.18,,2730.83,33.3,0.69,2.22,1.18,1.43,,,,,,1194505.51,,,,10.59,33.28,436.47,14.29,81.28,18.72,-3.89
대림통상(주),006570,2014/12,-0.62,-1.22,3.49,  금속가공제품 제조업; 기계 및 가구 제외,1975/11/08,,124.09,79.69,1.32,9.78,102.11,768.66,36.35,0.61,0.75,5.44,100.25,50.4,13.86,1.78,-0.95,1.17,1.16,2.3,0.65,1.29,1.23,3.83,2.89,9.27,39.37,95.33,126.45,0.01,0,0.47,-4,0,-104,-13.65,-12.65,17.9,12.66,158.87,10929.61,,194.79,49.48,0.76,1.27,1.4,2.2,,,,,,33338.06,,,,13.05,27.42,663.63,20.03,75.16,24.84,-4.77
경인전자(주),009140,2018/12,-1.16,-1.23,-16.13,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1989/06/20,,2001.55,1929.22,1103.43,72.44,5.08,695.75,0,999999999,999999999,0,24.96,76.25,14.89,-9.43,-3.69,-2.03,-2.97,-3.15,0.31,0.33,1.38,9.32,5.87,9.99,36.52,39.15,62.19,0.02,0.19,-4.06,-2.52,0,-499,-3.49,4.28,-6.4,-33.51,0,11756.76,,-1108.75,95.17,0.39,4.28,0.41,0.43,,,,,,4446.13,,,,7.74,104.9,296.69,24.08,107.6,-7.6,-15.31
(주)에스비에스,034120,2014/12,-0.93,-1.24,13.14,  방송업,2003/06/25,,155.93,155.16,16.82,17.69,47.81,591.92,13.05,-5.86,999999999,3.61,74.92,49.31,15.26,-2.28,-0.9,-1.84,-2.34,-3.37,1.03,1.48,2.04,420.42,4.71,25.12,14.53,0.87,77.55,0.02,0,-0.71,-2.97,0,-371,-3.9,0.31,-1.74,-0.88,0,45067.3,,-1026.15,67.66,1.34,2.48,2.07,2.08,,,,,,247185.42,,,,30.95,76.46,9859.83,30.05,69.64,30.36,-3
(주)서연,007860,2020/12,-1.17,-1.26,1.57,  전문 서비스업,1989/09/09,,90.47,76.78,18.56,-4.59,160.23,3658.13,32.13,2.33,0.17,3.22,146.79,43.59,12.3,2.37,-1.14,2.64,2.43,6.5,1.02,2.74,1.78,16.73,5.57,4.91,74.41,21.81,65.55,0.08,0.06,-2.9,1.67,0,-247,-4.22,-6.38,2,13.08,59.66,95284.64,,2258.5,38.43,1.11,2.04,2.41,2.81,,,,,,413119.91,,,,19.21,44.42,153.11,18.47,69.89,30.11,-6.18
(주)경방,000050,2012/12,-0.59,-1.26,-4.17,  소매업; 자동차 제외,1956/03/03,,74.98,42.91,6.86,-3.09,115.08,5968.33,31.11,0.36,0.48,4.85,195.16,9.26,21.82,2.17,-2.37,0.56,0.54,1.16,0.25,0.53,0.28,5.3,10.74,16.53,22.08,68.87,33.98,0.01,0,-1.28,-1.43,0,-3834,5.06,-0.19,-10.81,-27.52,-67.31,160394.62,,3487.47,46.49,0.8,1.05,2.54,4.89,,,,,,80728.78,,,,6.05,25.84,142.75,24.2,29.55,70.45,-9.8
포스코스틸리온(주),058430,2014/12,-0.52,-1.29,-2.26,  1차 금속 제조업,2002/08/16,,83.03,54.15,0.44,-9.49,160.77,554.43,33.4,1.49,0.6,3.69,139.69,46.43,7.29,1.02,-0.29,1.84,1.83,4.81,1.8,4.73,3.35,11.51,6.35,9.02,40.46,31.7,57.49,0.02,0.11,-2.87,-1.9,0,-362,2.25,-3.79,-1.79,3.28,208.38,133769.59,,1360.81,38.35,1.74,4.59,3.91,5.91,,,,,,55981.21,,,,12.76,31.67,57.56,6.97,60.97,39.03,-4.11
디아이동일(주),001530,2017/12,-0.43,-1.29,3,  도매 및 상품 중개업,1964/01/04,,98.23,48.85,8.95,-0.56,78.66,4155.78,28.09,2.54,0.9,3.09,123.58,30.83,25.01,2.59,-0.48,2.33,2.29,4.13,0.88,1.59,1.31,5.71,8.84,21.72,16.81,63.96,41.31,0.01,0,-5.65,-2.07,0,-3708,0.15,-0.38,-15.67,-5.43,27.13,362671.95,,9399.24,55.97,1.39,1.53,2.7,5.12,,,,,,81878.42,,,,8.79,15.1,120.22,9.67,66.29,33.71,-5.01
(주)TCC스틸,002710,2020/12,-0.54,-1.3,-1.23,  1차 금속 제조업,1984/12/21,,102.32,61.77,10.39,1.01,153.25,509.68,45.81,0.16,0.9,4.4,140.26,44.61,4.74,0.22,-0.39,0.76,0.31,0.82,1.39,3.63,2.58,6.81,8.89,17.77,20.53,53.62,41.08,0.01,0,-2.37,0.58,0,-68,3.13,2.83,-8.14,-25.31,-92.45,18773.82,,42.21,39.49,1.47,7.17,3.02,5.43,,,,,,63116.41,,,,20.58,103.25,413.69,14.62,82.66,17.34,-2.67
AJ네트웍스(주),095570,2020/12,-0.2,-1.3,-15.44,  임대업; 부동산 제외,2015/08/21,,50.03,45.28,9.85,-22.3,451.43,608.89,71.27,0.49,0.95,3.91,428.28,22.33,0,2.26,-0.33,1.57,1.35,7.23,0.6,3.2,0.8,22.04,10.71,28.4,12.85,16.56,34.08,0.03,0.23,-11.93,-10.48,0,-86,-15.86,-5.28,-29.21,-42.58,28.63,21721.5,,490.21,18.13,0.86,4.05,2.38,2.66,,,,,,358640.92,,,,22.58,181.5,2445.78,35.26,33.3,66.7,-0.92
이화산업(주),000760,2012/03,-0.11,-1.3,0,  도매 및 상품 중개업,1994/04/29,,108.48,85.5,8.95,1.72,32.51,670.08,18.17,0.91,1.05,7.08,103.31,22.03,17.81,4.58,-0.42,1.34,1.18,1.56,0.26,0.34,0.33,5.49,2.25,25.08,14.55,66.44,162.16,0,0,0,0,0,-435,0,0,0,0,0,25314.14,,1160.47,75.47,0.61,3.33,1.16,1.48,,,,,,11498.52,,,,4.16,53.96,5605.92,16.22,51.03,48.97,-2.61
(주)선앤엘,002820,2017/12,-0.69,-1.31,12.81,  목재 및 나무제품 제조업; 가구 제외,1976/05/22,,98.7,75.53,21.86,-0.63,128.56,2113.54,34.72,0.43,0.45,2.9,118.7,48.07,8.77,0.4,-0.66,0.52,0.41,0.89,1.04,2.25,1.97,9.29,5.24,8.11,44.98,39.27,69.62,0.02,0.16,6.83,-4.02,-141.38,-293,5.95,2.68,11.7,8.61,-82.32,49321.25,,195.14,43.75,1.16,2.46,2.21,2.9,,,,,,82176.54,,,,13.31,34.5,108.59,13.22,76.35,23.65,-5.03
평화홀딩스(주),010770,2017/12,-1.14,-1.32,-6.91,  자동차 및 트레일러 제조업,1986/03/31,,73.07,53.21,4.77,-12.35,172.6,2256.74,36.03,-0.51,0.65,6.38,181.22,33.52,7.79,-1.09,-1,-1.01,-1.24,-3.47,1.14,3.19,1.77,12.29,5.54,6.88,53.05,29.71,65.91,0.02,0.09,11.82,19.97,-133.36,-139,22.73,19.13,-0.32,7.46,-137.04,37609.71,,-408.33,36.68,1.37,3.25,3.22,4.36,,,,,,134603.12,,,,26.44,76.89,367.63,24.47,76.89,23.11,-4.08
(주)한진,002320,2012/12,-0.58,-1.33,3.36,  육상운송 및 파이프라인 운송업,1974/08/12,,59.3,57.7,11.45,-10.68,142.24,1260.07,41.14,1.04,0.75,5,204.56,15.55,5.6,2.61,-0.73,2.2,2.06,4.89,0.79,1.87,0.93,171.48,7.27,54.16,6.74,2.13,50.17,0.02,0.01,3.65,-0.69,0,-854,0.79,4.1,1.31,-13.67,7.4,120035.18,,3135.36,41.28,2.06,1.49,5,5.15,,,,,,290195.45,,,,15.61,30.29,799.99,20.19,69.4,30.6,-3.62
조광페인트(주),004910,2019/12,-0.75,-1.33,-2.92,  화학물질 및 화학제품 제조업; 의약품 제외,1976/12/27,,104.5,60.26,8.46,1.35,80.94,2698.98,29.13,-0.14,0.04,2.91,123.99,31.48,14.91,-0.18,-1.14,-0.06,-0.12,-0.21,0.66,1.17,0.98,4.71,4.12,7.6,48.02,77.51,88.58,0.01,0.81,2.94,-0.74,0,-220,-3.35,6.87,-4.7,-6.9,-400.42,15887.65,,-28.45,55.27,1.04,1.35,2.02,3.53,,,,,,39592.24,,,,12.67,26.72,97.95,19.47,87.02,12.98,-5.84
지에스건설(주),006360,2014/12,-0.18,-1.34,-0.82,  종합 건설업,1981/08/03,,141.22,131.21,35.11,19.29,265.61,921.39,29.93,0.44,0.47,2.84,124.02,66.08,4.52,0.54,-0.24,0.87,0.4,1.52,0.74,2.81,2.24,17.06,280.61,6.55,55.71,21.4,1.3,0,0,5.37,14.21,0,-667,9.5,10.69,2.83,22.83,0,152990.48,,825.11,27.35,0.65,4.04,1.11,1.19,,,,,,1493667.78,,,,11.41,64.99,1964.91,15.74,74.89,25.11,-1.5
(주)선앤엘,002820,2012/12,-0.76,-1.34,-1.33,  목재 및 나무제품 제조업; 가구 제외,1976/05/22,,139.19,103.23,17.36,11.28,70.91,2565.63,25.05,-0.99,-0.58,3.4,102.42,40.07,6.5,-1.31,-1.08,-0.58,-0.92,-1.62,0.7,1.24,1.24,6.65,4.96,7.85,46.49,54.93,73.66,0.01,0.27,-8.3,-2.57,0,-360,-3.51,3.03,-21.25,-11.95,0,32212.76,,-420.84,58.51,0.92,1.42,1.62,2.13,,,,,,49718.19,,,,10.95,21.64,64.18,14.9,74.91,25.09,-7.26
대림통상(주),006570,2011/12,-0.76,-1.35,1.77,  금속가공제품 제조업; 기계 및 가구 제외,1975/11/08,,126.35,78.71,4.68,8.89,80.77,898.38,30.41,0.71,0.74,6.34,103.75,42.61,15.58,2.08,-1.17,1.43,1.36,2.4,0.65,1.16,1.12,4.23,2.75,10.01,36.48,86.39,132.71,0.01,0,0.29,-3.6,0,-134,-2.38,-2.36,4.1,8.44,-49.09,11443.02,,237.57,55.32,0.93,1.16,1.56,2.48,,,,,,34938.52,,,,13.08,23.5,497.56,20.05,70.3,29.7,-5.82
(주)케이티,030200,2013/12,-0.17,-1.35,0.09,  우편 및 통신업,1998/12/23,,89.1,83.61,18.51,-3.5,170.86,751.37,33.15,1.86,0.98,3.91,193.38,28.61,0,3.53,-0.25,2.74,2.42,6.45,0.69,1.83,0.97,30.74,6.61,13.45,27.13,11.87,55.19,0.03,0.04,1.06,-4.5,0,-666,4.15,3.67,-4.91,-34.32,-30.85,91189.28,,3214.5,36.92,1.11,1.48,2.33,2.52,,,,,,7881840,,,,22.62,51.49,79.67,33.1,41.73,58.27,-0.76
대원강업(주),000430,2020/12,-0.26,-1.36,-10.31,  자동차 및 트레일러 제조업,1977/06/22,,90.62,67.23,5.1,-3.35,77.92,1497.31,23.38,0.54,0.64,3.92,120.3,32.39,8.42,0.61,-0.31,0.67,0.5,0.9,0.83,1.49,1.22,10.5,5.48,8.37,43.61,34.77,66.56,0.02,0.13,-2.87,-3.31,-140.18,-104,-7.78,-5.22,2.41,7.73,-80.65,13890.82,,84.07,56.21,1.24,1.41,2.64,3.53,,,,,,224466.71,,,,22.05,38.9,83.86,26.06,74.48,25.52,-1.19
(주)비비안,002070,2017/12,-1.06,-1.37,3.7,"  의복, 의복 액세서리 및 모피제품 제조업",1976/07/13,,262.8,102.35,8.93,34.4,32.25,1669.38,6.62,-2.59,-8.45,6.03,58.82,55.53,58.43,-0.7,-0.77,-0.83,-0.97,-1.25,1.37,1.77,3.05,4.15,11.95,25.52,14.3,87.98,30.55,0.01,0,-9.29,-12.88,0,-261,-22.47,-11.31,-7.62,-4.89,0,31330,,-220.31,75.61,1.84,5.25,2.5,6.26,,,,,,26406.52,,,,17.7,73.76,5081.59,12.27,103.5,-3.5,-6.31
동부건설(주),005960,2012/12,-0.14,-1.39,5.77,  종합 건설업,1978/10/30,,94.07,91.14,5.82,-3.35,472.79,256.44,47.25,0.66,1.02,8.32,268.25,53.17,9.02,2.92,-0.16,3.36,2.64,15.59,0.91,5.33,1.83,50.45,6.24,5.46,66.79,7.23,58.49,0,0.02,13.52,12.43,0,-251,24.19,0.84,27.67,-3.83,0,86446.04,,2525.82,17.46,0.83,6.28,1.8,1.86,,,,,,470672.13,,,,16.13,129.1,837.38,18.94,53.91,46.09,-0.83
엘아이지넥스원(주),079550,2017/12,-0.45,-1.4,-5.35,  금속가공제품 제조업; 기계 및 가구 제외,2015/10/02,,102.49,94.09,7.84,1.41,232.26,549.07,25.41,0.55,-2.63,2.02,139,58.17,8.19,0.24,-0.49,0.27,0.23,0.69,0.93,2.85,2.2,15.75,7.98,7.27,50.18,23.18,45.72,0.05,0.06,12.02,-4.38,-111.2,-392,10.39,9.81,13.66,-25.36,-95.11,80059.83,,194.9,30.1,0.79,2.81,1.61,1.79,,,,,,337755.75,,,,16.83,52.89,378.17,19.18,88.26,11.74,-2.55
성창기업지주(주),000180,2014/12,-1.07,-1.4,8.41,  전문 서비스업,1976/06/02,,150.66,78.41,20.2,8.8,33.99,832.44,12.48,-0.05,-0.64,4.64,98.93,26.17,17.39,-0.05,-2.16,0.04,-0.03,-0.04,0.5,0.65,0.67,4.25,5.82,9.7,37.63,85.87,62.77,0.01,2.72,3.28,-1.46,0,-611,1.98,1.59,8.36,20.31,0,28302.5,,-15.49,74.63,1.15,0.71,1.94,3.57,,,,,,31238.89,,,,9.34,13.54,124.68,19.11,89.18,10.82,-11.29
(주)동양고속,084670,2017/12,-0.79,-1.41,-8.78,  육상운송 및 파이프라인 운송업,2005/07/25,,52.46,49.07,13.97,-13.97,71.76,892.27,25.82,2.68,1.17,3.53,145.27,15.42,15.24,4.13,-1.25,3.12,2.6,4.69,0.63,1.14,0.76,23.66,59.68,285.98,1.28,15.43,6.12,0.05,0,-11.03,-2.57,-124.92,-691,-6.11,-7.26,-27.25,-78.66,-67.02,51543.46,,2127.21,58.22,1.39,2.17,3.66,4.33,,,,,,73998.22,,,,34.96,116.68,686758.43,52.16,80.71,19.29,-2.39
계양전기(주),012200,2019/12,-0.91,-1.41,2.73,  기타 기계 및 장비 제조업,1988/07/06,,198.12,131.21,7.66,25.38,58.35,1046.61,10.84,3.91,-6.42,2.5,77.21,51.24,16.53,0.63,-0.68,0.86,0.85,1.3,1.35,2.08,2.72,7.83,4.74,9.09,40.15,46.6,77.03,0.01,0.29,3.06,-2.6,0,-78,-1.82,-0.66,6.88,3.74,-72.75,11030.16,,69.06,63.15,1.82,3.54,2.68,4.08,,,,,,79012.22,,,,28.04,83.11,180.74,21.07,88.6,11.4,-3.21
(주)세아특수강,019440,2020/12,-0.76,-1.42,-8.7,  1차 금속 제조업,2011/06/01,,195.61,124.55,13.64,32.57,75.47,710.83,25.67,0.17,0,3.29,58.55,66.64,4.67,0.13,-0.65,0.18,0.15,0.27,1.16,2.04,3.42,4.56,3.24,10.77,33.88,80.01,112.74,0.01,0,-3.63,-3.98,-140.22,-526,-8.61,-7.39,-1.63,-12.85,-95.61,76431.44,,99.85,56.99,1.13,3.68,1.76,2.88,,,,,,67639.04,,,,12.25,40,132.67,10.33,58.29,41.71,-6.29
무림피앤피(주),009580,2020/12,-0.54,-1.43,-16.37,"  펄프, 종이 및 종이제품 제조업",1989/06/20,,83.72,61.71,33.1,-4.92,137.84,380.82,44.99,0.65,0.4,1.64,150.17,25.29,10.03,1.2,-1.43,0.5,0.45,1.03,0.38,0.86,0.57,4.79,6.51,21.3,17.14,76.13,56.09,0.01,0,5.93,-3.26,0,-139,0.71,-5.85,-7.5,-23.98,-87.22,8464.36,,101.24,42.04,0.67,0.71,1.4,1.98,,,,,,108424.73,,,,7.58,15.15,27.34,20.54,53.46,46.54,-6.98
에쓰씨엔지니어링(주),023960,2019/12,-1.18,-1.45,-4.26,  종합 건설업,1997/06/23,,107.02,99.97,13.09,2.74,140.73,198.84,34.93,0.38,0.38,6.34,140.03,41.83,14.77,1.2,-1.82,0.86,0.78,1.92,0.65,1.6,1.09,13.63,6.4,6.3,57.93,26.78,57.01,0.04,0.07,1.86,0.99,0,-14,-1.64,-1.93,7.65,-58.65,0,9598.97,,115.39,41.54,0.77,1.22,1.59,1.8,,,,,,36687.93,,,,9.81,18.9,1787.92,15.28,78.49,21.51,-11.93
(주)체시스,033250,2016/06,-0.48,-1.45,-11.12,  자동차 및 트레일러 제조업,1999/08/11,,70,55.87,15.38,-14.23,168.87,282.24,40.16,1.02,0.72,4.27,179.59,33.21,11.13,3.32,-0.82,2.11,1.95,5.88,0.59,1.77,0.83,9.3,5.61,5.78,63.19,39.23,65.02,0.02,0.11,5.45,35.29,0,-20,-2.81,-5.73,38.51,19.52,0,2505.67,,83.15,37.19,0.74,0.96,2,2.55,,,,,,16484.6,,,,18.1,31.2,64.04,31.61,60.2,39.8,-2.6
엘지디스플레이(주),034220,2018/12,-0.58,-1.46,-12.43,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2004/07/23,,88.4,61.37,23.76,-3.48,122.86,781.36,25.8,1.15,-6.95,1.14,163.75,26.53,12.68,0.38,-0.74,0.52,0.3,0.62,0.78,1.63,1.13,9.65,6.8,8.16,44.71,37.8,53.65,0.02,0.12,13.77,-2.74,-111.5,-579,33.32,30.45,-15.98,14.52,-96.23,68014.26,,259.61,44.87,1.27,1.29,2.53,3.42,,,,,,6820016,,,,20.56,72.68,136.97,28.02,47.24,52.76,-2.63
(주)인팩,023810,2017/12,-0.85,-1.47,2.04,  자동차 및 트레일러 제조업,2004/09/21,,97.97,66.73,8.33,-0.9,142.03,2015.5,24.6,-2.75,-1.4,1.95,137.32,43.26,12.72,-1.02,-0.85,-0.93,-1.02,-2.18,1,2.13,1.85,7.72,4.26,5.56,65.59,47.26,85.62,0.01,0.16,38.24,-6.03,-116.34,-152,122.89,58.71,18.24,63.96,-122.61,23880.15,,-244.12,41.32,1.16,2.52,2.15,2.98,,,,,,34746.65,,,,12.48,27.1,84.63,14.55,75.27,24.73,-5.87
(주)인스코비,006490,2017/12,-0.8,-1.48,33.74,  우편 및 통신업,1985/01/17,,152.93,126.78,49.01,13.09,34.48,82.37,0.43,-1.45,999999999,6.48,83.62,37.82,51.88,-0.4,-0.75,0.29,-0.43,-0.6,1.07,1.48,1.61,18.53,13.95,16.09,22.69,19.7,26.17,0.04,0.06,4.52,8.28,0,-6,-19.21,-9.2,39.07,32.98,0,568.25,,-2.29,74.36,1.8,70.48,3.23,3.91,,,,,,8283.48,,,,17.54,1317.84,7040.25,16.71,70.31,29.69,-4.49
(주)세원정공,021820,2018/06,-2.22,-1.53,-1.52,  자동차 및 트레일러 제조업,1996/07/03,,375.93,348.14,21.68,43.42,23.34,8456.83,1.37,-239.36,999999999,2.02,50.38,59.15,-2.62,-9.58,-6.28,-2.67,-3.39,-4.03,0.35,0.42,0.82,6.3,4.29,3.74,97.51,57.92,85.11,0.02,0.15,4.63,-1.55,-336.46,-650,-6.3,-5.31,12.82,-33.68,0,22948.18,,-2198.69,81.08,0.51,1.26,0.62,0.69,,,,,,33232.95,,,,5.01,23.78,47.17,14.48,61.01,38.99,-43.38
(주)효성,004800,2011/12,-0.72,-1.54,11.78,  전문 서비스업,1973/06/30,,80.29,51.48,8.26,-9.22,360.19,1633.86,55.51,1.37,0.95,3.11,216.75,37.56,9.74,2.55,-0.83,2.38,2.23,9.5,0.87,3.73,1.92,6.96,5.26,7.52,48.55,52.41,69.43,0.01,0.21,10.67,-3.31,0,-1352,17.27,18.34,-0.06,29.13,-61.71,322977.3,,8224.9,21.73,1,2.48,2.22,3.25,,,,,,1347590.39,,,,9.89,29.92,71.92,11.88,55.89,44.11,-6.96
대동전자(주),008110,2012/03,-2.05,-1.55,-23.08,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1990/06/05,,274.85,262.54,118.15,27.48,32.9,1922.38,5.64,-8.31,999999999,4.6,75.48,43.2,21.31,-7.5,-5.87,-2.03,-2.61,-3.57,0.35,0.48,0.63,19.26,4.7,5.2,70.14,18.95,77.65,0.04,0.05,-6.82,-0.29,0,0,-12.31,-1.7,-12.8,6.77,0,5012.3,,-375.81,75.25,0.57,1.23,0.78,0.81,,,,,,22499.98,,,,15.45,56.6,156.25,42.79,68.74,31.26,-13.72
(주)신도리코,029530,2020/12,-1.44,-1.56,-21.36,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1996/12/24,,1304.06,1194.68,277.91,75.27,7.98,1683.57,0.95,-158.84,999999999,1.01,19.95,81.52,23.66,-4.35,-3.99,-0.46,-1.57,-1.7,0.36,0.39,1.96,5.83,7.31,9.92,36.79,62.64,49.91,0.01,0.31,-3.3,-2.54,-192.61,-1365,-2.42,-2,-3.59,19.02,-332.96,33317.99,,-1450.23,92.61,0.41,2.81,0.44,0.48,,,,,,82574.56,,,,9.01,69.95,4082.8,24.59,114.94,-14.94,-16.25
(주)엘지유플러스,032640,2012/12,-0.54,-1.57,18.72,  우편 및 통신업,2008/04/21,,72.73,62.94,9.65,-8.7,195.82,145.57,38.71,0.6,0.09,5.18,227.18,23.2,0,1.16,-0.55,1.78,1.15,3.33,0.99,2.87,1.29,30.35,6.27,19.94,18.31,12.03,58.21,0.02,0.06,0.36,-2.88,0,-136,7.94,1.07,-1.92,-6.93,-55.63,21182.53,,246.23,33.8,1.72,1.86,4.2,4.87,,,,,,13063,,,,0.12,0.22,0.28,0.12,0,0,-456.37
유니온머티리얼(주),047400,2020/12,-0.76,-1.59,-14.3,  비금속 광물제품 제조업,2009/09/29,,136.34,90.27,16.41,12.16,121.77,396.06,29.71,0.08,-1.14,2.08,120.61,45.61,12.7,0.1,-1.47,0.17,0.05,0.11,0.52,1.1,0.96,3.31,2.52,14.85,24.57,110.28,145.11,0,0,5.48,-3.18,0,-32,4.65,5.73,5.18,1.27,-97.41,2226.39,,2.25,45.09,0.67,1.07,1.14,1.74,,,,,,34143.93,,,,18.51,46.52,317.01,36.51,86.62,13.38,-4.02
