[제조]총자본증가율,[제조]자기자본증가율,[제조]매출채권회전률,[제조]순운전자본비율,[제조]자기자본배율,[제조]비유동비율,[제조]유동자산구성비율,[제조]자기자본구성비율,[제조]자본분배율,year,label
-23.83,244.83,6.64,-9.41,142.83,136.4,24.82,55.12,46.81,2013,0
2.99,8.44,5.72,-6.61,128.68,121.93,29.0,58.23,56.16,2014,0
10.04,35.3,8.25,11.73,163.36,90.07,32.67,74.75,74.59,2015,0
-3.97,11.12,8.93,14.75,177.7,85.19,26.66,86.09,70.14,2016,0
1.48,1.36,8.84,12.53,180.12,88.44,24.7,85.14,60.94,2017,0
-8.95,-0.75,7.88,10.85,178.76,90.4,17.04,91.77,72.03,2018,0
83.9,199.7,18.62,59.04,2212.9,35.35,68.4,89.37,81.14,2013,0
10.11,10.13,17.19,53.33,2337.04,41.25,63.13,89.39,70.98,2014,0
38.27,5.14,18.5,13.38,2457.11,92.5,36.61,68.53,63.64,2015,0
17.14,5.35,19.36,15.78,2351.26,106.55,34.2,61.75,27.91,2016,0
-0.47,-3.2,18.31,11.22,2275.93,112.17,33.1,59.64,30.7,2017,0
16.0,1.75,23.31,9.7,2315.83,110.97,39.3,54.71,46.07,2018,0
14.05,4.2,6.82,12.28,942.05,65.76,78.43,32.8,61.14,2011,0
-5.26,12.9,6.66,19.5,946.03,53.79,78.62,39.75,59.23,2012,0
41.28,23.22,5.87,-3.86,1165.73,152.45,47.3,34.57,70.28,2013,0
138.01,158.04,5.32,36.92,2043.95,44.06,76.98,52.26,85.04,2015,0
21.7,23.22,7.47,-6.91,2747.62,25.61,11.53,47.01,82.78,2017,0
12.54,-0.31,8.6,-6.7,2739.07,23.42,11.76,47.61,80.61,2018,0
25.28,-1.46,9.06,-9.16,894.25,216.94,32.31,31.2,26.05,2011,0
7.49,1.57,7.69,-12.18,908.29,230.47,32.05,29.48,27.25,2012,0
3.0,10.81,7.93,-15.75,1006.51,219.35,30.42,31.72,33.21,2013,0
5.64,3.77,7.77,-14.51,1044.45,220.58,31.27,31.16,29.08,2014,0
14.78,6.65,7.54,-10.0,1113.91,240.94,30.25,28.95,25.88,2015,0
11.78,0.8,7.5,-16.5,1122.85,272.62,28.83,26.11,22.13,2016,0
-4.51,-40.26,7.34,-28.96,670.77,434.22,29.08,16.33,-49.87,2017,0
4.19,73.72,7.17,-16.13,571.41,242.89,33.86,27.23,36.55,2018,0
21.04,20.31,4.41,21.93,2859.28,89.08,31.44,76.97,59.21,2011,0
13.22,15.67,4.16,19.11,3307.28,93.05,26.83,78.64,46.74,2012,0
-4.12,-0.91,3.95,18.26,3277.15,94.04,23.58,81.27,39.79,2013,0
9.52,10.13,4.2,15.59,3609.19,97.63,20.21,81.72,41.3,2014,0
3.23,4.62,4.12,15.35,3775.99,97.83,18.98,82.82,38.28,2015,0
0.64,1.12,4.01,13.25,3818.36,99.69,17.05,83.21,29.35,2016,0
2.57,3.65,4.52,16.15,3957.69,96.05,19.24,84.09,38.82,2017,0
-9.3,-8.64,3.95,20.31,3615.79,89.2,24.45,84.7,42.14,2018,0
23.61,50.45,4.44,49.55,1750.88,39.71,69.72,76.27,51.08,2017,0
-4.03,1.55,4.89,49.18,1778.04,44.22,64.31,80.7,40.96,2018,0
4.58,2.32,31.46,-6.18,641.77,122.22,44.72,45.23,30.25,2011,0
13.91,9.06,26.41,13.9,701.3,84.83,63.22,43.35,38.49,2012,0
0.89,4.74,24.76,8.65,734.51,92.03,58.58,45.0,27.01,2013,0
102.19,21.87,6.86,-15.79,895.12,190.3,48.38,27.12,54.12,2014,0
-39.66,1.38,24.93,9.7,894.03,87.47,60.14,45.57,51.69,2015,0
9.34,-4.04,25.16,2.93,857.88,103.23,58.61,40.09,21.09,2016,0
8.05,1.76,21.11,-2.5,872.95,117.28,55.84,37.65,14.83,2017,0
72.56,93.43,3.5,62.96,298.45,27.55,76.12,86.67,85.04,2016,0
14.5,16.32,3.81,64.94,367.53,26.38,76.77,88.04,85.04,2017,0
4.2,5.1,6.78,-1.16,1239.48,157.34,37.34,39.82,25.96,2011,0
-1.02,3.05,7.22,-3.93,1277.35,158.56,34.2,41.5,30.47,2012,0
8.79,4.81,7.72,-9.3,1338.74,153.49,38.78,39.89,33.07,2013,0
4.61,10.92,5.86,6.09,1484.93,137.28,41.93,42.3,35.47,2014,0
6.26,7.61,5.69,3.86,1598.0,129.99,44.36,42.81,30.07,2015,0
3.29,4.27,6.84,4.59,1666.2,129.81,44.17,43.01,32.96,2016,0
8.32,8.84,5.86,0.24,1813.41,134.32,41.73,43.38,41.06,2017,0
1.87,4.72,5.36,2.17,1898.93,137.33,38.76,44.59,32.1,2018,0
1.57,2.84,3.55,-0.79,510.48,105.61,36.38,60.24,36.47,2011,0
16.64,11.22,3.74,5.62,567.75,124.09,28.73,57.44,53.56,2012,0
13.89,28.83,4.15,4.31,686.88,107.41,30.2,64.98,44.38,2013,0
9.03,11.02,4.59,-0.46,727.64,108.34,28.32,66.17,39.03,2014,0
-18.51,-17.07,4.79,14.58,570.62,83.45,43.8,67.34,0.0,2015,0
7.9,-7.23,5.82,-2.44,529.35,106.77,38.19,57.89,-18.61,2016,0
0.48,6.32,6.22,6.07,562.8,91.23,44.11,61.26,34.06,2017,0
26.81,103.19,8.57,0.31,2416.26,176.24,26.47,41.72,85.04,2011,0
-47.32,-76.57,6.58,-27.36,253.04,468.34,28.33,12.17,0.0,2012,0
-20.05,264.8,8.1,9.89,182.11,112.84,21.79,69.31,0.0,2014,0
-41.34,-48.48,5.48,33.92,93.82,70.67,56.98,60.88,-366.37,2015,0
74.06,81.6,6.55,23.49,74.69,78.67,46.2,68.39,46.2,2017,0
32.44,73.55,6.49,35.09,531.27,67.6,39.42,89.61,45.71,2018,0
166.2,264.77,6.35,74.62,677.74,13.63,88.23,86.39,75.99,2016,0
68.66,32.22,3.66,25.27,878.15,66.95,54.65,67.73,75.9,2017,0
34.7,27.73,9.41,15.86,1121.67,76.48,48.44,67.42,73.17,2018,0
3.53,-3.07,2.69,-0.3,833.73,111.55,68.71,28.05,31.79,2011,0
15.7,7.98,2.77,1.7,900.3,114.47,70.94,25.39,28.09,2012,0
11.4,15.01,2.74,2.63,1035.43,124.85,68.4,25.31,26.36,2013,0
20.92,-4.06,3.89,-9.93,1461.09,176.84,58.43,23.51,32.27,2016,0
16.93,8.26,4.69,-6.12,1581.77,197.2,57.27,21.67,23.05,2017,0
14.8,-3.86,5.37,-18.33,1520.71,241.45,56.85,17.87,21.25,2018,0
157.1,194.16,0.93,81.09,1689.38,12.63,87.53,95.2,0.0,2018,0
-13.91,-13.92,7.24,8.02,375.14,99.13,51.03,49.4,-710.1,2011,0
-20.55,-5.87,7.82,28.51,278.69,59.76,65.04,58.51,0.0,2012,0
33.02,68.52,3.78,24.74,262.56,68.87,49.18,73.79,0.0,2013,0
9.32,5.72,5.84,15.96,277.58,85.33,39.23,71.22,41.72,2014,0
21.09,14.29,7.68,18.51,317.23,85.83,40.69,69.1,52.93,2015,0
5.75,2.84,6.01,15.64,326.23,87.49,41.09,67.34,34.55,2016,0
25.06,8.93,8.65,9.83,355.35,92.93,45.46,58.69,43.52,2017,0
-1.51,4.4,7.88,18.06,370.97,95.4,40.83,62.02,34.16,2018,0
25.19,49.66,7.3,54.49,787.02,41.64,66.07,81.48,68.49,2011,0
11.46,7.38,6.53,60.38,845.09,41.68,67.28,78.5,51.4,2012,0
4.88,4.91,5.93,53.94,886.6,37.08,70.88,78.53,31.58,2013,0
6.93,10.76,7.08,56.99,981.98,35.73,70.94,81.33,52.99,2014,0
5.89,6.82,5.78,58.49,1048.97,34.32,71.84,82.05,42.62,2015,0
4.46,6.71,7.06,56.92,1119.32,32.32,72.91,83.82,42.82,2016,0
-1.82,4.63,7.44,61.35,1171.1,31.68,71.7,89.32,33.38,2017,0
-1.68,1.18,11.09,76.36,1162.91,19.16,82.31,92.31,1.75,2011,0
3.39,5.43,5.44,23.44,1290.44,82.32,32.62,81.86,35.41,2013,0
-0.56,0.09,3.65,36.35,1291.58,58.15,52.09,82.39,37.11,2014,0
2.21,-5.69,4.44,22.48,1218.14,85.77,34.79,76.03,53.26,2015,0
4.04,0.79,31.43,52.9,1227.82,56.36,58.49,73.66,65.75,2016,0
6.79,0.4,22.92,33.97,1232.72,67.23,53.44,69.25,71.57,2017,0
7.07,0.96,16.35,43.83,1244.6,67.85,55.69,65.3,57.4,2018,0
44.41,36.08,59.98,51.03,1783.33,58.8,63.41,62.23,64.37,2018,0
73.31,192.01,10.72,46.45,727.28,52.5,60.68,74.89,66.26,2012,0
7.53,14.2,10.34,48.16,823.25,50.17,60.09,79.53,54.93,2013,0
1.56,-1.55,10.69,38.71,806.56,61.55,52.55,77.1,35.84,2014,0
6.23,2.78,11.11,37.25,828.99,58.89,56.07,74.6,39.48,2015,0
78.2,21.7,16.9,20.28,1008.9,71.75,63.45,50.95,57.04,2016,0
-20.78,15.48,33.27,25.31,854.12,51.56,74.33,49.78,60.81,2018,0
42.27,55.85,3.39,28.86,3146.77,85.53,50.1,58.35,58.6,2017,0
11.5,9.53,3.35,27.62,1723.31,88.69,48.06,58.56,51.22,2018,0
19.97,17.69,3.2,70.43,2624.32,25.78,76.87,89.71,76.07,2011,0
0.61,5.31,3.43,59.98,2533.4,38.65,63.71,93.89,49.33,2012,0
4.48,4.82,3.33,41.12,2451.14,58.28,45.1,94.2,51.92,2013,0
11.5,12.36,3.45,57.01,2409.78,41.54,60.57,94.92,70.14,2014,0
5.71,7.2,3.91,65.95,2356.7,33.01,68.22,95.2,62.12,2015,0
3.71,3.83,3.82,66.76,2214.02,32.27,68.9,95.2,51.57,2016,0
4.01,3.55,4.34,67.69,2124.06,31.27,70.0,95.2,48.87,2017,0
1.98,1.91,4.74,68.59,2044.43,30.13,71.11,95.2,39.19,2018,0
53.25,-14.5,3.38,-7.43,116.68,217.21,58.12,19.28,-67.47,2011,0
-44.51,2.0,1.9,26.33,959.44,84.55,53.84,54.59,64.31,2011,0
7.02,-3.59,6.31,19.66,924.97,83.29,58.58,49.73,64.97,2012,0
58.09,-4.18,7.32,6.77,886.34,112.84,54.22,40.57,30.99,2013,0
15.21,-19.67,5.89,-3.23,711.99,131.44,59.22,31.02,24.65,2014,0
13.64,-14.02,5.55,-0.02,612.2,126.12,67.34,25.9,23.84,2015,0
-10.14,-11.24,4.18,1.35,542.53,117.75,66.71,28.28,-5.55,2016,0
-25.0,15.4,5.13,-6.23,626.06,137.09,63.81,26.4,20.25,2017,0
-1.34,-32.29,5.15,-8.53,423.9,177.35,64.73,19.89,9.72,2018,0
22.19,48.27,5.25,11.9,2161.0,84.19,63.99,42.78,70.0,2017,0
8.2,10.26,5.14,13.72,2382.66,76.7,65.78,44.61,71.67,2018,0
14.89,18.07,6.99,3.24,742.16,107.0,66.97,30.87,44.56,2011,0
7.85,16.15,6.43,13.09,781.95,89.34,70.2,33.35,54.15,2012,0
24.25,18.28,5.47,15.97,1095.45,85.03,69.68,35.66,60.71,2014,0
1.59,5.49,4.75,12.77,1339.96,86.45,54.51,52.62,59.61,2016,0
10.5,7.14,4.83,14.3,1435.69,82.72,54.2,55.37,60.16,2017,0
10.26,1.07,5.28,12.63,1451.04,85.87,51.15,56.89,61.08,2018,0
11.65,47.15,13.32,1.76,388.1,131.14,31.87,51.95,64.1,2016,0
9.23,18.93,15.79,6.26,461.59,118.33,33.13,56.51,71.21,2017,0
22.56,12.72,16.4,-1.21,520.31,127.47,34.07,51.72,60.45,2018,0
0.3,5.09,4.33,5.42,1324.37,109.7,18.65,74.15,80.32,2011,0
20.16,25.88,4.17,5.29,882.08,111.82,13.03,77.78,36.26,2012,0
187.78,-4.9,11.83,6.93,838.83,115.72,51.72,41.72,31.25,2013,0
13.62,-12.97,5.84,-2.76,730.06,134.69,55.91,32.73,32.58,2014,0
10.9,-10.22,5.53,0.11,626.25,125.56,65.39,27.56,21.37,2015,0
-8.78,-2.33,4.2,0.51,611.66,119.38,63.81,30.32,-8.28,2016,0
-21.88,5.74,5.11,-5.92,646.74,143.33,58.97,28.63,20.9,2017,0
-0.9,-12.62,5.15,-7.84,565.14,172.67,59.43,23.5,10.12,2018,0
-7.72,52.95,2.03,25.89,577.25,83.27,71.25,34.53,47.65,2013,0
-13.97,-7.16,2.01,13.6,535.9,80.76,69.91,37.26,47.48,2014,0
-14.84,-3.44,2.22,13.56,517.46,70.79,70.09,42.25,11.85,2015,0
-8.74,1.38,1.86,20.1,336.41,62.99,70.44,46.93,-143.7,2016,0
-4.04,3.79,1.88,33.8,224.84,31.45,85.64,45.66,41.0,2018,0
-1.96,8.86,3.71,18.78,1762.31,83.41,29.69,84.3,63.59,2012,0
2.96,1.34,5.4,18.93,1190.6,81.42,32.45,82.97,55.12,2013,0
1.15,3.47,5.06,18.25,1232.34,79.1,32.87,84.87,58.05,2014,0
0.2,4.26,3.63,26.15,1284.86,71.08,37.23,88.31,58.52,2015,0
-1.87,0.63,3.65,29.47,1292.99,68.33,38.12,90.56,44.03,2016,0
-1.09,-2.76,4.84,27.97,1257.31,69.67,37.97,89.03,20.53,2017,0
2.4,4.15,5.79,31.05,1309.52,67.35,39.02,90.55,47.74,2018,0
0.68,-0.91,9.16,-21.03,331.39,226.78,54.22,20.19,40.25,2011,0
-3.39,-7.44,7.48,-28.0,306.72,269.16,47.94,19.34,34.48,2012,0
10.1,5.13,8.7,-18.93,322.45,259.54,52.07,18.47,49.86,2013,0
-1.73,21.04,9.1,-24.95,367.31,218.35,50.33,22.75,52.87,2014,0
6.06,5.71,9.77,-29.53,388.27,242.38,45.05,22.67,48.56,2015,0
3.86,63.57,10.07,-12.6,457.46,158.05,43.57,35.7,55.69,2016,0
3.96,9.68,8.34,-10.71,479.39,148.2,44.18,37.67,51.15,2017,0
4.91,0.63,8.29,-14.78,482.41,156.07,43.61,36.13,46.29,2018,0
35.52,73.67,12.72,-1.88,1161.43,139.7,61.2,27.77,55.03,2012,0
10.91,8.29,5.38,-5.9,648.96,118.81,51.16,41.11,70.39,2011,0
4.82,0.55,5.41,-3.59,652.56,114.39,54.99,39.35,70.54,2012,0
-5.77,-11.78,5.09,-2.78,575.66,111.81,59.1,36.58,73.04,2013,0
0.66,4.96,5.8,0.3,604.2,104.87,60.0,38.14,77.72,2014,0
5.45,19.5,7.45,6.9,722.01,90.74,60.78,43.22,76.94,2015,0
-4.19,12.02,7.05,13.45,808.79,78.7,60.23,50.53,74.64,2016,0
61.39,-0.52,7.84,19.38,804.55,143.92,55.17,31.15,68.02,2017,0
-1.22,5.02,10.16,-1.23,754.8,134.85,55.34,33.11,65.33,2018,0
-2.27,2.54,5.57,20.39,887.01,83.15,42.84,68.75,0.0,2011,0
1.44,4.6,6.15,23.15,927.8,77.37,45.15,70.89,34.38,2012,0
4.62,2.34,5.22,19.14,863.22,82.43,42.84,69.34,21.72,2013,0
6.12,8.85,5.51,24.01,432.06,82.59,41.25,71.13,24.22,2014,0
45.35,5.96,5.71,24.82,449.27,112.85,41.48,51.85,20.5,2015,0
37.65,1.07,4.99,14.16,412.8,174.87,33.42,38.07,21.17,2016,0
4.29,4.07,4.77,-17.39,384.27,201.55,23.42,37.99,-41.51,2017,0
-0.97,15.08,5.69,-8.16,326.97,164.27,27.47,44.15,-87.54,2018,0
-18.91,8.21,59.98,-2.93,153.42,373.25,55.5,11.92,34.48,2012,0
-20.16,16.39,59.98,-18.78,178.57,309.85,46.93,17.13,42.23,2013,0
5.52,24.02,7.76,-4.58,140.18,125.14,49.59,40.28,64.78,2011,0
1.21,4.06,7.06,-2.72,141.43,115.52,52.16,41.42,71.08,2012,0
9.11,4.92,5.98,4.88,140.14,112.36,55.25,39.82,61.93,2013,0
3.09,7.36,5.76,12.52,143.67,100.28,58.6,41.28,55.56,2014,0
0.97,3.14,8.49,13.08,157.98,83.49,48.59,61.58,39.85,2016,0
-0.56,3.78,9.49,18.77,157.36,79.21,49.09,64.27,48.43,2017,0
-0.91,-19.17,8.81,16.15,127.2,78.64,58.77,52.43,-150.27,2018,0
31.83,5.89,6.65,9.0,557.86,79.32,73.54,33.35,0.0,2011,0
5.24,-19.74,5.76,0.12,475.44,105.06,73.28,25.43,0.0,2012,0
31.05,-22.94,4.77,-10.13,361.73,202.49,69.72,14.96,0.0,2013,0
-22.97,-21.47,49.93,81.09,223.41,17.39,83.19,95.2,0.0,2011,0
1.69,1.41,47.72,28.26,226.56,73.12,29.5,95.2,22.32,2012,0
-0.13,-0.08,37.12,25.99,231.19,71.29,40.21,83.87,18.69,2014,0
-4.45,8.57,37.84,30.21,218.92,70.6,32.71,95.2,49.25,2015,0
21.21,9.67,34.45,20.93,224.81,78.9,30.72,87.81,45.13,2016,0
5.04,7.99,28.99,25.91,229.08,72.46,35.09,89.59,52.72,2017,0
-2.71,-0.69,46.15,31.32,217.73,66.73,39.5,90.66,39.53,2018,0
58.84,86.88,13.92,60.08,322.44,23.49,82.07,76.32,85.04,2018,0
-21.08,-63.16,2.2,-17.36,284.2,371.92,18.89,21.81,0.0,2018,0
6.91,5.34,3.17,25.93,861.86,65.85,66.61,50.71,40.75,2011,0
-11.69,3.24,3.54,27.84,889.79,65.0,61.44,59.33,26.44,2012,0
17.46,5.37,3.54,28.81,894.22,62.57,66.39,53.72,26.02,2013,0
-0.36,8.07,4.59,44.24,450.28,44.27,68.51,71.13,27.32,2016,0
35.9,29.08,6.96,42.07,581.24,38.14,74.53,66.77,51.01,2017,0
8.67,21.67,5.68,49.7,707.19,32.64,75.92,73.78,45.0,2018,0
-27.05,-3.54,4.06,12.29,526.1,145.3,58.13,28.82,0.0,2011,0
0.46,53.63,7.75,24.55,585.01,105.42,57.67,40.16,-51.79,2012,0
-12.41,-53.82,3.81,0.98,270.17,208.85,55.78,21.17,0.0,2013,0
5.57,-23.74,10.69,-7.6,206.02,301.77,53.86,15.29,4.45,2014,0
-22.62,-11.98,21.6,-25.62,134.25,335.35,41.62,17.41,-87.91,2015,0
0.84,-44.23,12.96,1.35,66.91,468.34,41.11,12.08,-710.1,2016,0
11.32,94.2,24.29,-28.82,112.18,317.1,46.79,16.78,57.84,2017,0
-13.97,60.77,11.49,-35.67,147.94,241.73,24.2,31.36,-41.04,2018,0
59.64,26.71,7.73,28.07,1950.89,99.02,39.6,61.0,38.65,2011,0
24.27,28.25,5.37,15.98,2301.63,96.76,39.09,62.95,35.56,2012,0
11.96,-0.53,4.74,6.93,2285.15,101.9,43.0,55.93,16.69,2013,0
-9.72,-3.75,5.03,9.5,2183.45,108.57,35.26,59.63,-1.95,2014,0
8.05,-0.16,8.6,-4.09,2032.73,123.68,31.61,55.3,-10.21,2015,0
4.42,9.28,7.75,-1.47,2025.86,109.3,35.66,58.87,7.4,2016,0
1.6,-5.48,7.18,-4.33,1914.94,111.72,40.55,53.22,-0.93,2017,0
127.93,-3.44,3.91,21.93,1849.08,72.06,57.62,58.81,17.94,2018,0
-11.24,-3.09,6.55,40.82,1799.44,50.4,59.42,80.52,-0.01,2011,0
4.55,3.38,7.73,37.26,1860.19,54.85,56.33,79.62,29.43,2012,0
40.28,15.0,9.9,21.49,2139.2,81.1,47.06,65.27,41.72,2013,0
25.59,12.92,9.97,15.45,2415.6,80.76,52.61,58.68,49.85,2014,0
1.29,5.81,9.17,23.95,2555.83,70.97,56.5,61.3,46.55,2015,0
5.86,19.31,10.29,35.69,3049.44,57.61,60.2,69.09,45.88,2016,0
-2.84,0.26,11.62,38.98,1562.96,53.76,61.67,71.29,44.65,2017,0
-9.86,-3.57,10.86,40.05,1507.11,56.15,57.17,76.28,38.1,2018,0
6.77,-4.86,2.6,17.92,1540.52,107.65,66.34,31.27,0.9,2011,0
0.32,-1.79,3.93,-1.92,1532.5,151.88,29.74,46.26,40.85,2014,0
11.44,0.62,5.18,-17.82,1562.91,158.32,32.21,42.82,48.95,2015,0
9.76,9.48,5.11,-23.72,1711.09,171.45,26.89,42.64,59.25,2016,0
141.99,12.24,5.43,-4.99,1882.28,156.37,12.88,19.74,62.66,2017,0
12.46,6.47,6.16,-8.07,1961.97,160.32,11.3,18.87,49.2,2018,0
120.49,333.24,2.18,70.16,1646.76,26.42,78.56,81.17,5.15,2015,0
-14.55,-6.01,2.06,64.45,1538.67,32.41,71.07,89.28,-13.99,2016,0
19.52,-8.08,2.43,50.94,1412.46,61.61,57.7,68.66,-221.51,2017,0
-5.33,-27.8,5.5,24.56,1012.57,97.51,48.94,52.36,0.0,2018,0
22.86,19.45,5.78,15.93,802.17,105.32,39.67,57.28,59.03,2011,0
27.63,8.95,5.61,13.41,873.96,111.8,44.33,49.8,58.72,2012,0
1.65,11.73,5.79,21.01,976.49,92.47,49.48,54.64,61.01,2013,0
-13.78,4.78,6.7,14.5,1023.19,79.57,46.46,67.29,55.11,2014,0
8.81,12.17,6.71,14.63,1147.76,80.01,43.51,70.6,62.54,2015,0
11.41,9.09,7.05,20.77,1252.1,75.84,47.17,69.67,59.21,2016,0
0.61,8.39,7.28,39.28,1357.17,58.55,55.68,75.7,54.39,2017,0
11.08,4.12,4.19,75.65,426.06,12.8,88.95,86.29,47.53,2011,0
37.07,36.81,4.01,65.66,3211.4,18.99,84.76,80.24,77.37,2011,0
23.66,7.89,3.68,58.86,3678.98,34.75,75.67,70.01,71.83,2012,0
13.25,18.08,2.95,45.55,3346.31,38.66,71.78,72.99,72.86,2013,0
-0.26,-3.67,2.0,43.16,384.78,39.91,71.86,70.5,18.04,2014,0
12.45,32.23,2.0,63.32,279.71,24.48,79.7,82.9,48.87,2015,0
-7.34,0.38,1.74,77.34,232.69,14.71,86.79,89.8,-59.09,2016,0
-2.34,-1.85,1.87,78.42,228.89,13.91,87.44,90.25,28.65,2017,0
-0.96,1.05,1.86,81.09,222.88,7.43,92.89,92.09,36.34,2018,0
19.93,-4.21,3.34,-2.54,1336.08,155.19,54.05,29.61,23.93,2012,0
-10.01,10.51,9.57,-10.95,1187.12,154.19,44.65,35.9,45.21,2014,0
-12.51,134.37,7.62,-16.84,119.99,178.59,55.94,24.67,23.99,2017,0
3.91,15.14,6.55,-4.02,706.84,154.74,31.87,44.03,43.76,2012,0
18.02,4.32,11.09,-9.57,578.26,180.42,32.3,37.52,33.48,2014,0
-0.57,-2.78,8.4,-11.68,562.19,185.03,31.16,37.21,33.13,2015,0
4.41,-5.01,7.66,-11.49,534.0,194.86,33.82,33.96,12.06,2016,0
12.82,33.88,6.98,-12.97,476.7,154.74,38.64,39.65,25.28,2017,0
-7.66,12.03,7.06,-9.41,472.04,153.17,26.71,47.85,22.41,2018,0
187.78,307.32,2.58,26.66,1234.75,64.84,55.53,68.58,0.0,2018,0
5.21,4.57,15.07,29.07,268.85,55.88,65.6,61.55,27.12,2011,0
43.33,-0.85,23.48,1.0,203.69,117.63,47.83,44.35,-85.72,2013,0
7.65,-9.79,15.23,-8.25,183.75,140.37,47.83,37.17,6.87,2014,0
7.62,4.49,13.52,0.75,192.01,135.84,50.98,36.09,30.75,2015,0
-16.24,-19.15,10.35,-5.18,155.24,160.01,44.26,34.83,-55.04,2016,0
27.93,-3.09,9.52,-8.69,132.29,228.8,39.63,26.39,-65.36,2017,0
-42.72,-39.19,4.77,43.48,471.08,54.02,50.02,92.51,0.0,2011,0
-7.46,-22.34,5.84,29.02,365.83,61.52,54.98,73.18,-150.71,2012,0
187.78,57.98,5.21,3.64,455.11,129.95,51.63,37.22,35.67,2013,0
11.61,9.36,3.61,41.1,168.3,44.93,66.54,74.46,0.0,2015,0
27.88,49.65,2.9,68.55,139.15,21.4,81.35,87.14,0.0,2016,0
-8.31,-3.46,1.83,81.09,134.34,10.92,89.99,91.75,-7.28,2017,0
-9.48,3.0,17.25,38.94,448.35,48.0,66.97,68.81,11.05,2011,0
32.15,3.23,14.98,28.68,462.83,51.62,72.25,53.76,7.68,2012,0
-5.01,0.01,16.0,30.69,462.88,54.03,69.42,56.6,7.27,2013,0
-12.63,1.77,11.28,41.51,418.48,43.41,70.99,66.82,13.92,2015,0
31.7,1.74,12.07,31.74,425.75,45.08,76.73,51.62,14.12,2016,0
3.4,0.82,13.46,28.43,429.23,52.05,73.8,50.33,10.69,2017,0
-9.51,0.84,18.45,31.23,432.83,55.03,69.14,56.08,1.03,2018,0
60.9,37.03,1.96,17.15,342.17,72.78,57.95,57.78,23.06,2011,0
-3.7,-13.95,13.56,-9.18,178.98,134.37,31.37,51.07,0.0,2013,0
22.77,57.23,6.15,58.57,141.51,37.27,65.63,92.2,38.82,2017,0
80.93,81.83,5.66,59.55,157.33,39.28,63.6,92.66,-77.25,2018,0
-30.18,-40.06,1.27,28.26,279.86,97.16,57.3,43.95,0.0,2012,0
51.69,13.45,8.72,12.83,317.5,81.88,73.08,32.87,36.87,2013,0
-16.3,-10.19,9.57,9.93,285.14,84.82,70.08,35.27,3.4,2014,0
-6.99,3.32,17.81,15.33,294.62,77.85,69.5,39.18,22.65,2015,0
29.9,23.25,16.71,15.11,363.11,66.35,75.34,37.17,41.24,2016,0
21.33,2.52,11.5,15.48,372.26,70.56,77.84,31.41,16.02,2017,0
12.42,5.26,15.61,27.97,391.85,79.1,76.73,29.42,29.07,2018,0
2.57,-0.38,4.17,-9.0,909.42,140.43,16.54,59.43,32.42,2011,0
2.93,-5.35,4.58,-18.95,860.78,159.72,12.67,54.68,4.79,2012,0
-2.68,-9.31,3.44,-20.32,780.63,169.94,14.52,50.3,-113.97,2013,0
8.59,9.76,3.89,-19.7,856.86,169.38,13.89,50.84,-1.31,2014,0
1.27,-1.09,5.15,-12.7,847.55,168.61,16.15,49.73,37.47,2015,0
3.26,0.2,5.36,-18.47,847.78,168.28,18.57,48.39,54.94,2016,0
-0.9,13.4,5.75,-7.5,918.48,143.86,18.15,56.9,46.02,2017,0
5.79,10.98,6.42,-13.63,996.52,131.88,21.89,59.23,67.2,2018,0
70.65,118.1,6.17,44.08,3181.25,15.29,92.11,51.64,53.18,2016,0
37.92,32.41,5.43,42.17,1569.94,15.45,92.34,49.58,54.73,2017,0
-2.84,1.68,5.64,43.71,1571.17,16.35,91.52,51.88,51.83,2018,0
6.23,10.57,13.07,23.07,6407.62,72.11,51.65,67.05,0.0,2011,0
24.79,11.76,15.26,16.73,6407.62,79.09,51.29,61.58,53.83,2012,0
-4.53,11.59,17.57,24.43,6407.62,72.26,46.34,74.26,51.21,2013,0
1.86,-3.84,13.76,24.12,6407.62,71.65,48.55,71.81,18.58,2014,0
0.53,5.44,16.45,27.72,6407.62,68.61,47.05,77.18,48.99,2015,0
17.94,4.64,12.97,18.05,4430.66,83.43,43.36,67.89,52.25,2016,0
-3.14,0.26,10.73,23.18,4442.21,76.59,45.68,70.93,41.71,2017,0
5.46,5.48,10.5,27.51,4685.8,65.99,51.95,72.81,44.51,2018,0
19.33,10.97,6.18,31.15,1022.86,63.53,53.58,73.07,26.13,2011,0
22.79,23.67,6.73,20.91,1264.99,78.94,41.91,73.59,56.14,2012,0
-5.49,-10.35,5.37,23.95,1059.59,77.34,45.53,70.42,-4.88,2014,0
-0.87,4.11,5.61,22.6,1103.09,76.13,43.51,74.2,16.31,2015,0
1.06,4.76,7.37,23.8,1199.98,73.83,44.78,74.79,20.99,2017,0
2.2,1.32,7.48,22.12,1215.84,75.67,43.78,74.3,25.61,2018,0
8.14,3.54,3.83,10.64,4924.08,100.74,30.34,69.15,85.04,2011,0
18.7,3.32,3.88,11.44,2580.09,106.57,35.86,60.19,66.64,2012,0
37.79,8.98,4.06,-6.24,2811.68,143.96,31.47,47.6,65.22,2013,0
0.68,-1.69,4.56,-2.76,2764.07,114.94,46.58,46.48,45.29,2014,0
-7.31,6.02,5.21,9.14,2930.4,104.66,44.36,53.16,59.76,2015,0
2.06,2.67,5.6,3.89,3008.75,105.25,43.71,53.48,39.36,2016,0
