[제조]총자본증가율,[제조]자기자본증가율,[제조]매출채권회전률,[제조]순운전자본비율,[제조]자기자본배율,[제조]비유동비율,[제조]유동자산구성비율,[제조]자기자본구성비율,[제조]자본분배율,year,label
16.96,4.66,5.37,16.51,2445.11,85.07,54.56,53.41,39.6,2011,0
10.4,-3.71,5.18,11.59,2354.38,97.92,54.38,46.59,24.44,2012,0
9.85,29.79,9.8,17.93,3055.78,79.99,55.81,55.24,49.77,2013,0
29.76,9.13,5.76,12.09,3334.68,80.47,62.8,46.23,42.7,2014,0
-20.98,6.14,7.42,6.71,2831.43,91.4,43.43,61.89,41.66,2015,0
-8.96,-11.21,5.33,7.26,2513.94,89.94,45.58,60.5,14.64,2016,0
-22.8,-16.75,8.06,14.55,2092.78,85.74,44.13,65.16,0.0,2017,0
-6.7,-16.26,7.31,17.57,1722.43,90.03,47.42,58.4,-50.73,2018,0
-5.09,5.84,9.15,14.8,1604.36,86.82,43.49,65.09,27.35,2019,0
4.04,-4.95,9.76,16.94,1489.36,94.27,43.98,59.42,5.0,2020,0
146.77,174.31,6.14,56.38,987.21,36.27,68.26,87.52,81.21,2011,0
49.35,16.01,4.97,42.77,1130.5,62.29,59.75,64.61,74.42,2012,0
17.57,2.31,5.65,34.45,1156.6,55.25,61.55,69.6,43.01,2013,0
5.98,11.92,6.94,34.78,1294.43,56.27,58.4,73.94,43.53,2014,0
27.88,20.6,7.67,44.34,1485.14,48.06,60.47,82.25,43.37,2015,0
132.03,21.23,7.48,12.8,1794.48,102.39,28.01,70.31,57.61,2016,0
36.54,22.83,7.48,17.64,2099.8,99.42,26.99,73.43,58.43,2017,0
33.33,37.65,7.22,-3.32,1831.59,126.32,18.02,64.9,53.45,2018,0
4.45,7.1,8.41,0.28,1933.77,123.03,18.94,65.89,50.87,2019,0
6.0,21.47,9.5,-2.21,2325.48,138.68,25.34,53.84,52.55,2020,0
6.05,-7.39,5.48,-23.96,664.44,168.21,32.29,40.25,26.05,2011,0
-7.39,-0.03,7.74,-12.57,602.83,164.42,28.56,43.45,-7.86,2012,0
-9.18,-76.57,7.43,-5.41,103.82,468.34,48.64,9.37,22.97,2013,0
-20.77,333.24,7.35,15.51,200.05,88.55,41.36,66.22,41.56,2014,0
-8.71,2.73,8.98,18.0,205.51,83.72,37.58,74.56,23.2,2015,0
27.56,30.86,6.88,16.85,221.66,80.61,38.31,76.52,36.25,2016,0
3.65,7.08,6.69,18.18,221.52,79.6,37.08,79.05,25.73,2017,0
17.16,26.37,7.5,18.93,279.92,81.94,30.14,85.26,41.38,2018,0
-2.01,-3.0,7.21,25.87,271.53,73.58,37.91,84.38,37.33,2019,0
32.99,19.93,9.01,12.62,325.66,92.46,29.62,76.12,28.17,2020,0
2.02,2.11,7.13,35.22,1635.18,57.41,62.26,65.75,38.17,2011,0
-5.47,-8.11,5.43,18.44,1502.54,88.04,43.73,63.91,-22.19,2012,0
0.02,1.44,7.7,18.95,1404.46,82.04,46.82,64.82,19.87,2013,0
21.71,24.0,6.7,29.16,1468.9,62.91,58.46,66.04,46.65,2014,0
3.68,1.1,4.2,23.07,1485.08,70.1,54.77,64.52,32.34,2015,0
4.48,-2.33,3.54,20.36,1450.45,70.64,57.5,60.17,25.71,2016,0
0.99,-8.68,4.59,14.77,1324.57,76.08,58.65,54.35,11.23,2017,0
0.7,5.52,6.02,24.4,1397.71,66.75,61.93,57.04,25.0,2018,0
-3.28,-15.28,4.49,18.09,1184.18,80.12,59.97,49.96,-3.32,2019,0
13.46,30.04,2.65,33.14,849.63,52.54,69.91,57.27,-710.1,2020,0
18.63,12.95,5.31,8.53,113.36,127.72,23.3,60.06,31.59,2011,0
18.8,10.79,28.1,-3.77,117.14,113.95,36.18,56.01,11.6,2012,0
5.05,2.58,30.69,17.8,109.07,117.21,35.89,54.7,-100.77,2013,0
15.81,-23.59,20.73,-28.83,61.38,183.06,33.94,36.09,0.0,2014,0
4.89,51.99,59.98,0.04,66.96,101.22,47.07,52.29,-710.1,2015,1
10.53,3.74,4.17,15.21,208.09,83.08,26.29,88.73,40.09,2011,0
21.52,16.86,3.86,9.25,243.18,90.37,22.9,85.32,66.95,2012,0
-3.9,4.7,4.15,22.53,254.61,77.62,27.85,92.95,50.64,2013,0
1.55,1.64,4.58,19.54,258.79,80.99,24.68,93.01,37.39,2014,0
2.88,1.91,5.18,16.97,263.74,83.52,23.08,92.1,38.49,2015,0
4.51,1.84,4.11,15.4,268.58,84.82,23.87,89.75,39.91,2016,0
2.11,4.03,4.45,16.23,279.41,84.03,23.16,91.45,40.98,2017,0
2.08,3.03,5.78,20.28,287.88,79.87,26.27,92.31,39.22,2018,0
1.58,2.75,5.14,22.12,295.8,77.65,27.46,93.41,34.56,2019,0
1.74,1.81,3.35,21.73,301.14,78.06,27.02,93.49,31.02,2020,0
10.61,280.17,6.91,9.81,853.42,111.26,49.06,45.79,43.62,2019,0
24.06,-18.36,5.44,-7.18,690.16,192.57,41.97,30.13,-72.65,2020,0
-1.69,-0.54,6.85,9.68,210.53,99.31,34.34,66.12,28.89,2011,0
-0.46,2.38,12.11,6.34,215.54,104.31,29.07,68.0,14.84,2012,0
-2.95,1.78,8.04,9.01,219.38,100.88,28.05,71.32,28.22,2013,0
-0.95,6.13,10.21,10.75,232.82,101.27,21.11,77.9,36.16,2014,0
3.53,8.68,17.66,10.84,253.02,97.62,21.69,80.22,41.83,2015,0
6.16,3.22,14.98,16.58,261.16,93.18,27.33,77.99,30.05,2016,0
-2.19,7.21,11.7,14.62,279.98,87.21,25.45,85.48,33.76,2017,0
6.08,4.4,19.02,19.98,292.29,80.48,32.1,84.37,25.32,2018,0
6.92,2.73,17.66,22.2,300.26,80.94,34.23,81.25,32.18,2019,0
3.24,8.53,21.56,26.33,325.88,75.6,35.4,85.45,34.83,2020,0
7.62,8.29,5.87,26.96,1198.94,65.14,60.41,60.77,41.78,2011,0
0.8,-0.07,5.7,29.44,1179.67,62.74,62.09,60.42,37.41,2012,0
-0.65,2.81,5.5,31.52,1212.79,60.58,62.16,62.47,25.01,2013,0
-3.34,3.48,5.85,32.25,1255.0,58.35,60.86,67.07,33.32,2014,0
5.61,9.73,5.78,37.2,1377.1,51.28,64.32,69.57,44.92,2015,0
-5.39,4.27,5.74,41.06,1435.9,49.28,62.89,75.31,36.4,2016,0
3.77,2.08,6.02,32.48,1452.42,59.87,55.51,74.3,38.52,2017,0
14.73,7.64,6.29,29.97,1542.21,62.84,57.62,67.45,32.02,2018,0
13.86,8.56,6.74,25.48,1651.41,70.76,54.81,63.86,37.61,2019,0
29.97,37.41,9.39,32.99,2238.31,60.01,59.59,67.33,67.8,2020,0
-1.34,-74.97,3.29,-29.13,141.3,468.34,52.55,8.93,-43.76,2011,0
13.61,306.28,5.82,-10.87,574.09,212.35,56.65,20.41,55.87,2012,0
6.72,82.85,6.24,-1.57,1049.74,138.13,52.12,34.66,51.14,2013,0
17.78,0.19,5.17,-1.81,1051.71,132.62,54.28,34.47,4.58,2014,0
8.49,-50.06,4.23,-8.91,525.27,232.37,56.73,18.62,-63.71,2015,0
-35.03,7.76,5.01,-20.85,566.0,223.29,51.16,21.87,20.34,2016,0
2.43,12.6,5.13,-7.95,637.32,174.5,58.04,24.05,15.32,2017,0
28.19,68.05,6.32,3.71,916.73,116.44,63.29,31.52,-36.01,2018,0
56.14,151.43,5.94,31.39,1088.79,52.47,73.36,50.76,72.22,2019,0
-9.18,12.55,2.65,41.09,1225.44,48.73,69.34,62.91,38.61,2020,0
10.45,9.8,5.59,34.41,878.64,26.7,87.51,46.78,76.18,2011,0
50.68,20.7,6.04,29.83,1060.51,36.5,86.32,37.47,79.85,2012,0
6.04,11.62,6.31,31.75,1183.76,57.11,77.48,39.44,60.54,2013,0
22.94,8.3,5.8,25.16,1311.04,53.53,78.79,39.63,76.31,2014,0
23.65,12.2,5.62,26.75,1339.85,46.59,83.25,35.96,67.06,2015,0
-1.97,5.65,8.32,48.8,1415.58,46.26,82.07,38.75,75.12,2016,0
22.75,40.26,9.07,21.64,1384.07,62.76,70.45,47.09,67.01,2017,0
2.56,3.94,8.97,31.24,1429.2,63.81,69.7,47.49,64.87,2018,0
-5.35,5.52,8.72,24.45,1508.16,59.68,68.56,52.69,67.84,2019,0
4.34,17.78,12.84,39.92,1368.33,55.0,67.79,58.57,72.79,2020,0
10.21,75.72,31.54,25.79,947.19,54.74,69.02,56.59,66.2,2011,0
15.58,23.96,22.67,15.73,1119.04,75.26,54.69,60.2,67.88,2012,0
122.22,51.32,7.34,28.47,1230.93,62.74,74.28,41.0,57.31,2013,0
7.05,9.04,9.37,20.91,1315.46,57.79,75.87,41.76,63.32,2014,0
8.7,-7.72,12.39,21.7,1176.07,73.43,72.96,36.82,44.15,2015,0
20.41,13.19,14.22,17.83,1331.17,89.33,68.75,34.98,55.92,2016,0
25.86,5.67,18.2,-3.19,1340.94,118.14,60.5,33.44,56.38,2017,0
0.66,14.07,23.53,2.87,1528.45,115.94,57.93,36.29,52.18,2018,0
37.08,16.94,24.79,-9.62,1787.43,187.42,44.17,29.79,66.71,2019,0
9.58,23.44,21.52,-1.64,2206.38,184.58,40.41,32.29,75.98,2020,0
19.83,8.79,9.64,16.9,361.0,89.0,44.62,62.22,76.89,2011,0
-13.6,7.2,4.4,13.76,386.99,88.65,31.56,77.2,74.95,2012,0
5.46,4.23,5.73,21.86,403.35,78.27,40.28,76.29,80.42,2013,0
-3.37,8.02,5.73,29.05,435.71,71.68,38.87,85.29,79.44,2014,0
43.3,1.44,5.2,-5.76,441.99,139.75,15.62,60.38,75.46,2015,0
-2.07,4.78,4.75,-3.88,463.11,129.94,16.06,64.6,75.75,2016,0
-9.04,7.22,5.49,-0.22,496.53,115.36,12.16,76.15,76.06,2017,0
-8.46,-5.11,5.49,-0.09,471.16,108.95,14.0,78.94,64.42,2018,0
-7.47,-0.67,5.44,7.21,468.02,97.33,17.52,84.74,63.25,2019,0
-3.42,0.28,6.14,50.78,469.32,46.24,59.31,87.99,66.41,2020,0
-1.79,-2.57,6.48,25.98,514.49,66.22,52.18,72.22,28.61,2011,0
-0.2,-6.15,5.84,22.94,482.85,68.55,53.32,68.1,18.1,2012,0
17.83,12.63,6.14,27.01,525.34,60.21,60.84,65.05,33.43,2013,0
7.56,9.37,4.74,39.74,547.57,54.73,52.85,86.15,54.97,2014,0
3.86,3.2,6.06,52.47,565.08,38.85,66.74,85.6,57.22,2015,0
5.7,0.22,5.93,45.32,566.32,44.99,63.49,81.16,47.77,2016,0
3.63,1.5,6.29,38.9,574.82,52.54,58.23,79.5,44.88,2017,0
5.63,0.78,7.76,35.96,579.28,53.94,59.08,75.85,42.45,2018,0
2.58,-0.89,8.49,19.05,574.13,80.04,41.35,73.28,43.91,2019,0
0.3,-5.43,9.43,19.59,542.96,78.46,45.78,69.1,36.94,2020,0
11.4,1.68,4.98,0.07,2237.65,117.73,30.2,59.29,58.4,2011,0
8.58,4.12,7.05,2.42,2300.46,114.32,35.0,56.85,52.74,2012,0
6.02,-13.9,5.37,5.15,1980.69,127.34,41.12,46.24,-710.1,2013,0
-18.28,1.29,7.6,-8.83,1021.86,116.92,33.31,57.04,31.15,2014,0
-2.74,-1.75,6.61,-9.9,958.01,118.43,32.18,57.27,8.9,2015,0
187.78,41.34,32.54,-2.34,1354.08,78.37,10.92,11.02,50.59,2016,0
-9.97,6.38,50.85,-2.08,1165.05,72.11,10.92,12.98,29.83,2017,0
67.7,7.56,45.26,-3.2,1123.97,66.77,10.92,8.93,27.0,2018,0
-12.14,6.48,53.77,-0.23,1160.18,64.97,10.92,9.87,32.71,2019,0
6.72,13.65,54.05,-0.36,1136.9,58.67,10.92,10.25,34.88,2020,0
20.14,311.98,1.73,60.37,1205.98,29.84,76.36,79.22,53.78,2017,0
17.62,20.06,5.73,48.97,1444.87,41.28,66.62,80.86,56.8,2018,0
1.11,-1.99,3.78,47.6,1413.92,39.77,68.83,78.39,7.79,2019,0
99.2,65.55,6.36,36.59,653.97,52.85,65.04,66.15,-6.93,2020,0
11.69,5.08,5.87,21.92,2174.89,88.75,57.02,48.43,48.21,2011,0
29.31,18.07,5.2,11.53,1962.14,114.86,49.21,44.22,37.27,2012,0
11.32,-1.36,5.34,8.88,1935.41,123.35,51.67,39.18,34.29,2013,0
-0.22,-13.86,5.19,2.06,1667.25,140.04,52.63,33.83,9.61,2014,0
3.69,2.09,5.65,4.56,1702.03,145.52,51.53,33.31,54.31,2015,0
4.08,4.31,5.14,11.33,1775.35,115.54,61.43,33.38,37.69,2016,0
5.59,4.81,4.93,14.0,1860.8,102.0,66.21,33.13,47.33,2017,0
-2.26,7.11,4.96,17.8,1886.77,93.58,66.02,36.31,44.09,2018,0
1.76,9.07,5.21,18.36,1854.73,83.36,67.56,38.92,42.01,2019,0
-8.95,-8.68,5.18,9.0,1668.04,110.1,57.02,39.04,27.54,2020,0
35.38,-16.41,4.43,-22.5,289.99,209.12,52.66,22.64,-5.01,2011,0
-6.26,-76.57,4.07,-40.13,42.59,468.34,53.1,8.93,0.0,2012,0
-47.32,333.24,1.36,-0.8,96.75,468.34,43.37,8.93,0.0,2013,0
36.55,199.04,4.69,-23.85,174.28,293.75,61.62,13.07,63.85,2014,0
-29.62,26.85,6.55,-20.81,221.08,204.32,51.68,23.65,49.13,2015,0
134.29,333.24,2.79,8.31,834.97,118.11,34.23,55.69,-55.04,2016,0
46.25,64.98,3.68,15.57,1024.09,117.94,25.91,62.82,15.77,2017,0
63.53,66.42,4.67,4.25,1432.29,104.1,28.51,68.67,85.04,2018,0
-18.6,-15.84,3.21,4.45,1131.69,104.79,30.95,65.89,0.0,2019,0
4.0,19.73,4.73,1.06,927.92,107.91,18.91,75.15,0.0,2020,0
-8.61,-15.07,6.82,-15.78,849.98,166.23,19.96,48.15,37.97,2011,0
12.12,-1.08,4.88,-24.79,840.81,185.02,21.41,42.48,-7.58,2012,0
5.06,-16.81,5.5,-19.57,867.2,185.34,24.61,40.68,41.83,2013,0
7.54,1.4,3.59,-12.06,879.31,187.0,28.29,38.35,54.42,2014,0
-1.82,14.98,3.51,-26.05,1011.0,177.15,20.44,44.91,64.09,2015,0
4.48,11.13,3.64,-15.99,1123.5,173.03,17.35,47.77,57.93,2016,0
14.69,12.69,3.68,-12.72,1257.0,167.37,21.45,46.93,67.3,2017,0
-3.94,1.15,3.13,-19.17,1271.43,157.5,22.72,49.07,60.71,2018,0
-5.07,2.24,3.17,-9.0,1299.95,153.32,18.97,52.85,1.9,2019,0
-3.97,-11.74,4.04,-13.75,1147.35,154.6,24.91,48.57,0.0,2020,0
4.07,123.21,7.59,17.18,620.03,101.41,44.55,54.68,52.58,2017,0
28.83,8.2,4.31,34.83,655.51,92.97,57.3,45.93,73.83,2018,0
-9.8,36.82,4.56,34.6,684.38,76.44,47.96,68.08,24.57,2019,0
175.68,34.02,2.98,-24.68,612.95,178.21,19.34,45.26,0.0,2020,0
7.63,2.74,3.15,28.4,533.22,72.76,41.67,80.17,19.88,2018,0
5.06,9.01,5.16,29.09,581.28,70.74,41.15,83.19,27.62,2019,0
62.88,47.29,11.62,39.93,856.19,52.03,60.86,75.23,28.59,2020,0
9.14,19.75,6.79,10.1,1557.04,168.23,49.65,29.93,64.97,2011,0
8.38,48.91,6.6,13.67,1862.17,109.94,54.84,41.08,65.52,2012,0
19.52,24.77,7.2,4.05,2209.06,124.61,46.56,42.89,64.23,2013,0
1.75,-9.03,6.29,-8.91,1918.44,145.63,44.13,38.37,28.71,2014,0
5.43,-7.48,6.64,1.42,1694.27,158.06,46.74,33.7,19.59,2015,0
-3.6,-2.27,6.53,-5.84,1511.66,170.86,41.57,34.2,35.11,2016,0
-2.54,-3.11,8.07,-11.12,1104.33,165.8,43.55,34.05,3.4,2017,0
4.94,4.75,8.17,-9.3,1140.05,154.37,47.5,34.01,49.28,2018,0
27.0,23.33,8.73,-3.12,1323.69,157.36,46.84,33.78,54.73,2019,0
25.32,17.38,8.84,-3.25,1523.86,162.87,47.77,32.07,53.64,2020,0
25.95,18.6,4.95,36.29,1485.62,86.0,52.66,55.05,54.43,2018,0
4.9,24.69,5.28,6.61,1692.17,105.36,31.05,65.44,15.79,2019,0
5.01,3.38,5.35,12.88,1749.43,103.51,33.31,64.43,39.23,2020,0
-10.99,-21.0,3.81,21.1,241.78,98.86,47.65,52.95,0.0,2011,0
-4.12,18.99,7.5,30.26,221.56,85.34,43.83,65.82,-3.81,2012,0
16.23,27.73,4.93,32.84,247.0,63.88,54.06,71.91,21.95,2013,0
-9.91,-20.68,1.33,40.03,186.15,71.61,54.27,63.86,0.0,2014,0
-12.15,-33.26,1.32,20.53,122.96,105.87,49.34,47.85,0.0,2015,0
187.78,18.73,3.09,-9.06,113.13,133.92,51.37,36.31,-710.1,2016,0
-47.32,10.41,0.93,33.54,75.44,34.34,83.1,49.21,0.0,2017,0
30.18,24.28,3.47,29.05,57.2,67.08,65.7,51.13,-88.73,2018,0
47.28,41.54,2.17,-2.0,57.5,123.34,43.37,45.91,0.0,2019,0
-47.32,-76.57,0.99,-5.19,42.59,286.41,91.4,8.93,0.0,2020,1
14.95,15.96,6.6,-28.07,451.79,272.51,36.91,23.15,58.8,2011,0
12.98,25.15,5.78,-18.06,467.32,252.12,35.35,25.64,60.3,2012,0
32.02,23.52,5.2,-18.52,484.85,276.07,33.76,23.99,58.98,2013,0
14.22,16.5,4.66,-25.68,498.26,265.84,34.89,24.49,59.1,2014,0
10.46,11.31,4.02,-18.35,537.19,246.81,34.83,26.4,63.12,2015,0
20.83,34.79,3.8,-10.37,580.35,210.2,38.36,29.33,65.1,2016,0
8.88,-0.94,4.4,-12.92,534.85,244.46,34.73,26.7,56.3,2017,0
-5.69,-22.49,6.15,-22.53,414.56,319.07,28.09,22.54,33.11,2018,0
-16.13,-63.72,6.25,0.8,150.39,468.34,24.1,9.2,45.2,2019,0
-0.84,-42.64,7.67,-46.37,86.27,468.34,23.9,8.93,44.75,2020,0
14.98,18.64,6.93,7.06,247.99,94.86,68.75,32.94,16.32,2011,0
-8.42,-23.58,5.91,4.41,187.85,114.4,68.37,27.65,12.95,2012,0
-24.51,-41.67,6.07,-12.76,108.61,182.94,59.95,21.89,-42.09,2013,0
-46.69,-76.57,9.13,-42.01,42.59,468.34,40.47,8.93,-136.79,2014,0
-47.32,273.8,3.72,0.43,125.8,99.52,24.56,75.8,30.92,2015,0
-0.4,7.38,6.27,14.38,135.08,83.4,31.37,82.29,66.21,2016,0
8.81,9.78,7.3,20.34,148.29,77.36,35.15,83.83,64.79,2017,0
103.96,23.83,11.55,-4.33,183.63,149.65,17.58,55.07,69.35,2018,0
11.22,19.7,13.25,14.39,219.81,110.15,34.81,59.19,68.75,2019,0
5.95,9.73,11.11,13.42,241.18,97.8,38.09,63.31,69.03,2020,0
28.7,11.44,7.38,12.06,646.35,80.67,51.42,60.22,59.65,2011,0
29.3,-12.28,11.47,2.19,504.72,161.45,34.03,40.86,-710.1,2012,0
22.1,18.64,6.24,-14.53,530.47,148.87,42.14,38.86,33.93,2013,0
-1.81,21.26,4.39,1.71,556.69,113.06,44.96,48.68,40.17,2014,0
-14.21,-7.74,5.19,12.14,513.58,96.73,39.96,62.07,-33.27,2015,0
40.32,27.06,1.56,-1.01,492.53,108.03,39.87,55.66,0.0,2016,0
-47.32,-43.73,5.95,-20.8,247.23,143.56,22.81,53.77,0.0,2017,0
92.83,45.09,4.85,-1.89,539.36,187.46,27.04,38.92,0.0,2018,0
-7.35,-11.86,7.32,30.8,370.35,150.7,44.72,36.68,-13.5,2019,0
-4.92,28.43,7.82,23.53,295.82,124.01,37.8,50.16,18.75,2020,0
-23.63,162.75,4.55,35.81,647.53,46.22,71.73,61.16,48.39,2015,0
187.78,29.31,3.85,9.51,234.71,120.71,71.88,23.29,-710.1,2016,0
-10.6,248.77,7.14,36.8,450.06,59.67,45.88,90.7,-12.84,2017,0
54.08,1.86,4.84,4.23,397.65,93.07,44.1,60.07,0.0,2018,0
24.62,16.37,2.6,-17.27,448.26,143.39,19.61,56.06,59.64,2019,0
6.84,22.02,7.82,13.39,303.65,80.4,51.26,60.62,0.0,2020,0
55.03,121.13,2.69,52.81,1081.89,49.62,63.35,73.86,42.19,2013,0
17.08,8.59,2.13,37.71,1138.93,61.75,57.7,68.5,31.35,2014,0
1.43,16.49,2.1,39.34,1174.04,55.97,55.97,78.68,39.38,2015,0
35.69,9.71,2.23,47.3,1260.58,59.88,61.91,63.61,46.24,2016,0
3.64,-12.01,2.38,32.0,1093.27,93.27,49.63,54.01,-24.27,2017,0
-36.11,-55.66,2.29,41.54,484.77,104.77,60.73,37.48,0.0,2018,0
-2.31,24.3,2.75,14.29,565.56,87.37,58.33,47.69,39.47,2019,0
53.15,55.0,2.33,38.61,798.33,67.54,67.4,48.27,37.22,2020,0
-5.78,0.72,7.72,8.26,310.37,102.45,45.5,53.2,38.19,2011,0
-16.14,17.51,9.38,18.74,364.41,91.43,31.85,74.54,63.71,2012,0
16.31,-0.09,8.81,10.45,364.07,108.81,30.34,64.02,42.09,2013,0
1.09,-9.1,8.77,6.61,330.92,121.57,29.94,57.63,21.14,2014,0
6.26,20.02,10.42,13.51,397.16,104.83,31.83,65.03,54.12,2015,0
-2.54,2.41,8.96,13.91,406.73,102.38,30.06,68.32,48.24,2016,0
2.18,-4.32,8.42,9.7,389.17,108.01,30.95,63.93,43.86,2017,0
1.25,0.38,8.59,9.73,390.63,108.98,31.0,63.32,44.03,2018,0
-0.26,0.01,10.65,10.93,390.67,108.47,31.22,63.41,26.5,2019,0
-6.64,0.49,10.22,9.76,392.59,100.97,31.11,68.23,29.77,2020,0
30.36,47.24,10.09,5.55,6407.62,111.79,35.77,57.46,34.13,2019,0
17.92,18.23,10.4,-0.39,3016.39,116.59,32.72,57.71,35.91,2020,0
3.05,7.36,3.01,66.8,744.99,27.94,75.29,88.44,0.0,2011,0
1.89,2.77,2.86,50.3,765.62,47.62,57.52,89.21,0.0,2012,0
1.25,2.44,3.65,56.86,784.3,41.74,62.33,90.25,0.0,2013,0
-1.67,-0.3,3.55,57.03,781.96,42.32,61.27,91.51,0.0,2014,0
2.55,2.59,4.75,52.47,802.21,45.39,58.45,91.55,0.0,2015,0
-2.63,-1.7,4.35,58.73,788.56,38.98,63.97,92.42,0.0,2016,0
28.62,27.34,5.55,47.46,874.85,50.26,54.01,91.5,0.0,2017,0
-6.05,-6.03,5.16,48.59,822.08,48.94,56.16,89.56,0.0,2018,0
-8.82,-2.67,5.7,52.95,800.13,46.14,57.73,91.62,0.0,2019,0
-16.24,-14.71,5.59,56.8,682.45,35.87,70.62,81.91,0.0,2020,0
-6.71,22.83,3.5,27.58,461.56,114.89,58.74,35.91,58.75,2011,0
-9.11,13.44,3.41,4.9,523.62,94.53,57.62,44.83,53.47,2012,0
7.99,18.11,3.55,23.25,618.45,77.89,61.78,49.07,51.82,2013,0
2.71,7.91,3.69,20.08,667.4,77.09,60.25,51.56,43.81,2014,0
3.94,11.3,3.99,21.49,728.51,68.99,61.87,55.27,43.19,2015,0
8.58,16.22,4.48,28.24,830.31,59.46,64.81,59.18,51.25,2016,0
8.38,11.31,4.35,31.54,906.34,54.89,66.65,60.76,46.06,2017,0
0.54,4.04,4.13,34.1,924.7,52.41,67.05,62.87,30.05,2018,0
4.49,4.95,3.98,36.9,951.73,47.73,69.84,63.18,32.8,2019,0
4.78,2.48,3.66,35.84,947.35,49.52,69.41,61.78,23.95,2020,0
3.02,7.15,7.09,36.51,1609.25,56.69,55.33,78.79,46.03,2011,0
3.56,6.65,7.38,32.18,1716.27,64.16,47.93,81.14,54.27,2012,0
7.16,6.61,6.91,39.98,1829.71,56.73,54.21,80.73,50.07,2013,0
7.7,7.66,6.98,36.27,1969.94,60.25,51.38,80.7,58.43,2014,0
5.51,12.89,7.05,44.94,2223.82,53.05,54.2,86.34,67.52,2015,0
17.35,11.86,7.15,48.31,2487.62,45.31,62.71,82.3,66.99,2016,0
1.75,6.04,7.98,51.32,2637.89,42.77,63.31,85.77,58.59,2017,0
2.44,7.61,8.13,61.62,2838.55,35.57,67.95,90.09,62.45,2018,0
7.88,9.39,7.69,61.5,3105.1,36.28,66.86,91.35,64.89,2019,0
6.11,5.97,7.64,47.92,3290.57,50.96,53.48,91.3,60.28,2020,0
29.91,82.95,8.18,24.96,1589.7,74.61,55.65,59.44,46.69,2017,0
92.21,34.89,9.28,30.9,2144.36,116.13,50.26,42.83,51.57,2018,0
25.51,22.97,8.18,14.31,2636.95,141.05,41.02,41.81,49.62,2019,0
7.88,40.05,8.76,22.27,3244.67,107.73,42.05,53.79,50.6,2020,0
35.63,15.87,2.79,29.15,784.74,90.31,44.74,61.19,15.78,2011,0
20.06,3.38,2.36,27.25,811.3,111.89,41.04,52.7,34.83,2012,0
41.34,10.24,2.38,-2.51,888.2,175.55,27.84,41.1,7.65,2013,0
14.34,18.87,2.68,3.41,1028.22,154.45,34.0,42.73,1.92,2014,0
7.23,43.21,2.76,12.5,1401.82,117.95,32.68,57.07,-257.7,2015,0
12.34,22.43,3.04,10.29,1704.23,98.18,34.93,66.27,39.11,2016,0
-0.38,8.65,2.9,11.74,1838.6,89.12,35.93,71.89,-84.26,2017,0
-6.27,-7.78,2.81,7.72,1688.2,93.03,34.84,70.04,0.0,2018,0
-10.19,-21.54,3.05,12.63,1146.29,103.37,37.34,60.62,0.0,2019,0
-2.97,4.09,3.34,4.38,1188.35,98.89,36.65,64.06,9.6,2020,0
74.35,31.21,8.33,8.75,440.07,102.73,64.48,34.58,50.16,2011,0
-12.82,33.95,8.2,9.97,589.46,94.87,49.6,53.13,50.85,2012,0
-0.41,-42.51,5.61,-10.43,338.86,185.46,43.12,30.67,0.0,2013,0
-5.69,-63.45,7.12,-18.19,123.87,438.06,47.93,11.89,-108.89,2014,0
-12.4,-13.71,6.14,-35.26,106.88,442.45,48.2,11.71,26.29,2015,0
-25.59,-0.37,5.03,-44.97,101.73,431.22,32.4,15.68,17.32,2016,0
20.85,236.96,9.73,-6.85,342.8,129.44,43.42,43.71,60.28,2017,0
76.38,45.65,7.76,8.2,249.64,176.27,36.38,36.09,56.83,2018,0
-7.33,28.81,6.15,5.75,321.55,136.97,31.29,50.17,43.36,2019,0
34.19,5.75,4.0,24.35,340.03,130.25,48.51,39.53,44.04,2020,0
-12.65,-33.53,3.74,2.68,170.19,97.21,66.63,34.33,0.0,2011,0
-3.18,-25.72,3.82,-3.86,102.86,170.68,55.05,26.34,-387.61,2012,0
13.38,49.3,4.08,-4.03,120.1,114.85,60.17,34.68,46.69,2013,0
17.83,25.52,4.03,11.93,140.94,104.4,61.43,36.95,49.24,2014,0
-8.02,3.6,5.23,8.22,146.48,88.6,63.13,41.61,47.44,2015,0
1.83,-3.03,4.19,13.24,127.04,109.5,56.66,39.58,0.0,2016,0
-4.73,23.2,4.02,11.16,145.94,83.33,57.35,51.19,60.89,2017,0
-2.77,-24.32,4.31,19.02,106.13,103.62,58.71,39.85,0.0,2018,0
51.51,-76.57,4.85,-46.37,42.59,468.34,38.76,8.93,0.0,2019,0
-36.61,333.24,3.9,-9.31,145.83,151.72,42.45,37.93,0.0,2020,0
-27.92,-39.74,9.82,-40.81,675.33,221.85,15.36,38.15,-435.42,2011,0
103.75,51.66,12.21,-17.74,725.61,194.03,44.89,28.4,60.45,2012,0
60.79,29.73,11.37,-14.3,776.06,194.59,55.41,22.91,42.05,2013,0
-1.91,26.45,11.35,-13.98,960.94,171.79,49.26,29.54,41.11,2014,0
7.68,11.49,10.17,-7.33,1021.36,165.64,48.75,30.94,31.9,2015,0
1.95,17.11,6.84,-10.62,689.95,149.18,47.59,35.13,18.25,2016,0
-8.06,-11.53,4.89,1.75,303.99,122.38,58.63,33.81,0.0,2017,0
