회사명,거래소코드,회계년도,[제조]영업이익(손실),[제조]영업이익(손실)(연결)
(주)CMG제약,58820,Dec-11,698484,623816
(주)CMG제약,58820,Dec-12,-4045140,-4205503
(주)CMG제약,58820,Dec-13,822547,791250
(주)CMG제약,58820,Dec-14,446018,442322
(주)CMG제약,58820,Dec-15,-2570878,-2572168
(주)CMG제약,58820,Dec-16,1730753,1730753
(주)CMG제약,58820,Dec-17,1558607,1558607
(주)CMG제약,58820,Dec-18,2567820,2567820
(주)CMG제약,58820,Dec-19,2603774,2603774
(주)CMG제약,58820,Dec-20,1822365,1822365
(주)금화피에스시,36190,Dec-11,15670906,15670906
(주)금화피에스시,36190,Dec-12,20453131,20453131
(주)금화피에스시,36190,Dec-13,25744446,27103680
(주)금화피에스시,36190,Dec-14,23011531,23448696
(주)금화피에스시,36190,Dec-15,26233196,27682715
(주)금화피에스시,36190,Dec-16,28240507,29816098
(주)금화피에스시,36190,Dec-17,33131391,33863833
(주)금화피에스시,36190,Dec-18,39495034,41384787
(주)금화피에스시,36190,Dec-19,30433094,34327291
(주)금화피에스시,36190,Dec-20,24209918,26993690
(주)나스미디어,89600,Dec-11,7809344,7809344
(주)나스미디어,89600,Dec-12,7613038,7613038
(주)나스미디어,89600,Dec-13,6058109,6058109
(주)나스미디어,89600,Dec-14,8601869,8601869
(주)나스미디어,89600,Dec-15,11693294,11693294
(주)나스미디어,89600,Dec-16,14615304,15433276
(주)나스미디어,89600,Dec-17,25654209,34298134
(주)나스미디어,89600,Dec-18,19351123,24946232
(주)나스미디어,89600,Dec-19,23389051,30558603
(주)나스미디어,89600,Dec-20,27301482,26967943
(주)나이스디앤비,130580,Dec-11,2848366,2848366
(주)나이스디앤비,130580,Dec-12,3200317,3200317
(주)나이스디앤비,130580,Dec-13,3312852,3312852
(주)나이스디앤비,130580,Dec-14,4103059,4103059
(주)나이스디앤비,130580,Dec-15,4929356,4943229
(주)나이스디앤비,130580,Dec-16,4752171,6465327
(주)나이스디앤비,130580,Dec-17,6644056,8454239
(주)나이스디앤비,130580,Dec-18,8817160,10423254
(주)나이스디앤비,130580,Dec-19,10084114,12798062
(주)나이스디앤비,130580,Dec-20,11861568,14088152
(주)내츄럴엔도텍,168330,Dec-12,5118742,5118742
(주)내츄럴엔도텍,168330,Dec-13,24103694,24103694
(주)내츄럴엔도텍,168330,Dec-14,25886542,25886542
(주)내츄럴엔도텍,168330,Dec-15,-10595159,-10890671
(주)내츄럴엔도텍,168330,Dec-16,-9347254,-9391306
(주)내츄럴엔도텍,168330,Dec-17,-5337960,-5391216
(주)내츄럴엔도텍,168330,Dec-18,-9689426,-13587338
(주)내츄럴엔도텍,168330,Dec-19,-8440259,-11129701
(주)내츄럴엔도텍,168330,Dec-20,1244551,-315913
(주)네오팜,92730,Dec-11,1199197,1199197
(주)네오팜,92730,Dec-12,209147,209147
(주)네오팜,92730,Dec-13,2147648,2147648
(주)네오팜,92730,Dec-14,5002662,5002662
(주)네오팜,92730,Dec-15,6258403,6258403
(주)네오팜,92730,Dec-16,10034988,9552938
(주)네오팜,92730,Dec-17,14632436,14037876
(주)네오팜,92730,Dec-18,19588203,19161762
(주)네오팜,92730,Dec-19,23347953,22960501
(주)네오팜,92730,Dec-20,21391242,21902092
(주)네이블커뮤니케이션즈,153460,Dec-11,3859395,3859395
(주)네이블커뮤니케이션즈,153460,Dec-12,5101595,5101595
(주)네이블커뮤니케이션즈,153460,Dec-13,38631,38631
(주)네이블커뮤니케이션즈,153460,Dec-14,554440,132220
(주)네이블커뮤니케이션즈,153460,Dec-15,254292,254292
(주)네이블커뮤니케이션즈,153460,Dec-16,194621,194621
(주)네이블커뮤니케이션즈,153460,Dec-17,-6481007,-6481007
(주)네이블커뮤니케이션즈,153460,Dec-18,-2389050,-2389050
(주)네이블커뮤니케이션즈,153460,Dec-19,-484726,-484726
(주)네이블커뮤니케이션즈,153460,Dec-20,399554,399554
(주)넥스지,81970,Dec-11,3167722,3167722
(주)넥스지,81970,Dec-12,2474759,2474759
(주)넥스지,81970,Dec-13,1710564,1227029
(주)넥스지,81970,Dec-14,865562,865562
(주)넥스지,81970,Dec-15,312489,312489
(주)넥스지,81970,Dec-16,-409428,-409428
(주)넥스지,81970,Dec-17,-126992,-598029
(주)넥스턴바이오사이언스,89140,Dec-11,4349627,4349627
(주)넥스턴바이오사이언스,89140,Dec-12,3358160,3358160
(주)넥스턴바이오사이언스,89140,Dec-13,3465175,3465175
(주)넥스턴바이오사이언스,89140,Dec-14,4053988,4053988
(주)넥스턴바이오사이언스,89140,Dec-15,1606617,1606617
(주)넥스턴바이오사이언스,89140,Dec-16,19292470,19292470
(주)넥스턴바이오사이언스,89140,Dec-17,10076522,10076522
(주)넥스턴바이오사이언스,89140,Dec-18,4102995,4102995
(주)넥스턴바이오사이언스,89140,Dec-19,2997381,2997381
(주)넥스턴바이오사이언스,89140,Dec-20,-3017727,-3017727
(주)넥스트아이,137940,Dec-11,5007759,5007759
(주)넥스트아이,137940,Dec-12,7106314,6881417
(주)넥스트아이,137940,Dec-13,5299518,5310652
(주)넥스트아이,137940,Dec-14,3954680,3774180
(주)넥스트아이,137940,Dec-15,1909488,2741035
(주)넥스트아이,137940,Dec-16,660358,3696037
(주)넥스트아이,137940,Dec-17,-1018815,1290427
(주)넥스트아이,137940,Dec-18,1787403,8381537
(주)넥스트아이,137940,Dec-19,-4134866,3690399
(주)넥스트아이,137940,Dec-20,-8039377,-10354834
(주)노바렉스,194700,Dec-11,1992651,1992651
(주)노바렉스,194700,Dec-12,3077503,3077503
(주)노바렉스,194700,Dec-13,3132824,3132824
(주)노바렉스,194700,Dec-14,5914373,5914373
(주)노바렉스,194700,Dec-15,11215035,11215035
(주)노바렉스,194700,Dec-16,10283870,10273527
(주)노바렉스,194700,Dec-17,10514470,9897600
(주)노바렉스,194700,Dec-18,12406850,11334721
(주)노바렉스,194700,Dec-19,17190631,16305801
(주)노바렉스,194700,Dec-20,27490880,26992725
(주)노바텍,285490,Dec-17,5532623,5516770
(주)노바텍,285490,Dec-18,6648162,6672041
(주)노바텍,285490,Dec-19,4407343,5524953
(주)노바텍,285490,Dec-20,3640414,29335292
(주)대유,290380,Dec-11,-230980,-230980
(주)대유,290380,Dec-12,1238034,1238034
(주)대유,290380,Dec-13,1578893,1578893
(주)대유,290380,Dec-14,4084920,4084920
(주)대유,290380,Dec-15,4958602,4958602
(주)대유,290380,Dec-16,5654952,5654952
(주)대유,290380,Dec-17,6873411,6873411
(주)대유,290380,Dec-18,7042121,7042121
(주)대유,290380,Dec-19,5332720,5332720
(주)대유,290380,Dec-20,4604224,4604224
(주)동방선기,99410,Dec-11,565120,3899448
(주)동방선기,99410,Dec-12,-4401650,-3983755
(주)동방선기,99410,Dec-13,1910868,-8003707
(주)동방선기,99410,Dec-14,1242233,-1778523
(주)동방선기,99410,Dec-15,2094878,1340753
(주)동방선기,99410,Dec-16,1792413,1796851
(주)동방선기,99410,Dec-17,-667105,-667105
(주)동방선기,99410,Dec-18,-2825982,-2825982
(주)동방선기,99410,Dec-19,-1255400,-1255400
(주)동방선기,99410,Dec-20,-1359095,-1359095
(주)동원개발,13120,Dec-11,25891707,25891707
(주)동원개발,13120,Dec-12,41847489,41847489
(주)동원개발,13120,Dec-13,44296221,44296221
(주)동원개발,13120,Dec-14,77191364,77191364
(주)동원개발,13120,Dec-15,117122111,117122111
(주)동원개발,13120,Dec-16,131149315,131149315
(주)동원개발,13120,Dec-17,143040410,143040410
(주)동원개발,13120,Dec-18,160073926,160073926
(주)동원개발,13120,Dec-19,106108775,106108775
(주)동원개발,13120,Dec-20,187555578,187555578
(주)동일기연,32960,Dec-11,7765133,6995799
(주)동일기연,32960,Dec-12,4498479,3728736
(주)동일기연,32960,Dec-13,4401007,3125707
(주)동일기연,32960,Dec-14,3709561,3124221
(주)동일기연,32960,Dec-15,2894824,1784953
(주)동일기연,32960,Dec-16,1638298,1082478
(주)동일기연,32960,Dec-17,3062006,2387315
(주)동일기연,32960,Dec-18,235596,-1363334
(주)동일기연,32960,Dec-19,1975944,919141
(주)동일기연,32960,Dec-20,1593523,190941
(주)듀오백,73190,Dec-11,1961053,1130697
(주)듀오백,73190,Dec-12,-497766,-1423334
(주)듀오백,73190,Dec-13,889636,90256
(주)듀오백,73190,Dec-14,-2354475,-3451103
(주)듀오백,73190,Dec-15,-3436253,-3883835
(주)듀오백,73190,Dec-16,-4979221,-5073348
(주)듀오백,73190,Dec-17,719444,580033
(주)듀오백,73190,Dec-18,-2608607,-2880725
(주)듀오백,73190,Dec-19,-2197997,-2468694
(주)듀오백,73190,Dec-20,702483,679200
(주)드래곤플라이,30350,Dec-11,9974587,8350352
(주)드래곤플라이,30350,Dec-12,4070563,4128508
(주)드래곤플라이,30350,Dec-13,504300,228926
(주)드래곤플라이,30350,Dec-14,2609913,2765733
(주)드래곤플라이,30350,Dec-15,3744014,3702334
(주)드래곤플라이,30350,Dec-16,1575388,1572232
(주)드래곤플라이,30350,Dec-17,-5496502,-5496502
(주)드래곤플라이,30350,Dec-18,-5899804,-5899804
(주)드래곤플라이,30350,Dec-19,-4330423,-4509707
(주)드래곤플라이,30350,Dec-20,98737,-3474081
(주)디아크,78590,Dec-11,1233074,1233074
(주)디아크,78590,Dec-12,492333,492333
(주)디아크,78590,Dec-13,424989,424989
(주)디아크,78590,Dec-14,573479,573479
(주)디아크,78590,Dec-15,1419070,1419070
(주)디아크,78590,Dec-16,2088625,2088625
(주)디아크,78590,Dec-17,2285974,2285974
(주)디아크,78590,Dec-18,1867371,2404127
(주)디아크,78590,Dec-19,948690,1888369
(주)디아크,78590,Dec-20,-10765064,-10062639
(주)디앤씨미디어,263720,Dec-16,3693827,3693827
(주)디앤씨미디어,263720,Dec-17,5432589,5432589
(주)디앤씨미디어,263720,Dec-18,6423382,5801456
(주)디앤씨미디어,263720,Dec-19,8089184,7913752
(주)디앤씨미디어,263720,Dec-20,12687332,13147012
(주)디에이테크놀로지,196490,Dec-11,2587074,2587074
(주)디에이테크놀로지,196490,Dec-12,2074372,2074372
(주)디에이테크놀로지,196490,Dec-13,2734018,2734018
(주)디에이테크놀로지,196490,Dec-14,4937332,4869325
(주)디에이테크놀로지,196490,Dec-15,3169082,3205730
(주)디에이테크놀로지,196490,Dec-16,3040085,3021043
(주)디에이테크놀로지,196490,Dec-17,4200287,4641627
(주)디에이테크놀로지,196490,Dec-18,1325616,2109559
(주)디에이테크놀로지,196490,Dec-19,634515,650130
(주)디에이테크놀로지,196490,Dec-20,-12884799,-14188468
(주)디지털대성,68930,Dec-11,2108352,2108352
(주)디지털대성,68930,Dec-12,4049529,4049529
(주)디지털대성,68930,Dec-13,6010400,6010400
(주)디지털대성,68930,Dec-14,5612111,5612111
(주)디지털대성,68930,Dec-15,5599342,5973446
(주)디지털대성,68930,Dec-16,5292385,7898180
(주)디지털대성,68930,Dec-17,5410123,10007834
(주)디지털대성,68930,Dec-18,1006438,12604179
(주)디지털대성,68930,Dec-19,9525683,21090277
(주)디지털대성,68930,Dec-20,7213155,14211309
(주)디지틀조선일보,33130,Dec-11,3508444,3921258
(주)디지틀조선일보,33130,Dec-12,5456120,5529331
(주)디지틀조선일보,33130,Dec-13,3929920,4090797
(주)디지틀조선일보,33130,Dec-14,3264424,3391383
(주)디지틀조선일보,33130,Dec-15,3443737,3716900
(주)디지틀조선일보,33130,Dec-16,4545266,4637268
(주)디지틀조선일보,33130,Dec-17,5357706,5435360
(주)디지틀조선일보,33130,Dec-18,6431880,6363294
(주)디지틀조선일보,33130,Dec-19,2738391,2936471
(주)디지틀조선일보,33130,Dec-20,1544320,1459673
(주)레고켐바이오사이언스,141080,Dec-11,-3061501,-3061501
(주)레고켐바이오사이언스,141080,Dec-12,-3251665,-3251665
(주)레고켐바이오사이언스,141080,Dec-13,-6259744,-6259744
(주)레고켐바이오사이언스,141080,Dec-14,-8457032,-8457032
(주)레고켐바이오사이언스,141080,Dec-15,-8048858,-8048860
(주)레고켐바이오사이언스,141080,Dec-16,-9277175,-10172813
(주)레고켐바이오사이언스,141080,Dec-17,-8099206,-9842081
(주)레고켐바이오사이언스,141080,Dec-18,-13941025,-15977964
(주)레고켐바이오사이언스,141080,Dec-19,11811719,8416842
(주)레고켐바이오사이언스,141080,Dec-20,-29761761,-29761761
(주)로지시스,67730,Dec-11,1799045,1799045
(주)로지시스,67730,Dec-12,1580259,1580259
(주)로지시스,67730,Dec-13,1843162,1843162
(주)로지시스,67730,Dec-14,1914417,1914417
(주)로지시스,67730,Dec-15,501515,501515
(주)로지시스,67730,Dec-16,511870,511870
(주)로지시스,67730,Dec-17,627402,627402
(주)로지시스,67730,Dec-18,724996,724996
(주)로지시스,67730,Dec-19,435804,435804
(주)로지시스,67730,Dec-20,407999,407999
(주)리노스,39980,Dec-11,7616009,7616009
(주)리노스,39980,Dec-12,7806403,7806403
(주)리노스,39980,Dec-13,4340611,4340611
(주)리노스,39980,Dec-14,6588006,8628174
(주)리노스,39980,Dec-15,7137162,7137162
(주)리노스,39980,Dec-16,4307168,4112642
(주)리노스,39980,Dec-17,3540541,3840326
(주)리노스,39980,Dec-18,1634796,1617419
(주)리노스,39980,Dec-19,61305,-320792
(주)리노스,39980,Dec-20,-5808406,-6189068
(주)리드코프,12700,Dec-11,44901496,44760209
(주)리드코프,12700,Dec-12,34787083,36877889
(주)리드코프,12700,Dec-13,39839308,45280593
(주)리드코프,12700,Dec-14,43293226,49937803
(주)리드코프,12700,Dec-15,44234941,53062309
(주)리드코프,12700,Dec-16,41679166,51092878
(주)리드코프,12700,Dec-17,38735375,47314285
(주)리드코프,12700,Dec-18,34413942,44888465
(주)리드코프,12700,Dec-19,40506195,53883905
(주)리드코프,12700,Dec-20,41088749,60086162
(주)멀티캠퍼스,67280,Dec-11,4082389,4082389
(주)멀티캠퍼스,67280,Dec-12,4725109,4660787
(주)멀티캠퍼스,67280,Dec-13,5340304,6061501
(주)멀티캠퍼스,67280,Dec-14,11789322,11729238
(주)멀티캠퍼스,67280,Dec-15,11132875,11941341
(주)멀티캠퍼스,67280,Dec-16,17170075,17830239
(주)멀티캠퍼스,67280,Dec-17,14176577,15107677
(주)멀티캠퍼스,67280,Dec-18,20700882,21830440
(주)멀티캠퍼스,67280,Dec-19,22516356,24178088
(주)멀티캠퍼스,67280,Dec-20,13903405,13721746
(주)메디프론디비티,65650,Dec-11,681143,681143
(주)메디프론디비티,65650,Dec-12,-2184762,-2184762
(주)메디프론디비티,65650,Dec-13,-1641837,-1641837
(주)메디프론디비티,65650,Dec-14,-2631219,-2631219
(주)메디프론디비티,65650,Dec-15,252734,252734
(주)메디프론디비티,65650,Dec-16,-495966,-495966
(주)메디프론디비티,65650,Dec-17,480995,480995
(주)메디프론디비티,65650,Dec-18,-1570272,-1570272
(주)메디프론디비티,65650,Dec-19,-2161742,-2161742
(주)메디프론디비티,65650,Dec-20,-2164891,-2164891
(주)메지온,140410,Dec-11,2924533,2924533
(주)메지온,140410,Dec-12,1680498,1680498
(주)메지온,140410,Dec-13,-2472531,-2472531
(주)메지온,140410,Dec-14,-4916395,-4916395
(주)메지온,140410,Dec-15,-2733007,-2733007
(주)메지온,140410,Dec-16,3283997,-7220099
(주)메지온,140410,Dec-17,-3256843,-16846232
(주)메지온,140410,Dec-18,-5437285,-21925916
(주)메지온,140410,Dec-19,-5578085,-24658888
(주)메지온,140410,Dec-20,448120,-7530525
(주)메카로,241770,Dec-11,2159561,2159561
(주)메카로,241770,Dec-12,1862378,1862378
(주)메카로,241770,Dec-13,1017652,1017652
(주)메카로,241770,Dec-14,629858,629858
(주)메카로,241770,Dec-15,5593829,5593829
(주)메카로,241770,Dec-16,3098844,3098844
(주)메카로,241770,Dec-17,43388489,43388489
(주)메카로,241770,Dec-18,33741806,33825845
(주)메카로,241770,Dec-19,9772810,8560966
(주)메카로,241770,Dec-20,6114552,146870
(주)모린스,110310,Dec-11,-19033338,-19033338
(주)모린스,110310,Dec-12,-18103785,-18103785
(주)모린스,110310,Dec-13,-22495899,-22495899
(주)모바일리더,100030,Dec-11,817698,817698
(주)모바일리더,100030,Dec-12,1369847,1369847
(주)모바일리더,100030,Dec-13,2914314,3094157
(주)모바일리더,100030,Dec-14,99285,99367
(주)모바일리더,100030,Dec-15,-553387,-890492
(주)모바일리더,100030,Dec-16,659612,826320
(주)모바일리더,100030,Dec-17,580239,582066
(주)모바일리더,100030,Dec-18,-85832,3439916
(주)모바일리더,100030,Dec-19,-72790,4967887
(주)모바일리더,100030,Dec-20,-396756,4498560
(주)미성포리테크,94700,Dec-11,-13191797,-11248589
(주)바이오솔루션,86820,Dec-13,478129,478129
(주)바이오솔루션,86820,Dec-14,-2735163,-2735163
(주)바이오솔루션,86820,Dec-15,-3259477,-3259477
(주)바이오솔루션,86820,Dec-16,-3128089,-3128089
(주)바이오솔루션,86820,Dec-17,-1814728,-1814728
(주)바이오솔루션,86820,Dec-18,1083139,1083139
(주)바이오솔루션,86820,Dec-19,-1867679,-1867679
(주)바이오솔루션,86820,Dec-20,-3329875,-3329875
(주)버킷스튜디오,66410,Dec-11,731084,731084
(주)버킷스튜디오,66410,Dec-12,-6349534,-6349534
(주)버킷스튜디오,66410,Dec-13,601707,601707
(주)버킷스튜디오,66410,Dec-14,1134038,1134038
(주)버킷스튜디오,66410,Dec-15,1010238,1010238
(주)버킷스튜디오,66410,Dec-16,-4493653,-4493653
(주)버킷스튜디오,66410,Dec-17,682469,682469
(주)버킷스튜디오,66410,Dec-18,-1911376,-1911376
(주)버킷스튜디오,66410,Dec-19,831136,831136
(주)버킷스튜디오,66410,Dec-20,357443,357443
(주)부-스타,8470,Dec-11,3370670,3370670
(주)부-스타,8470,Dec-12,3345678,3345678
(주)부-스타,8470,Dec-13,3889009,3889009
(주)부-스타,8470,Dec-14,3274174,3274174
(주)부-스타,8470,Dec-15,4726903,4726903
(주)부-스타,8470,Dec-16,6492052,6492052
(주)부-스타,8470,Dec-17,3306113,3306113
(주)부-스타,8470,Dec-18,1995494,1995494
(주)부-스타,8470,Dec-19,3262120,3262120
(주)부-스타,8470,Dec-20,5883219,5883219
(주)뷰웍스,100120,Dec-11,8248593,7537269
(주)뷰웍스,100120,Dec-12,8914938,7506155
(주)뷰웍스,100120,Dec-13,13311751,12820596
(주)뷰웍스,100120,Dec-14,13465681,13256808
(주)뷰웍스,100120,Dec-15,18895686,18374748
(주)뷰웍스,100120,Dec-16,30432466,30465391
(주)뷰웍스,100120,Dec-17,28955219,28634930
(주)뷰웍스,100120,Dec-18,22660977,22559421
(주)뷰웍스,100120,Dec-19,26326144,26425918
(주)뷰웍스,100120,Dec-20,27862297,29065623
(주)브리지텍,64480,Dec-11,1169448,1169448
(주)브리지텍,64480,Dec-12,5674687,5674687
(주)브리지텍,64480,Dec-13,6456992,6456992
(주)브리지텍,64480,Dec-14,3042876,3042876
(주)브리지텍,64480,Dec-15,6232679,6232679
(주)브리지텍,64480,Dec-16,8155169,8155169
(주)브리지텍,64480,Dec-17,-4746507,-4746507
(주)브리지텍,64480,Dec-18,730230,730230
(주)브리지텍,64480,Dec-19,-3932394,-3932394
(주)브리지텍,64480,Dec-20,1717241,1717241
(주)블루젬디앤씨,53040,Dec-11,809869,1116321
(주)블루콤,33560,Dec-11,2961679,127086
(주)블루콤,33560,Dec-12,7135257,6289265
(주)블루콤,33560,Dec-13,9850503,13566289
(주)블루콤,33560,Dec-14,29571536,33536987
(주)블루콤,33560,Dec-15,32555711,32341535
(주)블루콤,33560,Dec-16,30840626,27001366
(주)블루콤,33560,Dec-17,13475658,11613925
(주)블루콤,33560,Dec-18,599479,82675
(주)블루콤,33560,Dec-19,-6853388,-12101384
(주)블루콤,33560,Dec-20,-1362684,-4186660
(주)비아트론,141000,Dec-11,10620892,10620892
(주)비아트론,141000,Dec-12,10448877,10448877
(주)비아트론,141000,Dec-13,3991619,3991619
(주)비아트론,141000,Dec-14,832740,832740
(주)비아트론,141000,Dec-15,8329362,8329362
(주)비아트론,141000,Dec-16,13940345,14020478
(주)비아트론,141000,Dec-17,21546871,20821518
(주)비아트론,141000,Dec-18,29792405,29219694
(주)비아트론,141000,Dec-19,4031823,3785365
(주)비아트론,141000,Dec-20,17080955,16717496
(주)비즈니스온커뮤니케이션,138580,Dec-13,4322509,4322509
(주)비즈니스온커뮤니케이션,138580,Dec-14,3795319,3795319
(주)비즈니스온커뮤니케이션,138580,Dec-17,5703959,5703959
(주)비즈니스온커뮤니케이션,138580,Dec-18,5676148,5676148
(주)비즈니스온커뮤니케이션,138580,Dec-19,6196229,6196229
(주)비즈니스온커뮤니케이션,138580,Dec-20,5016757,5476512
(주)비트컴퓨터,32850,Dec-11,1707692,1477513
(주)비트컴퓨터,32850,Dec-12,1643930,1329390
(주)비트컴퓨터,32850,Dec-13,1327570,1326134
(주)비트컴퓨터,32850,Dec-14,2532601,2552968
(주)비트컴퓨터,32850,Dec-15,4971646,4999964
(주)비트컴퓨터,32850,Dec-16,3610535,3493598
(주)비트컴퓨터,32850,Dec-17,4784170,4346891
(주)비트컴퓨터,32850,Dec-18,-2082239,-2169694
(주)비트컴퓨터,32850,Dec-19,6123923,6072520
(주)비트컴퓨터,32850,Dec-20,5549953,5458066
(주)삼우이엠씨,26250,Dec-11,-4435052,-3961599
(주)삼우이엠씨,26250,Dec-12,-60920875,-60809865
(주)삼일기업공사,2290,Dec-11,1425490,1425490
(주)삼일기업공사,2290,Dec-12,2553189,2553189
(주)삼일기업공사,2290,Dec-13,606778,606778
(주)삼일기업공사,2290,Dec-14,959655,959655
(주)삼일기업공사,2290,Dec-15,3242345,3242345
(주)삼일기업공사,2290,Dec-16,62897,62897
(주)삼일기업공사,2290,Dec-17,2597068,2597068
(주)삼일기업공사,2290,Dec-18,3042024,3042024
(주)삼일기업공사,2290,Dec-19,3633753,3633753
(주)삼일기업공사,2290,Dec-20,2586075,2586075
(주)삼화네트웍스,46390,Dec-11,3848478,3862071
(주)삼화네트웍스,46390,Dec-12,55443,-714981
(주)삼화네트웍스,46390,Dec-13,3417202,2865515
(주)삼화네트웍스,46390,Dec-14,-2338052,-2501196
(주)삼화네트웍스,46390,Dec-15,-2130554,-2553616
(주)삼화네트웍스,46390,Dec-16,7352057,7017526
(주)삼화네트웍스,46390,Dec-17,95811,-178463
(주)삼화네트웍스,46390,Dec-18,-3367273,-3752501
(주)삼화네트웍스,46390,Dec-19,937843,173531
(주)삼화네트웍스,46390,Dec-20,376046,-206717
(주)서부티엔디,6730,Dec-11,3237687,3237520
(주)서부티엔디,6730,Dec-12,3922185,3921823
(주)서부티엔디,6730,Dec-13,9574744,9573915
(주)서부티엔디,6730,Dec-14,10528627,10527958
(주)서부티엔디,6730,Dec-15,12125185,12125185
(주)서부티엔디,6730,Dec-16,13112723,13112723
(주)서부티엔디,6730,Dec-17,-14009032,-14009032
(주)서부티엔디,6730,Dec-18,-15420,-15420
(주)서부티엔디,6730,Dec-19,14439054,14439054
(주)서부티엔디,6730,Dec-20,-6472848,-22674450
(주)서산,79650,Dec-11,706792,7816916
(주)서산,79650,Dec-12,4603775,14052424
(주)서산,79650,Dec-13,2807346,13006633
(주)서산,79650,Dec-14,1203915,15611943
(주)서산,79650,Dec-15,1430880,21268484
(주)서산,79650,Dec-16,2872049,21964440
(주)서산,79650,Dec-17,1845512,7325835
(주)서산,79650,Dec-18,-874187,-2519429
(주)서산,79650,Dec-19,-526687,-4878862
(주)서산,79650,Dec-20,-1174767,-8391146
(주)서울리거,43710,Dec-11,556381,289273
(주)서울리거,43710,Dec-12,1404901,1142248
(주)서울리거,43710,Dec-13,-6242562,-6526329
(주)서울리거,43710,Dec-14,-6889367,-7012689
(주)서울리거,43710,Dec-15,-6899090,-6914961
(주)서울리거,43710,Dec-16,225009,-259557
(주)서울리거,43710,Dec-17,-1217813,-1514798
(주)서울리거,43710,Dec-18,1358151,-217603
(주)서울리거,43710,Dec-19,-3569981,-8741445
(주)서울리거,43710,Dec-20,-14454053,-30106553
(주)세진티에스,67770,Dec-11,750340,1814848
(주)세진티에스,67770,Dec-12,-3449912,-1303435
(주)세진티에스,67770,Dec-13,-2988071,-4887299
(주)세진티에스,67770,Dec-14,115510,374765
(주)세진티에스,67770,Dec-15,-3062867,-3580360
(주)세진티에스,67770,Dec-16,175970,-723245
(주)세진티에스,67770,Dec-17,-1924867,-2428928
(주)세진티에스,67770,Dec-18,-1555888,-1435741
(주)세진티에스,67770,Dec-19,-557312,-252119
(주)세진티에스,67770,Dec-20,1936157,4629442
(주)셀바스에이아이,108860,Dec-11,-257719,-55901
(주)셀바스에이아이,108860,Dec-12,2073430,2073430
(주)셀바스에이아이,108860,Dec-13,6460323,6460323
(주)셀바스에이아이,108860,Dec-14,561195,-135206
(주)셀바스에이아이,108860,Dec-15,-2134268,-671123
(주)셀바스에이아이,108860,Dec-16,-1156225,-8415579
(주)셀바스에이아이,108860,Dec-17,917804,561995
(주)셀바스에이아이,108860,Dec-18,-3328286,-17058781
(주)셀바스에이아이,108860,Dec-19,-2159214,-6175156
(주)셀바스에이아이,108860,Dec-20,-2677907,-1530056
(주)쇼박스,86980,Dec-11,-5508908,-7662418
(주)쇼박스,86980,Dec-12,9683527,9711757
(주)쇼박스,86980,Dec-13,5414915,6333254
(주)쇼박스,86980,Dec-14,1811446,1768992
(주)쇼박스,86980,Dec-15,14430843,14059518
(주)쇼박스,86980,Dec-16,15652435,15295422
(주)쇼박스,86980,Dec-17,10711351,10397090
(주)쇼박스,86980,Dec-18,5477932,5242483
(주)쇼박스,86980,Dec-19,2314658,1942204
(주)쇼박스,86980,Dec-20,-1602935,-1951899
(주)수산아이앤티,50960,Dec-11,6672784,6672784
(주)수산아이앤티,50960,Dec-12,6635951,6635951
(주)수산아이앤티,50960,Dec-13,7111164,7111164
(주)수산아이앤티,50960,Dec-14,5978819,5978819
(주)수산아이앤티,50960,Dec-15,4414222,4414222
(주)수산아이앤티,50960,Dec-16,5602614,5602614
(주)수산아이앤티,50960,Dec-17,4366499,4366499
(주)수산아이앤티,50960,Dec-18,2650138,2650138
(주)수산아이앤티,50960,Dec-19,2789717,2789717
(주)수산아이앤티,50960,Dec-20,4555559,2961938
(주)슈프리마,236200,Dec-15,0,0
(주)슈프리마,236200,Dec-16,10811513,10776647
(주)슈프리마,236200,Dec-17,12501744,12407697
(주)슈프리마,236200,Dec-18,12039104,12186036
(주)슈프리마,236200,Dec-19,25152401,24565178
(주)슈프리마,236200,Dec-20,11227752,10635728
(주)슈프리마에이치큐,94840,Dec-11,5627834,5513673
(주)슈프리마에이치큐,94840,Dec-12,16239307,17408864
(주)슈프리마에이치큐,94840,Dec-13,15231041,15408473
(주)슈프리마에이치큐,94840,Dec-14,17329935,17676413
(주)슈프리마에이치큐,94840,Dec-15,-153311,349544
(주)슈프리마에이치큐,94840,Dec-16,1841208,3635326
(주)슈프리마에이치큐,94840,Dec-17,1442462,3709397
(주)슈프리마에이치큐,94840,Dec-18,2108650,7256728
(주)슈프리마에이치큐,94840,Dec-19,1693500,2017918
(주)슈프리마에이치큐,94840,Dec-20,4687299,4315134
(주)스마트솔루션즈,136510,Dec-11,4251707,4251707
(주)스마트솔루션즈,136510,Dec-12,-1839468,-1839468
(주)스마트솔루션즈,136510,Dec-13,1602387,1602387
(주)스마트솔루션즈,136510,Dec-14,-778304,-792910
(주)스마트솔루션즈,136510,Dec-15,406549,327550
(주)스마트솔루션즈,136510,Dec-16,1434541,1025104
(주)스마트솔루션즈,136510,Dec-17,3572891,3346492
(주)스마트솔루션즈,136510,Dec-18,-463218,-669275
(주)스마트솔루션즈,136510,Dec-19,-7500268,-7782689
(주)스마트솔루션즈,136510,Dec-20,-7094632,-7365694
