회사명,거래소코드,회계년도_x,상장일,상장폐지일,산업명,소속코드,[제조]매출액증가율,[제조]유형자산증가율,[제조]비유동자산증가율,[제조]총자본증가율,[제조]자기자본증가율,[제조]유동자산증가율,[제조]순이익증가율,[제조]재고자산증가율,[제조]매출액총이익률,[제조]매출액순이익률,[제조]총자본사업이익률,[제조]총자본순이익률,[제조]자기자본순이익률,[제조]1주당순이익,[제조]1주당매출액,[제조]총자본회전률,[제조]자기자본회전률,[제조]비유동자산회전률,[제조]재고자산회전률,[제조]매출채권회전률,[제조]매입채무회전률,[제조]매입채무회전기간,[제조]재고자산회전기간,[제조]매출채권회전기간,[제조]1회전기간,[제조]운전자본회전률,[제조]순운전자본회전률,[제조]유동자산회전률,[제조]당좌자산회전률,[제조]유동비율,[제조]당좌비율,[제조]현금비율,[제조]부채비율,[제조]순운전자본비율,[제조]자기자본배율,[제조]비유동비율,[제조]유동자산구성비율,[제조]자기자본구성비율,[제조]부가가치,[제조]총자본투자효율,[제조]설비투자효율,[제조]기계투자효율,[제조]부가가치율,[제조]노동소득분배율,[제조]자본분배율,[제조]이윤분배율,[제조]유형자산회전율,[제조]이자보상배율(이자비용),year,month,회계년도_y,매출액증가율(IFRS연결),유형자산증가율(IFRS연결),재고자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),자기자본증가율(IFRS연결),총자본증가율(IFRS연결),순이익증가율(IFRS연결)
(주)금화피에스시,36190,2011-12-01,2000-12-26,,  전문직별 공사업,5,-15.27,44,15.25,14.14,17.29,13.65,23.28,0,24.68,18.35,20.88,17.19,21.47,2618,13789.7,0.94,1.17,3.07,0,8.39,49.25,7.41,0,43.51,0.03,0,1.09,1.35,1.35,434.44,434.44,15.37,23.35,53.36,2544.84,37.86,69.31,81.07,56699.04,60.21,440.56,130932.58,68.53,62.72,37.28,26.78,7.59,999999999,2011,12,2011-12-01,-15.27485406,43.99585568,,15.2533464,13.6510502,17.29011923,14.13803598,23.28101844
(주)금화피에스시,36190,2012-12-01,2000-12-26,,  전문직별 공사업,5,30.8,9.03,9.6,12.01,20.9,13.08,21.76,0,24,17.08,22.9,18.52,21.92,3187,18037.38,1.08,1.28,3.57,0,12.78,154.02,2.37,0,28.57,0.04,0,1.32,1.56,1.56,723.2,723.2,33.85,14.28,60.3,3076.84,34.32,69.97,87.51,71820.4,68.09,511.84,760487.07,66.36,62.88,37.12,25.74,8.05,999999999,2012,12,2012-12-01,30.80329782,9.029245482,,9.597299072,13.07688625,20.9049399,12.00899858,21.75561337
(주)나스미디어,89600,2013-12-01,2013-07-17,,  전문 서비스업,5,5.5,-3.3,-0.14,7.13,28.83,7.72,-13.01,0,0,22.68,7.79,5.98,11.25,726,3200.72,0.26,0.5,3.66,0,2.78,0.64,569.44,0,131.31,0,0.47,0.19,0.28,0.28,226.23,226.23,3.24,72.86,51.91,1305.81,12.04,93.03,57.85,17511.14,18.03,4280.81,0,70.74,60.33,39.67,32.06,59.5,999999999,2013,12,2013-12-01,5.504543793,-3.303272779,,-0.137560655,7.716667997,28.82603324,7.129675421,-13.00751286
(주)나스미디어,89600,2014-12-01,2013-07-17,,  전문 서비스업,5,20.61,-18.46,8.62,0.37,11.34,-0.24,41.71,0,0,26.65,10.15,8.18,13.4,965,3620.39,0.31,0.5,4.23,0,3.28,0.93,392.73,0,111.26,0,0.43,0.24,0.33,0.33,269.88,269.88,11.37,55.83,58.2,1453.89,11.75,92.46,64.17,21471.53,22.02,6437.58,0,71.92,53.53,46.47,37.06,80.41,999999999,2014,12,2014-12-01,20.60603414,-18.46350544,,8.620348513,-0.24426623,11.34063113,0.373295675,41.7067428
(주)나스미디어,89600,2015-12-01,2013-07-17,,  전문 서비스업,5,52.37,3413.88,129.85,45.36,11.13,38.48,24.63,0,0,21.8,10.39,8.29,15.01,1202,5516.38,0.38,0.69,3.75,0,3.87,1.02,358.14,0,94.29,0,0.35,0.29,0.42,0.42,178.32,178.32,19.11,103.84,38.69,1615.66,24.3,88.08,49.06,28019.87,19.77,239.08,0,61.6,53.59,46.41,35.39,7.55,999999999,2015,12,2015-12-01,52.36969348,10000,,129.8457479,38.4750214,11.12629409,45.36346027,24.62873208
(주)나스미디어,89600,2016-12-01,2013-07-17,,  전문 서비스업,5,53.75315327,0,0,0,0,0,0,0,0,17.12,6.03,4.54,12.04,1413,7989.2,0.27,0.67,0.92,0,2.23,0.57,637.9,0,163.34,0,0.6,0.21,0.37,0.37,133.63,133.63,19.57,152.75,17.94,2152.78,72.56,71.29,39.57,39192.26,14.85,324.75,0,56.03,56.23,43.77,30.55,5.8,171.59,2016,12,2016-12-01,53.75315327,2.974765407,,348.4943315,50.71669963,50.18232379,86.21331417,19.14960069
(주)나스미디어,89600,2017-12-01,2013-07-17,,  전문 서비스업,5,71.96,-2.77,-1.47,19.72,21.88,28.25,107.87,0,0,22.18,12.04,9.2,22.56,2805,13738.39,0.41,1.04,1.6,0,3.35,0.91,400.41,0,108.82,0,0.41,0.32,0.56,0.56,140.61,140.61,10.08,147.29,22.06,2623.74,58.43,76.37,40.44,82131.9,25.99,699.91,0,68.29,51.21,48.79,32.48,10.11,147.4,2017,12,2017-12-01,71.96199123,-2.767191789,,-1.470697461,28.25200662,22.35761089,19.71846307,107.8738691
(주)나스미디어,89600,2018-12-01,2013-07-17,,  전문 서비스업,5,-11.36,1.87,-1.15,-4.07,10.46,-4.97,-22.98,0,0,19.32,8.43,6.65,15.03,2161,12177.13,0.34,0.79,1.44,0,3.08,0.81,451.99,0,118.34,0,0.44,0.27,0.45,0.45,157.27,157.27,10.48,113.54,27.55,2898.18,51.99,75.65,46.83,74878.56,24.7,626.37,0,70.24,58.68,41.32,27.51,9,326.73,2018,12,2018-12-01,-11.3642208,1.872827537,,-1.145376118,-4.972676772,11.09730051,-4.068323848,-22.98256489
(주)나스미디어,89600,2019-12-01,2013-07-17,,  전문 서비스업,5,9.76,-6.61,3.25,17.53,7.14,22.12,9.01,0,0,19.22,9.64,6.82,15.07,2362,13365.04,0.35,0.79,1.56,0,3.77,0.83,437.21,0,96.69,0,0.34,0.28,0.46,0.46,147.79,147.79,15.24,132.63,25.42,3105.08,49.76,78.61,42.99,90204.12,25.32,807.95,0,77.09,52.28,47.72,24.93,10.12,35.89,2019,12,2019-12-01,9.755274113,-6.607824896,,3.252371197,22.12014682,7.87793697,17.52604067,9.007527984
(주)나이스디앤비,130580,2011-12-01,2011-12-22,,  사업지원 서비스업,5,7.05,9.84,-0.14,59.78,79.4,78.3,32.46,0,0,14.23,17.4,13.49,17.29,214,1504.32,0.95,1.21,5.22,0,17.47,0,0,0,20.89,0.05,0.06,0.93,1.16,1.16,515.49,515.49,75.51,22.77,68.71,239.51,18.11,85.25,81.45,2855.23,12.61,1025.99,0,16.37,0,0,86.97,65.63,999999999,2011,12,2011-12-01,7.045572708,9.841449023,,-0.141322621,78.2963473,79.40174386,59.78159901,32.45566779
(주)나이스디앤비,130580,2012-12-01,2011-12-22,,  사업지원 서비스업,5,10.54,0.23,1.32,9.49,11.27,10.91,21.8,0,0,15.68,16.5,12.75,15.53,196,1252.3,0.81,0.99,5.74,0,19.08,0,0,0,19.13,0.05,0.05,0.8,0.95,0.95,610.17,610.17,61.12,20.81,72.2,266.5,16.49,86.35,82.78,11069.9,44.65,3968.68,0,57.4,69.25,30.75,27.32,69.22,999999999,2012,12,2012-12-01,10.53667071,0.229975098,,1.32109738,10.90553434,11.27087893,9.491634058,21.80325598
(주)나이스디앤비,130580,2013-12-01,2011-12-22,,  사업지원 서비스업,5,1.59,1.54,-26.01,9.44,11.21,15.05,-0.4,0,0,15.38,15.28,11.6,13.9,196,1272.22,0.75,0.9,6.65,0,19.08,0,0,0,19.13,0.05,0.05,0.74,0.85,0.85,674.02,674.02,60.41,18.89,77.3,296.38,10.97,90.77,84.11,11474.58,42.29,4051.19,0,58.57,69.77,30.23,26.26,69.7,999999999,2013,12,2013-12-01,1.590433979,1.544826498,,-26.00799946,15.04968478,11.20972953,9.444814409,-0.395107034
(주)나이스디앤비,130580,2014-12-01,2011-12-22,,  사업지원 서비스업,5,7.9,-17.96,-0.91,14.51,11.32,16.08,20.35,0,0,17.15,16.31,12.46,15.04,235,1372.68,0.73,0.88,8.48,0,14.86,0,0,0,24.56,0.04,0.07,0.69,0.79,0.79,593.78,593.78,54.16,22.3,76.52,329.93,9.77,92.01,81.76,12561.75,40.43,5405.85,0,59.42,65.7,34.3,28.86,82,999999999,2014,12,2014-12-01,7.89665759,-17.95897472,,-0.913197697,16.08332187,11.32075885,14.51468752,20.34503463
(주)넥스트엔터테인먼트월드,160550,2014-12-01,2014-12-23,,  영상ㆍ오디오 기록물 제작 및 배급업,5,-50.98124922,0,0,0,0,0,0,0,23.44,4.93,4.04,1.7,2.37,322,8031,0.35,0.48,2.27,0,10.97,45.42,8.04,0,33.28,0.04,0,0.31,0.41,0.41,307.82,307.82,216.94,38.81,57.24,1885.51,21.13,84.78,72.04,12854.12,7.17,1335.52,2780.26,20.74,38.74,61.26,23.75,64.4,13.68,2014,12,2014-12-01,-50.98124922,98.86443935,,25.14730068,58.89172776,311.6260201,52.62738343,-83.90754943
(주)넥스트엔터테인먼트월드,160550,2015-12-01,2014-12-23,,  영상ㆍ오디오 기록물 제작 및 배급업,5,33.24,-18.93,19.51,11.76,1.47,10.37,-54.77,0,10.59,1.11,-0.14,0.48,1.06,50,3013.42,0.43,0.63,2.76,0,9.83,42.3,8.63,0,37.13,0.04,0,0.39,0.52,0.52,289.64,289.64,133.04,50.75,54.82,956.61,24.54,83.72,66.33,4010.23,2,513.96,1229.28,4.86,144.97,-44.97,22.87,94.78,-5.5,2015,12,2015-12-01,33.24418029,-18.93184718,,19.50692618,10.37363422,2.912174843,11.76387454,-54.76592145
(주)넥스트엔터테인먼트월드,160550,2016-12-01,2014-12-23,,  영상ㆍ오디오 기록물 제작 및 배급업,5,52.23,5311.12,143.08,15.01,3.29,-9.88,217.6,0,20.52,2.84,3.79,1.65,3.29,160,4587.44,0.58,0.93,2.25,0,6.57,29.63,12.32,0,55.59,0.02,0,0.58,0.79,0.79,273.97,273.97,105.17,68.69,41.66,988.04,58.03,65.6,59.28,22300.26,9.67,53.92,13229.87,17.74,57.23,42.77,15.99,5.85,14.66,2016,12,2016-12-01,52.23374985,10000,,143.0755509,-9.880947541,2.785032205,15.01462435,217.6045058
(주)넥슨게임즈,225570,2018-12-01,2015-09-25,,  출판업,5,5.25,80.69,-0.08,-31.57,-36.73,-37.97,0,0,0,-53.32,-28.43,-34.74,-52.21,-539,200.13,0.65,0.98,3.25,0,12.99,0,0,0,28.11,0.04,0.08,0.7,0.81,0.81,491.3,491.3,278.64,57.57,60,155.55,38.87,75.33,63.46,21019.93,71.46,1159.28,2866.48,89.13,138.91,-38.91,-59.83,16.75,-236.72,2018,12,2018-12-01,5.250870188,80.69348125,,-0.082847623,-37.97465357,-36.73294178,-31.57303248,309.0241326
(주)넥슨게임즈,225570,2019-12-01,2015-09-25,,  출판업,5,20.84,731.08,165.9,147.98,104.36,142.11,0,0,0,-59.91,-32.8,-33.36,-60.09,-710,1187.26,0.56,1,2.15,0,4.55,0,0,0,80.24,0.01,0.22,0.62,0.75,0.75,478.25,478.25,79.68,91.2,58.17,264.58,50.58,73.55,52.3,25829.92,35.41,171.41,6062.51,90.64,152.33,-52.33,-66.1,3.38,-30.19,2019,12,2019-12-01,20.83687421,731.0832596,,165.8995793,142.1136042,104.3587307,147.9814437,35.76380674
(주)넥슨게임즈,225570,2020-12-01,2015-09-25,,  출판업,5,185.65,-13,-1.68,29.44,74.01,40.63,0,0,0,32.06,31.21,31.19,49.93,916,2822.73,0.97,1.56,4.25,0,6.96,0,0,0,52.44,0.02,0.14,1.05,1.26,1.26,534.38,534.38,133.93,42.22,64.95,460.4,28.58,79.91,70.31,77693.78,82.29,592.6,64983.63,95.44,63.04,36.96,33.59,5.78,49.3,2020,12,2020-12-01,185.6459979,-12.99573955,,-1.682085403,40.6264796,74.01311108,29.43508525,10000
(주)다나와,119860,2011-12-01,2011-01-24,,  출판업,5,2.29,5.28,16.77,87.71,104.18,120.69,-35.02,0,0,20.61,13.86,12.23,13.28,668,3207.24,0.59,0.64,2.48,0,8.97,0,0,0,40.71,0.02,0.11,0.73,0.78,0.78,2430,2430,1028.88,5.53,76.96,1336.77,20.83,80.26,94.76,10383.83,22.3,1322.16,0,49.05,60.49,39.51,42.02,27.65,534.52,2011,12,2011-12-01,2.286975764,5.278764164,,16.77160153,120.6866589,104.1765835,87.71429282,-35.01978247
(주)다나와,119860,2012-12-01,2011-01-24,,  출판업,5,20.11,-5.91,-2.6,12.26,5.5,15.92,21.83,0,0,20.91,13.36,10.76,11.73,824,3852.32,0.51,0.56,2.8,0,9.11,0,0,0,40.08,0.02,0.11,0.6,0.63,0.63,1510.02,1510.02,185.54,12.3,77.39,1410.35,19.23,82.88,89.05,13617.28,26.05,1842.71,0,53.56,57.83,42.17,39.04,33.36,444.5,2012,12,2012-12-01,20.11300269,-5.906275784,,-2.600788017,15.91981907,5.504496335,12.26414993,21.83433044
(주)다날,64260,2011-12-01,2004-07-23,,  정보서비스업,5,10.98960523,0,0,0,0,0,0,0,0,-6.85,-0.2,-2.87,-4.4,-193,5325.06,0.42,1.32,1.37,0,4.51,6.93,52.64,0,80.98,0.04,0,0.33,0.6,0.6,117.8,117.8,20.75,216.44,10.48,821.17,96.85,69.39,31.6,-2226.09,-1,-80.76,0,-2.38,0,0,0,33.92,-0.33,2011,12,2011-12-01,10.98960523,20.04248049,,-4.084983197,1.073567226,-4.457465193,-0.563260509,10000
(주)다날,64260,2014-12-01,2004-07-23,,  출판업,5,-16.58,-23.3,8.48,-5.97,7.81,-9.44,-5.09,0,0,0.34,2.04,0.12,3.02,141,4675.3,0.36,1.13,1.71,0,5.02,7.69,47.44,0,72.69,0.04,0,0.25,0.45,0.45,126.76,126.76,20.21,199.96,16.39,920.38,67.05,77.65,33.34,21213.15,7.9,1598.43,0,21.53,51.92,48.08,1.6,64.45,1.06,2014,12,2014-12-01,-16.57935071,-23.30345703,,8.476532159,-9.440724426,6.202993985,-5.969102623,-5.094813331
(주)덱스터스튜디오,206560,2016-12-01,2015-12-22,,  영상ㆍ오디오 기록물 제작 및 배급업,5,21.96,28.4,170.18,6.91,6.14,-17.34,27.95,0,31.58,16.15,3.58,6.19,6.9,242,1469.39,0.38,0.42,1.66,0,2.02,0,0,0,180.65,0.01,0.49,0.47,0.5,0.5,2025.35,2025.35,368.61,9.59,63.99,720.89,35.82,67.32,91.25,23115.83,26.98,327.61,698.37,72.74,62.61,37.39,22.2,5.05,35.49,2016,12,2016-12-01,21.96198424,28.39725102,,170.1814711,-17.33869384,6.087030032,6.914700292,27.94512948
(주)덱스터스튜디오,206560,2017-12-01,2015-12-22,,  영상ㆍ오디오 기록물 제작 및 배급업,5,-20.28,6.87,61.65,4.49,-47.76,-23.26,-753.21,0,-40.54,-134.92,-24.1,-39.02,-57.46,-1580,1152.42,0.29,0.43,0.69,0,1.57,0,0,0,231.85,0,0.64,0.36,0.5,0.5,121.02,121.02,41.61,119.02,8.59,365.16,110.74,49.44,45.66,-18077.83,-20.19,-239.28,-588.23,-71.36,0,0,0,3.46,-8.98,2017,12,2017-12-01,-20.27555856,6.865716948,,61.64677192,-23.25582569,-47.71244814,4.494216437,10000
(주)덱스터스튜디오,206560,2018-12-01,2015-12-22,,  영상ㆍ오디오 기록물 제작 및 배급업,5,54.8,-18.03,-45.87,-9.74,54.69,27.22,0,0,28.28,7.19,3.06,3.31,5.4,121,1656.46,0.46,0.75,1.12,0,2.99,2534.73,0.14,0,122.06,0.01,0,0.51,0.78,0.78,370.03,370.03,139.55,27.82,50.85,512.86,38.76,69.68,78.23,25764.17,31.88,416.05,833.93,65.7,67.06,32.94,10.94,5.71,1.37,2018,12,2018-12-01,54.79871081,-18.03273416,,-45.86985517,27.21743504,54.66251471,-9.736382765,10000
(주)덱스터스튜디오,206560,2019-12-01,2015-12-22,,  영상ㆍ오디오 기록물 제작 및 배급업,5,41.48,-17.76,40.67,-17.68,-12.5,-43.07,-374.62,0,0,-13.89,-7.01,-10.46,-13.02,-318,2250.84,0.75,0.94,1.88,0,6.87,2546.1,0.14,0,53.11,0.02,0,1,1.26,1.26,412.56,412.56,105.27,20.23,36.51,448.36,62.3,48.19,83.17,23600.47,35.48,463.43,590.83,42.54,86.69,13.31,-32.66,9.83,-22.45,2019,12,2019-12-01,41.47714365,-17.76403596,,40.66623302,-43.07153277,-12.48509748,-17.68138114,10000
(주)덱스터스튜디오,206560,2020-12-01,2015-12-22,,  영상ㆍ오디오 기록물 제작 및 배급업,5,-52.55,-28.44,-20.07,3.07,3.56,27.95,0,0,0,-11.56,0.54,-4.5,-5.4,-122,1042.59,0.39,0.47,0.85,0,8.94,4166.33,0.09,0,40.85,0.02,0,0.58,0.72,0.72,425.45,425.45,151.35,19.68,45.76,451.65,48.09,59.82,83.56,19594.47,28.58,537.67,607.14,74.42,75.99,24.01,-15.53,6.03,1.62,2020,12,2020-12-01,-52.54535173,-28.43780774,,-20.07276903,27.94715245,3.5413705,3.066764199,-60.62786739
(주)두산테스나,131970,2013-12-01,2013-10-22,,"  기타 전문, 과학 및 기술 서비스업",5,22.73,-9.3,-8.75,7.79,48.48,96.43,37.37,0,27.31,16.09,15.29,10.2,22.32,1810,10805.87,0.63,1.39,0.82,0,12.4,0,0,0,29.43,0.03,0.08,1.3,2.83,2.83,106.67,106.67,48.46,89.88,1.79,1705.6,135.48,28.65,52.66,52330.19,47.18,74.07,126.39,77.17,33.96,66.04,20.85,0.9,6.54,2013,12,2013-12-01,22.72739432,-9.296756378,,-8.747181988,96.42552129,48.48493637,7.78842697,37.36564653
(주)두산테스나,131970,2014-12-01,2013-10-22,,"  기타 전문, 과학 및 기술 서비스업",5,-29.46,-11.42,-7.98,-10.1,7.71,-15.39,-56.99,0,19.62,9.81,7.75,4.46,7.74,695,6983.09,0.45,0.79,0.63,0,11.29,0,0,0,32.34,0.03,0.09,0.85,1.63,1.63,110.45,110.45,79.57,58.49,2.55,1837.11,115.75,26.97,63.1,40032.68,40.14,66.07,128.48,83.69,28.59,71.41,11.72,0.7,5.14,2014,12,2014-12-01,-29.45680742,-11.41935136,,-7.976243319,-15.38618043,7.710555484,-10.09927922,-56.98703057
(주)두산테스나,131970,2015-12-01,2013-10-22,,"  기타 전문, 과학 및 기술 서비스업",5,-29.29,-17.74,-15.84,-16.8,-7.72,-19.38,0,0,-4.86,-12.39,-3.3,-4.59,-6.93,-620,4937.55,0.37,0.56,0.5,0,11.39,0,0,0,32.05,0.03,0.09,0.75,1.39,1.39,123.82,123.82,80.54,42.9,5.03,1695.22,105.56,26.13,69.98,26246.37,31.63,52.95,115.75,77.6,46.18,53.82,-15.96,0.58,-3.66,2015,12,2015-12-01,-29.29276923,-17.74341077,,-15.84448516,-19.37815147,-7.723549178,-16.79738367,10000
(주)두산테스나,131970,2016-12-01,2013-10-22,,"  기타 전문, 과학 및 기술 서비스업",5,-10.47,-12.97,-9.93,-5.71,0.72,6.23,0,0,-0.05,2.44,-1.48,0.92,1.27,110,4420.44,0.38,0.52,0.52,0,10.9,0,0,0,33.48,0.03,0.09,0.78,1.35,1.35,152.21,152.21,99.37,33.78,10.1,1707.5,94.4,29.44,74.75,26621.43,34.03,63.19,142.79,87.92,39.1,60.9,2.78,0.62,-2.43,2016,12,2016-12-01,-10.47286102,-12.97466809,,-9.928666011,6.234383656,0.724260581,-5.705285728,10000
(주)두산테스나,131970,2017-12-01,2013-10-22,,"  기타 전문, 과학 및 기술 서비스업",5,55.84,22.74,17.62,22.99,14.56,35.85,1115.38,0,24.59,19.06,11.6,10.31,14.33,1348,6888.86,0.54,0.75,0.79,0,12.47,0,0,0,29.27,0.03,0.08,1.03,1.74,1.74,138.44,138.44,90.37,43.62,9.03,1956.16,96.92,32.52,69.63,40594.58,42.19,72.47,120.2,86.03,33.59,66.41,22.15,0.93,22.88,2017,12,2017-12-01,55.84094517,22.73943229,,17.6236611,35.85020597,14.56319231,22.98926963,10000
(주)두산테스나,131970,2018-12-01,2013-10-22,,"  기타 전문, 과학 및 기술 서비스업",5,38.31,13.98,15.79,16,21.57,16.42,80.5,0,32.35,24.87,18.39,15.62,21.87,2433,9528.15,0.63,0.88,0.93,0,12.5,0,0,0,29.2,0.03,0.08,1.18,1.93,1.93,181.42,181.42,111.8,37.04,14.65,2378.1,92.31,32.64,72.97,54012.85,48.39,85.84,131.43,82.76,30.46,69.54,30.05,1.09,41.15,2018,12,2018-12-01,38.31236084,13.97843101,,15.79380593,16.42374469,21.56957658,15.99864182,80.50338518
(주)두산테스나,131970,2019-12-01,2013-10-22,,"  기타 전문, 과학 및 기술 서비스업",5,48.36,156.96,155.1,207,100.51,314.13,31.93,0,31.44,22.12,10.88,9.43,17.5,2709,14135.92,0.43,0.79,0.73,0,13.04,0,0,0,28,0.04,0.08,0.7,1.03,1.03,222.99,222.99,152.48,109.82,24.28,4077.59,117.45,44.02,47.66,71929.87,20.99,46.05,56.32,74.28,22.43,77.57,29.77,0.85,12.14,2019,12,2019-12-01,48.35952626,156.9625559,,155.095441,314.1320723,100.5087825,206.9985691,31.9348828
(주)두산테스나,131970,2020-12-01,2013-10-22,,"  기타 전문, 과학 및 기술 서비스업",5,36.86,114.25,106.3,33.11,37.06,-59.94,73.84,0,25.05,28.09,7.88,9.32,19.23,2260,15454.27,0.33,0.68,0.45,0,10.55,0,0,0,34.61,0.03,0.09,0.62,1.25,1.25,41.53,41.53,15.35,103.78,-18.65,2620.94,176.78,13.25,49.07,107843.99,23.64,31.04,38.17,81.38,18.81,81.19,34.52,0.51,5.93,2020,12,2020-12-01,36.8558177,114.2516359,,106.2990207,-59.93507651,37.05560322,33.11454052,73.8356024
(주)드래곤플라이,30350,2016-12-01,1997-11-10,,  출판업,5,-33.78,-3.28,2.62,7.21,36.35,58.12,0,0,0,-2.75,2.52,-0.46,-1.06,-21,742.56,0.17,0.4,0.19,0,5.83,0,0,0,62.57,0.02,0.17,0.27,1.63,1.63,23.35,23.35,17.87,112.53,-40.09,444.2,186.57,12.21,47.05,5323.54,7.91,10.88,760.91,48.66,43.17,56.83,-5.65,0.22,1.34,2016,12,2016-12-01,-33.78046553,-3.28309517,,2.61638422,58.11737616,38.12434073,7.212075687,-95.87070387
(주)드래곤플라이,30350,2017-12-01,1997-11-10,,  출판업,5,-30.84,-11.12,-18.25,-25.31,-32.19,-76.14,0,0,0,-128.62,-9.25,-16.54,-36.56,-656,509.58,0.13,0.28,0.14,0,6.44,0,0,0,56.7,0.02,0.16,0.2,1.49,1.49,6.87,6.87,3.11,133.84,-52.77,289.79,224.73,3.9,42.76,1731.76,3.44,3.98,4472.99,22.89,419.5,-319.5,-561.93,0.16,-4.35,2017,12,2017-12-01,-30.8382023,-11.1185787,,-18.16550036,-76.1575016,-32.06153858,-25.24747333,10000
(주)드래곤플라이,30350,2018-12-01,1997-11-10,,  출판업,5,-15.76,-97.31,-84.81,-60.45,-15.85,540.61,0,0,0,-136.31,-16.66,-24.75,-43.86,-552,398.14,0.18,0.32,0.23,0,8.47,0,0,0,43.08,0.02,0.12,0.29,0.88,0.88,955.36,955.36,812.23,9.9,56.49,226.18,40.56,63.09,90.99,-14.23,-0.07,-3.51,-14.73,-0.22,0,0,0,0.29,-4.25,2018,12,2018-12-01,-15.75632354,-97.31122027,,-84.81098138,540.614734,-15.84663986,-60.45039218,-10.72008479
(주)드래곤플라이,30350,2019-12-01,1997-11-10,,  출판업,5,-4.586724572,0,0,0,0,0,0,0,0,-94.55,-28.99,-38.53,-46.47,-359,379.88,0.41,0.49,0.92,0,28.89,0,0,0,12.63,0.08,0.03,0.58,0.73,0.73,388.03,388.03,325.16,20.6,41.18,154.59,53.69,55.48,82.92,857.77,5.75,43.08,121.54,14.1,595.66,-495.66,-670.32,3.05,-73.66,2019,12,2019-12-01,-4.586724572,70.23876603,,-9.523567,-34.04311119,-31.6503068,-24.99317071,-33.82010635
(주)드래곤플라이,30350,2020-12-01,1997-11-10,,  출판업,5,-37.89,116.18,60.08,40.83,-42.61,25.39,0,0,0,-216.98,-18.96,-45.6,-84.16,-508,234.04,0.21,0.39,0.44,0,19.8,0,0,0,18.43,0.05,0.05,0.22,0.4,0.4,77.72,77.72,74.19,195.97,-14.16,83.01,149.78,49.39,33.79,-3346.28,-15.92,-320.71,-13381.37,-88.6,0,0,0,1.2,-70.36,2020,12,2020-12-01,-37.89413569,116.1774574,,60.07648949,25.3852915,-42.61463742,40.83026939,42.53002445
(주)드림씨아이에스,223250,2020-12-01,2020-05-22,,  연구개발업,5,6.24,11.47,155.43,94.21,239.2,88.49,16.93,0,40.94,20.66,13.6,13.19,20.56,978,4220.24,0.64,1,6.18,0,6.2,16.76,21.78,0,58.89,0.03,0,0.51,0.71,0.71,366.55,366.55,35.41,33.28,64.55,1310.13,14.98,88.76,75.03,19651.87,40.44,1742.75,177443.52,83.66,71.09,28.91,24.7,21.96,130.42,2020,12,2020-12-01,6.243705308,11.47387027,,155.4257734,88.49300789,239.2027763,94.21246912,16.93095256
(주)드림티엔터테인먼트,220110,2015-12-01,2015-06-24,2020-04-10,"  기타 전문, 과학 및 기술 서비스업",4,144.0048306,0,0,0,0,0,0,0,18.3,5.07,5.52,3.26,31.9,139,2884.28,0.64,5.94,1.2,0,8.76,0,0,0,41.69,0.02,0.11,0.58,1.38,1.38,71.59,71.59,18.95,824.53,-18.46,206.57,494.28,46.54,10.82,3284.7,13.08,182.75,960.43,20.34,46.41,53.59,24.94,8.99,3.97,2015,12,2015-12-01,144.0048306,10000,,10000,281.377225,43.06480487,565.4402497,-61.82461883
(주)드림티엔터테인먼트,220110,2016-12-01,2015-06-24,2020-04-10,"  기타 전문, 과학 및 기술 서비스업",4,12.98,-72.41,-61.42,-47.32,168.79,-31.13,0,0,18.8,-2.99,5.9,-2.85,-19.55,-129,2528.24,0.95,4,1.96,0,14.33,0,0,0,25.47,0.04,0.07,0.85,1.85,1.85,117.96,117.96,68.62,106.51,9.26,424.72,80.87,60.84,48.42,2827.16,21.36,570.08,1044.32,15.49,78.82,21.18,-19.3,15.91,3.74,2016,12,2016-12-01,12.98002947,-72.40788012,,-61.41571136,-31.13209605,135.8349429,-47.32257539,10000
(주)드림티엔터테인먼트,220110,2017-12-01,2015-06-24,2020-04-10,"  기타 전문, 과학 및 기술 서비스업",4,52.1,10.48,-14.62,73.49,2.01,130.21,0,0,16.91,3.85,9.23,5.91,9.56,82,3839.31,1.53,4.24,5.78,0,15.96,0,0,0,22.88,0.04,0.06,1.12,2.09,2.09,113.84,113.84,70.93,243.82,9.81,433.26,66.26,80.73,29.09,4877.1,21.24,890.15,2408.89,17.57,51.72,48.28,21.93,53.18,203.01,2017,12,2017-12-01,52.10221082,10.48108372,,-14.61899298,130.2088945,4.206211791,73.49492151,10000
(주)드림티엔터테인먼트,220110,2018-12-01,2015-06-24,2020-04-10,"  기타 전문, 과학 및 기술 서비스업",4,-42.33,-36.78,-64.03,-85.3,-92.12,-90.38,-1178.26,0,19.02,-39.94,6.79,-48.56,-189.23,-832,2214.3,1.22,4.46,5.32,0,9.8,0,0,0,37.25,0.03,0.1,0.82,1.58,1.58,69.71,69.71,8.84,583.77,-22.96,31.18,322.5,52.83,14.62,-3248.63,-96.26,-937.92,-2428.32,-20.29,0,0,0,35.8,26.99,2018,12,2018-12-01,-42.32557679,-36.78335463,,-64.0250202,-90.37995589,-92.60887445,-85.30100115,10000
