회사명,거래소코드,회계년도,상장일,상장폐지일,산업명,소속코드,[제조]매출액증가율,[제조]유형자산증가율,[제조]비유동자산증가율,[제조]총자본증가율,[제조]자기자본증가율,[제조]유동자산증가율,[제조]순이익증가율,[제조]재고자산증가율,[제조]매출액총이익률,[제조]매출액순이익률,[제조]총자본사업이익률,[제조]총자본순이익률,[제조]자기자본순이익률,[제조]1주당순이익,[제조]1주당매출액,[제조]총자본회전률,[제조]자기자본회전률,[제조]비유동자산회전률,[제조]재고자산회전률,[제조]매출채권회전률,[제조]매입채무회전률,[제조]매입채무회전기간,[제조]재고자산회전기간,[제조]매출채권회전기간,[제조]1회전기간,[제조]운전자본회전률,[제조]순운전자본회전률,[제조]유동자산회전률,[제조]당좌자산회전률,[제조]유동비율,[제조]당좌비율,[제조]현금비율,[제조]부채비율,[제조]순운전자본비율,[제조]자기자본배율,[제조]비유동비율,[제조]유동자산구성비율,[제조]자기자본구성비율,[제조]부가가치,[제조]총자본투자효율,[제조]설비투자효율,[제조]기계투자효율,[제조]부가가치율,[제조]노동소득분배율,[제조]자본분배율,[제조]이윤분배율,[제조]유형자산회전율,[제조]이자보상배율(이자비용),year,month,label
(주)휴메딕스,200670,2020-12-01,2014-12-26,,  의료용 물질 및 의약품 제조업,5,25.26,11.84,7.07,26.89,7.1,56.21,44.76,87.02,40.08,17.48,10.9,10.96,12.99,1587.0,9876.54,0.63,0.77,1.15,6.74,4.41,26.53,13.76,54.17,82.7,0.01,0.0,1.0,1.38,1.73,238.08,186.09,78.22,30.23,28.8,2408.27,65.56,49.66,76.79,48245.27,27.47,79.76,214.45,48.99,36.85,63.15,35.68,1.71,64.71,2020,12,0
(주)휴비츠,65510,2011-12-01,2003-10-31,,"  의료, 정밀, 광학기기 및 시계 제조업",5,24.48,3.15,8.85,13.97,24.54,20.75,24.38,47.19,45.31,16.6,18.53,14.8,19.95,958.0,5606.81,0.89,1.23,1.61,8.96,7.35,31.35,11.64,40.76,49.64,0.01,0.0,1.38,2.01,2.59,208.84,157.88,59.18,31.81,23.78,959.07,71.67,45.63,75.87,21652.92,31.79,103.04,496.9,37.96,35.66,64.34,43.72,2.61,17.83,2011,12,0
(주)휴비츠,65510,2012-12-01,2003-10-31,,"  의료, 정밀, 광학기기 및 시계 제조업",5,18.06,31.02,26.23,23.13,26.85,19.43,26.03,33.29,43.01,17.51,17.11,15.52,19.98,1063.0,6442.95,0.89,1.15,1.61,7.61,6.59,28.55,12.78,47.96,55.38,0.01,0.0,1.37,1.97,2.67,238.48,173.53,72.13,28.41,25.7,1179.57,71.58,44.26,77.88,26785.89,31.94,119.1,456.85,39.78,37.28,62.72,44.02,2.63,30.33,2012,12,0
(주)휴비츠,65510,2013-12-01,2003-10-31,,"  의료, 정밀, 광학기기 및 시계 제조업",5,-4.85,51.57,28.07,21.18,-1.03,12.51,-102.37,40.29,38.01,0.51,6.55,0.35,-0.43,-25.0,6100.24,0.69,0.98,1.2,5.28,5.6,20.33,17.95,69.19,65.13,0.01,0.0,1.13,1.62,2.35,223.65,147.7,69.16,55.64,22.72,1165.73,91.69,41.09,64.25,12400.62,12.2,28.44,181.57,19.35,73.42,26.58,2.64,1.75,9.35,2013,12,0
(주)휴비츠,65510,2014-12-01,2003-10-31,,"  의료, 정밀, 광학기기 및 시계 제조업",5,-0.12,-1.95,1.46,5.12,-0.8,10.38,0.0,6.8,35.04,2.53,3.08,1.55,2.27,132.0,6085.0,0.61,0.98,1.06,4.36,5.84,18.81,19.4,83.64,62.55,0.01,0.0,0.99,1.46,2.19,204.17,137.08,64.89,64.04,22.01,1155.07,93.27,43.14,60.96,17856.49,16.71,42.15,292.21,27.9,62.29,37.71,9.07,1.47,3.1,2014,12,0
(주)휴비츠,65510,2015-12-01,2003-10-31,,"  의료, 정밀, 광학기기 및 시계 제조업",5,13.62,13.32,9.87,7.21,13.33,3.71,372.55,2.02,39.69,10.21,9.76,6.7,10.08,582.0,6141.48,0.66,1.04,1.14,4.75,6.07,22.84,15.98,76.81,60.14,0.01,0.0,1.08,1.55,2.3,269.63,182.47,86.89,54.36,26.26,1162.98,89.94,41.73,64.78,25851.94,22.57,73.19,456.83,35.56,47.21,52.79,28.7,1.58,18.15,2015,12,0
(주)휴비츠,65510,2016-12-01,2003-10-31,,"  의료, 정밀, 광학기기 및 시계 제조업",5,-7.95,57.35,39.18,21.8,12.19,-2.47,69.44,2.64,43.75,16.99,9.93,8.95,15.15,953.0,5638.23,0.53,0.85,0.84,4.27,4.7,23.9,15.27,85.4,77.61,0.01,0.0,0.96,1.42,2.12,175.08,115.52,28.94,68.74,14.33,1300.44,112.35,33.42,59.26,29028.8,20.81,86.16,682.0,43.38,41.59,58.41,39.17,1.06,235.71,2016,12,0
(주)휴비츠,65510,2017-12-01,2003-10-31,,"  의료, 정밀, 광학기기 및 시계 제조업",5,5.18,-8.51,6.31,0.98,1.86,-9.65,-71.9,8.73,40.48,4.92,6.58,2.47,3.99,268.0,5924.72,0.5,0.84,0.73,4.25,4.36,17.72,20.6,85.84,83.66,0.01,0.0,0.99,1.59,2.53,159.96,94.47,15.71,67.4,11.21,1324.42,117.35,29.9,59.74,21594.85,15.33,30.68,567.47,30.68,58.68,41.32,16.03,0.96,11.67,2017,12,0
(주)휴비츠,65510,2018-12-01,2003-10-31,,"  의료, 정밀, 광학기기 및 시계 제조업",5,12.04,-9.88,-4.32,0.55,6.64,11.98,127.98,16.68,38.74,9.57,5.98,5.34,8.72,611.0,6636.57,0.56,0.91,0.82,4.22,4.51,17.92,20.36,86.48,80.96,0.01,0.0,1.12,1.77,3.04,184.96,106.05,17.24,57.75,15.29,1412.19,105.22,33.3,63.39,27580.74,19.47,43.51,879.6,34.97,52.71,47.29,27.37,1.18,7.56,2018,12,0
(주)휴비츠,65510,2019-12-01,2003-10-31,,"  의료, 정밀, 광학기기 및 시계 제조업",5,11.57,5.24,4.36,7.22,4.85,12.96,11.08,13.86,41.3,9.47,8.08,5.68,9.16,688.0,7404.55,0.6,0.96,0.91,4.09,4.63,21.09,17.31,89.26,78.9,0.01,0.0,1.1,1.75,3.06,154.55,88.09,13.93,60.85,12.38,1480.7,104.43,35.08,62.17,31737.31,20.89,49.85,1149.71,36.07,52.88,47.12,26.26,1.35,10.84,2019,12,0
(주)휴비츠,65510,2020-12-01,2003-10-31,,"  의료, 정밀, 광학기기 및 시계 제조업",5,-20.34,5.18,-5.61,2.35,-10.79,17.09,0.0,0.86,42.8,-4.32,4.63,-1.97,-3.27,-251.0,5898.22,0.46,0.78,0.73,3.05,4.15,16.69,21.87,119.83,88.04,0.01,0.0,0.7,1.21,2.01,122.19,76.93,25.37,83.58,7.29,1320.92,109.91,40.13,54.47,20246.11,13.02,28.84,798.16,28.89,83.86,16.14,-14.95,1.02,5.35,2020,12,0
(주)휴센텍,215090,2019-12-01,2015-04-28,,"  의료, 정밀, 광학기기 및 시계 제조업",6,-14.38,-25.9,21.27,-26.64,-17.54,-47.08,271.81,-2.18,5.92,-32.49,-12.16,-21.98,-33.18,-300.0,905.54,0.68,1.02,1.77,3.87,30.47,16.58,22.01,94.42,11.98,0.01,0.06,0.75,1.09,1.53,201.88,120.23,37.18,41.34,25.51,777.94,69.88,50.56,70.75,3385.89,15.21,100.09,503.24,19.03,229.19,-129.19,-170.78,4.48,-9.72,2019,12,0
(주)휴센텍,215090,2020-12-01,2015-04-28,,"  의료, 정밀, 광학기기 및 시계 제조업",6,3.44,-37.92,-43.93,44.85,29.63,131.68,-48.6,-16.47,27.73,-16.15,1.65,-10.9,-16.44,-111.0,724.21,0.68,1.02,2.14,4.41,16.34,20.03,18.22,82.84,22.34,0.01,1.39,0.68,0.99,1.27,235.44,201.1,121.9,57.95,46.52,781.02,30.23,80.86,63.31,5683.78,17.62,270.65,565.92,30.88,118.58,-18.58,-52.3,6.71,0.2,2020,12,0
(주)휴엠앤씨,263920,2017-12-01,2017-09-28,,  기타 제품 제조업,6,-0.16,160.08,147.53,75.29,105.77,37.05,-82.23,0.0,15.85,2.53,3.98,2.51,3.12,89.0,307024.65,0.99,1.23,2.03,14.76,4.13,29.05,12.56,24.73,88.31,0.01,0.0,1.5,1.95,2.24,339.77,294.99,20.37,24.14,36.08,557.86,60.68,51.12,80.55,5124.41,18.79,147.18,787.71,18.9,77.23,22.77,13.37,2.73,15.06,2017,12,0
(주)휴엠앤씨,263920,2018-12-01,2017-09-28,,  기타 제품 제조업,6,-13.76,16.54,71.22,20.34,-0.12,-28.3,0.0,0.0,19.92,-0.29,-0.15,-0.2,-0.3,-8.0,2969.4,0.71,1.07,1.02,10.41,7.89,29.76,12.27,35.06,46.25,0.01,0.0,1.41,2.34,3.02,150.46,116.65,52.52,49.58,10.22,557.17,104.02,30.46,66.85,5593.92,17.04,48.85,247.19,23.92,102.05,-2.05,-1.19,2.02,-0.53,2018,12,0
(주)휴엠앤씨,263920,2019-12-01,2017-09-28,,  기타 제품 제조업,6,6.74,1.55,114.93,169.24,184.56,293.23,0.0,179.35,26.26,-20.31,1.79,-8.37,-12.02,-537.0,2650.88,0.41,0.59,0.69,5.86,6.03,30.19,12.09,62.3,60.58,0.01,0.0,0.76,1.01,1.22,391.72,329.19,88.23,41.53,33.13,1321.24,78.57,44.49,70.66,2923.35,3.31,24.85,155.79,11.71,212.19,-112.19,-173.42,2.14,0.39,2019,12,0
(주)휴엠앤씨,263920,2020-12-01,2017-09-28,,  기타 제품 제조업,6,45.03,-9.23,-39.97,-40.06,-50.13,-40.18,645.34,-21.35,10.06,-104.37,-10.88,-53.47,-80.76,-2857.0,2638.25,0.51,0.77,0.92,6.46,10.1,37.55,9.72,56.51,36.13,0.01,0.0,0.77,1.15,1.4,108.51,85.74,38.46,70.08,3.48,453.85,94.56,44.4,58.8,-29784.94,-56.23,-281.97,-2495.14,-82.27,0.0,0.0,0.0,3.23,-1.26,2020,12,0
(주)휴온스,243070,2017-12-01,2016-06-03,,  의료용 물질 및 의약품 제조업,5,68.58,5.67,0.67,17.79,32.91,26.11,124.82,0.0,54.23,11.97,16.92,16.14,27.39,5576.0,46015.78,1.35,2.24,4.83,8.1,4.26,15.41,23.68,45.05,85.63,0.01,0.0,1.28,1.87,2.43,214.61,165.05,55.59,66.02,38.48,4065.82,46.38,72.06,60.23,92190.0,43.64,207.38,1307.46,32.37,42.49,57.51,36.97,5.98,32.61,2017,12,0
(주)휴온스,243070,2018-12-01,2016-06-03,,  의료용 물질 및 의약품 제조업,5,15.36,32.08,34.65,18.99,29.75,12.92,31.22,19.58,55.25,13.57,19.78,19.28,31.29,5544.0,40230.11,1.42,2.23,4.75,8.51,4.39,19.12,19.09,42.87,83.2,0.01,0.0,1.39,2.03,2.66,225.79,170.58,34.08,49.91,38.1,3997.73,47.39,68.39,66.71,111176.15,44.23,196.03,1144.13,33.83,42.71,57.29,40.11,5.94,47.22,2018,12,0
(주)휴온스,243070,2019-12-01,2016-06-03,,  의료용 물질 및 의약품 제조업,5,11.08,14.21,25.04,19.48,19.14,16.91,-15.53,28.7,54.79,10.25,17.78,13.56,21.36,4259.0,40630.99,1.32,2.0,4.08,7.59,4.39,22.1,16.51,48.07,83.21,0.01,0.0,1.34,1.96,2.64,208.89,152.66,39.3,51.52,34.88,4330.37,50.13,66.92,66.0,114299.4,38.06,174.89,659.52,31.31,49.6,50.4,32.73,5.42,42.93,2019,12,0
(주)휴온스,243070,2020-12-01,2016-06-03,,  의료용 물질 및 의약품 제조업,5,11.41,37.33,49.77,38.68,22.77,33.19,45.48,14.88,54.06,13.91,15.3,15.79,25.66,5645.0,41158.63,1.13,1.84,3.28,7.0,5.09,30.31,12.04,52.17,71.66,0.01,0.0,1.18,1.74,2.31,214.08,164.37,21.54,71.05,34.25,4833.57,61.11,64.27,58.46,145241.61,34.87,222.37,966.6,35.71,41.08,58.92,38.96,4.77,30.04,2020,12,0
(주)휴온스글로벌,84110,2011-12-01,2006-12-19,,  의료용 물질 및 의약품 제조업,5,12.15,-18.78,-6.98,3.69,5.85,15.77,0.0,-2.32,42.29,4.31,5.68,3.22,6.03,553.0,12569.14,0.75,1.4,1.49,7.07,2.78,13.37,27.3,51.63,131.42,0.01,0.0,0.97,1.5,1.91,208.3,167.47,13.54,85.17,27.23,1849.06,88.21,52.36,54.0,38057.38,24.7,77.73,493.47,33.64,56.55,43.45,12.81,2.05,3.36,2011,12,0
(주)휴온스글로벌,84110,2012-12-01,2006-12-19,,  의료용 물질 및 의약품 제조업,5,19.79,38.1,15.59,20.4,11.67,24.78,39.34,0.0,48.02,5.31,8.32,3.88,7.55,761.0,14281.06,0.73,1.46,1.6,7.07,3.05,14.13,25.84,51.66,119.63,0.01,0.0,0.84,1.35,1.66,167.58,135.65,35.35,99.66,21.88,1861.58,91.31,54.27,50.08,48245.89,26.01,75.76,539.85,35.6,55.84,44.16,14.92,1.98,4.44,2012,12,0
(주)휴온스글로벌,84110,2013-12-01,2006-12-19,,  의료용 물질 및 의약품 제조업,5,16.73,11.52,14.45,11.16,34.79,8.39,160.72,0.0,49.71,14.44,13.86,11.08,15.17,1695.0,14861.55,0.77,1.26,1.63,7.11,2.85,13.56,26.91,51.35,127.96,0.01,0.0,0.92,1.45,1.82,171.76,136.73,30.49,64.67,22.11,2152.44,77.53,52.92,60.73,69780.89,33.84,93.05,584.63,44.11,48.99,51.01,32.74,2.07,10.37,2013,12,0
(주)휴온스글로벌,84110,2014-12-01,2006-12-19,,  의료용 물질 및 의약품 제조업,5,15.27,-0.27,0.23,23.42,33.5,44.05,20.42,23.44,51.79,13.43,13.34,10.63,15.65,1928.0,16136.09,0.79,1.16,1.88,7.33,3.15,16.92,21.58,49.77,115.75,0.01,0.0,0.94,1.37,1.68,265.87,219.41,79.37,35.11,38.53,2706.56,51.66,61.76,74.01,80809.83,31.75,109.0,904.51,44.32,48.36,51.64,30.31,2.39,18.74,2014,12,0
(주)휴온스글로벌,84110,2015-12-01,2006-12-19,,  의료용 물질 및 의약품 제조업,5,34.37,4.69,27.82,23.42,10.47,20.7,54.71,3.86,55.16,16.53,18.61,14.25,20.12,2853.0,21500.3,0.86,1.15,2.21,8.75,3.8,21.54,16.95,41.71,96.04,0.01,0.0,1.03,1.41,1.68,271.37,230.56,113.46,31.26,38.14,2964.87,51.98,60.4,76.19,102099.1,32.5,134.66,1339.88,41.67,41.69,58.31,39.68,3.15,55.67,2015,12,0
(주)휴온스글로벌,84110,2016-12-01,2006-12-19,,  의료용 물질 및 의약품 제조업,5,-33.18,29.41,171.93,77.33,89.3,15.32,1489.16,28.86,54.15,321.42,6.98,120.8,210.6,57107.0,17979.68,0.38,0.47,0.71,5.01,2.23,12.23,29.85,72.78,163.8,0.0,0.0,0.58,0.8,0.95,244.18,203.15,101.64,22.73,23.19,6581.28,74.53,39.28,81.48,62364.86,11.2,75.73,474.15,38.09,47.63,52.37,843.76,1.79,44.63,2016,12,0
(주)휴온스글로벌,84110,2017-12-01,2006-12-19,,  전문 서비스업,5,98.73,30.22,10.56,8.23,6.69,4.62,-95.06,28.0,59.58,15.0,10.65,8.41,7.69,2581.0,32824.89,0.56,0.69,0.91,7.76,4.06,25.45,14.34,47.02,90.01,0.01,0.0,1.03,1.45,1.79,250.36,198.89,89.96,22.6,22.8,6884.71,76.05,37.97,81.57,147727.38,24.5,131.76,656.15,45.41,41.09,58.91,33.03,2.74,39.89,2017,12,0
(주)휴온스글로벌,84110,2018-12-01,2006-12-19,,  전문 서비스업,5,16.39,35.86,13.92,11.61,6.16,7.83,13.75,13.4,0.0,16.05,10.84,9.53,8.22,2795.0,36397.21,0.59,0.74,0.95,7.54,4.16,32.01,11.4,48.39,87.7,0.01,0.0,1.12,1.59,2.02,222.96,174.76,62.71,24.92,20.23,6962.78,79.1,36.68,80.05,169449.75,25.18,133.12,621.02,44.75,44.12,55.88,35.86,2.39,43.59,2018,12,0
(주)휴온스글로벌,84110,2019-12-01,2006-12-19,,  의료용 물질 및 의약품 제조업,5,18.68,8.96,8.13,10.3,4.5,14.03,-7.78,28.44,0.0,12.76,10.49,8.11,7.2,2455.0,41150.82,0.64,0.8,1.01,7.37,4.3,34.99,10.43,49.5,84.82,0.01,0.0,1.16,1.7,2.21,203.52,153.96,53.03,27.56,19.29,6931.87,79.19,37.92,78.39,165299.92,22.27,110.25,424.66,36.78,55.75,44.25,34.69,2.36,48.59,2019,12,0
(주)휴온스글로벌,84110,2020-12-01,2006-12-19,,  의료용 물질 및 의약품 제조업,5,16.38,19.38,13.24,27.87,9.06,51.83,60.17,27.89,55.65,17.41,10.72,10.77,10.79,3752.0,45624.73,0.62,0.85,1.06,6.7,4.96,39.83,9.16,54.49,73.65,0.01,0.0,0.96,1.48,1.89,180.02,143.1,46.03,44.8,20.02,7202.09,79.6,45.03,69.06,166902.06,17.59,95.21,393.46,31.91,28.9,71.1,54.55,2.4,30.66,2020,12,0
(주)흥국,10240,2011-12-01,2009-05-12,,  기타 기계 및 장비 제조업,5,45.85,96.95,94.06,49.18,19.05,8.29,22.46,-5.01,12.72,6.54,13.55,9.37,19.01,1145.0,17524.25,1.43,2.91,2.55,10.96,6.07,12.74,28.65,33.31,60.16,0.02,0.23,2.04,3.28,4.68,173.73,125.03,30.72,123.53,16.12,1309.62,138.63,37.98,44.74,17571.21,19.48,45.62,115.18,16.27,35.25,64.75,40.16,2.58,8.7,2011,12,0
(주)흥국,10240,2012-12-01,2009-05-12,,  기타 기계 및 장비 제조업,5,-16.39,-17.05,-16.56,-0.77,5.52,25.01,-50.04,-20.27,11.58,3.91,6.33,3.92,8.5,572.0,14652.39,1.0,2.18,1.76,10.46,6.75,14.88,24.54,34.88,54.08,0.02,0.43,1.54,2.34,3.02,207.27,170.22,45.0,110.21,24.76,1381.85,109.63,47.85,47.57,16778.94,18.75,36.46,81.72,18.59,43.92,56.08,21.01,1.78,2.82,2012,12,0
(주)흥국,10240,2013-12-01,2009-05-12,,  기타 기계 및 장비 제조업,5,-12.69,-4.85,-4.84,-6.08,5.72,-7.44,-7.68,2.45,12.06,4.13,5.94,3.75,7.43,528.0,12792.67,0.91,1.8,1.73,10.17,7.74,15.04,24.27,35.88,47.16,0.02,0.35,1.23,1.91,2.35,160.53,128.76,21.8,86.75,17.78,1460.83,98.68,47.16,53.55,16525.85,19.66,38.11,88.64,20.97,45.0,55.0,19.7,1.75,3.66,2013,12,0
(주)흥국,10240,2014-12-01,2009-05-12,,  기타 기계 및 장비 제조업,5,-7.33,-8.29,-7.22,-5.85,2.05,-4.32,-48.69,9.36,10.61,2.29,3.9,2.05,3.67,271.0,11854.95,0.9,1.61,1.71,8.9,7.53,15.02,24.3,41.02,48.46,0.02,0.71,1.24,1.88,2.39,243.94,188.77,25.74,72.3,28.28,1490.72,89.72,47.92,58.04,14843.17,18.76,36.94,90.28,20.32,50.8,49.2,11.25,1.74,3.08,2014,12,0
(주)흥국,10240,2015-12-01,2009-05-12,,  기타 기계 및 장비 제조업,5,-11.91,-9.36,-10.08,-7.23,1.97,-4.14,-15.55,-4.69,11.28,2.19,3.51,1.85,3.04,229.0,10443.53,0.84,1.39,1.64,7.68,8.04,20.24,18.03,47.51,45.4,0.01,0.0,1.17,1.73,2.24,182.44,141.41,28.0,56.75,22.38,1520.08,79.12,49.52,63.8,14051.19,19.14,38.68,102.74,21.84,53.36,46.64,10.04,1.68,3.88,2015,12,0
(주)흥국,10240,2016-12-01,2009-05-12,,  기타 기계 및 장비 제조업,5,-2.51,-9.2,29.24,-5.34,6.18,-40.58,156.58,-3.09,15.41,5.77,7.23,5.06,7.5,587.0,10181.54,0.88,1.3,1.48,7.79,6.9,18.93,19.29,46.83,52.92,0.01,0.0,1.38,2.16,3.0,161.63,102.35,13.79,39.74,11.85,1614.09,96.3,31.08,71.56,16143.67,23.23,49.0,144.93,25.73,44.88,55.12,22.42,1.81,12.34,2016,12,0
(주)흥국,10240,2017-12-01,2009-05-12,,  기타 기계 및 장비 제조업,5,46.06,-10.77,-7.63,12.3,11.12,56.49,92.14,45.79,16.19,7.59,12.0,9.43,13.25,1128.0,14871.0,1.24,1.75,1.99,9.41,6.08,13.88,26.3,38.78,60.01,0.01,0.62,2.09,3.31,5.1,178.4,117.45,10.93,41.23,19.04,1793.63,80.05,43.31,70.81,20751.28,26.59,70.73,254.02,22.65,40.5,59.5,33.5,2.93,39.93,2017,12,0
(주)흥국,10240,2018-12-01,2009-05-12,,  기타 기계 및 장비 제조업,5,28.8,-2.71,-2.27,13.2,11.59,33.45,19.62,42.75,15.19,7.05,13.4,10.0,14.23,675.0,9576.84,1.42,2.02,2.7,8.42,6.44,11.68,31.24,43.35,56.71,0.01,0.32,1.99,2.99,4.64,217.18,137.81,47.85,43.27,27.55,1000.73,70.11,51.06,69.8,23927.82,27.09,83.4,291.19,20.28,41.21,58.79,34.76,4.05,51.28,2018,12,0
(주)흥국,10240,2019-12-01,2009-05-12,,  기타 기계 및 장비 제조업,5,-11.47,2.29,2.99,4.55,9.46,6.05,-15.8,-8.22,17.25,6.7,9.9,7.75,10.84,568.0,8478.68,1.16,1.62,2.38,6.61,6.17,9.7,37.64,55.22,59.2,0.01,0.32,1.54,2.25,3.41,220.12,150.5,68.97,36.85,28.27,1095.36,65.97,51.8,73.07,22530.66,24.39,82.08,310.43,21.56,44.53,55.47,31.08,3.6,33.57,2019,12,0
(주)흥국,10240,2020-12-01,2009-05-12,,  기타 기계 및 장비 제조업,5,14.01,4.7,-0.27,17.54,9.69,34.11,67.85,23.13,19.83,9.87,15.7,11.7,16.61,989.0,9666.43,1.19,1.68,2.68,7.06,5.75,10.1,36.12,51.73,63.51,0.01,0.37,1.5,2.13,3.05,258.03,183.1,64.28,46.64,36.2,1201.55,59.98,59.1,68.2,28370.22,26.13,111.8,475.7,23.82,35.09,64.91,41.43,3.96,89.08,2020,12,0
(주)흥국에프엔비,189980,2015-12-01,2015-08-07,,  음료 제조업,5,13.11,55.63,79.85,82.79,161.66,87.95,7.93,11.67,43.85,16.66,15.3,11.37,14.92,1094.0,6265.48,0.68,0.9,1.08,4.57,12.21,52.59,6.94,79.91,29.89,0.01,0.0,1.31,1.84,3.09,348.06,234.49,113.0,17.29,26.63,1744.25,73.46,37.37,85.26,16030.24,21.35,57.26,167.84,40.44,33.72,66.28,41.19,1.45,26.37,2015,12,0
