,회사명,거래소코드,회계년도,매출액증가율(IFRS연결),유형자산증가율(IFRS연결),재고자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),자기자본증가율(IFRS연결),총자본증가율(IFRS연결),순이익증가율(IFRS연결)
7752,(주)좋은사람들,33340,2020/12,-11.57610755,-18.28524427,-23.63467165,21.08082392,2.98279077,12.45147458,8.701456023,138.8446206
7753,(주)주노콜렉션,221670,2014/12,-99.99107374,10000,10000,10000,10000,10000,10000,10000
7754,(주)주노콜렉션,221670,2015/12,0,10000,10000,10000,10000,10000,10000,10000
7755,(주)주노콜렉션,221670,2016/12,0,10000,10000,10000,10000,10000,10000,10000
7756,(주)주노콜렉션,221670,2017/12,0,10000,10000,10000,10000,10000,10000,10000
7757,(주)주노콜렉션,221670,2018/12,0,10000,10000,10000,10000,10000,10000,10000
7758,(주)중앙디앤엠,51980,2010/12,153883.39,10000,10000,10000,10000,10000,10000,10000
7759,(주)중앙디앤엠,51980,2011/12,152.2694428,-1.95173035,138.3780689,26.51308137,37.83675043,0.788467008,33.00106877,10000
7760,(주)중앙디앤엠,51980,2012/12,16.8445895,-67.35315649,21.12762344,-3.853847225,-17.45745962,11.28100992,-11.93153629,-9.015263432
7761,(주)중앙디앤엠,51980,2013/12,-36.27367652,11.86450409,-45.72477759,-3.535231077,-1.816361593,-0.690337054,-2.57862487,10000
7762,(주)중앙디앤엠,51980,2014/12,-29.07966044,-9.655120286,-27.09929197,-13.30405442,-51.82740922,-24.64245863,-34.91129427,-42.63103716
7763,(주)중앙디앤엠,51980,2015/12,-8.163411552,-4.045067104,-19.03952769,-59.91046541,18.2158553,-66.15883626,-27.47897458,144.3628385
7764,(주)중앙디앤엠,51980,2016/12,-5.228334971,-77.26983255,-97.02348696,-11.99348006,-42.58164222,14.83317711,-32.69178132,-82.63032801
7765,(주)중앙디앤엠,51980,2017/12,-59.92051223,10000,10000,37.86286317,15.41816841,5.198462097,24.90666167,10000
7766,(주)중앙디앤엠,51980,2018/12,57.01138586,3.706789964,56.45093641,3.021913405,-17.94025488,8.703581239,-8.159295716,10000
7767,(주)중앙디앤엠,51980,2019/12,-12.94618778,14.30490433,-15.90909682,8.778266543,110.315016,73.32296296,57.16995563,190.6903786
7768,(주)중앙디앤엠,51980,2020/12,9.965340081,-14.55356386,-43.25064064,-18.31140927,103.1832536,1.990220715,59.17142103,52.23371605
7769,(주)중앙디자인,30030,2010/12,690.5751557,10000,10000,10000,10000,10000,10000,10000
7770,(주)중앙백신연구소,72020,2010/12,-81.06902925,10000,10000,10000,10000,10000,10000,10000
7771,(주)중앙백신연구소,72020,2011/12,-3.15384278,-3.248180222,23.16896835,-4.379408443,16.18870251,4.98856801,5.625612774,-48.3066931
7772,(주)중앙백신연구소,72020,2012/12,23.56773332,67.42148502,39.98920652,60.00101641,-15.07511256,10.07388529,19.82932299,84.65678483
7773,(주)중앙백신연구소,72020,2013/12,26.4015018,4.970752687,106.8322703,6.070977603,22.30362367,9.070649037,12.22670617,1.780905016
7774,(주)중앙백신연구소,72020,2014/12,21.60013333,1.008995893,7.652648124,1.166400496,13.48255655,8.034513046,6.256290925,-3.710966075
7775,(주)중앙백신연구소,72020,2015/12,16.87475603,-2.841788163,-5.540518944,-1.320978606,7.29478703,5.560585539,2.481806416,-24.04437485
7776,(주)중앙백신연구소,72020,2016/12,9.521062465,12.88153428,5.808284601,11.31261571,26.69624222,9.99444117,18.42144651,90.80071462
7777,(주)중앙백신연구소,72020,2017/12,-15.91884302,31.44666989,18.88309737,29.78149101,-8.230965847,7.141859407,10.98837165,-26.2478375
7778,(주)중앙백신연구소,72020,2018/12,4.037003208,2.532914878,-3.186032046,2.39958423,41.84514944,31.43019238,18.52421566,-24.57210613
7779,(주)중앙백신연구소,72020,2019/12,-0.754297041,2.93701336,-4.171256604,9.717437845,-10.51894658,1.603361305,-0.18248781,-46.31995192
7780,(주)중앙백신연구소,72020,2020/12,10.37785558,22.54688884,2.920717374,15.5307797,-0.020226649,1.369260347,8.710819225,70.62705309
7781,(주)중앙에너비스,440,2010/09,161.5616061,10000,10000,10000,10000,10000,10000,10000
7782,(주)중앙에너비스,440,2011/09,19.24400838,-20.23668722,43.89171479,-1.461151162,-13.1115086,6.680557833,-2.826545239,141.3277953
7783,(주)중앙에너비스,440,2012/09,-7.129002451,5.230993302,58.13209468,-0.801290631,17.61855632,0.584445711,1.128985965,-46.23221235
7784,(주)중앙에너비스,440,2013/09,-17.82999473,-2.835163712,-40.09037657,3.366325682,-23.56938252,1.595541692,0.083388991,-3.505531561
7785,(주)중앙에너비스,440,2014/09,17.29736082,19.94288793,303.6466366,13.99424726,165.3395044,11.6977928,28.08091562,47.64816267
7786,(주)중앙에너비스,440,2015/12,-10.79582547,11.23603628,-7.763354398,6.652418503,-6.606869489,1.110827292,4.095733829,-67.08858211
7787,(주)중앙에너비스,440,2016/12,1.306198299,-2.287020306,9.762650191,-2.125244308,11.38873826,0.169973357,0.212634966,21.99201109
7788,(주)중앙에너비스,440,2017/12,-22.71069538,-13.1741247,-68.33627665,-11.54804022,-65.79476834,-11.00839646,-21.97916813,51.11262903
7789,(주)중앙에너비스,440,2018/12,7.504491457,-1.671715596,-41.17905951,-1.488036245,-18.14881122,0.153984613,-2.892578883,-44.28027462
7790,(주)중앙에너비스,440,2019/12,-13.70113133,4.628227565,109.608083,4.270273016,12.01148194,-0.308693157,4.820346979,-30.86068383
7791,(주)중앙에너비스,440,2020/12,-18.47368642,-3.827232301,-29.30886825,-14.39022281,383.6552178,36.52751733,15.83447056,10000
7792,(주)지노믹트리,228760,2014/12,-99.98133099,10000,10000,10000,10000,10000,10000,10000
7793,(주)지노믹트리,228760,2015/12,0,10000,10000,10000,10000,10000,10000,10000
7794,(주)지노믹트리,228760,2016/12,5383.38,10000,10000,10000,10000,10000,10000,10000
7795,(주)지노믹트리,228760,2017/12,-17.28477691,10.4155211,,17.01593506,187.3007732,137.1749163,88.762469,2.528288886
7796,(주)지노믹트리,228760,2018/12,-14.68673315,92.92142069,,71.56023364,13.54321132,33.61732021,34.35521511,17.58005854
7797,(주)지노믹트리,228760,2019/12,-27.21826818,38.82652449,10000,82.5361054,10000,881.6835368,715.0222702,310.3431385
7798,(주)지노믹트리,228760,2020/12,339.8922685,27.11918058,361.9755301,7.959886901,3.176809543,-12.46568562,3.667499614,15.69781984
7799,(주)지노시스템,33850,2010/12,1964.743298,10000,10000,10000,10000,10000,10000,10000
7800,(주)지놈앤컴퍼니,314130,2016/12,-99.96090557,10000,10000,10000,10000,10000,10000,10000
7801,(주)지놈앤컴퍼니,314130,2017/12,0,10000,10000,10000,10000,10000,10000,10000
7802,(주)지놈앤컴퍼니,314130,2018/12,0,10000,10000,10000,10000,10000,10000,10000
7803,(주)지놈앤컴퍼니,314130,2019/12,358.33,10000,10000,10000,10000,10000,10000,10000
7804,(주)지놈앤컴퍼니,314130,2020/12,228.542753,87.21491522,,158.9635265,253.53127,10000,243.5645173,-63.70258251
7805,(주)지니뮤직,43610,2010/12,26563.05311,10000,10000,10000,10000,10000,10000,10000
7806,(주)지니뮤직,43610,2011/12,-21.71337809,-0.846596,-86.69226916,-13.93819674,-16.10620708,-10.58247748,-15.34160614,10000
7807,(주)지니뮤직,43610,2012/12,-0.123973643,-11.76337156,-62.95197901,173.6872536,156.0776143,98.34374204,162.3910295,-10.91909002
7808,(주)지니뮤직,43610,2013/12,61.90866454,-21.73950063,-40.05541872,-3.955913242,24.11265296,-13.15196026,13.61626898,139.5168633
7809,(주)지니뮤직,43610,2014/12,69.86788103,-9.16750924,-5.444273241,-27.34219505,13.32507492,62.26197057,0.469409324,10000
7810,(주)지니뮤직,43610,2015/12,3.288783768,-14.14994999,10000,-5.421430179,12.69359329,6.095718107,8.55228982,4.413828609
7811,(주)지니뮤직,43610,2016/12,24.7899571,-27.14750365,26.49381635,6.897971615,25.27066334,14.01963832,21.61113972,143.4735054
7812,(주)지니뮤직,43610,2017/12,39.85660345,-16.08976468,262.6563843,1.133364482,32.15182772,33.54683999,26.72097344,10000
7813,(주)지니뮤직,43610,2018/12,10.0172491,214.9633908,10.6781,339.1679195,13.66558347,59.83971304,59.14846074,10000
7814,(주)지니뮤직,43610,2019/12,34.59388226,25.15778716,-6.43519744,2.181444585,7.339299633,4.993405272,5.350500048,23.1795832
7815,(주)지니뮤직,43610,2020/12,7.158780062,-2.988877131,-68.98935764,-6.070599718,15.00366841,6.133030258,7.122149328,29.49980565
7816,(주)지니틱스,303030,2018/12,-99.99595088,10000,10000,10000,10000,10000,10000,10000
7817,(주)지니틱스,303030,2019/12,549350.69,10000,10000,10000,10000,10000,10000,10000
7818,(주)지니틱스,303030,2020/12,-26.48426377,-3.608293821,20.74341983,4.063926928,-4.816535499,5.640712298,-2.517559936,10000
7819,(주)지디,155960,2010/12,-54.85793773,10000,10000,10000,10000,10000,10000,10000
7820,(주)지디,155960,2011/12,95.6914848,267.7845087,123.2773093,260.9592916,-9.246118319,126.7459406,169.9054174,73.5758645
7821,(주)지디,155960,2012/12,139.304643,5.637181207,26.98227364,10.92787468,551.2364393,218.0832483,72.14879426,198.5721174
7822,(주)지디,155960,2013/12,5.674606885,105.4486177,27.68327343,105.1716139,10.20398712,108.7499241,64.46468956,-15.05352598
7823,(주)지디,155960,2014/12,-18.95902531,2.75523731,527.5874673,13.61370288,2.998078138,0.980415388,10.56466443,-92.58454293
7824,(주)지디,155960,2015/12,-33.55818666,-17.84874566,-89.27108208,-18.64037712,0.562979561,-16.24768748,-13.50222143,10000
7825,(주)지디,155960,2016/12,-33.69562341,-24.9433796,-30.04780425,-17.51704555,6.663948489,-13.1638453,-9.99497435,-18.49036816
7826,(주)지디,155960,2017/12,-60.58492189,-50.02057133,-45.86436555,-42.0695804,22.4948384,-24.77063914,-18.26791025,69.96666164
7827,(주)지란지교시큐리티,208350,2014/12,-99.92124735,10000,10000,10000,10000,10000,10000,10000
7828,(주)지란지교시큐리티,208350,2015/12,0,10000,10000,10000,10000,10000,10000,10000
7829,(주)지란지교시큐리티,208350,2016/12,198534.83,10000,10000,10000,10000,10000,10000,10000
7830,(주)지란지교시큐리티,208350,2017/12,110.2544554,747.9894533,10000,10000,42.50808926,129.0270122,142.1008719,10000
7831,(주)지란지교시큐리티,208350,2018/12,28.76025007,77.82815933,,15.91735698,40.88688398,51.25575908,29.20433404,-62.0535379
7832,(주)지란지교시큐리티,208350,2019/12,13.11868427,266.2674277,,27.3317126,0.719778401,5.616567887,11.89034392,81.97995126
7833,(주)지란지교시큐리티,208350,2020/12,2.919482643,2.445269437,10000,-4.719148937,17.52538523,-0.466988424,6.89947732,10000
7834,(주)지성이씨에스,138290,2010/12,-99.98402703,10000,10000,10000,10000,10000,10000,10000
7835,(주)지성이씨에스,138290,2011/12,0,10000,10000,10000,10000,10000,10000,10000
7836,(주)지성이씨에스,138290,2012/12,0,10000,10000,10000,10000,10000,10000,10000
7837,(주)지성이씨에스,138290,2013/12,0,10000,10000,10000,10000,10000,10000,10000
7838,(주)지성이씨에스,138290,2014/12,0,10000,10000,10000,10000,10000,10000,10000
7839,(주)지성이씨에스,138290,2015/12,0,10000,10000,10000,10000,10000,10000,10000
7840,(주)지성이씨에스,138290,2016/12,0,10000,10000,10000,10000,10000,10000,10000
7841,(주)지성이씨에스,138290,2017/12,0,10000,10000,10000,10000,10000,10000,10000
7842,(주)지씨셀,144510,2014/12,309798.32,10000,10000,10000,10000,10000,10000,10000
7843,(주)지씨셀,144510,2015/12,11.29227806,16.80110278,,45.44601543,1.691996308,21.48673226,21.3216558,30.17603575
7844,(주)지씨셀,144510,2016/12,22.99315817,4.146948593,,5.617272619,476.5862061,436.8184183,223.2772334,2.978577496
7845,(주)지씨셀,144510,2017/12,7.960401766,22.08110944,10000,17.33333473,-1.821611043,0.470842384,1.544274192,-54.57579451
7846,(주)지씨셀,144510,2018/12,10.53276944,123.9679136,661.5654713,89.06885512,-18.35685741,-1.245881709,3.454983847,-5.220769959
7847,(주)지씨셀,144510,2019/12,14.37237314,56.86824652,63.63303708,112.6984424,-36.51586152,0.297065918,18.85268834,10000
7848,(주)지씨셀,144510,2020/12,47.78859216,18.73125856,-53.18573036,11.69974684,13.16349774,8.278118458,12.19147929,10000
7849,(주)지아이바이오,35450,2010/12,-90.88290076,10000,10000,10000,10000,10000,10000,10000
7850,(주)지아이바이오,35450,2011/12,5.051465195,290.1367601,485.3280011,-6.810333401,10.85538122,-12.93920625,-0.51190777,102.5472942
7851,(주)지아이바이오,35450,2012/12,134.2526127,50.86138803,-4.022895954,-14.03008183,-23.03658618,-14.18304637,-17.6081016,-81.3804864
7852,(주)지아이텍,382480,2017/12,-99.94790765,10000,10000,10000,10000,10000,10000,10000
7853,(주)지아이텍,382480,2018/12,0,10000,10000,10000,10000,10000,10000,10000
7854,(주)지아이텍,382480,2019/12,0,10000,10000,10000,10000,10000,10000,10000
7855,(주)지아이텍,382480,2020/12,171792.15,10000,10000,10000,10000,10000,10000,10000
7856,(주)지앤디윈텍,61050,2010/12,504.9270255,10000,10000,10000,10000,10000,10000,10000
7857,(주)지앤비에스엔지니어링,382800,2012/12,-99.99038297,10000,10000,10000,10000,10000,10000,10000
7858,(주)지앤비에스엔지니어링,382800,2013/12,0,10000,10000,10000,10000,10000,10000,10000
7859,(주)지앤비에스엔지니어링,382800,2014/12,0,10000,10000,10000,10000,10000,10000,10000
7860,(주)지앤비에스엔지니어링,382800,2015/12,0,10000,10000,10000,10000,10000,10000,10000
7861,(주)지앤비에스엔지니어링,382800,2016/12,0,10000,10000,10000,10000,10000,10000,10000
7862,(주)지앤비에스엔지니어링,382800,2017/12,0,10000,10000,10000,10000,10000,10000,10000
7863,(주)지앤비에스엔지니어링,382800,2018/12,0,10000,10000,10000,10000,10000,10000,10000
7864,(주)지앤비에스엔지니어링,382800,2019/12,0,10000,10000,10000,10000,10000,10000,10000
7865,(주)지앤비에스엔지니어링,382800,2020/12,423816.88,10000,10000,10000,10000,10000,10000,10000
7866,(주)지앤알,43630,2010/12,-79.59084809,10000,10000,10000,10000,10000,10000,10000
7867,(주)지앤에스티,36920,2010/12,-31.83897101,10000,10000,10000,10000,10000,10000,10000
7868,(주)지앤에스티,36920,2011/12,123.7024357,-8.542824294,-4.048020985,-29.93699811,24.87145845,-44.91742039,-11.22757604,4.196755593
7869,(주)지앤에스티,36920,2012/12,-55.15172501,-86.3016005,-59.26102563,-34.6744172,-21.12511174,42.73076627,-28.16839817,-75.79487323
7870,(주)지어소프트,51160,2010/12,728.8397187,10000,10000,10000,10000,10000,10000,10000
7871,(주)지어소프트,51160,2011/12,1.94331463,-82.92647485,,-47.8939489,-17.52231811,-34.9542355,-29.41407116,65.71167628
7872,(주)지어소프트,51160,2012/12,-20.64499042,-31.66328554,10000,-17.29951425,-25.63844186,-0.622898892,-23.22821639,10000
7873,(주)지어소프트,51160,2013/12,-6.259560442,-32.50448043,-52.14582767,88.92374619,-30.39808549,-15.20136912,6.753226042,10000
7874,(주)지어소프트,51160,2014/12,-2.749031323,12.70959976,155.2815048,-22.6305707,-2.622326924,-15.13442275,-13.6470769,-65.92314285
7875,(주)지어소프트,51160,2015/12,5.702673152,56.92408957,218.0766421,-20.30031039,9.317886459,-2.250540446,-5.304247032,-3.966734566
7876,(주)지어소프트,51160,2016/12,108.2151128,79.63120297,9.609508564,-18.89063379,28.40552502,-42.05134864,8.753643908,226.8685236
7877,(주)지어소프트,51160,2017/12,26.22502465,45.03191964,7.485486763,15.46540757,-15.62723416,-0.516332701,-5.991978824,-77.64747402
7878,(주)지어소프트,51160,2018/12,30.9426061,8.861679726,1.280225277,14.72357192,-0.295381327,23.33670412,5.421139811,10000
7879,(주)지어소프트,51160,2019/12,21.29276336,458.6644437,14.86576295,101.3144073,16.93062073,2.664802454,51.88297166,10000
7880,(주)지어소프트,51160,2020/12,62.24545832,16.79530058,44.38055127,11.67624574,314.3354146,140.38146,148.1713976,10000
7881,(주)지에스이,53050,2010/12,-65.82955412,10000,10000,10000,10000,10000,10000,10000
7882,(주)지에스이,53050,2011/12,14.87692158,27.78377381,13.6697728,26.14013339,6.748064996,59.77725336,20.03163401,10000
7883,(주)지에스이,53050,2012/12,15.84058346,11.4840541,5.744892508,11.41075457,-16.37216464,5.95952453,3.627655314,-2.704527582
7884,(주)지에스이,53050,2013/12,18.31450583,8.520179933,8.214071061,9.413930372,31.03505612,9.18528241,14.30189556,2.419908604
7885,(주)지에스이,53050,2014/12,3.66647749,2.582121927,-1.826406832,1.778147637,-2.01944509,2.473761555,0.793928059,0.957345486
7886,(주)지에스이,53050,2015/12,-14.71745805,2.011439052,-11.72969073,1.750218137,-22.64200219,6.07710488,-4.39504949,30.74913696
7887,(주)지에스이,53050,2016/12,-15.419589,5.506931628,5.605714392,5.111613356,-4.386965618,8.310378691,3.175312022,9.193896209
7888,(주)지에스이,53050,2017/12,4.137464684,5.044696279,-13.64595885,5.206724301,17.57522765,13.88923119,7.543261868,-12.62724542
7889,(주)지에스이,53050,2018/12,23.13153485,2.923253015,19.10041404,3.219307074,14.27540033,5.867613715,5.502748806,17.37158239
7890,(주)지에스이,53050,2019/12,2.1070209,4.90405378,-18.87779973,4.759167084,0.388891041,4.167644682,3.781511047,-26.0076446
7891,(주)지에스이,53050,2020/12,-11.41202378,7.760555155,-1.331477909,7.589485348,-8.850859405,4.499528824,4.031912479,1.086681847
7892,(주)지엔씨에너지,119850,2010/12,-57.89008745,10000,10000,10000,10000,10000,10000,10000
7893,(주)지엔씨에너지,119850,2011/12,16.47605099,23.95839293,12.47738038,14.51365587,15.21327806,15.23252526,14.95998706,-10.75792289
7894,(주)지엔씨에너지,119850,2012/12,2.02929798,22.55888888,89.14772904,18.33279724,12.99208485,13.56196089,14.9181277,34.2107871
7895,(주)지엔씨에너지,119850,2013/12,13.36106507,33.52255954,-23.39051962,26.21551256,-6.500062517,78.18959148,5.648863895,17.26258796
7896,(주)지엔씨에너지,119850,2014/12,5.65429454,0.671581862,40.08093584,21.12301464,25.72266174,26.96734829,23.68207325,-1.651009449
7897,(주)지엔씨에너지,119850,2015/12,52.30924838,6.816339472,45.5473978,3.023545191,15.36671835,11.20291317,10.00408507,52.59864393
7898,(주)지엔씨에너지,119850,2016/12,5.584534819,-0.072202486,-41.81038684,-5.776227648,21.42856044,7.008547108,10.35915776,8.348252753
7899,(주)지엔씨에너지,119850,2017/12,-16.9792261,37.2206516,34.47586851,36.18927262,6.139513694,14.99490089,16.57882621,-16.42994666
7900,(주)지엔씨에너지,119850,2018/12,30.39883511,23.02317212,0.046702617,10.22522775,12.12644275,18.8121688,11.35485584,17.68083773
7901,(주)지엔씨에너지,119850,2019/12,33.55091232,3.154910522,65.73274496,6.577336699,15.57334618,12.24123098,11.95944714,-1.536797049
7902,(주)지엔씨에너지,119850,2020/12,-4.351320339,-1.610714622,-43.09242976,2.209615961,2.632230869,16.4584085,2.47061909,-56.24850414
7903,(주)지엔코,65060,2010/12,-37.29694484,10000,10000,10000,10000,10000,10000,10000
7904,(주)지엔코,65060,2011/12,22.04854247,5.29647533,42.31274891,-4.560449154,31.45745775,19.22645296,13.76334264,41.39246416
7905,(주)지엔코,65060,2012/12,6.293210509,0.9896586,4.392943937,-1.502445227,28.0243688,10.51417639,15.85542236,-32.67588755
7906,(주)지엔코,65060,2013/12,0.766253875,24.43202255,25.50302669,114.2329143,-2.349689587,40.96224883,38.4991032,-72.55867698
7907,(주)지엔코,65060,2014/12,-1.885489372,-1.194949361,19.50668326,11.26232398,-9.566410055,-5.991823303,1.722385371,10000
7908,(주)지엔코,65060,2015/12,-4.293155396,-2.652471648,-1.861712341,9.79928414,-3.313324721,11.0056751,4.45997443,10000
7909,(주)지엔코,65060,2016/12,-1.714655299,2.440283812,6.386076416,15.58774919,-2.170087717,27.396387,8.895027927,10000
7910,(주)지엔코,65060,2017/12,17.53600778,6.658977546,10.83304197,-10.96721874,87.44049363,14.56755376,22.35281438,172.0139948
7911,(주)지엔코,65060,2018/12,2.2568228,21.06709025,3.958801162,5.825816579,-12.50684517,-17.54016955,-3.683542998,136.5307233
7912,(주)지엔코,65060,2019/12,6.493109956,-11.80383702,-7.610276555,-12.22258223,-9.667727477,-12.63774459,-11.01875119,-38.79972965
7913,(주)지엔코,65060,2020/12,-17.79450891,-6.646872725,-21.0437441,11.94055069,-17.26853931,-1.567220761,-2.031552632,-20.70067122
7914,(주)지오엘리먼트,311320,2012/12,-99.99219765,10000,10000,10000,10000,10000,10000,10000
7915,(주)지오엘리먼트,311320,2013/12,0,10000,10000,10000,10000,10000,10000,10000
7916,(주)지오엘리먼트,311320,2014/12,0,10000,10000,10000,10000,10000,10000,10000
7917,(주)지오엘리먼트,311320,2016/12,0,10000,10000,10000,10000,10000,10000,10000
7918,(주)지오엘리먼트,311320,2017/12,0,10000,10000,10000,10000,10000,10000,10000
7919,(주)지오엘리먼트,311320,2018/12,131943.36,10000,10000,10000,10000,10000,10000,10000
7920,(주)지오엘리먼트,311320,2019/12,-27.76898437,3.90481366,14.68552409,4.379305959,13.92698145,7.329897433,9.767250352,-54.15772029
7921,(주)지오엘리먼트,311320,2020/12,38.18708136,-5.320619608,27.57111334,-3.498424595,31.48511708,12.80273885,16.9916262,78.95954069
7922,(주)지티앤티,53870,2010/12,33.01260182,10000,10000,10000,10000,10000,10000,10000
7923,(주)지티앤티,53870,2011/12,-33.8383735,-5.331195082,175.9601276,-0.884770097,15.40220922,-24.13002689,2.630356921,480.8335156
7924,(주)지티앤티,53870,2012/12,34.27384096,70.76943781,65.98440135,18.43649235,41.93591001,-22.71858274,24.13938603,-2.228357658
7925,(주)지티앤티,53870,2013/12,-33.69300072,-15.35204961,-7.514685519,-2.69746931,-9.969947163,-28.47905001,-4.715386202,-27.02965327
7926,(주)지티앤티,53870,2014/12,-28.93300924,57.64782974,-36.29348739,-50.30620504,-24.45448879,-56.7473635,-43.52862,126.5850146
7927,(주)지티지웰니스,219750,2013/12,-99.86373805,10000,10000,10000,10000,10000,10000,10000
7928,(주)지티지웰니스,219750,2014/12,0,10000,10000,10000,10000,10000,10000,10000
7929,(주)지티지웰니스,219750,2015/12,107578.28,10000,10000,10000,10000,10000,10000,10000
7930,(주)지티지웰니스,219750,2016/12,98.13890972,340.6823512,36.07748259,235.9041048,27.72710357,18.79277144,49.54945621,90.64820656
7931,(주)지티지웰니스,219750,2017/12,12.70573867,16.4100698,25.23040977,55.27233547,6.088640454,115.5867233,17.66896588,60.48680163
7932,(주)지티지웰니스,219750,2018/12,-10.55752213,20.61328912,10.17398303,12.69583612,12.08860394,60.30292909,12.27726678,10000
7933,(주)지티지웰니스,219750,2019/12,40.76167584,193.5259718,9.951855171,129.4837213,-1.31352886,-26.06752714,39.47576906,-9.823247553
7934,(주)지티지웰니스,219750,2020/12,-34.00671279,25.43165484,-13.77371315,19.15695068,33.83431669,-29.47752048,26.30338237,227.3013801
7935,(주)진로발효,18120,2010/12,281.310968,10000,10000,10000,10000,10000,10000,10000
7936,(주)진로발효,18120,2011/12,-0.407802137,6.300798533,14.61450595,2.751341566,-2.855053134,1.762467443,-1.555505196,-29.2175035
7937,(주)진로발효,18120,2012/12,6.243911468,-7.761350194,-16.87981851,-8.998777639,-59.06463583,-53.31060871,-46.95178507,53.49113016
7938,(주)진로발효,18120,2013/12,1.27153414,1.360074582,38.35065497,-4.064552536,12.07440061,13.29117645,5.376225246,-8.705328833
7939,(주)진로발효,18120,2014/12,4.987034905,-5.31644878,-28.77103156,-2.341369737,31.32830563,14.5756498,18.60627168,15.34534543
7940,(주)진로발효,18120,2015/12,3.439457511,-4.064329294,-36.76987763,-2.072572939,26.40595728,15.80027007,17.54586788,7.948115563
7941,(주)진로발효,18120,2016/12,-2.080375287,40.49425641,53.68885228,22.8259966,5.557122083,14.02690691,10.03303362,2.060120975
7942,(주)진로발효,18120,2017/12,1.901560334,1.269206363,-4.495396162,-0.646290469,8.564671365,7.410098322,5.899717069,-11.62003602
7943,(주)진로발효,18120,2018/12,-1.715340993,8.574112338,34.68156354,26.92821791,1.292644019,11.2852389,8.251167766,-11.32057834
7944,(주)진로발효,18120,2019/12,1.698678069,-2.517839626,1.094688114,-2.522402391,-30.19258968,-21.60134199,-21.38591891,0.482905825
7945,(주)진로발효,18120,2020/12,15.19546464,-0.387315209,13.9650058,-2.519278707,5.042074066,2.012129191,2.058040958,-19.57796035
7946,(주)진매트릭스,109820,2010/12,-97.95746087,10000,10000,10000,10000,10000,10000,10000
7947,(주)진매트릭스,109820,2011/12,379.9268122,50.93020504,10000,63.16858792,11.0548684,19.82228447,30.05298981,10000
7948,(주)진매트릭스,109820,2012/12,-19.30433124,-3.890668995,-4.119979661,-18.6425591,-2.806476901,-11.56766125,-10.04954468,137.0257191
7949,(주)진매트릭스,109820,2013/12,-9.511090006,-4.354864595,14.27990721,-5.439642475,-1.77539916,-8.179799342,-3.291237961,-34.97818651
7950,(주)진매트릭스,109820,2014/12,-8.425692155,-3.304732654,11.31839932,-4.178759169,-19.5750337,-6.976522356,-13.3473292,-24.75955562
7951,(주)진매트릭스,109820,2015/12,-20.38705965,-4.077067149,-32.86739527,-8.565784746,46.52786149,-15.56856761,21.88486576,79.90736024
7952,(주)진매트릭스,109820,2016/12,-4.428751288,-1.055066338,-23.60496511,-2.50803533,-9.219717069,35.51658839,-6.96764571,86.97367776
7953,(주)진매트릭스,109820,2017/12,2.151532284,-1.65079063,12.38752045,-1.998183389,-11.60366852,-12.1812709,-8.226094246,-61.08663559
7954,(주)진매트릭스,109820,2018/12,-8.754051472,0.819628844,15.44311621,85.84775065,72.69715059,-4.587074782,77.63509937,111.3714855
7955,(주)진매트릭스,109820,2019/12,6.663645132,-7.414487985,34.48786909,2.476925681,-17.60774893,33.79928416,-9.71744564,-56.01259487
7956,(주)진매트릭스,109820,2020/12,214.8527904,2.195550916,174.9398388,50.56900694,20.89969065,118.977252,34.12965973,10000
7957,(주)진바이오텍,86060,2010/12,18.15337812,10000,10000,10000,10000,10000,10000,10000
7958,(주)진바이오텍,86060,2011/12,54.64835571,45.1000648,122.6029611,43.89838536,70.64716673,6.386487398,56.21801501,-47.41936041
7959,(주)진바이오텍,86060,2012/12,102.7302429,6.361418164,29.75016884,6.790681785,-8.827391479,9.206208046,-1.066902965,9.185936767
7960,(주)진바이오텍,86060,2013/12,-6.565172728,-5.049107358,-22.01770286,-4.838304416,17.73071082,8.579886246,5.625675879,-65.90297307
7961,(주)진바이오텍,86060,2014/12,-6.264418065,-2.50910349,6.874105886,-2.884691315,-1.33645708,1.391277288,-2.084596799,434.7914777
7962,(주)진바이오텍,86060,2015/12,1.293295926,1.019424508,-10.71887718,-0.603830403,8.131535155,13.68833722,3.944915042,56.9555861
7963,(주)진바이오텍,86060,2016/12,6.460062506,0.372413646,8.638252086,38.57211698,4.680262907,37.21672195,20.2128708,59.7001402
7964,(주)진바이오텍,86060,2017/12,-0.176772005,-8.726995016,27.47204802,-8.578533498,10.98873123,4.160456384,0.65150471,-23.58444289
7965,(주)진바이오텍,86060,2018/12,13.10075473,-2.268807281,10.66143683,-14.26346674,55.40450191,19.05355736,21.97460397,28.42052304
7966,(주)진바이오텍,86060,2019/12,-7.266926377,4.142643737,28.69155809,-1.737578848,-8.869223425,-4.361134382,-6.463819052,-68.43567058
7967,(주)진바이오텍,86060,2020/12,1.501196132,-31.60152931,-2.774629095,-30.9742756,3.666753575,3.951898675,-8.607553,10000
7968,(주)진성티이씨,36890,2010/12,185.611628,10000,10000,10000,10000,10000,10000,10000
7969,(주)진성티이씨,36890,2011/12,19.21285513,15.10362849,8.171672974,5.82152781,-0.616543178,41.69504457,3.436031104,-46.95404362
