[제조]자기자본구성비율,[제조]순운전자본회전률,[제조]비유동자산회전률,[제조]총자본증가율,[제조]유동비율,[제조]비유동자산증가율,[제조]1주당매출액,[제조]총자본순이익률,[제조]부가가치율,year,label
33.38641868688594,0.9507412116731582,1.8988176873587537,8.965145723349526,157.35810892537387,7.38240521764357,22769.915448720047,0.28959299338847444,15.063559653099013,2013,1
36.395149216341586,0.6770160126330853,2.9774035718506724,-32.9216031099288,130.9438602353683,-38.287631928047546,490.06537606538296,-50.92390110539496,-55.75884101558779,2011,1
39.00570262788905,1.805141321645068,1.2322973062975264,5.783479631712549,60.969707405869144,9.350391123219456,8802.638468987265,1.2441417862803923,26.37581906849095,2014,1
37.051874886271364,0.35244684382391017,0.3980813359982119,-21.7957221726176,95.08160667829647,-28.489122445672354,167.47138359531968,-29.162335427317956,-46.30381543913836,2012,1
42.375267671687396,0.30444331473593145,1.0453729690555655,6.816072802257221,153.06528397789643,-1.9380889485771462,6147.418674126918,1.2717393143919704,9.769698101345202,2011,1
51.0958378233404,0.33212114540656235,0.29285497328402993,-47.32,31.925473335057426,-39.88654590443349,210.57903023282884,-50.60163053379006,-201.05711707834814,2013,1
56.02692738290479,0.18282640074741055,0.23320203745077897,-19.928026745198274,148.05180253784937,-35.28225846865638,703.4854915276868,-22.022199067387326,-65.95990957715128,2017,1
37.50714202552508,0.7223098838478212,3.055210593355258,-47.030201690223485,140.66179870692878,-43.82506458199417,539.0567787777487,-49.67920652522611,-44.01649100085956,2012,1
37.36483148097661,0.5465376462311637,1.3080868448672305,-28.269803720601164,116.06036872354687,-47.50311196798162,562.9835645300774,-10.669273040416627,15.838404591744322,2018,1
9.405176202153774,0.8219410469490251,2.255485261737256,-12.032810586646796,52.72529897372711,-8.383199073079547,23617.245097507024,-27.366534519453673,4.912573691313718,2014,1
30.216931417567523,0.42364722841704844,0.8622608252179845,-42.15735001083779,98.63834665166483,-46.09421356674529,566.1555888591436,-15.757089960916836,7.725731191760422,2018,1
29.111493173471914,0.23325559105634627,0.3065535869910491,-23.591019750365515,78.84003107475823,-20.286451059517397,715.7810450193746,-22.888664246331768,-54.60417281394821,2017,1
52.65891210994553,1.6305253558728627,8.1405204455302,4.267236302381551,186.23703063933013,17.967765165642028,15225.723755701047,11.56228827678682,16.413551095018754,2012,1
8.93,0.38506240898508526,1.75203174840207,-45.82233853844201,50.95257692777223,45.015834731075316,1806.5664549525204,-33.47281439605348,-39.06653938929499,2013,1
61.318705066147174,0.2569429989823512,0.618088668249676,12.017873676387662,205.86600667266268,-28.782324368731302,278.3105554562459,-28.541272338195434,8.371937516626403,2014,1
40.58577642434352,0.28022003805213525,1.0747455278178475,97.47475063351749,134.7107571253854,21.573990104332317,4342.010843074265,2.515584529260355,37.569491055635694,2015,1
13.245641035508498,0.7133346696815173,1.729004570310789,-29.275311096499554,63.60172827231795,-34.61638109441743,1440.0388927340407,-49.870722419112894,-27.09093449221202,2013,1
32.29362851057106,0.36198417731075183,1.089615140724818,-12.941718870858049,91.53784512253452,1.0002375493859326,1375.8829538164132,-21.46983522290558,-16.457679927345676,2013,1
36.85912250252408,0.6690023652461968,2.610425985022955,-46.801978876210285,134.33153087298587,-46.93189340049509,547.2444804629669,-40.91345143517149,-31.137727678698365,2013,1
35.46656547620408,1.1506887732450828,2.312056089378209,-28.01159149606045,126.25098790499511,-14.740240934546545,7586.335636714342,-28.559829790025187,-12.738722460069027,2015,1
48.67512007836716,1.243269556068559,1.8426522452348366,13.900683949988725,208.4546198976073,6.942442587672888,23550.18215229279,6.980301286400076,23.130321278146578,2012,1
58.15948826067395,0.5235395276603407,0.416838482397965,-27.53278304406025,48.41529028688236,-12.81195610382931,138.36941062004917,-23.03350383586144,-40.85824761858581,2012,1
8.93,0.3447577039688269,1.0378371310052659,-42.99506282362396,47.9464280626837,-58.53,126.57943478902787,-60.024133788717826,-181.5289854670645,2013,1
43.97431835206337,0.7568468819262063,2.4927939854910153,7.42408621935178,133.45785396557338,-21.90272172448539,524.4412657251098,-24.714542697157157,0.3665123111899842,2016,1
22.283151966207356,0.46658674938954997,0.6331734987790999,-8.393048004773753,40.26924265856395,-11.151309315557652,1527.455053559392,-26.362513861798792,-11.15741158208302,2016,1
49.1960635368556,0.19207479160449462,0.9248902902615779,-26.740952462747025,139.36669747339297,-38.98119756848717,679.0471926199153,-28.320801528697572,-73.85843207798654,2015,1
87.24564187304416,0.7688677024765299,5.336776242389665,14.496461135057187,1272.281720278087,14.329044981080683,1876.2312336311156,15.566309245033466,37.76414968576402,2011,1
43.28521302469365,1.6411059015162532,4.94989837989874,43.680558564040865,125.66301661943501,-12.97392335295253,5357.22962599822,10.96908949129245,15.947936703422476,2015,1
8.93,0.24253135446029955,0.47481532639335605,-28.585483853461188,35.68621446712772,1.8629489756516762,494.1880864795359,-52.458813710241344,-32.22666779432036,2016,1
51.460315538965425,0.9226705448758803,1.5275333450334927,16.833709970476775,137.05402256724574,19.05596979333744,10873.905302791409,9.972159942590503,38.75057465981653,2015,1
8.93,0.18896622686321846,0.41379736117931065,-22.6713564994237,37.645030386403,16.174629953641173,507.05686309647547,-52.852581057812934,-36.4754717654199,2017,1
11.117440005079349,0.563137975377386,0.8459720146404731,-38.54341450159239,40.2168904777439,-35.79213336205293,6044.220554743445,-36.685223172392256,-26.903445436586242,2012,1
27.80539819130628,0.9033346505139375,1.6343367843465164,-22.29599067436132,55.534759870366216,-13.381997945198258,2954.0269922661023,-38.200647014332056,-24.244159755273323,2016,1
21.709890282654428,0.5106992569229993,0.7746725921678181,-31.657057845316928,38.09764184169028,-15.407665448120618,1370.6644231954092,-35.18150823119157,-26.13133672616812,2016,1
53.02276320075825,0.6084637407864582,0.5778164752248268,15.308578711911627,54.63208685474331,77.80191833102626,388.8500619747839,-16.937668159539726,13.29727340142837,2016,1
76.83453869746663,0.36325221517892636,0.24491529836750922,-29.658632050200204,143.39750195276227,-14.647462520847757,122.7,-40.608325830675085,-255.08,2011,1
45.43089285902588,1.37194401984089,2.116380164949577,16.42238327022631,98.28075065010978,23.48068313521549,7888.735659279151,0.6615705497318025,20.790837040295788,2015,1
34.2542107298315,1.7084510857358461,1.0083639846967651,0.07688250538405805,52.60538237551482,4.262787741016145,9076.798914830477,-1.7682965497453185,22.356862839296426,2013,1
14.153454818943175,0.4295989981358833,0.6647994990679417,-44.02594380636937,36.006007191529,-42.35457774164062,444.68050510649215,-42.12017089556916,-6.452000578669317,2012,1
26.567660101807373,0.3792366472344751,0.7258269523673815,-25.83195798549499,45.98877942329139,-10.8396940287208,1879.611243527366,-31.045621606139775,-51.21482884344367,2012,1
47.63955605404291,1.3169809343450454,1.706322798500855,18.631397167350425,156.50001856957604,16.01911719455611,5906.00457802433,10.910898371626786,48.68445802914698,2016,1
32.50311380264352,0.8543926926400613,0.34426621125594786,-46.354931739395816,87.66557615330258,-53.01532422511895,123.50710800606734,-60.81,-255.08,2015,1
80.43703958738422,0.5881712996057743,0.6224900722733409,73.33385538632722,361.6973353718775,133.4122944743644,716.2889539973642,-27.93920511563762,-60.71157538896141,2016,1
53.01090965188308,0.38475088402108293,0.5509501768042167,20.59910763468785,102.2134830577395,58.09835671274898,1906.7071776824264,-5.657048551135224,10.579393103473302,2011,1
38.19919927109522,1.2613372988318607,1.6050255538718274,1.7679559357789962,111.06886737766793,-1.641456141025099,12980.404493948205,4.540417359446081,24.20789608501332,2014,1
49.0698368816323,1.6302802318574436,5.645681886768678,2.47599745737331,158.68344089414393,6.511540467273299,14598.197862337987,10.420929042440305,21.582510989468823,2013,1
39.178486962948554,1.8013498158600632,1.244123193388851,5.993547106991269,61.456645077400474,9.560278050603653,8792.928512945815,1.3086876585727358,26.382589614535604,2014,1
26.672998820196565,0.7677069380416822,1.9555610047660243,6.67350419172629,89.69776195797091,14.495303836224902,23995.950210398998,-6.63058851473064,2.5297607625639107,2011,1
41.085194135841896,0.8412680148426952,1.1912199752621746,-25.015118696639117,223.70017241688214,-39.736795875020796,6037.979988890573,-10.597367891153569,41.87978910782569,2015,1
25.463563123130022,1.1240425229705115,1.9230208353694684,-24.003995454764933,104.00669817578301,-8.128418033082927,7694.130377575093,-26.889998106152056,-8.867910503516308,2014,1
68.25165224767143,0.17367211183108128,0.20635912178189827,-19.19366243882072,178.95743635759285,-42.59335572265023,703.5319249725252,-22.875751957073867,-76.9497561271682,2016,1
59.31818084395627,1.0015417361495735,2.9226049519623447,-28.59625551277338,178.44261523682087,-26.4149129132014,7023.109353832748,-25.33038409447727,-16.77742636814643,2015,1
32.80819030559458,0.9257506752889751,1.5883412670253452,-20.56776535424317,70.64564945633227,-33.01793517225839,794.7885286139298,-32.18766800961705,-23.5142137518641,2011,1
37.5670375085369,0.3782051620809111,1.1912285463776842,-5.832921896240649,97.83951646019815,12.388435041582044,1465.2395299118928,-15.412247510865459,-2.7875144425610925,2013,1
72.88051469175545,0.2946737783939254,0.664974906030302,-18.2057659499044,300.02039123876943,-39.01713277512302,318.348971890297,-19.16792948212327,32.41272926111897,2015,1
8.93,0.227730965261594,0.9397893436771729,41.28358402755945,42.42001652547119,-52.81677405327284,366.1015172995386,-60.81,-255.08,2011,1
29.164910545443316,0.3855924830003391,2.60244126112444,-15.744548214429123,93.72519409817028,2.602774002230177,1883.9930765622735,-36.030939427906276,-51.10083831182339,2013,1
40.46537969249087,1.1844549089629348,3.305305291350764,-16.240943767239163,106.81567925762633,4.712165728457304,3063.4154446597004,-22.211558697960953,-7.956053165976499,2011,1
52.256718659770826,1.2180759263708354,0.9483536188633364,-7.677382617820271,49.77043281276927,1.2801669081938059,349.3417773051266,-39.30880313518098,-22.884968621201068,2014,1
29.269915745241633,0.3518092298126234,0.4750919440976334,-18.616278310493108,57.98853597500989,-9.598859881957598,446.0618709691617,-9.569358161459572,34.866558347998,2012,1
32.901965134164264,0.4647154100849901,1.7458329533711492,-7.6515254121237355,96.79864045841491,-35.15465296096335,417.9161146030607,-32.28154100849902,-45.2877635925229,2012,1
68.37938590460104,0.17460223315526296,0.22461519303315747,-17.279551385411594,186.28101538917727,-39.688167169045826,695.3554306512742,-22.022591468545784,-70.45708453450685,2016,1
23.808009778143276,0.8368612289427112,0.4416748478730297,-46.33912290105316,74.05785624161018,-52.92498800601804,122.7,-60.81,-239.35184903843896,2015,1
25.411958901104278,1.4032127983891627,1.9557292401693915,-17.230701135926516,55.80552329159618,14.193550281204205,9295.961750910723,-2.3116134538384316,25.25581912930778,2014,1
9.221974201086308,0.46022817820410566,1.2135879791209867,-36.5323216230217,34.54120051288617,-33.34338339050224,703.6490604473191,-41.70874042366948,-56.37794992565276,2014,1
9.27595262214322,0.20704462495547815,0.43717778608794283,-23.363315229624224,38.239616558526485,15.731243856735324,507.7632764844288,-53.99201434253309,-40.04561907368582,2017,1
36.12728617955,0.8906261906226541,1.2216983346661527,29.368627911074682,58.56762957050215,43.28301757483413,854.4676876418853,-28.94627167702165,-13.669526700704823,2011,1
57.56307091078052,0.3206547154785888,0.5252377238287103,31.51600158586746,186.95527659207391,17.42888529266105,249.17621204524852,-27.86844896590087,-22.578706209207596,2016,1
10.703514762265717,0.40545696849927915,2.600727362554065,-44.8952869968203,32.43542376296824,-52.33815974281795,1121.0091734661892,-56.6699798985469,-111.95844710008475,2011,1
63.06250406876682,1.4928014025544916,1.8049330216545574,18.486567555404108,235.2031513858755,9.793026896972497,25024.517855890863,11.397819262136576,26.479423064876464,2011,1
57.5534950907326,1.1349120344546897,1.0807600287122412,-1.7456794940342406,100.61319581746747,-11.200057955653604,812.4522557294049,-13.4717572467764,-10.843167998109061,2011,1
52.93557637486045,1.6860146536167886,7.253062610308183,4.941688276006724,180.05201819667673,13.739180281025138,15126.254755985336,12.594571491054753,20.57037389031912,2013,1
60.64848384325532,0.3418041473514636,0.3766829037640984,-7.704874479265655,212.9625548241471,-36.05509940663961,718.3921712404922,-21.396983416774884,-51.52660700909033,2015,1
67.21118664232701,0.16922689824578951,0.2475792378447557,-0.5880134719501413,156.63042125357512,-8.230231320320158,124.8465719704669,-15.66949514938636,-61.60922446439637,2012,1
33.877115432953026,0.9224905417163604,1.4936412297381438,-14.74195107044368,101.0839901281029,-30.854038338008923,794.2557974391239,-30.352014404952122,-19.295560912211783,2011,1
8.93,0.4044722825708259,0.6033397575163444,-34.92316683017259,28.41,-27.23458388812409,2761.629040927887,-51.42485825914904,-154.88291541087952,2012,1
77.78526541255545,0.6716404108498721,1.3465616433994887,-5.460227739188656,240.2911044432933,12.103515402322019,189.75961385367566,-9.353891263754981,-0.012029082915163691,2011,1
80.34578299766041,1.2935006583839601,8.443041885843868,15.63318342816704,583.1586853692247,-15.94364548921752,3753.5221342335703,14.737732061594148,40.1600687158426,2016,1
46.541486631726535,1.1505581034820938,1.8809870881150903,13.093642842748146,158.3332322124024,13.581902207915405,24932.49934947966,2.260960277809839,13.456892685020684,2011,1
47.387214979084156,0.6165256250330449,0.49983930798968745,9.527305276632916,52.7391547265394,29.891104831880185,393.61293432414703,-11.088816204797741,18.805083193199927,2012,1
47.61888735751235,0.6363023543977422,0.38145942515270637,23.671877957865142,38.48984960871081,43.36505848185667,372.72626971324263,-12.325674131871786,16.458507752210465,2013,1
8.93,0.2951994708826845,1.4880211154373613,-47.32,39.7540498721029,-24.682060602214985,1923.9373663891133,-60.81,-140.02156436480936,2012,1
35.79066270586449,0.6163326068561471,1.7097096681100368,-10.324410290077594,92.23133918497821,-34.490447629002944,407.3227051003129,-35.82071554957222,-46.5767802358591,2012,1
49.509225483136916,0.1915465157167056,0.9129512551975463,-26.601434800781945,140.02572164340978,-39.03207053648125,679.3580301522904,-28.210603178504787,-73.81300035163667,2015,1
50.274704254377426,0.2721172230152814,0.33209629033398114,-12.497568564018824,122.06662143993796,-19.606961516261116,148.78327109719797,-23.246632637768226,-53.014207691687744,2012,1
19.357195202635964,0.5815535053123662,0.3144144686111243,-37.5780045501356,75.43927055360898,-46.391455556699334,124.93263865114669,-60.81,-255.08,2013,1
60.96646941231496,1.2100016261851356,1.2372721728914309,-1.8926349312827,108.57101050572754,-12.23180391573949,825.2500595590305,-16.13718191961641,-13.996170194250013,2011,1
62.57349361122024,0.336795713813004,0.7293235335277395,2.093507073673423,199.50888939121268,-45.38022722685245,296.68532628792445,-26.98562549617736,12.833717258839183,2013,1
49.03537560305811,0.46390814250063417,0.48088542651848376,-37.662714267299734,199.41879610074236,-45.07891387943069,231.09321347432532,-9.392563428485321,27.96322494818544,2014,1
34.8002062401402,0.45636595822487713,0.6417640951692825,-15.362579216951499,52.23948781751965,-4.665775924476261,1855.4706483506197,-17.152814000603627,-1.7686526179967075,2011,1
55.52693314468541,1.1171039746315623,1.790034507952395,4.678878491547165,128.93120902174118,14.122139026640028,9824.366342001751,11.753532246263468,46.00879719581841,2017,1
54.85995387876923,1.1062105501339752,5.020909343687494,-27.681053268504677,229.60797949143458,-41.50768970551896,965.0564469088011,-37.16283450278256,5.756239852932212,2011,1
35.63141621256503,0.5680085316248871,1.7677586857451517,-46.36959902601905,122.33851313045534,-52.81794026623705,562.75650209574,-24.30627791906737,-6.738248687250056,2015,1
14.126956676581177,0.5701753313230585,1.1042721713266497,10.59287563532784,64.47478899341732,-16.946632009136017,2244.7669169235623,-15.459171764207692,52.83939449178154,2015,1
24.004572453817552,1.0607470746572698,3.5604050406858896,-16.35636363974384,82.81865885831627,-16.445607564127354,56181.493418050144,-27.088514857841712,6.416660661482696,2013,1
39.50918323193857,1.0678919185660984,1.876324751635309,10.941712450047213,177.82105719977753,7.206210554476588,23082.393872229724,2.9690639614438012,18.29410754637873,2012,1
8.93,0.29701459270494635,1.190370389815807,-47.07754205395452,36.76675138710695,-6.997068739546075,1905.889317101808,-54.84000478465197,-123.86349857399959,2012,1
44.691861931156986,1.228106362852425,1.9864590280020102,14.577942707356286,193.34045101679249,0.29752265652625987,25148.35742405112,5.122369331880247,21.399738901573897,2011,1
69.14455919906904,0.6684503166124406,0.4907782235086813,-41.71976811268049,160.2028640976407,-53.26262159887899,869.2377962283439,-55.30278777380667,-226.99478665274628,2011,1
53.23914388538269,1.2146454491424907,1.5121477752960082,8.101338138687577,203.66880528755348,4.812069571476359,5874.149378271534,5.13550342468262,39.85736643372664,2016,1
17.510412512582654,0.4846315091385469,0.89265153510681,-27.38913090652273,60.870456487713085,-27.381332492572973,6078.474835580198,-27.669710333234754,-18.730285762207643,2012,1
21.49257435448326,0.84,2.08783386163175,-1.826301870309571,70.7416305526909,5.530880694953465,24213.007884909497,-16.567621034427354,3.085032420332865,2012,1
9.795734371800595,1.2647998261725206,3.1760603062220154,-31.014051079872758,39.611473089288175,21.445465467864768,1976.3971637359414,-58.022740589901076,22.329988166238554,2011,1
26.77794912441627,0.4964957610845179,0.8905732739101839,-24.094033117422438,50.858433555932336,-5.522733157547406,1427.9237747012132,-29.10438434553294,-15.912842157002956,2015,1
44.15777602125903,1.0326950481727626,1.4528051830423379,-21.092251724553044,74.65109950853515,-31.98784359342967,373.1012559342259,-44.38715131027791,-44.490538641602434,2013,1
26.558711531631694,0.6583850011205279,1.2258243103800508,-5.7629527608199105,75.96062399613695,-9.001983987469899,2829.2575606813803,-22.67405830019006,-25.933158771307085,2013,1
33.78658908030329,0.5922096847584809,1.5609044873895224,-46.74816082099182,86.71637407069903,-55.864934259170184,294.6562994174974,-59.500648608813044,-139.7704157744651,2011,1
9.254881587347274,0.12130371064572291,0.18130371064572293,-36.920914912870835,42.81707705667554,-32.34295687070255,296.72473496708193,-39.572130692626324,-251.05493016987373,2011,1
13.849237890926393,0.7586479204182095,2.021161552313389,-34.74239078520651,54.01719138285073,-13.739418585315082,2419.335103116621,-26.548011978152573,-14.020887637353354,2012,1
37.23498708723737,0.6345896819541311,1.5905571889332224,-43.791728580759305,92.6282613210353,-55.450555401296846,296.3021506515443,-57.47625767348105,-124.65857195015337,2011,1
40.391878746059575,0.5034665485111524,0.9336229508478935,-47.32,114.45356653101601,-39.646477919544814,836.6962225648341,-60.81,-184.93021532637422,2011,1
80.24954517735188,0.6927246079661711,1.771958081776021,93.09802245323505,294.14152335818204,251.7211432591051,893.1523068683672,-26.951323461260404,-45.89590700045468,2014,1
63.13349257478418,1.276112600352983,3.233148916368769,-26.23198153143141,174.45931764402644,-21.124898907319487,7397.045056752483,-24.974016607232876,-13.513668090466185,2016,1
77.81317602537494,1.44516734847836,4.4086347200294185,21.087319999118392,462.77722871671983,-2.162528290000652,3853.5697543287256,17.61216469252353,60.55030338805962,2015,1
33.713798693772084,0.7364168624312243,2.572997650825309,-27.14826703151651,132.28208895890276,50.362275860347,1018.6603167513841,-47.74366522961659,-35.803337377690866,2011,1
8.93,0.1504365611268112,0.3073560665542252,-47.32,50.5729685925274,-46.21864129892431,836.5630260690249,-39.534450127027625,-235.41165666791903,2011,1
18.865585079607197,0.4349429440089084,0.7608987170925288,-33.84710398228792,49.77788790553557,-23.93369411972467,1258.1043160801455,-37.87430080841062,-40.070498302360846,2016,1
8.93,0.3370818246500882,2.6949944012798137,-47.32,58.83336575650834,-34.27692710165656,1896.3749701234556,-60.81,-122.6936923652226,2014,1
48.4384587822296,0.3877940125823347,0.6005149685441633,0.10707427864061003,95.61013378403106,-18.84508365756089,226.054782789731,-27.283145006882382,-4.7080682623997845,2014,1
60.438231847368435,0.8112257378515169,0.6744943721222287,87.55940439632353,341.7508880532742,119.20646189676052,806.4969839504545,-21.49973854450321,-23.8590534353664,2013,1
13.271587428942205,0.7341786077889079,1.627627089167956,1.6603689127464243,45.80805100957624,0.7063816026395191,2143.5582689062303,-28.882734124495478,55.411369508745665,2013,1
25.97279250897513,0.814754753010249,3.255295264565156,-15.423703981751078,110.45083066711567,-13.823894638395263,6144.727510679824,-4.53337349038945,13.668589557997004,2012,1
68.58578143907546,0.30976708879693,0.6818862257272711,-30.123176439793447,314.75326271889935,130.14717087184115,189.2025271285656,0.05503262906608608,59.527972934489895,2013,1
19.98773358383938,0.7207060707309619,2.330505691991443,-26.173360200677674,74.80341062054293,-20.046999042252544,6067.173706443509,-20.462099231622304,-14.360335539014306,2012,1
75.1978215566414,0.6115557562306844,1.0855561364572441,-13.502220743563377,276.8075810192515,-33.40403079835134,1845.81910447827,-9.322215040164982,25.542475517403858,2014,1
43.59391235633811,0.4077060618974533,1.4031219453103683,29.83449675412691,174.73006435912913,-4.889938189114359,3903.743360652876,-16.126913993872208,9.57775659392907,2015,1
48.705714455143635,1.0260848350314624,1.2221051216694208,4.459198912036793,107.03478811503048,4.952941562503967,9784.53247475042,4.099281902828441,30.13950705624323,2015,1
8.93,0.4940003827225189,1.42925403453322,-33.15302915069852,35.677551508072334,-3.3059371059327276,10533.104747574913,-18.858723767560683,-8.71818329465431,2011,1
22.240766151776242,0.9277934152011414,3.585083413252704,-17.530220105853722,92.60929852910043,18.839269126295452,15471.91588448086,-28.296709411774618,-18.106433451180006,2013,1
46.62964108422715,0.46441981753838757,0.6844198175383875,-12.78631028862766,67.28522893183357,43.394818664784836,396.8993274083917,-21.456135440216777,4.22330163688325,2016,1
33.206896299291834,1.787180976269932,1.0562085518133126,0.1383945640538804,54.170579425897465,5.449690746530377,8853.795581799246,-2.4043262100363987,23.248113225614105,2014,1
26.546255879385665,0.7226479414164878,1.064200200054404,-17.267923322389798,62.50501866926654,-26.79646257749146,367.21042656769873,-60.086625103110954,-52.36039923188587,2014,1
50.307461503095446,0.3349698416425424,0.28251507917872887,-46.78931829328822,31.39005120529106,-37.98216793848487,205.42833108645613,-50.82963983133654,-200.3629754735046,2013,1
43.130786889718294,0.48118020311241877,0.6829187813254872,-22.84123074458008,78.5773224869776,-13.077563439764617,414.02399716529845,-12.376763901532907,16.69771590554373,2012,1
16.481557263402532,0.6166365386821355,1.9671818047167589,3.4835946052497095,92.03354274806851,9.219460658591505,22213.336929156274,-7.88563490940995,4.389088754681408,2013,1
68.01195238473875,0.9497462222909097,0.9858396712836867,-10.787249758099165,148.60802556682438,-10.081649165566647,265.28330924367174,-14.5149830182899,-2.1164818545778132,2012,1
38.08342285018351,0.3330574569360547,1.2297984779252733,-3.9900114810575484,108.97398211146734,11.841082292887801,1429.0969936441732,-14.418390848489029,-6.028484666099112,2013,1
20.97913261408821,0.7738769278266437,1.6521886830914867,-21.659492649866795,58.367477483543965,-6.838041161929418,2877.326377051534,-35.62557352903215,-49.235347295744944,2012,1
52.64419453289356,0.5159787526692392,3.158952881232908,13.395316251623397,306.0374938662342,-12.977015540341414,3791.9533504061615,-14.668818285672067,6.742707717483151,2015,1
84.29437119746392,0.4042872256052077,0.5992607775140733,-9.908024330914817,282.3790068625489,98.545482652744,159.65930177039405,1.3229350694378796,66.29132967362858,2011,1
14.808979656769797,0.380850229131043,0.6258535268148551,-43.69111842033265,43.07872448562105,-50.65944417285868,924.7814277198814,-23.72646871226479,21.934609111767813,2013,1
10.717458998538433,0.18202288108130743,0.7093580113030551,-47.32,36.39911027466968,-13.21471209894257,366.09698160060725,-60.81,-255.08,2013,1
69.36049466046184,0.5940671527221586,1.4606571958003776,-17.260021155535945,264.19599404178166,-36.01919266587281,1847.3451516735574,-14.859400697910466,12.457269760798013,2015,1
21.91274521955113,0.45495398407247206,1.8330879150531842,-33.761804555466036,86.79466445712376,-8.346585800954166,516.7937869359,-56.95138671656797,-48.2804229252817,2014,1
59.64322583771601,0.7442761640451042,1.0212725389564326,-10.861592675456652,270.6512824315651,-17.085209265882085,5905.106924802713,-6.271695306636582,14.7163113791922,2013,1
65.90201146265973,0.32308009702448076,0.8184342077012439,1.65771302537968,220.3397452968481,-35.14680087584903,271.2947171168076,-25.01809151248633,16.306759970829912,2012,1
54.7654368618676,1.4176247576005674,2.3060454774835217,25.058599636917606,107.20934312664262,28.271949758634076,7848.405050298625,7.169711497751702,26.531214911182378,2015,1
52.13822011132411,1.6778730901775696,1.2395959701572887,-1.6087418852862996,102.47690230675867,4.457162049832794,5693.142730402876,11.82180538575343,27.184225838082565,2012,1
8.93,0.37082489031213944,3.6674082026316546,-47.32,74.20486594128461,-42.00715668969013,1874.168965366402,-60.81,-108.73326583540485,2015,1
42.25339111824631,1.2134169054676782,2.2436740686760546,12.79741547430555,137.51779412763221,13.074141978094346,5960.170302999851,8.399848854577115,37.750929372031244,2015,1
26.251358346313157,0.5166053889352278,1.167960986976309,-16.47608346271658,102.96206261217216,-34.71257515827439,3930.6180034052363,-40.55786001907699,-40.49678796741143,2015,1
43.31071167556448,0.49175413033513515,1.017091490199228,-47.32,62.742955041655605,-48.846462245139776,252.9587279961699,-55.93207674310425,-163.24205224379304,2011,1
10.223168665929528,1.601279116740405,2.7814244892776094,-47.32,34.19537768214706,-36.85502897902422,29544.96926675082,-29.902499247151503,-17.83973753618779,2013,1
51.89846181151243,0.9981425204693593,2.6259880147718313,13.233933701017143,142.06197863408102,1.4598536188917457,2986.8107817706773,2.3593541922817636,37.31201759761433,2013,1
31.319900690744095,0.9091868584707711,1.6208554259647827,-22.235189580609045,68.79663671966311,-34.608061586805974,787.7274348517991,-33.971652428407324,-26.220250640201066,2011,1
78.94015563637139,0.592769858979515,1.03107943591806,-5.071508590684752,233.9532922394253,5.855840972020152,178.05015370635158,-6.917354572045731,19.283088071082936,2011,1
68.35693705876865,0.20823124829810807,0.22243313874330609,-21.52841340246521,177.8893179305073,-43.916247318574094,717.7172449409676,-26.02465187981366,-91.73624432996726,2016,1
9.16141475965709,0.20364808271519635,0.610944248145589,-32.54451822431852,60.18031902578623,-45.05885596056758,126.33952303824333,-60.81,-228.3424878463926,2011,1
12.067323088217492,1.2557638052074833,3.130708234494392,-28.598493761473456,41.34573252418868,26.75880756327937,1970.7735094998768,-56.96812886038799,23.624428554465627,2011,1
24.763729813148554,0.8149751542999514,1.240944136601849,36.34547788657572,66.41994587138802,61.92258365878193,1012.3687684605228,-42.76493906855863,-25.157295663382826,2011,1
27.131733254478167,0.37545950505597003,0.7122163308983488,-34.27854616963703,87.12503839713871,-42.76465625221222,552.7481742493826,-6.77189257583955,32.09512782587632,2016,1
48.259025835973105,0.767337025872274,0.8614825071867428,17.993735259117333,320.3000930378219,-8.998122414745572,737.5405616634916,-23.663005258328145,-12.064225863930886,2012,1
75.94546930728505,0.3089846325865654,0.5730488470228732,5.501207468503752,646.4681509598553,-30.493526304431793,134.26408613900733,-0.22893248171774827,-0.9496156967507545,2014,1
27.335906189266964,0.5910274274404853,0.6275228562004044,-17.161075561466248,55.20949553584052,-10.042970115241031,757.2959579357292,-19.790416651794363,-33.15843349178009,2015,1
63.29034778896445,0.601700407157844,5.366285484314482,10.102176025019496,468.1133309334946,-16.94878553164677,3738.091577502488,-8.677827099746242,9.266734210758738,2016,1
64.21201016616604,0.8380130052368833,0.9207846601555651,-10.491033757955034,129.3108001551181,-14.640649104317635,256.33547393771033,-16.667823430152733,1.0252413503182014,2012,1
52.1421878371078,0.6568118686890374,0.7812496322460413,-4.715103094122527,88.96452535050622,-19.65799156617588,261.4111198761762,-33.05704649657356,-11.14891113817039,2014,1
56.573310130180474,2.024594046536487,5.128961680076776,-7.184598981397504,160.06080149849907,-1.1191710990631505,21015.020953263367,-0.4709944621815424,8.416675621243952,2017,1
37.94094052896915,1.4476577209271873,1.6570444593064284,-4.825606471009029,102.94166959288242,-9.906917063825968,13396.759621573136,2.503557209126377,21.215439790488055,2014,1
16.58766114719853,0.4463676101743361,0.2857575284503055,-32.841624336694856,78.83819941648635,-55.64511934620776,135.23413943631513,-58.27092995341526,-255.08,2013,1
8.93,0.5523356199599603,1.3962380809025754,-24.26097123112616,36.745383981888594,-17.824925569629713,4994.516019241305,-31.490702709225953,-40.574475476266215,2011,1
9.490335970013945,0.40175711890250293,2.9858627350761444,-47.32,29.68326384471893,-58.53,1090.1463417377317,-60.81,-128.91763958444588,2011,1
