[제조]유동자산구성비율,[제조]순운전자본비율,[제조]매입채무회전기간,[제조]총자본증가율,[제조]매출채권회전률,[제조]매출액순이익률,[제조]노동소득분배율,[제조]자기자본순이익률,[제조]재고자산증가율,year,label
41.383085341812865,-45.929850895526904,110.34462223866599,-44.86950683445855,2.4250261149626784,-65.04850895526904,0.0,-146.28746643145715,-64.14532036110523,2013,1
51.39262987540651,11.707086601686443,18.89115863257525,-4.046639185195497,18.36408295559664,-31.078856408720792,0.0,-32.85612337034397,-1.3267091442286256,2016,1
74.63816544150824,42.20016421664118,13.792398456597574,-7.525124040651917,12.42682500417904,-154.41427290597557,0.0,-22.63029577016071,-48.58485109419709,2015,1
55.071212226633776,12.158923579010608,127.00840408493661,-6.119565365585844,2.1621290329722043,-11.456994901376394,20.10781326447168,-14.8221018658056,-33.83868250311135,2013,1
25.63994633184189,-44.2493660902504,40.27110740429646,-31.378464428981825,5.251978650591073,-69.069831637312,0.0,-113.73379668955553,-53.960283253641734,2016,1
18.293291879684123,-10.752544225147643,95.84512665188998,-45.04292492524295,7.83296366156543,-370.9390020770512,0.0,-163.9,-17.995703591903947,2015,1
19.74050059712641,-46.37,6.432390824101559,-16.14590425927802,18.814206906482518,-108.81132842355272,0.0,-163.9,-35.33366023070991,2012,1
16.515690599564493,-24.23680921497619,8.332250886931881,-26.954676631690415,7.81020669743271,-56.71904518394897,0.0,-16.70415925718334,-67.63768996124507,2011,1
47.72578383851908,9.8735927216842,21.253115897018155,6.413150606905592,5.570175484279489,8.715426061800333,56.922955331023644,13.316997310190521,8.562653023215942,2015,1
67.26188277757687,11.71920235485198,75.11464472332719,-15.437398441451375,2.7035675674458206,-17.364392303242763,148.9738604979643,-14.741535540221214,-6.803453761612484,2014,1
62.207893913964064,-6.823938031361105,18.49870279920346,4.825542502485412,4.127027635726985,-9.06808616075805,108.10552477001276,-49.42260979873743,-28.29941205805343,2012,1
47.58077503958174,-9.233367959168719,59.44874315743736,-14.967867512996794,2.5865699623208602,-23.365543336050102,184.37436463706672,-38.37248686031594,-3.3240809202400365,2012,1
49.77481995762753,-43.737496771211255,81.68274467222952,-47.32,3.924835061363129,-141.15273825070685,0.0,-163.9,-78.17718630272476,2012,1
58.682398900829156,-24.023366655937842,48.21040106091271,-26.7717273168375,6.454295979826339,-58.04134031043937,0.0,-157.99543016132404,-16.13246004086962,2012,1
35.39428684374667,-35.21472583939248,24.918246614683433,-34.135406090097455,16.499997999334596,-13.578207005106805,77.6364887278697,-89.21108964010116,-67.77179549572494,2013,1
41.997296134796,-25.187130428941373,65.90355322900902,-36.80745586652614,2.2129169155885204,-377.34,0.0,-146.1293397156562,-75.19992726568024,2014,1
15.772528731658372,-16.984159482645403,100.96494051576687,-24.71544457622108,3.53126291661554,-226.18046537044123,0.0,-89.99756300755678,-21.908707088653344,2013,1
29.249930413894692,-9.216802206172266,16.903997260721653,-5.298519767583102,4.185555252830138,-49.22793045814346,631.4740038876737,-37.52218419330831,-2.5674474790734174,2017,1
46.04747499196919,14.535899154594654,47.042730827176385,19.5138208173846,5.735143332933405,-87.25465664152281,0.0,-87.47072834862735,136.38741079791717,2016,1
17.702646900282495,-10.75213829674553,72.76087142109725,-11.00638904339893,4.2476671377625115,-222.03853611128568,0.0,-91.80943970278771,-4.047289225493887,2013,1
47.23056012868092,-46.37,58.66148891896648,-47.32,5.558534376900262,-153.54170224602404,0.0,0.0,-65.81105356323219,2015,1
61.145408384067814,-5.1994205182012365,46.42076969949766,-23.803011241768463,6.991742067661834,-37.73878593114792,0.0,-150.60210837297348,-36.330688013189345,2014,1
39.04518117380157,-11.40846801882304,27.884551660465917,-47.32,11.772116384480068,-161.48473522187405,0.0,-155.1683401314337,-15.749859894689248,2011,1
48.92011140971725,6.687578258564996,23.93325449526903,-47.28859669526111,6.230903464155695,-372.9782242060758,0.0,-163.9,-28.033368344348332,2011,1
53.826542409450376,-5.857728376040541,80.87593526697518,-33.14357721927315,2.490398606645819,-93.84305285560143,0.0,-163.9,-76.72118270884303,2011,1
34.90335679152582,-14.1803947419054,22.69961274741878,-28.822730601804555,7.687829164694038,-96.32025745375779,0.0,-108.93123393978685,-17.482158077508732,2012,1
71.73234926497769,-46.37,97.6240775332638,-37.836169130667265,4.354656490724749,-59.64103779288712,0.0,0.0,0.0,2011,1
48.32750591057707,-44.98679021232356,116.83325420340921,-45.95009713147966,1.6729426800055895,-63.30040449707982,0.0,-137.54657006703928,-53.18969039438314,2013,1
37.62768382764253,-12.237794789650893,28.44997368837161,-37.74705793459647,7.318542123112431,-121.20346652226587,0.0,-122.14810458247561,-26.878546886024758,2012,1
74.28728785342672,-46.37,65.03575559135622,41.93645627670656,6.660842340300595,-377.065839233006,0.0,0.0,-44.87782125547753,2011,1
40.864954852833016,-17.30764956275635,60.0940941711338,-19.26047179012305,5.000772500447265,-32.69423759773584,0.0,-91.44748376566258,15.87626178454051,2011,1
74.17324487291879,49.22570531824467,6.750663040727078,32.06854081554192,3.7397781503641547,17.706427798314422,63.38424276695404,42.03327919656894,-4.493171209257528,2014,1
64.0811320384287,-11.748761893787808,121.5982806280767,-9.156082474402723,3.75581482951562,-1.7069547978472008,34.23592436289884,-8.55866128047881,-16.069303628207855,2014,1
30.093385781436588,-26.571211006085406,61.85823027142695,-15.3848357558437,3.30487417477108,-42.028720703947,0.0,-46.52908761118698,-28.108805810299685,2012,1
30.19961171427656,-40.40515171630079,47.66054170088848,-32.510371994644764,4.2802466838427,-76.07840395426271,0.0,-116.15066850428867,-39.8434738026379,2016,1
65.33816365405852,-1.5628748076493157,15.965270345515998,-6.929401833431824,14.45163941217907,-52.72210476244635,0.0,-103.57565855754379,-0.3342652906450175,2012,1
54.16331466597729,-46.37,63.00524729646491,-37.34166944315676,8.314259273896928,-70.20104518792776,0.0,0.0,-63.997188069994024,2014,1
40.0014217137607,-39.83910593517767,12.698357978196903,-23.06824301542424,6.061732828973262,-46.813512515341564,0.0,-163.9,-13.099922584649349,2011,1
24.857225033304086,11.573352169850757,11.62041614937782,179.56688985854802,2.939438013166728,-90.52138485774772,0.0,-43.15436909198642,156.35570120114107,2016,1
37.020794817664694,23.930530346916747,11.466800710794917,-14.615799681759185,9.854302440131736,-187.4319501538735,0.0,-29.3590675206985,-69.76157495738232,2013,1
65.45713337274746,4.167668499972789,63.53204196777322,4.268413466064176,1.4494264806119879,-13.486850355300971,170.04936175621413,-33.27089298962214,0.606662969920011,2013,1
21.13531965000142,6.779496790924567,75.87932302505082,-45.319218660217544,4.854330875631889,-263.35944903989844,0.0,-61.37059826636324,63.43270984241591,2011,1
41.11738723307141,2.223000850932255,11.610626381844677,9.141423655916693,13.210056852581324,5.203000850932256,58.47834042443546,13.702113021472078,28.939042386732986,2015,1
51.2687107311868,-7.347500471253209,64.96967075195967,-40.505662052627635,3.0539917167844326,-90.65098116448522,0.0,-138.9694094341098,-14.405092968338419,2013,1
59.8935375054617,-2.6868567087297137,46.83327681307205,-38.507616947603765,4.454691030309397,-78.31635230929089,0.0,-163.9,-3.888948810926397,2012,1
50.38088610126786,-43.868206204978826,147.47,-41.15198303992475,0.93,-358.15460435528416,0.0,-163.9,-12.543555986096958,2012,1
45.80502858073427,-25.726819283130027,70.05720672365617,-34.42632263274439,2.606954801899755,-377.34,0.0,-150.13734224242592,-77.61097096607969,2013,1
39.32350989205317,-32.294083502036315,29.149832292493905,-17.29990545588831,4.756619895790965,-25.94892443988767,0.0,-34.25856956831752,-50.547393449931796,2012,1
41.88181503569906,-33.065326721473745,102.62860226758286,-45.184792825158965,2.67090488004033,-89.02810815204342,0.0,-163.9,-85.88074312846038,2012,1
56.53957737500152,-45.2983024956132,145.25819876754213,-47.32,7.749636951751281,-154.1087052616951,0.0,0.0,-85.89,2011,1
18.657568155951818,-21.16155652668616,80.5209201928981,-42.759819374325424,8.536733008433707,-377.34,0.0,-163.9,-40.775746169782174,2015,1
48.669942370529036,-25.731854551546455,70.30227778485218,-25.91167519326748,4.12137744546621,-52.80167081045497,0.0,-110.73850145184184,-15.965088844318059,2013,1
67.34771127492162,16.79337217927832,84.78192180473086,56.14325637659934,3.290963909365202,5.97284398367731,47.52507631091609,25.417663162925326,0.0,2015,1
27.133557943848302,-41.768837657883026,35.83277585597439,-28.949103149260498,5.612486725431126,-59.36162139357934,0.0,-107.648594432486,-57.376023776484324,2016,1
53.58556021556761,25.122165106968172,34.85799755148512,-4.840493187745189,5.23263253912361,-18.124234703818498,132.3092285825313,-23.936853970952793,-15.090140538471102,2016,1
41.54090491557144,-23.31680791736873,21.016974684230373,-26.34822352222945,8.6840406801624,-128.65729564199003,0.0,-157.6801826234033,20.314942315155815,2013,1
52.19286873327838,-44.07702204732948,147.47,-41.666805508392954,0.93,-358.1926146123019,0.0,-163.9,-11.496589919380309,2012,1
20.710381018148635,-11.653881788918982,7.822527330061934,68.92520577104526,15.374549071559336,-37.52720363552993,810.1,-51.836869664223855,-25.136717916936202,2011,1
18.775357740066347,-16.020531970020862,84.94661842103454,-43.797840084334695,8.291338041528443,-377.34,0.0,-163.9,-32.34397510691728,2015,1
49.50409763824245,20.290955266069833,52.00685831822675,26.43398078322813,5.7300764074776,-89.28753562953474,0.0,-64.32271263805463,145.25657691146813,2015,1
66.8737282039477,7.2763953184763075,23.894716281607423,14.490286640294954,7.928184645376096,-16.949585975322,114.2665405696033,-42.21004621164348,-14.986452780667175,2015,1
45.276205990064284,28.263044635117673,21.68016140774014,17.915668934915633,5.030732094827486,-31.622676667704972,322.99874859403565,-42.46110343821687,12.632627211753444,2011,1
19.42868728223969,-32.40322068206004,147.47,-29.982254042833855,3.223298398485076,-367.45588390252937,0.0,-4.683075946038899,0.0,2011,1
58.38507028512962,39.75070371578171,17.919239237615347,4.773568393294369,3.3904127146512644,-87.87560725340668,0.0,-40.54143761301519,-32.2636497649435,2015,1
50.179356664622276,-21.61339457614333,46.55198632355089,-29.677576783180236,4.952744884508627,-25.258129549715253,0.0,-123.28105804204941,-44.84414613315794,2013,1
46.34313101891851,-30.600727898382804,33.02605737601111,-44.30043085965882,12.325115875804162,-6.829077598459673,82.88938289808715,-95.75595795687973,-79.4249610584378,2014,1
60.47653451370592,-1.2551917428106645,60.715778295911676,56.535805104330535,7.818343846240097,2.0444085011233017,58.136544620731556,8.20457178692321,26.082856068380778,2011,1
13.889847219916568,-43.44335055782767,9.915302221177791,-6.328513888020526,21.70434611374734,-28.93040611206571,54.37148167436696,-70.28999778119373,-41.115736666142055,2012,1
20.60199389403833,-28.49957228926355,30.996813605299522,38.996732717308184,20.78827670146248,-29.099031747832324,72.78354762174848,-40.34659065594583,-61.74657560207254,2014,1
59.11970399578728,40.158618325061404,17.89115172593562,4.727078718789994,3.4438435558351106,-88.5154859677655,0.0,-39.99615247247431,-32.66575316491015,2015,1
43.287190435018054,24.596466263176918,7.3606995424229655,23.863223482276887,11.577990148232733,16.034621647703815,9.881086257761705,21.82225412139201,9.510270737880912,2012,1
11.384389811306571,-46.37,17.454791274940085,-16.448767215011326,29.05532011699045,-23.00199152917113,67.09235230960863,-86.97497874393187,-52.57018214016302,2012,1
63.37925406368453,-46.37,56.18781234782301,-45.552031861741916,3.0252408348174176,-98.58559201763343,0.0,0.0,-19.51171290647543,2012,1
63.10649965915776,36.81990885703584,15.501399759806064,-5.109404093348219,5.059578093552517,-11.655928609678032,83.5564356456472,-4.77580806497875,152.8391253164905,2015,1
42.21873385117589,-38.820098827668836,25.535335704420227,-41.95321567288001,5.941444491010616,-53.59502725502238,136.92361838958146,-140.77001368109572,-31.274969041964564,2014,1
26.786870573660934,-19.14844618779521,28.790837536637014,-30.64545202809555,9.5978400356405,-59.68289103907168,0.0,-80.28949330698504,-43.69951654287152,2013,1
44.30607030852271,6.992693756104231,22.109485975138526,57.930906290197846,11.551032466656057,-42.85881032764591,807.3037533967486,-50.951668438269806,14.553070974888627,2013,1
34.667241841029885,-35.82418685457877,35.697452786327126,-47.32,22.166149544592592,-5.080318918086753,80.58889848452041,-104.55711273463459,-82.21455034463767,2013,1
60.97376723289627,11.944297104070568,24.93172637163274,8.891400254245953,7.521477215985339,-9.474773821547632,92.39267205474954,-15.897295276206897,-2.1590271854525493,2015,1
43.70124034130505,-34.07019198856354,42.854218914375856,-30.325226641331813,4.147131761086463,-27.411550225213727,0.0,-105.85926193400235,-41.62130964684159,2013,1
42.42877666354078,18.391497309345,43.889595242147195,-21.30472179037419,2.520333655077385,-20.916400111029844,154.93480195605042,-21.049504245307908,-14.498342162828967,2014,1
49.33659476462094,-18.579299005241225,29.328008640444185,-22.357960354017898,5.324951107484032,-97.73970906926291,0.0,-157.52854245098,20.81022395590478,2013,1
33.715211446657186,-37.44118004497287,53.357953913552166,-33.38309698675799,3.53102051136814,-81.4821634180078,0.0,-118.0141284717254,-28.959111165150347,2016,1
60.94470117676391,-11.938200329866664,18.705856965665838,0.9329143456684932,4.597975851230539,-9.618675294190977,108.59505378791658,-58.553496263430304,-36.42356916319404,2012,1
39.212187412495894,25.239716961237143,5.975741835494155,18.95013609109899,12.805390357961084,18.700652412429918,2.5580264394591237,25.964217730396864,0.0,2011,1
25.568045831366394,-31.714249638637142,32.97451814638345,-30.831534425547247,7.8234556716961015,-62.31983616791302,0.0,-96.56299066949032,-51.07417736523804,2014,1
62.87708779640614,2.064526862958913,85.0881652220741,-28.079546264822106,3.973380282049031,-15.977251835170712,154.84150670039674,-26.974384326369652,-24.018492454382173,2016,1
36.919177503036444,-46.19820096546282,67.40646513138638,-47.32,5.991736484128319,-126.39752952364536,0.0,0.0,-60.703918477406816,2015,1
49.08334240815397,20.6448942024826,58.33411457518134,-9.053150626010568,2.927640142998143,-119.27876748764373,0.0,-36.274920216034445,22.429789664578642,2012,1
65.72216062936937,52.6545495421904,15.823674899165072,14.111860520429595,8.112717742646788,13.950164108876368,9.917957949885903,17.64031202109066,5.272669458697073,2014,1
54.36392025062779,-5.330688871628748,81.57869927740947,-33.34814738694691,2.4161851291120486,-94.41057231793982,0.0,-163.9,-76.78481723787102,2011,1
37.20266680361288,-29.26274440205782,47.98786798428933,18.000612386347154,16.67696562831422,-53.14660079575754,810.1,-61.931367167989855,-16.268840413483765,2017,1
69.76322311515564,-46.37,59.07254899693388,-45.72536889593089,2.091073674621643,-95.9557024259887,0.0,0.0,-17.50992900684248,2011,1
41.208801373521695,-46.37,33.620659698694965,-29.776439636799708,5.821906034487325,-39.991456225879546,0.0,0.0,-63.96733336038837,2011,1
64.5673067339751,27.75134551017126,24.39158569578446,23.152909925041516,8.330364876855214,9.35222273315949,55.181429885267264,23.66416116822047,-6.01330672326803,2013,1
21.627029829561216,-46.37,107.28571856667283,-39.980564048965995,7.391138520874723,-337.774350072657,0.0,-163.9,-38.30594237476871,2014,1
69.052451642132,15.931443689485913,27.556207171036277,18.624351637580407,10.015856862954752,-20.428734501443316,116.21248561844426,-36.01920329791881,-6.492134393686146,2017,1
34.614994343583305,-41.977794407620756,37.917571975514846,14.024041185410304,11.197714472817015,-25.492804144445714,64.99275289478068,-89.57766730356025,-57.13038125104111,2014,1
60.21754890329178,35.24031298622851,26.6222765491775,10.67733222448831,8.137736981957687,7.605464943158584,55.231901903907065,7.984535056841417,-4.813699965887904,2015,1
27.702491462764257,-20.402709874992006,35.19914469771958,-28.191294057960185,8.527254044840749,-56.670427168334136,0.0,-77.10922976353007,-39.90447104390212,2013,1
80.57236009979273,-4.966888417619635,3.5670784891386282,-33.493620167434074,10.026665458145331,-21.002229847537432,112.04899707426937,-120.32908045715666,-4.3688585342841995,2016,1
68.63765038107594,-9.350393666559526,101.81858017103067,-18.466230762291307,4.640469881747873,-15.669923994996346,0.0,-3.6623309329501836,-12.15538568977309,2012,1
43.39811897455163,7.462856973199829,18.071637038510506,20.773426671921914,6.382200534494412,11.608479527562519,52.83123078948113,18.71109561519357,14.36711320071048,2016,1
65.14617261981745,28.226229565881056,38.86381128142496,9.957670174983205,3.8493160468246566,-36.56679577327465,805.7766265617051,-35.63384699052493,48.420138640675624,2014,1
12.876593676907788,-12.38542874840212,1.7119487070264654,-44.85181655978271,1.086714355947561,-377.34,0.0,0.0,-80.80750486887808,2011,1
31.526340734903116,-15.447671806811936,22.76503736843715,-42.11144810960508,11.651872474252755,-145.74188963671196,0.0,-145.5533074737941,-6.741673401992651,2011,1
37.927344329016236,2.5827522323403747,50.03794217338862,-46.86235385309643,6.786093720756756,-374.582903141284,0.0,-163.9,-22.649813791629654,2012,1
31.716614091437016,15.08766691487039,16.165271974750436,-16.419840666247435,3.4290734813772454,-190.34172589185619,0.0,-24.934504460958138,-85.89,2011,1
35.9750169896308,-12.846516094049312,35.33959652919699,2.003925147942706,5.137658547935127,-33.9280064128148,810.1,-42.252252580269314,-13.16377616490704,2015,1
53.30651635194075,14.901095836066386,19.535262685412153,-7.952233283878011,17.276790401119932,-30.91477892633309,0.0,-34.32904971487937,-2.050605111642251,2017,1
73.77404609560737,-46.37,55.79604157286036,-45.15852881732315,1.7217687749226613,-90.39465771540519,0.0,0.0,-8.015357690162837,2011,1
33.627789442282044,-25.23655453094122,51.602122132000666,-17.181807275599848,3.799959671788189,-39.483189718306065,0.0,-62.23735785632849,-32.3649060702114,2013,1
28.452136771161257,-45.84879822449079,18.260565526130602,-28.99089391978633,4.011608239295152,-41.99508775933814,0.0,-0.39335663564258283,-62.53310386315633,2011,1
62.140366737090105,-46.37,63.182163049117854,-33.09041031224261,9.172432700944814,-46.97755198520112,0.0,0.0,-66.09641229923423,2013,1
58.2723342800989,21.97165545359222,29.96087122680197,-7.525697840120929,7.625692933381767,0.4858607999812514,75.24043868011296,1.5637899732870864,4.718882493380361,2017,1
74.28799059231733,-45.36536603934312,80.6936133810637,-47.32,2.5983057953950324,-208.42241102242735,0.0,0.0,-85.89,2013,1
39.38426939593633,-24.856043946561538,29.1163671293776,-19.28173929805968,4.611830853396222,-31.502696267051512,0.0,-77.89373769019984,-43.14674319104196,2015,1
56.370314856440906,0.3726321017252623,48.688212167335315,-36.371747400682366,3.9274583673756465,-72.745773626104,0.0,-163.9,-0.2579705811600199,2011,1
53.501155747658075,11.899266695130173,53.498050255220065,-7.635135994982923,2.068418490741414,-13.800494350387192,162.87233251446048,-33.12860323795716,-13.999403872703537,2014,1
50.26978347355139,-16.061411706592786,95.56811915504036,-16.072874181186798,3.4000715637107186,-35.10492751863106,0.0,-74.5993394087555,17.34184782289435,2013,1
49.112336081840766,-6.621619218013336,36.3634735271659,-47.32,8.278202410229598,-152.07806209472935,0.0,-142.96164869565652,-39.0261865215442,2011,1
23.64346406849392,-37.14227200166134,14.260881289912,-28.170590929331315,5.541897611143995,-47.92672696962839,0.0,-6.964266452287429,-64.58951860129702,2011,1
22.956567640713157,-46.20688926196565,31.385939908083788,-33.14653534238339,13.416176679035438,-71.89869627252082,0.0,-119.79142252523673,-60.31549858104362,2015,1
35.5379426868349,-35.20979006959354,102.97977091073878,-40.317499763991414,2.513321742814008,-84.46959054765588,0.0,-150.41605793040108,-82.94773405748704,2013,1
59.25665740199105,26.16791405175074,31.237634126363353,13.749106657708243,9.663729434824281,6.5632164955234735,50.684708254731106,9.026783504476526,-7.089495626863302,2014,1
54.16106013089444,10.72464515632277,73.39236957464155,15.627244918215212,2.1488084424659646,0.47789167108802566,68.85506411951965,6.2405965687923555,87.54673912728396,2015,1
44.310414187432194,-28.702406196163277,19.57224612739795,-15.305594418516757,5.937472707156705,-109.25503663634402,0.0,-155.2889038603149,26.060874723538582,2014,1
76.25970816510055,-46.37,61.789724064351574,35.69550260455617,6.417904855547256,-364.9765096964622,0.0,0.0,-49.43928474299343,2011,1
37.99082831415515,-20.28491793566794,21.460422849179217,-34.14344435439195,10.726891777117737,-143.2586984215696,0.0,-159.9920921575186,12.763867101897729,2012,1
59.99184929593901,-5.31291483140613,18.617521396963305,4.325345435805706,4.056523690879277,-7.000757664856582,100.2687236273345,-39.19518156110652,-22.828187209097315,2012,1
58.4164638111568,35.27370238017306,26.961911963329463,15.056031108509703,6.111840803128413,-68.07167906655683,283.91197602434295,-52.421550873465655,-3.7117471297463425,2011,1
28.0591516426069,-38.990766518857,37.54787403103158,-47.32,27.497078609947692,-4.557755278907834,78.84766964203244,-109.41032504029255,-83.31817355275436,2012,1
47.42009795951089,33.27722023614112,19.41671325597882,5.351604249728199,2.602812365760876,-79.18923826358743,0.0,-48.127037357880134,-25.387977676901727,2015,1
48.989968241032656,32.62195316182152,22.905471283209145,21.90083688480944,5.540856493232376,-40.471768774097455,307.2382614206479,-49.31441539568783,23.776068083469646,2011,1
38.05782615919799,-36.65735716647086,146.9348335196027,-47.184461753006424,51.78342931067732,-60.99859344507204,2.6534755777401577,-4.633451825058643,-56.94191959931313,2014,1
41.245184592345844,12.021478419657182,18.591373898825513,16.708058838810388,6.443284727581141,16.358881481934013,40.30059591390766,22.974687277950217,19.34007418839768,2018,1
35.13255265555169,-36.24623195316485,55.65490969002757,-33.734942813790354,3.228964188161114,-83.66073081872075,0.0,-118.76539676277876,-24.570996228010916,2016,1
44.016433446664166,-25.47331280067132,68.10612309721493,-35.54480545053208,2.421864526755205,-377.34,0.0,-148.25467482329884,-76.47843839143283,2014,1
17.83627464546639,-45.00463053208565,42.66807580754114,-45.10885544751927,33.994657111031984,-6.8263635753347085,62.53117857079066,-119.43822458114164,-78.56978386109787,2012,1
28.554549683340667,-2.014155567717534,17.892336576585873,-16.13456546293701,3.363162649475044,-206.72463172254749,0.0,-48.16378829944942,-85.89,2013,1
32.327207160512486,-25.41517941745003,54.39253252124641,-16.541654303949354,3.605886146446184,-40.22858654200769,0.0,-58.38099138759233,-30.835490825725152,2013,1
54.12413832792742,31.84114415191593,13.257306120314423,-26.742037838607775,37.94816562137949,-18.071294989342213,81.66936387760059,-7.721105727491649,48.98390774697588,2018,1
23.417973642631857,-46.37,131.21143743925774,-29.71588791362992,4.468605907675979,-366.90611985170267,0.0,0.0,-8.851283464854347,2011,1
60.130719996465736,14.738507831249937,27.29060811163596,-4.487225151797121,6.856848343013306,-2.5918218620925675,86.14145011368603,-14.51228199498155,-5.193205519597711,2016,1
41.953996818471694,27.911440078116556,6.0736937576047785,21.842251032727308,12.879698712665695,19.22503296097041,2.8096615497088284,26.247940539269017,0.0,2011,1
61.96900842541535,12.010255720126056,61.71986789714894,-42.149131828503236,3.468016743737157,-85.14837825323762,0.0,-161.56573819003972,-3.7925077461597287,2011,1
79.26952774128723,60.77961380502903,15.188148245152346,34.410519586628396,4.634680136902043,25.684111766535263,24.969269550061874,35.647433741260016,-20.05131673239523,2013,1
28.053430985224832,-31.385142257704665,29.900422184155786,48.38565048548089,10.909034351704799,-47.82471933589762,810.1,-63.37810492330781,-29.14771871316648,2015,1
63.28408299626598,14.577953831978693,64.62023784107977,-43.482221119502505,3.3731392176209933,-88.02592955164684,0.0,-161.0409093430427,-4.645204499861961,2011,1
52.57390097744051,-13.446034659896277,65.42093927142828,-14.727678407943651,13.197019891485201,-18.33056456165816,443.12575825045906,-93.31610198208645,-27.01078104615632,2012,1
21.11967481102186,-13.60513314165971,34.602745836994444,-43.35466316402344,14.146350307450295,-375.60220141617935,0.0,-134.68731126384225,-33.744400100559076,2012,1
81.45871089494914,-4.184542055608397,3.059392928332825,-33.298119247798766,10.121074754130479,-20.249011580476243,111.47414555334345,-119.85669129376092,-3.7470593779682155,2016,1
19.915318031358318,-30.39213464736524,11.15994099784745,-27.534613075937596,6.728325261785383,-52.52550475778918,0.0,-12.05866836067919,-66.18384928894265,2011,1
44.056073883388855,-36.68475493023364,45.44637131654592,-32.63351220983484,3.898748281627804,-25.56641580637797,0.0,-110.4963760655501,-41.36358844259125,2012,1
37.696215048205225,-15.868953984098486,49.339207082121106,-27.363867719036357,3.818515097783802,-33.3737293221689,190.08729937238132,-46.54037428537312,-7.199634909611213,2011,1
12.933238546889276,-26.15174148463859,142.45438808059092,-44.882078645337785,2.477400253439984,-232.27342863181056,0.0,-87.33221132059336,-48.18365193365167,2013,1
51.49973913147018,24.06401430587539,10.1496032920811,-22.46996610908747,35.246806332988015,-16.727126579549505,78.18306023407784,-6.002604148127277,45.71218889671512,2016,1
49.11291835601658,25.73195723485076,46.39529028797622,-30.185165373842246,2.479071600415292,-126.12559941783692,0.0,-63.1742447970742,50.7142544705171,2014,1
43.184298284481166,-46.37,65.21043442728589,-46.55184769835378,5.225306323265923,-130.65435691830262,0.0,-163.9,-85.8139382474089,2012,1
44.068445210868596,-33.37244963736681,31.77771253290766,-46.500741058291986,10.980391512232371,-17.617161536315308,96.22288580168643,-106.36796132144215,-70.73178419560682,2014,1
50.83171777467733,20.088912366590893,48.6370732268321,-4.865017520258894,7.756647165536098,-138.13450393117492,0.0,-26.041400899206764,-6.159803887998741,2013,1
19.20580450933493,-46.37,90.11525823329946,-28.60976103192236,3.1384341433597314,-86.17234031024597,0.0,-117.36270053599064,-75.7353204142582,2016,1
56.77365088613966,18.676596465397743,25.208690506315286,-9.926486137113557,13.137867437147806,-35.411612009364205,0.0,-39.37604000873499,-11.101494669356242,2014,1
34.06244520992673,-44.938630654580074,101.06463927936741,-43.388926370040984,3.3776112633062016,-84.08315849651034,0.0,-163.9,-81.72658220832206,2013,1
54.88789479125296,-8.133476994967449,36.73627018363116,-47.32,7.936931452425109,-140.68580998343833,0.0,-147.46669031713992,-33.919045008398,2012,1
23.467414620109235,15.299104399876095,12.315217788557018,170.69627808458188,2.8731841321211804,-83.59814390230888,0.0,-28.760196213114515,160.4214142855807,2016,1
41.95170310901095,-45.910706478239334,110.93809917458077,-44.97865858675487,2.3613066365279187,-64.8570647823933,0.0,-145.52140400238275,-63.19952899958481,2013,1
66.09163950016902,-41.2811486622337,131.03009077651308,-26.193153185788283,5.408700759044286,-31.73038764115847,18.023961741519365,-3.2060899332244155,-4.146050755099775,2013,1
51.162240048650716,10.85682877575708,29.03440207572892,-3.3706837719927574,4.514121982602052,3.6670979207922727,67.57174732274683,4.573796402682484,1.8536574741403584,2013,1
36.2719054634665,8.13818020583487,19.82540934288056,-47.32,11.793729057680803,-373.6373078384634,0.0,-138.7060812356853,-13.98629944606843,2011,1
28.610204387210803,-39.53197597550121,97.56173746563941,-34.87323592566671,2.705677959799784,-86.23577035816166,0.0,-134.53501207652994,-79.48240766360692,2015,1
67.05988373422664,20.57744369078524,75.5688337934995,-44.96884029957228,3.058139589903364,-95.62697764192322,0.0,-159.68244166010192,-6.852325906928236,2011,1
46.192531042315395,14.029854225393358,46.80641291557032,-2.7057974289560107,4.64453406753962,-17.492199545819773,0.0,-26.13892667995522,59.69065597779795,2011,1
25.168028317877265,-34.32310172297036,33.62114839877122,-30.82765076036774,7.447711065578887,-62.90238594483893,0.0,-99.44078656750433,-52.87328525964424,2015,1
66.18989614784185,-19.98229284224727,44.294085575181825,-32.8278595938892,6.864284025041052,-69.56455535086776,0.0,-163.9,-16.50038443244193,2013,1
39.007143464458515,-5.48166242934991,52.58345083785459,-25.55380876962668,2.950833256922703,-29.174165200971853,179.56273372395464,-29.625950858693855,-3.1432163011686995,2012,1
25.593602075406654,-31.547575784908553,32.93320635383294,-30.831782544421426,7.8474611727727535,-62.28261833678643,0.0,-96.37913458372495,-50.959236296775416,2014,1
21.884508547333947,-3.4078276978674786,88.13510319551325,-46.240295378668215,7.596337952154851,-376.92477033913144,0.0,-163.9,-14.793058438137155,2015,1
38.75722300972154,-9.59181202405716,38.56455723769284,-45.8155357926891,3.322796474472694,-375.3020288582438,0.0,-147.1001496850282,-49.645125705992925,2014,1
30.56363826087773,-10.536976645301275,21.80233594710289,-2.478132947468736,11.376481598590843,-55.806954647564936,632.3492424447927,-42.234676048608236,0.6215966907949415,2017,1
